,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
5,1694852684567,1.103,0.0,0,0,COMMIT,18177,1694852684565.897
9,1694852732259,1.017,0.0,0,0,COMMIT,18179,1694852732257.983
11,1694852797392,1.007,0.0,0,0,COMMIT,18181,1694852797390.993
12,1694852839835,1.021,0.0,0,0,COMMIT,18182,1694852839833.979
13,1694852891401,1.115,0.0,0,0,COMMIT,18183,1694852891399.885
14,1694853029185,1.071,0.0,0,0,COMMIT,18187,1694853029183.929
15,1694853040895,1.056,0.094,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 21578\
              AND OL_O_ID >= 21558\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",18189,1694853040893.944
16,1694853134127,1.464,0.107,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 21784\
              AND OL_O_ID >= 21764\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",18191,1694853134125.536
17,1694853282654,1.191,0.0,0,0,COMMIT,18193,1694853282652.809
18,1694853383357,1.103,0.0,0,0,COMMIT,18198,1694853383355.897
19,1694853554495,1.038,0.0,0,0,COMMIT,18205,1694853554493.962
20,1694852589360,1.128,0.0,0,0,COMMIT,18207,1694852589358.872
21,1694852636486,1.148,0.0,0,0,COMMIT,18196,1694852636484.852
22,1694852660664,1.745,0.0,0,0,COMMIT,18197,1694852660662.255
23,1694852674958,1.086,0.0,0,0,COMMIT,18199,1694852674956.914
24,1694852693129,1.067,0.0,0,0,COMMIT,18208,1694852693127.933
30,1694852774694,1.158,0.0,0,0,COMMIT,18213,1694852774692.842
31,1694852915279,1.862,0.107,1,354,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 21796\
              AND OL_O_ID >= 21776\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",18221,1694852915277.138
32,1694852947131,1.93,0.09,1,404,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 21683\
              AND OL_O_ID >= 21663\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",18222,1694852947129.07
33,1694852980870,2.234,0.109,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 21681\
              AND OL_O_ID >= 21661\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",18223,1694852980867.766
34,1694853023164,1.06,0.0,0,0,COMMIT,18211,1694853023162.94
35,1694853185101,1.833,0.087,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 6\
              AND OL_O_ID < 21753\
              AND OL_O_ID >= 21733\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",18230,1694853185099.167
36,1694853342655,1.138,0.0,0,0,COMMIT,18227,1694853342653.862
37,1694853434090,1.48,0.099,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 4\
              AND OL_O_ID < 21543\
              AND OL_O_ID >= 21523\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",18239,1694853434088.52
38,1694852650736,1.725,0.088,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 3\
              AND OL_O_ID < 21695\
              AND OL_O_ID >= 21675\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",18247,1694852650734.275
42,1694852723830,1.915,0.0,0,0,COMMIT,18248,1694852723828.085
45,1694852755546,1.001,0.0,0,0,COMMIT,18249,1694852755544.999
46,1694852923256,1.27,0.0,0,0,COMMIT,18241,1694852923254.73
47,1694852954281,1.298,0.109,1,416,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 21761\
              AND OL_O_ID >= 21741\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",18261,1694852954279.702
48,1694853089899,1.176,0.0,0,0,COMMIT,18265,1694853089897.824
49,1694853250180,1.643,0.106,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 21704\
              AND OL_O_ID >= 21684\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",18273,1694853250178.357
50,1694853259128,1.804,0.089,1,408,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 8\
              AND OL_O_ID < 21516\
              AND OL_O_ID >= 21496\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",18274,1694853259126.196
51,1694853321462,1.155,0.0,0,0,COMMIT,18263,1694853321460.845
52,1694853353589,1.107,0.0,0,0,COMMIT,18270,1694853353587.893
53,1694853382375,2.029,0.0,0,0,COMMIT,18268,1694853382372.971
54,1694853390217,1.327,0.0,0,0,COMMIT,18267,1694853390215.673
55,1694852603293,1.318,0.0,0,0,COMMIT,18278,1694852603291.682
56,1694852640255,1.177,0.0,0,0,COMMIT,18286,1694852640253.823
57,1694852646807,1.191,0.0,0,0,COMMIT,18272,1694852646805.809
60,1694852706275,1.101,0.0,0,0,COMMIT,18288,1694852706273.899
64,1694852802164,1.126,0.0,0,0,COMMIT,18285,1694852802162.874
65,1694852826622,1.009,0.0,0,0,COMMIT,18280,1694852826620.991
66,1694852848248,1.047,0.0,0,0,COMMIT,18289,1694852848246.953
67,1694852869495,1.178,0.0,0,0,COMMIT,18294,1694852869493.822
68,1694852904197,1.317,0.076,1,1,"SELECT O_ID, O_CARRIER_ID, O_ENTRY_D FROM orders WHERE O_W_ID = 4 AND O_D_ID = 1 AND O_C_ID = 1785 ORDER BY O_ID DESC LIMIT 1",18297,1694852904195.683
69,1694852968945,1.7,0.093,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 21907\
              AND OL_O_ID >= 21887\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",18299,1694852968943.3
70,1694853029109,1.229,0.102,1,416,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 21761\
              AND OL_O_ID >= 21741\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",18302,1694853029107.771
71,1694853140785,1.101,0.0,0,0,COMMIT,18306,1694853140783.899
72,1694853178957,1.083,0.0,0,0,COMMIT,18307,1694853178955.917
73,1694853200467,1.062,0.0,0,0,COMMIT,18303,1694853200465.938
74,1694853257401,1.122,0.0,0,0,COMMIT,18305,1694853257399.878
75,1694853265465,1.323,0.0,0,0,COMMIT,18312,1694853265463.677
76,1694853384514,1.173,0.0,0,0,COMMIT,18308,1694853384512.827
77,1694853545128,1.038,0.0,0,0,COMMIT,18317,1694853545126.962
78,1694852616297,1.413,0.097,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 6\
              AND OL_O_ID < 21796\
              AND OL_O_ID >= 21776\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",18327,1694852616295.587
79,1694852654610,1.087,0.0,0,0,COMMIT,18325,1694852654608.913
81,1694852706461,1.587,0.0,0,0,COMMIT,18321,1694852706459.413
86,1694852916406,1.226,0.0,0,0,COMMIT,18335,1694852916404.774
87,1694852949847,1.033,0.0,0,0,COMMIT,18339,1694852949845.967
88,1694852965423,1.143,0.096,1,356,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 21798\
              AND OL_O_ID >= 21778\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",18342,1694852965421.857
89,1694852965531,2.199,0.0,0,0,COMMIT,18340,1694852965528.801
90,1694852968677,1.471,0.0,0,0,COMMIT,18334,1694852968675.529
91,1694852980686,1.259,0.0,0,0,ROLLBACK,18338,1694852980684.741
92,1694852981352,1.71,0.0,0,0,COMMIT,18341,1694852981350.29
93,1694853097527,2.132,0.0,0,0,COMMIT,18346,1694853097524.868
94,1694853170802,1.081,0.0,0,0,COMMIT,18349,1694853170800.919
95,1694853232517,1.869,0.231,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 10\
              AND OL_O_ID < 21886\
              AND OL_O_ID >= 21866\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",18353,1694853232515.131
96,1694853275067,1.053,0.0,0,0,COMMIT,18345,1694853275065.947
97,1694853329880,1.145,0.0,0,0,COMMIT,18350,1694853329878.855
98,1694853399501,1.036,0.0,0,0,COMMIT,18358,1694853399499.964
99,1694853431276,1.079,0.0,0,0,COMMIT,18359,1694853431274.921
100,1694853506619,1.052,0.0,0,0,COMMIT,18363,1694853506617.948
101,1694853544483,1.273,0.0,0,0,COMMIT,18365,1694853544481.727
102,1694852609080,1.116,0.0,0,0,COMMIT,18364,1694852609078.884
103,1694852658988,1.125,0.0,0,0,COMMIT,18369,1694852658986.875
109,1694852785485,1.029,0.0,0,0,COMMIT,18374,1694852785483.971
110,1694852861138,1.075,0.0,0,0,COMMIT,18376,1694852861136.925
111,1694853069635,1.048,0.0,0,0,COMMIT,18387,1694853069633.952
112,1694853161493,1.006,0.0,0,0,COMMIT,18382,1694853161491.994
113,1694853204356,1.097,0.0,0,0,COMMIT,18391,1694853204354.903
114,1694853283261,1.127,0.0,0,0,COMMIT,18396,1694853283259.873
115,1694853449401,1.072,0.0,0,0,COMMIT,18393,1694853449399.928
116,1694853541493,1.892,0.104,1,420,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 6\
              AND OL_O_ID < 21736\
              AND OL_O_ID >= 21716\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",18407,1694853541491.108
117,1694853546824,1.036,0.0,0,0,COMMIT,18402,1694853546822.964
118,1694852601539,1.018,0.0,0,0,COMMIT,18405,1694852601537.982
121,1694852720113,1.175,0.0,0,0,COMMIT,18413,1694852720111.825
124,1694852735719,1.69,0.0,0,0,COMMIT,18414,1694852735717.31
126,1694852833220,1.125,0.0,0,0,COMMIT,18416,1694852833218.875
127,1694852876184,1.147,0.0,0,0,COMMIT,18419,1694852876182.853
128,1694852989846,1.002,0.0,0,0,COMMIT,18417,1694852989844.998
129,1694852991987,1.006,0.0,0,0,COMMIT,18422,1694852991985.994
130,1694852999507,1.01,0.0,0,0,COMMIT,18421,1694852999505.99
131,1694853198070,1.052,0.0,0,0,COMMIT,18427,1694853198068.948
132,1694853270334,1.195,0.0,0,0,COMMIT,18429,1694853270332.805
133,1694853365198,1.054,0.0,0,0,COMMIT,18426,1694853365196.946
134,1694853371235,1.487,0.0,0,0,COMMIT,18434,1694853371233.513
135,1694853406868,1.033,0.0,0,0,COMMIT,18432,1694853406866.967
