Avg Threads Running,1,1,1.3,2.2,3.2,3.7,4.2,4.6,5.5,6,6.555555555555555,7.25,7.714285714285714,8.571428571428571,8.166666666666666,11.666666666666666,12.8,14.75,16.333333333333336,21.5,21.5,21.5,21.5,26,23,21,20,20,20,19.75,19.75,19.75,19.75,18,18.5,18.5,19,19,19,13,13,17,17,17,17,17,17,17,17,21,21,22,34,40.666666666666664,47.75,56.4,64.66666666666667,73.57142857142857,83,91.44444444444444,99.5,116.2,131.6,146,159.89999999999998,167.55555555555554,172,163.22222222222226,165,165.85714285714286,164.83333333333331,140.83333333333334,129,111.75,79.66666666666666,79.66666666666666,46.5,45,45,45,45,28,22.5,22.5,22.5,22.5,26,26,26,26,26,25,33,33,33,33,9,10,9
Peak Threads Connected,1,1,4,10,11,11,11,11,11,11,11,11,11,16,16,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,19,19,19,19,19,19,13,13,21,21,21,21,21,21,21,21,21,21,22,46,54,69,91,106,127,149,159,172,189,200,200,208,208,208,208,208,208,208,208,208,208,146,146,48,45,45,45,45,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,9,11,11
Peak Threads Running,1,1,1,1,2,2,2,2,2,2,2,2,2,6,6,14,14,14,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,4,3,3,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,27,44,62,82,92,111,132,145,165,176,185,185,201,201,201,201,201,201,201,201,201,201,76,76,36,27,27,27,27,10,10,10,10,10,17,17,17,17,17,17,17,17,17,17,1,3,3
Questions,38.22222222222222,38.55555555555556,44.88888888888889,178.55555555555557,337.22222222222223,482.7777777777778,649.3333333333334,776.6666666666667,900.8888888888889,1028.7777777777778,993.5777249999999,992.8199428571428,869.9100666666666,1222.1852836879432,1077.733519441675,1150.066548358474,1145.8333333333335,950.441343595591,869.887234042553,447.4,576.5440763052209,464.2448795180723,351.9456827309237,1146.7764060356653,1142.1415850400713,213,519.3141730962764,506.1,506.1,908.1165719063547,1158.3612040133778,942.1723913043477,826.3362709030101,747.0104985044866,667.7720740246749,549.2992497499166,464.1851106639839,584.9094567404428,480,480,480,619.4366197183099,498.71227364185114,377.9879275653924,267.21177072671446,350.657241813602,450.8158283031522,546.5467336683417,612.9327988748241,705.6016382480776,830.9599881361479,945.817152655976,993.2101513802314,946.8132356206974,962.6334519572954,969.006887358365,1008.6695565188396,898.520175,966.7593107281824,1040.2535305237407,894.9677414455464,813.0037215787215,746.9343576910244,1166.6666666666665,1178.62938459618,960.8570105443147,1004.6971104025508,868.8262455161419,757.8359382777501,249.11715976331362,214.8,214.8,214.8,829.3226123595505,946.2768659711077,980.6614165329053,863.7071629213482,746.7529093097913,733.4916876574307,208.8485036119711,390.0596749619096
Threads Created,0,0,0,0,1,1,1,1,1,1,0.969975,0.9799714285714284,0.9933,2.4379432624113475,2.4534496510468595,3.4383318544809227,3.867265469061876,3.6705720258456855,3.9378656914893617,1.8,2.319578313253012,1.8677710843373494,1.4159638554216867,1.8705574261129818,1.8922528940338377,0.4,0.6156658839315665,0.6,0.6,3.277452619843925,4.180602006688963,3.4003623188405796,2.982302118171684,2.930952143569292,3.9468656218739584,3.2466322107369123,1.1604627766599598,1.4622736418511069,1.2,1.2,1.2,1.5485915492957747,1.2467806841046278,0.9449698189134809,5.277072671443194,4.89603274559194,6.421462105969148,9.279459798994974,10.33893309222423,12.538565697091276,14.83216331206022,15.703072538210975,16.473731077471058,15.767266266933158,16.236654804270465,14.885580982004,13.671223741247081,11.963025,16.231239577543082,13.788502168353162,12.395373894398286,11.017803517803518,9.41937937937938,10.75626524728321,11.733865934340281,9.472404293720908,3.536628138700678,3.0583499402152254,3.6728720756595323,1.1597633136094674,1,1,1,3.6991573033707867,4.220826645264848,4.374197431781701,3.8525280898876404,3.3308587479935796,3.239395465994962,0,0
Created Tmp Disk Tables,9.11111111111111,9,8.777777777777779,9.11111111111111,9.222222222222223,9.11111111111111,9.11111111111111,9,8.88888888888889,8.777777777777779,7.652025,6.8598,5.739066666666666,8.976063829787234,8.029471585244268,8.984028393966282,9.10678642714571,7.696360699353858,7.113563829787234,3.6,4.639156626506024,3.735542168674699,2.8319277108433734,8.85397181693478,8.904719501335707,1.8,4.155744716538074,4.05,4.05,7.210395763656635,9.197324414715718,7.480797101449275,6.5610646599777045,5.861904287138584,5.2624874958319445,4.328842947649216,3.48138832997988,4.386820925553321,3.6,3.6,3.6,4.6457746478873245,3.7403420523138835,2.834909456740443,3.1182702149437054,3.8830604534005033,4.378269617706237,5.513881909547739,6.382057464335945,7.006845536609829,8.01415275732286,9.023407354046606,9.572573463935885,9.105041083721963,9.008007117437723,9.220173294823374,9.44759364232522,8.1909,8.78265703168427,8.673412654286668,7.393731796658626,6.500504075504075,5.606773440106774,8.3166999334664,8.23867182623892,6.275467844590102,6.336458748505381,5.479543642885612,5.203235440517671,2.3195266272189348,2,2,2,6.4023876404494375,7.305276886035314,7.57072632423756,6.667837078651685,5.76494783306581,5.398992443324937,2.40608875128999,3.3918232605383443
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7196008188331627,0.5064861460957178,0.43782696177062375,0.4034547738693467,0.3829234478601567,0.3687813440320963,0.35884266077565047,0.35156132548233526,0.333926981300089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0.6666666666666667,4.444444444444445,5,8.333333333333334,10.777777777777779,11.777777777777779,13,12.609675,12.73962857142857,12.250699999999998,12.965425531914894,12.490289132602195,14.307897071872228,13.348303393213573,11.6037438236412,11.051429521276596,9.4,12.113353413654618,9.753915662650602,7.394477911646587,16.336201521386705,17.69813000890472,5.6,7.695823549144582,7.5,7.5,13.634202898550726,17.391304347826086,14.145507246376813,12.406376811594203,9.684885343968096,10.149083027675893,8.348482827609201,8.123239436619718,10.235915492957748,8.4,8.4,8.4,10.840140845070424,8.727464788732394,6.614788732394366,3.35813715455476,4.89603274559194,6.5674044265593565,7.800125628140703,10.211291942937512,12.169784353059178,16.74599083619702,18.164001816587323,19.924309884238646,21.874306018210085,23.687722419928825,23.883581426349703,23.00766922307436,19.938375,20.455808782657034,17.346825308573337,15.331120343071564,12.890830115830116,9.531514848181516,16.41162120204036,16.2276869304706,14.80063170893892,15.767467118373855,13.635143483459547,14.3854156296665,0.9278106508875739,0.8,0.8,0.8,12.377949438202247,14.123535313001605,14.636737560192614,12.891151685393258,11.1455658105939,12.803324937027707,1.203044375644995,4.578961401726764
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.22222222222222,29.444444444444446,28.333333333333336,29.77777777777778,30.77777777777778,28.22222222222222,29.333333333333336,28.22222222222222,27.888888888888893,29.22222222222222,25.003800000000002,22.648228571428568,18.76233333333333,28.479609929078016,26.54186440677966,28.17213842058563,29.441117764471063,24.746759787153174,22.229886968085104,10.4,13.402008032128515,10.791566265060242,8.181124497991968,29.305399675770047,28.717720391807653,4.6,12.31331767863133,12,12,24.122051282051284,30.769230769230763,25.026666666666664,21.94974358974359,20.516665004985047,19.546382127375793,16.078559519839946,9.670523138832998,12.185613682092557,10,10,10,12.90492957746479,10.389839034205233,7.874748490945675,11.513613101330604,12.324496221662468,13.718578135479543,18.28994974874372,20.294942736588304,22.249807756603143,26.07590001636393,29.765525557504382,31.389136242208366,28.98067954696869,29.137010676156585,30.548766940679855,29.454262531955095,26.08155,27.793218454697058,26.798621149783163,22.28992673992674,19.501512226512226,16.82032032032032,25.50454646263029,24.466358756709518,19.41842880212786,19.746173774412117,17.075787166201675,16.221851667496267,6.262721893491124,5.4,5.4,5.4,20.060814606741573,22.889867576243983,23.72160914927769,20.89255617977528,18.063503210272874,17.585289672544082,7.2182662538699685,10.175469781615032
Sort Rows,64.44444444444444,58,51.55555555555556,64.44444444444444,64.44444444444444,58,64.44444444444444,58,58,51.55555555555556,43.75665,44.2076,32.00633333333333,57.84574468085107,51.745483549351945,57.89707187222715,65.11976047904191,54.940174838464465,51.57333776595745,23.2,29.896787148594377,24.073493975903613,18.250200803212852,50.62975433345804,51.6473731077471,11.6,35.70862126803085,34.8,34.8,53.22583054626533,67.89297658862876,55.22188405797101,48.43258639910814,44.346580259222335,32.70260086695565,26.900666888962984,22.43561368209256,28.270623742454735,23.2,23.2,23.2,29.93943661971831,24.10442655935614,18.269416498993966,14.631883316274308,30.89565491183879,26.707444668008048,41.01790201005026,46.71666063893912,44.99132397191575,51.07527205040092,64.33572256326735,67.89848619768478,67.73262269598045,61.054270462633454,67.76271939568986,61.13148827386907,52.701975000000004,68.14897165091718,68.27532525297454,53.49582417582418,47.48673316173316,41.49012345679013,54.890219560878236,54.17550867557109,44.04667996580223,36.545157433240334,31.602949382223994,28.46475858636137,14.381065088757396,12.4,12.4,12.4,44.10533707865169,50.3252407704655,52.15389245585875,45.93398876404494,39.714085072231136,38.25571788413099,29.835500515995875,31.543956323006604
