Avg Threads Running,1,1,1.6,2.3,2.6,3.4,3.6,3.9,4.4,4.8,5.3,6,6.300000000000001,6.5,6.6,6.699999999999999,7,7.6,7.799999999999999,8.2,8.9,9.8,9.777777777777779,9.75,10.428571428571427,10.5,11.4,11.75,13,15,17,48,48,66.5,79.33333333333333,92,105,117,129.42857142857142,140.875,151.44444444444446,173.33333333333334,180.5,196.3,209.70000000000002,218.55555555555557,227.44444444444446,235.11111111111111,236.77777777777777,234,229.33333333333334,222.77777777777777,217.22222222222223,211.55555555555554,207.11111111111111,206.5,204.6,201.4,202.3,203,208.66666666666666,211.49999999999997,213.85714285714286,216.85714285714286,216.57142857142856,215.71428571428572,213.71428571428572,212.28571428571428,209.14285714285717,209.62500000000003,209.625,209.625,211.22222222222223,211,213.00000000000003,216,218.4,222,227.33333333333334,234.5,224,224,67,67,57,57,43.33333333333333,43.33333333333333,43.33333333333333,43.33333333333333,43.33333333333333
Peak Threads Connected,1,1,7,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,13,17,17,17,17,17,17,17,17,17,17,48,48,85,105,130,157,177,204,221,236,245,245,245,245,245,245,246,246,246,246,246,246,246,246,246,246,219,228,228,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,224,224,67,67,67,67,67,67,67,67,67
Peak Threads Running,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,30,30,77,97,125,155,174,196,214,229,242,242,242,242,242,242,242,242,242,242,242,236,235,227,227,212,212,223,223,223,223,223,223,223,223,223,223,217,217,241,241,241,241,241,241,241,241,241,241,189,189,45,45,45,45,45,45,45,45,45
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.33333333333333337,0.323325,0.21777142857142856,0.2207333333333333,0.22488000000000002,0.11555,0.12073333333333333,0.1311,0,0,0,0,0.5209351646132094,0.7485229373214585,1.0886814846784634,1.6350144635894857,1.7875097754440845,2.3462980466288594,3.02182428651371,3.2222222222222223,3.444444444444444,2.909925,4.333333333333334,4.111111111111112,4.666666666666667,4.333333333333334,4.444444444444445,3.7777777777777777,3.666666666666667,3.555555555555556,2.227275,2.2222222222222223,2.111111111111111,1.2222222222222223,1.5555555555555558,0.969975,1,0.8693428571428571,0.7705333333333332,4,4.111111111111112,4.222222222222222,4.111111111111112,3.7777777777777777,4.25,3.7777777777777777,0.7181142857142857,0.6857142857142857,2.666666666666667,2.3906928571428567,2.3115999999999994,2.3526999999999996,2.4137399999999998,2.3943333333333334,2.5813333333333333,2.8098,0,0,0,0,0,0,0
table_open_cache_hits,287.6666666666667,282.44444444444446,360.77777777777777,620.7777777777778,866.3333333333334,1158.5555555555557,1352.3333333333335,1632,1867.2222222222222,2160.3333333333335,2383.777777777778,2510.666666666667,2502.5555555555557,2497.222222222222,2489.1111111111113,2550.222222222222,2481.1111111111113,2508.5555555555557,2448.222222222222,2451,2472.888888888889,2450.222222222222,2114.3299500000003,1826.557857142857,1568.5310666666664,1351.4163600000002,1083.859,842.5979333333332,613.1546999999999,381.16999999999996,836.8694940476189,892.6131480853946,1070.8333333333333,1251.9374343566956,1464.4851268694335,1631.0867932671558,1979.122123003396,1995.5312255613899,1765.2373353812225,1815.7806379406825,1752.6666666666667,1701.1111111111113,1444.939425,1442.5555555555557,1311,1258.2222222222222,1285.888888888889,1403.2222222222222,1547,1710.7777777777778,1748.8888888888891,1862.3535749999999,1974,2129.777777777778,2188.888888888889,2170.222222222222,1820.75085,1827.6666666666667,1527.2180642857143,1346.562038095238,1470.4444444444446,1509.3333333333335,1473.3333333333335,1435,1360.5555555555557,1519.375,1599.4444444444446,1537.6023714285716,1468.2285714285713,1642,1363.6729392857142,1200.9312380952379,1002.2501999999998,851.59046,655.2093166666666,417.2725333333333,301.42909999999995,938.9340783525865,1182.781391260673,1406.6544224505137,1646.9951891756452,1438.8,1714.5309446254073,1474.1901779002756
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.33333333333333337,0.323325,0.21777142857142856,0.2207333333333333,0.22488000000000002,0.11555,0.12073333333333333,0.1311,0,0,0,0,0.5209351646132094,0.7485229373214585,1.0886814846784634,1.6350144635894857,1.7875097754440845,2.3462980466288594,3.02182428651371,3.2222222222222223,3.444444444444444,2.909925,4.333333333333334,4.111111111111112,4.666666666666667,4.333333333333334,4.444444444444445,3.7777777777777777,3.666666666666667,3.555555555555556,2.227275,2.2222222222222223,2.111111111111111,1.2222222222222223,1.5555555555555558,0.969975,1,0.8693428571428571,0.7705333333333332,4,4.111111111111112,4.222222222222222,4.111111111111112,3.7777777777777777,4.25,3.7777777777777777,0.7181142857142857,0.6857142857142857,2.666666666666667,2.3906928571428567,2.3115999999999994,2.3526999999999996,2.4137399999999998,2.3943333333333334,2.5813333333333333,2.8098,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1119194180190263,0.11111111111111112,0.11111111111111112,0.107775,0.33333333333333337,0.33333333333333337,0.5555555555555556,0.5555555555555556,0.6666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.351675,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.4444444444444445,0.323325,0.4444444444444445,0.43467142857142854,0.44030476190476187,3.1111111111111116,3.1111111111111116,3.2222222222222223,3.1111111111111116,3,3.375,3,0.47874285714285714,0.45714285714285713,1.777777777777778,1.6300178571428572,1.5410666666666664,1.5684666666666665,1.60916,1.5563166666666668,1.6778666666666666,1.8732,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,0.888888888888889,1,1,1,1,1,0.888888888888889,1,1,1,1,0.888888888888889,1.1111111111111112,0.888888888888889,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,0.8622,0.8710857142857142,0.6622,0.5622,0.57775,0.4829333333333333,0.2622,0.16219999999999998,0.3806547619047619,0.46425787868519136,0.6944444444444444,0.7814027469198142,0.7485229373214585,0.8467522658610271,1.0061627468242988,1.0054742486872974,1.0558341209829867,1.0072747621712366,1,1,0.8622,1.1111111111111112,1,1,1,1,1,1,1,0.820575,0.888888888888889,1,1,1,0.754425,1,0.8693428571428571,0.6604571428571427,0.7777777777777779,0.6666666666666667,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.75,0.6666666666666667,0.7181142857142857,0.6857142857142857,0.7777777777777779,0.760675,0.5503809523809523,0.4481333333333333,0.34482,0.23943333333333333,0.2581333333333333,0.1561,0.5801858362631843,0.7308638874937217,0.7332435479829617,0.8585254322225007,0.75,0.8937296416938111,0.7684477574542721
Slow Queries,4,3.555555555555556,4.222222222222222,6.222222222222223,7,8.777777777777779,10.555555555555555,12.88888888888889,15,18,18.88888888888889,19.444444444444446,19.11111111111111,20.22222222222222,20.666666666666668,20.555555555555557,19.22222222222222,18.88888888888889,18.11111111111111,18.88888888888889,20,19.444444444444446,16.705125000000002,14.264028571428572,12.581799999999998,11.019120000000001,9.35955,6.761066666666667,4.9818,2.2708,18.461755952380948,17.95130464249407,20.694444444444443,23.051381034134515,26.447810452024868,29.03150625809236,34.96415545214439,36.979108479499494,30.619189508506615,31.897034135422494,31,30.444444444444446,26.51265,32.66666666666667,36.55555555555556,40.333333333333336,43.66666666666667,50.22222222222222,51.777777777777786,56.333333333333336,56.88888888888889,54.978525000000005,55.66666666666667,53.11111111111111,50.333333333333336,47.55555555555556,36.85905,38.22222222222222,31.513678571428567,28.28958095238095,51.22222222222223,54.333333333333336,56.22222222222223,54.55555555555556,50.88888888888889,56.875,56.55555555555556,36.14508571428571,34.51428571428571,47.66666666666667,40.098439285714285,34.34377142857143,31.369333333333326,29.3097,26.098233333333333,21.166933333333333,19.8247,8.702787543947766,10.962958312405826,12.318491606113756,14.42322726133801,12.6,15.014657980456027,12.90992232523177
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,60.55555555555556,55.55555555555556,97.55555555555556,235.11111111111114,364.8888888888889,521.2222222222223,626.8888888888889,773.7777777777778,899.6666666666667,1055.2222222222222,1174.7777777777778,1242.888888888889,1239.111111111111,1238.2222222222222,1231.888888888889,1262,1228.111111111111,1239.6666666666667,1208.2222222222222,1208.888888888889,1219.6666666666667,1206.4444444444446,1040.2442999999998,897.6538285714284,770.2489666666667,662.38404,532.2233,411.8214,300.0879,185.719,397.0229166666666,420.7723907150118,509.0277777777777,596.0800621086648,695.7520702402957,774.1735002157963,937.8694503835995,940.7887386884147,831.1760830182735,855.6239507554561,825.1111111111111,796.8888888888889,674.6715,674.8888888888889,617.3333333333334,577.3333333333334,590.3333333333334,644.6666666666667,709,790.8888888888889,813.8888888888889,866.0583,923.7777777777777,990.3333333333334,1040.7777777777778,1034.111111111111,869.5287000000001,889.8888888888889,745.2441642857142,655.944019047619,707.7777777777778,719.2222222222223,706.6666666666667,686.2222222222223,655.6666666666667,723.5,757.2222222222223,732.3568857142857,699.3142857142857,791.1111111111111,661.8959178571429,583.4038095238095,485.4404333333333,412.28977999999995,313.65766666666667,205.60320000000002,156.2561,466.4694123556002,587.6145655449523,699.9542909045351,819.5483775995992,715.95,853.1543159609121,733.5602292658481
Table Locks Waited,0,0,1.2222222222222223,3,5.222222222222222,7.555555555555555,8.777777777777779,11.222222222222223,13.11111111111111,15.666666666666668,17.11111111111111,18,19,19.88888888888889,20.88888888888889,22.22222222222222,22.11111111111111,25,25.11111111111111,26.333333333333336,26.666666666666668,27.22222222222222,23.387175,20.361628571428568,18.100133333333332,16.078920000000004,11.555,9.175733333333334,6.8172,4.866,24.36190476190476,21.974872924432393,22.63888888888889,25.004887901434053,30.56468660729289,33.023338368580056,42.510376053326624,49.7151156295386,39.41780718336484,39.50755456071629,38.55555555555556,41,36.6435,45.77777777777778,45.22222222222222,54.22222222222223,60.44444444444444,73.66666666666667,83.11111111111111,91.44444444444444,88.66666666666667,84.753675,82.44444444444444,87.33333333333334,75.33333333333334,67.44444444444444,50.546475,44.55555555555556,34.55637857142857,33.02285714285714,72.77777777777779,82.77777777777779,80.88888888888889,79.22222222222223,70.11111111111111,77.5,81,43.08685714285714,41.14285714285714,56.22222222222223,43.14113928571429,38.19643809523809,36.29879999999999,36.09116,34.83755,23.490133333333333,22.7906,8.50939226519337,10.719337016574585,14.078276121272864,16.483688298672014,14.4,17.159609120521175,14.754196943122025
bytes_received_rate,12941.777777777777,11983.333333333334,17256.777777777777,33663.77777777778,49132.555555555555,68108.33333333334,80561.33333333334,98104.44444444445,113836.11111111112,132755.8888888889,147694,155848,155355,155542.8888888889,155317.44444444444,158101.6666666667,153885.6666666667,154820.77777777778,150525.44444444444,150220.6666666667,150696.22222222222,148812,128021.719275,109635.82797142856,94973.82766666666,81580.2798,65310.0155,50319.3594,36206.673599999995,22492.1118,50478.81830357142,53065.75880210098,64123.05555555555,75255.33575035346,88332.19380272222,97907.06135088476,119398.18890705572,119966.59591107137,105753.51870667927,108487.40906547285,104419.22222222222,101386.66666666667,85823.17245,82861,74593.11111111111,69917.77777777778,72158.11111111111,78922.66666666667,87400,97759,99554.22222222222,108046.98585000001,114880.55555555555,124842.77777777778,128623.11111111112,127700,107297.44897499999,105894.22222222222,88204.93896785713,77499.1419047619,84251.77777777778,86798.22222222222,84590.77777777778,83209.44444444445,77611.11111111111,88967.125,92936.44444444445,89497.86531428571,85459.8857142857,94694,77926.69836785714,68290.49803809522,56120.969699999994,47697.226500000004,35924.3379,22636.615466666666,16308.079199999998,57099.56926167755,71928.70035158211,85832.46318591831,100497.78516036081,87793.95,104618.74063517916,89953.41866073666
bytes_sent_rate,176459.33333333334,153164.33333333334,168552.11111111112,192133.6666666667,217570.22222222225,257075.7777777778,282711.44444444444,299947.8888888889,329869.55555555556,363129.8888888889,390064.22222222225,403527.8888888889,397280.44444444444,410532.7777777778,396534.8888888889,409323.6666666667,410203.1111111111,402576.22222222225,388138.44444444444,400024.3333333334,391628.1111111111,394078.44444444444,334616.478975,291964.62988571427,248983.4475333333,211499.30268000002,179353.59015,135791.55686666668,90507.9003,58674.87679999999,85500871.36071429,106748267.79225686,134038454.44444445,160400976.1902545,185152186.85435385,209744558.20607466,250603019.4944032,242303269.02022117,221403016.92490155,237636467.03973135,227218355.1111111,211248649.55555555,176177208.70215,157740830.44444445,130375388.33333334,106430820.22222224,116126870.55555555,126327221,124410997.88888888,136145640.44444445,148255399.8888889,179005469.05080003,197527590.7777778,224072828.8888889,239740110.1111111,232551936.22222224,197609376.0258,193384641.6666667,160024044.20791787,135620450.10346666,119805330.55555555,116326842.55555555,116962997.55555555,126232971.88888888,129312843.77777779,164663144.125,166524295.44444445,170275495.7916,162592977.6,158123272.1111111,130802653.33758572,105183941.15066665,77080081.00279999,53034299.42664,21813776.633366667,103019.46453333333,65701.7095,169985.1670517328,214131.42521346058,242823.8663242295,284312.7162365322,248373,295971.0830618892,254482.23314958657
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,28.333333333333336,26.111111111111114,46.111111111111114,106.22222222222221,161.77777777777777,230,269.8888888888889,334.22222222222223,388.44444444444446,455.11111111111114,506.88888888888886,534.2222222222223,532.2222222222223,531.5555555555555,526.5555555555555,544.3333333333334,525.1111111111111,528.7777777777778,514.8888888888889,511.44444444444446,517.3333333333334,510.55555555555554,439.50645,379.3578285714285,324.9194666666666,281.66220000000004,226.59355,174.94260000000003,130.57559999999998,79.3158,192.6113095238095,205.8209928837682,247.63888888888886,289.50971773379115,337.2095832633171,377.53054596460936,456.92365740158476,460.6189252597475,407.31734089477,416.78791270285393,399,383.11111111111114,324.18719999999996,333.55555555555554,299.44444444444446,281.11111111111114,280,309.44444444444446,344.11111111111114,387.22222222222223,397.22222222222223,413.33535,438.7777777777778,476.33333333333337,498.2222222222223,499.2222222222223,416.765925,433.11111111111114,361.32062499999995,321.9728571428571,355.55555555555554,358.44444444444446,347.55555555555554,336.22222222222223,318.8888888888889,341.5,356.77777777777777,333.92314285714286,318.85714285714283,366.55555555555554,309.70339285714283,275.08039999999994,230.45256666666666,198.15655999999998,151.68101666666666,101.70453333333333,79.4549,199.7773229532898,251.6607985936715,293.2974191931847,343.41017288900025,300,357.4918566775244,307.3791029817088
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.3806547619047619,0.46425787868519136,0.5555555555555556,0.6511689557665118,0.7485229373214585,0.8467522658610271,1.0061627468242988,1.0054742486872974,0.9385192186515438,1.0072747621712366,1,1,0.8622,1,1,1,1,1,1,1,1,0.9378,1,1,1,1,0.8622,1,0.8693428571428571,0.7705333333333332,1,1,1,1,1,1,1,0.8378,0.8,1,0.8693428571428571,0.7705333333333332,0.6721999999999999,0.5747,0.47886666666666666,0.3872,0.3122,0.38679055750878955,0.48724259166248113,0.5865948383863693,0.6868203457780006,0.6,0.7149837133550488,0.6147582059634177
