,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
2,1698728646078,1.08,0.0,0,0,COMMIT,33297,1698728646076.92
3,1698728697067,1.081,0.0,0,0,COMMIT,33299,1698728697065.919
4,1698728703353,2.519,0.087,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 44135\
              AND OL_O_ID >= 44115\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",33301,1698728703350.481
9,1698728859966,1.234,0.0,0,0,COMMIT,33300,1698728859964.766
10,1698729037952,1.06,0.0,0,0,COMMIT,33313,1698729037950.94
11,1698729096505,1.177,0.0,0,0,COMMIT,33315,1698729096503.823
12,1698729130362,1.034,0.0,0,0,COMMIT,33316,1698729130360.966
13,1698729235793,1.162,0.0,0,0,COMMIT,33318,1698729235791.838
14,1698729262631,1.11,0.0,0,0,COMMIT,33321,1698729262629.89
15,1698729264715,1.084,0.0,0,0,COMMIT,33319,1698729264713.916
16,1698729279767,1.085,0.0,0,0,COMMIT,33323,1698729279765.915
17,1698729359175,1.225,0.0,0,0,COMMIT,33324,1698729359173.775
18,1698729371783,1.296,0.097,1,1,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 2 AND C_D_ID = 10 AND C_ID = 2547",33329,1698729371781.704
19,1698729374612,1.014,0.0,0,0,COMMIT,33328,1698729374610.986
20,1698728627970,1.051,0.0,0,0,COMMIT,33330,1698728627968.949
22,1698728773813,1.482,0.0,0,0,COMMIT,33335,1698728773811.518
25,1698729037178,1.083,0.0,0,0,COMMIT,33350,1698729037176.917
26,1698729082839,1.003,0.0,0,0,COMMIT,33357,1698729082837.997
27,1698729172448,1.127,0.0,0,0,COMMIT,33359,1698729172446.873
28,1698729210457,1.111,0.0,0,0,COMMIT,33355,1698729210455.889
29,1698729334773,1.113,0.0,0,0,COMMIT,33361,1698729334771.887
30,1698729415976,1.184,0.0,0,0,COMMIT,33372,1698729415974.816
31,1698729460342,1.033,0.0,0,0,COMMIT,33371,1698729460340.967
32,1698729520963,1.202,0.0,0,0,COMMIT,33375,1698729520961.798
33,1698728696179,1.014,0.0,0,0,COMMIT,33382,1698728696177.986
35,1698728762643,1.59,0.079,1,8,SELECT SUM(OL_AMOUNT) FROM order_line WHERE OL_O_ID = 42633 AND OL_D_ID = 6 AND OL_W_ID = 4,33377,1698728762641.41
40,1698728855266,1.148,0.0,0,0,COMMIT,33378,1698728855264.852
41,1698728876211,1.05,0.0,0,0,COMMIT,33390,1698728876209.95
42,1698728920538,1.156,0.0,0,0,COMMIT,33384,1698728920536.844
43,1698728938419,2.086,0.0,0,0,COMMIT,33386,1698728938416.914
44,1698729004103,1.148,0.0,0,0,COMMIT,33387,1698729004101.852
45,1698729029302,1.004,0.0,0,0,COMMIT,33397,1698729029300.996
46,1698729157753,1.031,0.0,0,0,COMMIT,33395,1698729157751.969
47,1698729207264,1.014,0.0,0,0,COMMIT,33403,1698729207262.986
48,1698729209769,2.077,0.08,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 6\
              AND OL_O_ID < 44259\
              AND OL_O_ID >= 44239\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",33406,1698729209766.923
49,1698729212802,1.128,0.0,0,0,COMMIT,33404,1698729212800.872
50,1698729224796,2.334,0.102,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 10\
              AND OL_O_ID < 44085\
              AND OL_O_ID >= 44065\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",33407,1698729224793.666
51,1698729273732,1.995,0.067,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 3\
              AND OL_O_ID < 44289\
              AND OL_O_ID >= 44269\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",33410,1698729273730.005
52,1698729344594,1.095,0.0,0,0,COMMIT,33411,1698729344592.905
53,1698729405774,1.004,0.0,0,0,COMMIT,33414,1698729405772.996
54,1698729445993,1.008,0.0,0,0,COMMIT,33402,1698729445991.992
55,1698729528730,1.081,0.0,0,0,COMMIT,33420,1698729528728.919
56,1698728643550,1.056,0.0,0,0,COMMIT,33419,1698728643548.944
57,1698728647500,2.744,0.09,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 44123\
              AND OL_O_ID >= 44103\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",33427,1698728647497.256
58,1698728653636,1.034,0.0,0,0,COMMIT,33425,1698728653634.966
