Avg Threads Running,1,1,1.6,2,3,3.5,4.5,4.800000000000001,5.1,5.8,6.599999999999999,7.4,7.444444444444445,7.749999999999999,7.285714285714286,7.5,7.666666666666666,8.666666666666668,9.6,10,10.333333333333334,11,11,11,11,11,10,18,17,17,17,17,17,17,17,17,16,15,14,14,14,14,14,14,14,14,34,44,59.666666666666664,78,98.19999999999999,118.16666666666666,137.42857142857142,151.875,163.11111111111111,172.1,194,213.9,229.39999999999998,239.8,245.7,247,244.70000000000002,242.29999999999998,239.9,237.5,230,222.4,207.79999999999995,186.5,164.9,143.29999999999998,122.19999999999999,101.3,79.69999999999999,59.20000000000001,42.6,26.3,18.11111111111111,17.375,16.71428571428571,17,16.6,15.75,18,16.5,18,20,20,20,20,20,20,18,12,7.333333333333333,6.5,6,5.666666666666667,5.428571428571429,5.25,5.111111111111111,5,4,4,4,4,4,4,4
Peak Threads Connected,1,1,7,7,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,10,18,18,18,18,18,18,18,18,18,18,16,14,14,14,14,14,14,14,14,34,54,91,133,179,218,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,246,238,238,231,230,229,229,229,178,177,100,24,24,24,24,24,24,24,22,22,22,22,22,22,22,22,22,18,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,10,52,86,129,172,213,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,242,232,230,212,167,159,159,159,159,159,75,9,9,9,9,9,7,8,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.6647462884998893,0.6666666666666667,0.75,0.7104571428571429,0.6351666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11107408641563923,0.12461059190031151,0.24079627714581178,0.16963650228774785,0.1462588473205258,0.1346325938996723,0.12767666599557076,0.2460951902128373,0.23949024995386411,0.2345409187900088,0.22304003568640568,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.888888888888889,3.106279121366763,3,3,3,2.9980013324450367,3,2.888247056209731,2.888888888888889,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,285.8888888888889,283.6666666666667,475.11111111111114,770.5555555555555,1029,1260.4444444444446,1523.888888888889,1856.1111111111113,2047.4444444444446,2344.888888888889,2597.666666666667,2682.777777777778,2286.015525,2021.4632857142856,1791.3613666666665,1525.69836,2567.471748282739,2610.1111111111113,2566.25,2128.292780952381,1932.4310666666668,464.8,464.8,464.8,464.8,383.91334702258723,534.6983640081801,446,446,446,446,446,446,446,2401.42174830612,2416.19937694704,438.97161323681485,487.8745805795628,584.3040950455005,699.9548556843963,806.7888524260118,881.2668761521703,893.657867702844,908.376978473704,895.617263298762,724.6666666666667,653.8888888888889,600.7777777777778,538.4444444444445,508.44444444444446,503.7777777777778,501.7777777777778,504.2222222222223,505,501.88888888888886,497.7777777777778,463.33333333333337,789.2222222222223,1106.2791213667629,1303.7777777777778,1516.7777777777778,1760.5555555555554,2001.9986675549633,2201.777777777778,2345.3676960675402,2642.666666666667,2524,2050.782765151515,1789.4278285714286,1570.9591333333333,1319.4834,1071.1951051577366,867.5897333333335,2561.800243875402,2446.4444444444443,2438.75,382,382,382,382,382,382,2495.611598711254,2330.3333333333335,120.467004048583,149.38508064516128,175.36099094567402,200.1468810289389,228.33520749665325,255.3816718545216,285.64054663991976,304.144385026738,286.8888888888889,286.6666666666667,283.22222222222223,283.8888888888889,287.8888888888889,285.11111111111114,286.6666666666667
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.6647462884998893,0.6666666666666667,0.75,0.7104571428571429,0.6351666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11107408641563923,0.12461059190031151,0.24079627714581178,0.16963650228774785,0.1462588473205258,0.1346325938996723,0.12767666599557076,0.2460951902128373,0.23949024995386411,0.2345409187900088,0.22304003568640568,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.888888888888889,3.106279121366763,3,3,3,2.9980013324450367,3,2.888247056209731,2.888888888888889,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,1,1.2203239405369426,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.2214079502553852,1.2222222222222223,1.110864252388358,1.1111111111111112,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,1,1,1,1,1.1111111111111112,0.8622,0.8710857142857142,0.7725666666666666,0.5622,0.9971194327498338,1,1,0.8288666666666666,0.6351666666666667,0,0,0,0,0,0.47955010224948885,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.1107408641563923,0.9968847352024921,0,0.3392730045754957,0.2925176946410516,0.4038977816990169,0.510706663982283,0.7382855706385119,0.7184707498615923,0.8208932157650308,0.8921601427456227,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.888888888888889,1,1,1,0.888888888888889,0.888888888888889,1,1,0.8875083203905036,1,1,1,1.1103708638685321,1.1111111111111112,1.110864252388358,0.888888888888889,1,0.971576821938392,0.8710857142857142,0.7725666666666666,0.67464,0.4628192288432649,0.36219999999999997,0.9976720984369806,1.1111111111111112,1,0.2,0.2,0.2,0.2,0.2,0.2,0.8887901344295077,0.888888888888889,0.5082995951417004,0.5846774193548387,0.6729124748490946,0.7658681672025723,0.861178045515395,0.8381020642201834,0.9380641925777333,1.0026737967914439,1.1111111111111112,0.888888888888889,1,0.888888888888889,0.888888888888889,0.888888888888889,1
Slow Queries,4.666666666666667,4.333333333333334,5.333333333333334,7.555555555555555,8,9.333333333333334,11.555555555555555,12.88888888888889,14.555555555555557,16.22222222222222,18,18.88888888888889,15.735149999999999,14.481799999999998,13.133633333333332,10.6818,21.271881231996456,21.333333333333336,21.625,18.235066666666665,17.022466666666666,3.4,3.4,3.4,3.4,2.8083162217659137,4.0761758691206555,3.4,3.4,3.4,3.4,3.4,3.4,3.4,17.660779740086635,17.694704049844237,2.6487590486039294,3.392730045754957,4.241506572295248,4.442875598689186,5.745449969800685,6.644570135746608,7.064962373638991,7.739850320070291,8.140961302553809,8.11111111111111,7.888888888888888,7.888888888888888,8.333333333333334,7.444444444444445,7.222222222222223,7.222222222222223,7.555555555555555,7.444444444444445,7.222222222222223,6.888888888888888,7.222222222222223,21.444444444444446,35.61127135566896,43.22222222222222,50.66666666666667,61,74.7279591383522,85.77777777777779,92.75716507442789,95.11111111111111,81.88888888888889,65.31155303030303,57.70942857142857,50.547933333333326,39.9162,26.03358162243365,14.125800000000002,22.61390089790489,20.333333333333336,20.75,2.4,2.4,2.4,2.4,2.4,2.4,18.22019775580491,17.444444444444446,2.0331983805668017,3.069556451612903,3.364562374245473,3.5740514469453375,3.936813922356091,4.070781454783748,4.807578986960883,5.124777183600714,5,4.555555555555555,4,4,4.444444444444445,4.222222222222222,4.555555555555555
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
