,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
4,1698646046472,1.892,0.0,0,0,COMMIT,66395,1698646046470.108
5,1698646088045,1.151,0.0,0,0,COMMIT,66397,1698646088043.849
6,1698646158489,1.126,0.0,0,0,COMMIT,66400,1698646158487.874
7,1698646159329,1.06,0.0,0,0,COMMIT,66401,1698646159327.94
8,1698646195491,1.177,0.0,0,0,COMMIT,66396,1698646195489.823
9,1698646269317,1.073,0.0,0,0,COMMIT,66402,1698646269315.927
10,1698646325703,1.202,0.0,0,0,COMMIT,66406,1698646325701.798
11,1698646332432,1.241,0.0,0,0,COMMIT,66409,1698646332430.759
12,1698646346685,1.127,0.0,0,0,COMMIT,66410,1698646346683.873
13,1698645459813,1.072,0.0,0,0,COMMIT,66412,1698645459811.928
14,1698645497845,1.029,0.0,0,0,COMMIT,66416,1698645497843.971
16,1698645530468,1.176,0.0,0,0,COMMIT,66414,1698645530466.824
19,1698645565135,1.141,0.0,0,0,COMMIT,66418,1698645565133.859
21,1698645660168,1.193,0.0,0,0,COMMIT,66422,1698645660166.807
22,1698645681910,1.031,0.0,0,0,COMMIT,66417,1698645681908.969
23,1698645751436,2.602,0.089,1,382,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 41855\
              AND OL_O_ID >= 41835\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",66426,1698645751433.398
24,1698645874380,1.171,0.0,0,0,COMMIT,66429,1698645874378.829
25,1698645902718,1.029,0.0,0,0,COMMIT,66430,1698645902716.971
26,1698646018760,1.276,0.0,0,0,COMMIT,66435,1698646018758.724
27,1698646036768,1.009,0.0,0,0,COMMIT,66437,1698646036766.991
28,1698646085518,1.161,0.0,0,0,COMMIT,66439,1698646085516.839
