Avg Threads Running,1,1,1.1,1.7,2,2.4,3,3.5,4.2,4.6,5,5.5,7,6.625,7,7.333333333333333,7.4,7.75,8.5,10.25,10.25,10.25,9,11.5,11.5,13,13,13,14,16,16,16,16,16,16,43,43,43,43,43,43,43,43,43,43,45,38,32.666666666666664,29.25,26.8,24.5,22.142857142857142,20.375,18.77777777777778,18.77777777777778,15.499999999999996,13.285714285714285,11.833333333333334,10.4,8.75,7.333333333333334,7,6,49,49,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,26,26,16,16,16,16,16,16,16,16,16,16
Peak Threads Connected,1,1,2,7,7,7,7,7,8,8,8,8,14,14,14,14,14,14,14,14,14,14,12,12,12,16,16,16,16,16,16,16,16,16,16,43,43,43,43,43,43,43,43,43,43,45,45,45,45,45,45,45,45,45,45,31,22,19,17,13,8,8,6,49,49,49,49,49,49,49,49,49,49,26,26,16,16,16,16,16,16,16,16,16,16
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,5,5,5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,19,19,17,4,4,3,2,1,1,1,21,21,21,21,21,21,21,21,21,21,2,2,3,3,3,3,3,3,3,3,3,3
Questions,38.333333333333336,38.66666666666667,36.44444444444444,180.66666666666669,329.6666666666667,446.2222222222223,561.2222222222223,732.4444444444445,889.8888888888889,1012.5555555555557,977.9503500000001,984.4357428571427,1282.4181919023847,1246.7777777777778,1112.7550583333332,1010.9376285714286,856.8238666666666,717.7367733333333,1186.6681455190771,1141.5891195418756,1141.5891195418756,945.9397709377236,881.2302333333333,223,223,1138.5164051355207,1138.5164051355207,1138.5164051355207,1139.3959508795222,212.367816091954,297.11521961184883,394.91550151975684,500.9901309132304,629.0856497175141,737.0391873740766,900.5543886503256,1043.1760074814536,963.8871102099836,873.0763048272484,788.8465082012788,697.0197916666666,597.9712499999999,479.2415415415415,381.0460065097646,223.025,433.71272727272725,546.8945454545453,448.2,448.2,448.2,580.3963636363637,467.21454545454543,354.03272727272736
Threads Created,0,0,0,0,0,0,0.11111111111111112,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.538875,0.5444285714285714,1.996672212978369,2,1.97745,1.8996285714285714,1.4889333333333332,1.5483866666666664,3.4383318544809227,2.576950608446672,2.576950608446672,2.135304223335719,2.2866,0,0,3.994293865905849,3.994293865905849,3.994293865905849,4.646531695984069,0.48265412748171366,0.3391726251276813,0.29209726443768996,0.26942195800657726,0.25531073446327684,0.24604880232818446,0.2395409997739927,0.23457971834527852,0.21674996856532128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9,8.88888888888889,8.777777777777779,8.88888888888889,9.11111111111111,9.222222222222223,8.88888888888889,9,9,8.88888888888889,7.7598,6.8598,8.985024958402661,8.88888888888889,7.690083333333332,7.0398,6.070266666666667,5.359799999999999,7.9858030168589185,8.017179670722978,8.017179670722978,6.643168694822238,5.970566666666667,2.2,2.2,8.98716119828816,8.98716119828816,8.98716119828816,8.6292731496847,2.1719435736677117,3.0525536261491317,3.9433130699088146,4.849595244118391,5.7444915254237285,6.889366465189165,7.785082492654763,8.562159719602665,7.911373852634226,6.97240872335212,6.074847094801223,5.179791666666667,4.27535,3.3834501167834494,2.231409614421632,1.2975999999999999,3.4836363636363634,4.392727272727273,3.6,3.6,3.6,4.661818181818182,3.752727272727273,2.843636363636364
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,2,6.888888888888888,9.88888888888889,11.88888888888889,14.666666666666668,18.22222222222222,21,20.369475,20.5794,29.83915696062118,26.666666666666668,23.399825,21.789857142857144,19.470666666666666,16.436719999999998,21.960958296362026,19.613457408733,19.613457408733,16.252037699832975,15.498066666666665,7.4,7.4,21.112696148359486,21.112696148359486,21.112696148359486,18.420179223365416,2.654597701149425,4.070071501532175,6.13404255319149,9.160346572223627,12.637881355932203,13.163610924557869,17.606263483388464,22.16778338362882,20.482872029422857,19.392011761823085,18.224541284403667,16.552812499999998,13.981549999999999,10.875375375375373,10.763269904857285,6.812399999999999,4.838383838383839,6.1010101010101,5,5,5,6.474747474747476,5.212121212121213,3.9494949494949503
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.22222222222222,29.666666666666668,27.555555555555554,28.888888888888893,29.555555555555554,30.111111111111114,28.444444444444446,30.77777777777778,28.888888888888893,28.333333333333336,24.249375,21.994914285714284,28.840820854131998,28.333333333333336,23.83925833333333,22.013342857142856,17.98173333333333,17.151359999999997,25.621118012422365,26.77165354330709,26.77165354330709,22.18343832020997,20.071266666666666,8.4,8.4,29.529243937232525,29.529243937232525,29.529243937232525,27.38134749419184,6.515830721003136,10.514351378958121,12.56018237082067,15.491762585378194,18.254717514124295,22.882538616521156,25.870427975591213,28.03227634226078,25.901621243555894,23.096103896103898,19.549962468723937,17.2284375,14.328199999999999,11.6004004004004,6.9567476214321475,3.7306,10.644444444444444,13.42222222222222,11,11,11,14.244444444444445,11.466666666666667,8.68888888888889
Sort Rows,46,40.88888888888889,40.88888888888889,40.88888888888889,51.111111111111114,51.111111111111114,46,40.88888888888889,46,46,39.661199999999994,35.0612,45.92346089850249,40.88888888888889,35.374383333333334,35.9812,31.611199999999997,27.394533333333328,40.816326530612244,46.09878310665712,46.09878310665712,38.19821999522786,35.0612,18.4,18.4,45.93437945791726,45.93437945791726,45.93437945791726,38.16793893129771,11.101044932079414,15.60194075587334,20.15471124620061,24.786820136605108,29.360734463276835,39.6138571748377,44.075543958414656,48.55800169747265,44.867243493021505,40.09135015927469,35.56546844592716,31.078749999999996,26.5765,22.2341007674341,12.07586379569354,7.4612,17.805252525252524,22.45171717171717,18.4,18.4,18.4,23.82707070707071,19.18060606060606,14.534141414141416
