,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
6,1698286232756,1.175,0.12,2,2,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 4 AND C_D_ID = 8 AND C_LAST = 'PRIPRESCALLY' ORDER BY C_FIRST",1447887,1698286232754.825
8,1698286266890,1.02,0.0,0,0,COMMIT,1447887,1698286266888.98
9,1698286319350,1.117,0.0,0,0,COMMIT,1447884,1698286319348.883
10,1698286421707,43.681,0.122,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 9\
              AND OL_O_ID < 36793\
              AND OL_O_ID >= 36773\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",1447893,1698286421663.319
11,1698286469710,1.229,0.0,0,0,COMMIT,1447896,1698286469708.771
12,1698286502457,1.023,0.0,0,0,COMMIT,1447897,1698286502455.977
13,1698286535358,4.441,0.086,17,17,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 2 AND C_D_ID = 9 AND C_LAST = 'BARBARCALLY' ORDER BY C_FIRST",1447900,1698286535353.559
14,1698286588521,2.113,0.0,0,0,COMMIT,1447892,1698286588518.887
15,1698286676741,1.099,0.0,0,0,COMMIT,1447905,1698286676739.901
16,1698286779896,1.789,0.1,14,14,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 3 AND C_D_ID = 9 AND C_LAST = 'BAROUGHTESE' ORDER BY C_FIRST",1447912,1698286779894.211
17,1698286902533,1.139,0.059,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (36661, '02', 4, 9, 59986, 4, '2023-10-26 10:07:49.658150', 7, 357.49, '0Ry8YTqgceRKc7sVJHV3ra8F')",1447909,1698286902531.861
18,1698286908597,1.085,0.0,0,0,COMMIT,1447906,1698286908595.915
