Avg Threads Running,1,1,1.8,2.6,3.1999999999999997,3.6,4.3,4.9,5.699999999999999,6,6.7,7.333333333333333,7.125,6.857142857142858,8.428571428571429,9,9.2,9.75,10,13,18,18,18,18,20,20,14.5,14.5,14.5,14.5,14.5,14.5,14.5,12.333333333333334,8.5,8.5,8,8,8,8,8,8,8,37,37,37,37,37,37,37,37,28.5,28.5,25,25.666666666666664,25.666666666666664,22.5,21.2,21.2,21.2,21.2,21.5,21.5,18.666666666666664,14.5,14.5,16,61,59,53.666666666666664,52,52,52,47.6,47.6,47.6,47.6,44.25,40,38.5,39.5,39.5,39.5,49,49,49,49,49,49,49,39,39,39
Peak Threads Connected,1,1,9,9,9,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,20,20,9,9,8,8,8,8,8,8,8,37,37,37,37,37,37,37,37,37,37,30,30,30,30,30,30,30,30,30,30,27,16,16,16,61,61,61,61,61,61,61,61,61,61,57,47,47,49,49,49,49,49,49,49,49,49,49,39,39,39
Peak Threads Running,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,18,18,18,18,18,18,18,18,18,18,6,7,7,7,7,7,7,7,7,7,7,2,2,1,41,41,41,41,41,41,41,41,41,41,41,33,33,23,23,23,23,23,23,23,23,23,23,23,23,23
Questions,37,38.44444444444444,155.22222222222223,315.44444444444446,484.6666666666667,608.1111111111111,742.2222222222223,863,988.2222222222223,1152.3333333333335,1277.6666666666667,1122.261075,970.4983714285714,812.9608666666666,1246.535860769316,1114.875510534846,1014.3160429426005,915.9531722305264,789.6824387572198,768.9962074110916,421.6433637284701,532.079027355623,436,436,436,566.5349544072949,456.0992907801418,1148.094656149317,1160.3813860822543,1160.3813860822543,1183.522940367546,1183.522940367546,444.90495,503.2729607250755,488.69999999999993,743.2777777777778,834.4590127947816,820.125,863.5385411440038,753.8044719016558,618.4995978889168,511.5883136466449,426.3072,202.2,165.82865853658535,191.69082474226806,319.9758121827411,419.6771043771044,382.6666666666667,382.6666666666667,843.632271323652,831.625,876.391994241362,765.3420860457353,697.4288787094204,610.2103829893061,582.7272591857001,1165.3340948029695,1165.3340948029697,1165.3340948029697
Threads Created,0,0,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.323325,0.10888571428571428,0.11036666666666665,1.884491741492074,1.8958571250467522,1.8278023073636231,1.899086530476665,2.038876717785302,2.4485451380253664,0,0,0,0,0,0,0,2.3330741028774584,2.988473032588587,2.988473032588587,2.8753594199274906,2.8753594199274906,1.7356500000000001,1.699202752601544,1.6499999999999997,1.6070870870870873,1.5262167586552935,1.5,1.5794029101856495,1.378700451580532,0.4361774315154562,0.36078160341794424,0.12906666666666666,0,0,1.202577319587629,1.0174111675126905,2.4858922558922556,2.2666666666666666,2.2666666666666666,5.198996411283592,5.125,5.400882573860792,4.716522700717744,4.287472615016929,4.48119248943049,3.6969215491559084,10.422615648201027,10.422615648201027,10.422615648201027
Created Tmp Disk Tables,9.11111111111111,9.11111111111111,8.88888888888889,8.88888888888889,8.88888888888889,9,9.11111111111111,9.11111111111111,9.11111111111111,8.88888888888889,8.777777777777779,7.7598,6.750914285714285,5.9597999999999995,8.979048885932823,8.029512529609773,7.196971585244266,6.528109948513536,5.861770563632743,5.815294702810245,3.0946301925025326,3.9051671732522792,3.2,3.2,3.2,4.1580547112462005,3.347517730496454,7.776913676258194,7.684644940942081,7.684644940942081,9.126140767595949,9.126140767595949,3.6641500000000002,4.325243370258476,4.199999999999999,6.026576576576577,6.740790684060879,6.625,6.975696186653286,6.089260327814015,4.943344223841836,4.088858172070035,3.2266666666666666,1.6,1.3121951219512193,1.9241237113402065,2.8826649746192894,4.094410774410774,3.7333333333333334,3.7333333333333334,6.720653897512936,6.625,6.981628693039559,6.096968369220498,5.359340768771161,4.609226560557075,3.850959947037404,9.137635636778983,9.137635636778985,9.137635636778985
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,2.3333333333333335,8.11111111111111,9.444444444444445,10.777777777777779,12.444444444444446,15.333333333333334,18.77777777777778,22.555555555555557,26.555555555555554,23.49495,18.075028571428568,16.996466666666667,27.60226139008979,26.09591572123177,23.7614299957271,21.008644743398108,18.222460665206135,16.37464561054464,4.448530901722391,5.6136778115501516,4.6,4.6,4.6,5.977203647416413,4.8120567375886525,17.331407621375405,18.926995873061053,18.926995873061053,25.003125390673834,25.003125390673834,4.04985,3.707351460221551,3.599999999999999,7.767587587587589,9.793224201371466,9.625,10.134502007024585,8.846661230975078,8.141978721621848,6.734589930468293,6.840533333333333,3.8,3.116463414634146,2.405154639175258,8.647994923857869,9.358653198653197,8.533333333333335,8.533333333333335,18.259889834752126,18,18.96895343014522,16.56534802203305,15.958925844785236,11.907168614772445,12.323071830519694,23.27241576242147,23.272415762421474,23.272415762421474
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.333333333333336,29.444444444444446,28.555555555555554,27.666666666666668,28.22222222222222,29.333333333333336,29,29.77777777777778,29.555555555555554,28.555555555555554,28.888888888888893,25.973775,22.321571428571424,20.08673333333333,29.154195765436203,26.20743672858746,23.532954707306647,21.483416376017274,20.006477793268274,18.36408853519025,11.604863221884496,14.644376899696047,12,12,12,15.592705167173253,12.553191489361703,25.66381513165204,24.334708979649925,24.334708979649925,28.753594199274907,28.753594199274907,12.920950000000001,15.756243705941591,15.299999999999997,19.552892892892896,22.766066649941457,22.375,23.559426743602607,20.5656150694096,16.283957443243697,13.469179860936586,9.938133333333333,6.6,5.41280487804878,6.253402061855671,9.665406091370558,14.037979797979796,12.8,12.8,22.1908383408446,21.875,23.052547571357035,20.131499332331835,17.745372767708954,15.108020392937082,12.169033432638198,29.982866933181036,29.982866933181043,29.982866933181043
Sort Rows,58.88888888888889,58.88888888888889,53,53,53,53,53,58.88888888888889,53,53,47.111111111111114,45.696600000000004,34.62565714285714,35.096599999999995,52.87662121715996,47.28490711881311,42.38216600199401,44.035068925427666,33.76889563831906,40.55402884854513,10.250962512664639,12.935866261398175,10.6,10.6,10.6,13.773556231003038,11.088652482269504,41.21764248416843,45.25402020777003,45.25402020777003,53.00662582822853,53.00662582822853,30.66315,32.748271231957034,31.799999999999994,35.489839839839846,40.44474410436528,39.75,41.85417711991971,36.53556196688409,23.117403870319173,19.121424981151044,13.681066666666666,10.6,8.693292682926828,12.74731958762887,17.97426395939086,31.00053872053872,28.26666666666667,28.26666666666667,40.32392338507761,39.75,41.88977215823736,36.58181021532299,31.560562304985723,27.143223078836108,16.328070175438594,52.96973158195317,52.96973158195317,52.96973158195317
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.323325,0.21777142857142856,0.2207333333333333,0.2217049107637734,0.2230420147113826,0.2284752884204529,0,0,0,0.19341438703140829,0.24407294832826745,0.2,0.2,0.2,0.25987841945288753,0.20921985815602837,0.22219753360737698,0.14230823964707556,0.14230823964707556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24051546391752582,0.6782741116751269,0.5849158249158248,0.5333333333333334,0.5333333333333334,0.63402395259556,0.625,0.6586442163244868,0.5751856952094809,0.47638584611299206,0.12803407112658544,0.15403839788149618,0.1427755568246716,0.14277555682467163,0.14277555682467163
table_open_cache_hits,278.11111111111114,280.44444444444446,508.44444444444446,821.2222222222223,1150.4444444444446,1388.111111111111,1650.6666666666667,1884.8888888888891,2126.4444444444443,2445.888888888889,2690,2358.2247749999997,2042.587114285714,1714.8772666666664,2626.3163729076596,2347.2941628225904,2133.7307185586096,1925.911127719648,1664.4879804819757,1618.4883362347673,894.5415400202634,1128.8373860182369,925,925,925,1201.937689969605,967.6418439716311,2405.3994000666594,2422.940088231109,2422.940088231109,2497.312164020502,2497.312164020502,946.3149500000002,1073.1237747566297,1042.0499999999997,1576.9542042042044,1770.5386247700285,1740.125,1832.2389927245356,1599.4074155377152,1310.5677892267738,1084.0284577364498,900.1109333333334,429.2,351.9963414634146,425.95288659793823,697.604923857868,918.317845117845,837.3333333333334,837.3333333333334,1817.3662577199132,1791.5,1887.937781672509,1648.7122767484561,1495.9706532563234,1308.2521387714498,1240.3171797418072,2495.2884066247852,2495.2884066247857,2495.2884066247857
table_open_cache_misses,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.323325,0.21777142857142856,0.2207333333333333,0.2217049107637734,0.2230420147113826,0.2284752884204529,0,0,0,0.19341438703140829,0.24407294832826745,0.2,0.2,0.2,0.25987841945288753,0.20921985815602837,0.22219753360737698,0.14230823964707556,0.14230823964707556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24051546391752582,0.6782741116751269,0.5849158249158248,0.5333333333333334,0.5333333333333334,0.63402395259556,0.625,0.6586442163244868,0.5751856952094809,0.47638584611299206,0.12803407112658544,0.15403839788149618,0.1427755568246716,0.14277555682467163,0.14277555682467163
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1.1111111111111112,1,1,1,1,1,1.1111111111111112,1,1,0.888888888888889,0.8622,0.6533142857142856,0.6622,0.9976720984369803,0.8921680588455304,0.799663509471585,0.8308503570835409,0.6371489743079068,0.765170355632927,0.19341438703140829,0.24407294832826745,0.2,0.2,0.2,0.25987841945288753,0.20921985815602837,0.7776913676258194,0.8538494378824535,0.8538494378824535,1.0001250156269532,1.0001250156269532,0.5785500000000001,0.6178919100369251,0.5999999999999999,0.6696196196196197,0.7631083793276467,0.75,0.7897014550928247,0.689350225790266,0.4361774315154562,0.36078160341794424,0.2581333333333333,0.2,0.16402439024390242,0.24051546391752582,0.33913705583756343,0.5849158249158248,0.5333333333333334,0.5333333333333334,0.760828743114672,0.75,0.7903730595893841,0.6902228342513771,0.5954823076412401,0.5121362845063417,0.30807679576299235,0.9994288977727012,0.9994288977727013,0.9994288977727013
Slow Queries,4.444444444444445,4.555555555555555,6.222222222222223,8,9.11111111111111,11.11111111111111,12.666666666666668,14.11111111111111,15.222222222222223,16.22222222222222,17.444444444444446,14.87295,12.630742857142856,11.478133333333332,15.630196208846025,13.71708390475003,12.337665574704456,11.038440458395616,9.684664409480185,9.182044267595124,7.736575481256333,9.762917933130698,8,8,8,10.395136778115502,8.368794326241135,19.997778024663926,19.92315355059058,19.92315355059058,17.87723465433179,17.87723465433179,8.0997,9.73179758308157,9.45,12.321001001001003,13.227211908345875,13,13.688158554942296,11.948737247031275,9.01433358465276,7.456153137304182,5.291733333333333,2.4,1.968292682926829,12.74731958762887,23.909162436548222,31.29299663299663,28.53333333333334,28.53333333333334,46.664162911033216,46,48.47621432148223,42.3336671674178,37.515385381398126,29.06373414573489,23.72191327375041,50.68532267275842,50.68532267275843,50.68532267275843
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57.22222222222223,59.44444444444444,179.22222222222223,343.33333333333337,514.8888888888889,642.1111111111111,780.7777777777778,906.4444444444446,1034.7777777777778,1201.111111111111,1330.2222222222222,1168.06545,1010.0238857142856,849.1611333333333,1297.417137789602,1159.3723924697667,1053.6137925509186,950.8488872280352,821.4124576777534,798.2257149962695,439.63090172239106,554.7778115501519,454.6,454.6,454.6,590.7036474164134,475.5567375886525,1197.4225086101546,1210.3315781983779,1210.3315781983779,1233.40417552194,1233.40417552194,468.81835,529.0699479691172,513.7499999999999,777.5623023023024,873.7590943301554,858.75,904.2081660812844,789.3060085298545,645.3972061657033,533.8365125240848,444.63466666666665,212.8,174.52195121951218,200.83041237113406,335.576116751269,442.4888215488215,403.4666666666667,403.4666666666667,880.7860749457519,868.25,914.988545317977,799.047967785011,727.7984763991237,635.9452312857499,603.830519695465,1222.587093089663,1222.587093089663,1222.587093089663
Table Locks Waited,0,0,2.888888888888889,6,9.222222222222223,12.222222222222223,14,15.88888888888889,18.555555555555557,21.333333333333336,24,20.47725,17.639485714285712,14.678766666666666,23.500720540959982,21.858117441715496,20.448538313630532,18.397400763992692,16.565873332005577,16.221611539418053,11.798277608915907,14.888449848024313,12.2,12.2,12.2,15.852583586626139,12.76241134751773,28.33018553494056,27.607798491532662,27.607798491532662,25.628203525440675,25.628203525440675,7.5211500000000004,10.813108425646188,10.499999999999998,15.93694694694695,17.678677454423813,17.375,18.294750376317108,15.969946897474495,14.53924771718187,12.02605344726481,8.9056,4,3.2804878048780486,13.709381443298971,25.604847715736042,33.19397306397306,30.26666666666667,30.26666666666667,52.623988065431476,51.875,54.6674699549324,47.74041270238692,42.63653322711279,33.80099477741855,28.959218801721285,53.8263849229012,53.826384922901205,53.826384922901205
bytes_received_rate,12323.111111111111,12598.444444444445,26357.888888888887,45393.222222222226,67036.44444444445,82571,99442.88888888889,114442.66666666667,129505.8888888889,149342.33333333334,164546.33333333334,144849.81555,125735.12525714285,105075.46793333332,159682.07515796475,142251.95918464032,129308.44542266056,116736.96772130874,100847.42993427605,98058.72355135538,55686.51641337386,70271.77477203646,57582.6,57582.6,57582.6,74822.37537993921,60237.117021276594,147537.49583379627,148010.81542621317,148010.81542621317,151260.28253531692,151260.28253531692,58725.717749999996,66918.62069486405,64980.89999999999,96522.18614614615,108391.53264550927,106529.625,112168.79983065728,97914.96139613647,79634.65838150289,65869.34046242775,54082.934400000006,26302.6,21571.33963414634,25503.538247422686,40666.26350253807,53987.14572390572,49226.13333333334,49226.13333333334,108331.23461233517,106789.375,112537.92673385078,98277.95344057753,89117.26203943437,78676.04046878885,74726.95354187355,146301.68475157052,146301.68475157052,146301.68475157052
bytes_sent_rate,157335.77777777778,170037.55555555556,186347.22222222222,211919.8888888889,245527.8888888889,273296.44444444444,301158.8888888889,334716.8888888889,357795.55555555556,376471.6666666667,406942,361875.47085000004,310172.71679999994,272673.7629,404058.75180135237,357533.89612018445,323270.5994872525,293579.9054392958,267223.59299940255,249110.69738870923,159610.19412360687,201414.85471124615,165044.8,165044.8,165044.8,214457.90881458967,172653.24822695035,378292.4119542273,367124.8043261705,367124.8043261705,389998.37479684956,389998.37479684956,177262.7059,196853.87467270897,191153.69999999998,261517.13004004007,296281.152554775,291191.75,306606.0649147014,267644.13148101687,205055.73410404625,169610.64739884395,136188.04906666666,75361,61805.21036585366,71615.64402061857,114472.15225888326,172640.09915824916,157415.33333333334,157415.33333333334,297475.41583208146,293241.5,309026.9087381072,269869.3056668336,243930.15689769635,213926.11184406863,179503.56370407148,407104.65448315244,407104.6544831525,407104.6544831525
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
