Avg Threads Running,14,14,14.8,16.5,18.9,21.9,26.1,31.799999999999997,38.5,46.1,55.3,65.8,76.2,86.7,96.2,105.5,113.80000000000001,120.8,126.2,130.5,132.1,132.1,131.9,131.44444444444446,131.25,130.42857142857144,129,126.6,124.5,121.5,125.75,128,130,133.33333333333331,133.33333333333331,133.33333333333331,133.5,134.2,134.83333333333331,138.16666666666666,137.5,136.28571428571428,136,135.125,134.55555555555554,133.6,133.55555555555554,133.55555555555554,133,131.85714285714286,131.85714285714283,132.33333333333334,132,136.4,138,142.33333333333331,145.25,148,148,148,154.5,154.5,154.5,154,154,154,159,166,172.66666666666666,179.75,187.2,195,205.28571428571428,216.375,224.77777777777777,231,243.3,254.5,263.2,271.5,277.09999999999997,282.20000000000005,282.5,280.30000000000007,278.8,278.90000000000003,279.69999999999993,279.79999999999995,280.7,280.09999999999997,280.5,280.7,281.20000000000005,282.1,281.6,280.1,279.4,280.40000000000003,282.00000000000006,283.40000000000003,285.59999999999997,287,287.59999999999997,288,288.09999999999997,288.7,288.29999999999995,288.90000000000003,287.20000000000005,288.20000000000005,287,287.1,288.1,289.7,291.20000000000005,292.69999999999993,294.22222222222223,293.25,295,293.83333333333337,295.2
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429388221841052,0.12531328320802004,0.11135857461024498,0.22222222222222224,0.24514678504940565,0.2505323813102843,0.22264276967605476,0.1197144493536246,0.11724699398797596,0.11130899376669634,0.107775,0.11090163025396474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.5555555555555556,0.6666666666666667,0.888888888888889,1,1.1111111111111112,0.888888888888889,0.888888888888889,1,1,0.6666666666666667,0.5555555555555556,0.33318525099955576,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5558025789239662,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.21555,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555
table_open_cache_hits,280.22222222222223,280,317.77777777777777,553.6666666666667,790.8888888888889,1055.3333333333335,1257.7777777777778,1460.111111111111,1694.4444444444446,1973,2138.222222222222,2418.4444444444443,2471,2435.1111111111113,2385.1111111111113,2424.222222222222,2464.222222222222,2508.666666666667,2463.222222222222,2561.666666666667,2543.222222222222,2481,2535.888888888889,2221.134975,1977.364571428571,1732.3151999999998,1449.9138,1215.47045,949.5676666666666,2427.383592017738,2434,2415,463.6,1433.3190455341505,1678.0275769326995,1467.15,2435.8204688393366,2384.586466165413,2344.4320712694876,2346.222222222222,1943.7688586567376,2297.006138043342,2316.04141155516,1897.9528800523647,2154.1790205410825,2287.8450578806764,2000.95065,2409.8924254186536,2102.5517979650385,1887.0738207211057,2438.775510204082,2176.9085828343314,1966.1654076396808,2455.9866962305987,2490.2743142144636,2462.768615692154,2420.912420912421,2410.4825291181364,2410.4825291181364,1844.13965890183,1554.5550898203592,1320.8225548902196,1087.0900199600799,478.8307770961146,661.2918099089991,875.8741996865905,1067.9585721468072,1162.6509481719568,1271.0480093676813,1372.051467878639,1406.125131611933,1411.1160614836267,1274,1157.3333333333335,1002.6666666666667,892.3333333333334,857.3333333333334,829,799.2222222222223,860.8888888888889,917.4444444444446,918,898.3333333333334,892.7777777777777,863.8888888888889,864.5555555555557,854.8888888888889,856.7777777777777,820.3020879609063,792.3333333333334,790.7777777777778,839.8888888888889,863.4444444444446,861.6666666666667,867.7777777777777,817,785.2222222222223,789.0173410404625,824.6666666666667,819.6666666666667,792.3333333333334,801.4444444444446,811.5555555555555,818.4444444444446,868.6666666666667,902.6666666666667,896.1111111111111,823.3333333333334,823.3333333333334,813.7777777777778,839.7777777777777,894.3333333333334,761.7537,674.2203428571428,584.3915,512.8388400000001,457.69354999999996
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429388221841052,0.12531328320802004,0.11135857461024498,0.22222222222222224,0.24514678504940565,0.2505323813102843,0.22264276967605476,0.1197144493536246,0.11724699398797596,0.11130899376669634,0.107775,0.11090163025396474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.5555555555555556,0.6666666666666667,0.888888888888889,1,1.1111111111111112,0.888888888888889,0.888888888888889,1,1,0.6666666666666667,0.5555555555555556,0.33318525099955576,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5558025789239662,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.21555,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11116051578479325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,1,1.1111111111111112,1,1,1,1,1,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1,1,0.888888888888889,0.888888888888889,1,0.888888888888889,0.888888888888889,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.4622,0.36219999999999997,0.9977827050997783,1.1111111111111112,1.125,0.4,0.7327057793345009,0.8577995996997748,0.75,1.0005717552887363,1.1278195488721805,1.0022271714922049,0.888888888888889,0.7354403551482169,1.0021295252411373,0.890571078704219,0.8380011454753722,0.9379759519038077,1.1130899376669634,0.8622,1.1090163025396473,0.9779816105062457,0.8805757446202079,0.9982253771073648,1.0036976047904191,0.9139110604332954,1.1086474501108647,0.9975062344139651,0.9995002498750625,0.8880008880008881,0.8319467554076538,0.8319467554076538,0.6364808652246255,0.4425149700598802,0.37598137059214903,0.30944777112441785,0,0.33877654196157736,0.2922990821580479,0.5382855706385118,0.5105504218561672,0.6151025984164157,0.8380768128403553,0.938042115818501,0.891067052795723,1,0.888888888888889,1,1,1,1,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,1,0.888888888888889,1,1,1,1.1106175033318526,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1,0.889284126278346,1.1111111111111112,0.888888888888889,1.1111111111111112,0.888888888888889,1,0.888888888888889,1,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,1.1111111111111112,1,0.8622,0.6533142857142856,0.6622,0.44976000000000005,0.4622
Slow Queries,3.7777777777777777,3.666666666666667,3.7777777777777777,6,7,8.777777777777779,10.555555555555555,11.555555555555555,12.88888888888889,15.11111111111111,16.555555555555557,18.88888888888889,19.444444444444446,19.77777777777778,19.555555555555557,19.333333333333336,19.88888888888889,20.333333333333336,19.666666666666668,20.333333333333336,19.555555555555557,18.22222222222222,18.555555555555557,16.058474999999998,14.372914285714284,12.471433333333334,10.45692,8.5507,6.278133333333334,20.509977827050996,21.88888888888889,22.25,5.2,13.921409807355516,16.29819239429572,14.25,21.440823327615778,20.676691729323306,19.48775055679287,19.333333333333336,14.70880710296434,18.53939621696104,19.481242346654792,16.87973735886107,18.29053106212425,18.699910952804984,16.489575,18.964178773427967,15.865035014879094,14.419427818155905,16.63708961845608,13.717200598802396,11.652366020524516,15.41019955654102,15.835411471321697,16.49175412293853,16.317016317016318,16.638935108153078,16.638935108153078,12.72961730449251,10.620359281437127,9.023552894211576,7.42674650698603,3.836400817995911,5.420424671385238,6.7228788896351,9.016283308195073,9.700458015267177,10.702785212445633,11.733075379764974,11.960036976685888,12.586322120739586,12.11111111111111,11.11111111111111,10.444444444444445,9.555555555555555,9.88888888888889,9.555555555555555,10,10.88888888888889,10.88888888888889,10.88888888888889,11.555555555555555,11.666666666666668,11.222222222222223,11.666666666666668,12.333333333333334,12.555555555555555,12.66103953798312,12.777777777777779,13.11111111111111,13.222222222222223,13.555555555555557,13.555555555555557,14,13.11111111111111,12.11111111111111,11.894175188972877,13.333333333333334,12.88888888888889,14.11111111111111,14.333333333333334,14.555555555555557,13,16.555555555555557,16.22222222222222,16.666666666666668,14.222222222222223,15,12.88888888888889,13.444444444444446,13.88888888888889,12.825225,8.819742857142856,8.387866666666666,6.858840000000001,6.7019
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7183515538631617,4.572955314615192,7.351303185564714,10.222222222222223,12.11111111111111,14.555555555555557,16.88888888888889,19.666666666666668,20.666666666666668,22.77777777777778,19.666666666666668,17.77777777777778,16.333333333333336,17.444444444444446,18,18.77777777777778,18.555555555555557,19.333333333333336,19.666666666666668,22.10128831630387,22.666666666666668,22.77777777777778,20.77777777777778,18.77777777777778,17.77777777777778,17.77777777777778,18.666666666666668,18.555555555555557,17.563361493997334,16.333333333333336,16.77777777777778,18.77777777777778,18.444444444444446,18.666666666666668,16.77777777777778,16,14.666666666666668,15.333333333333334,18.444444444444446,19.22222222222222,18.555555555555557,19.22222222222222,18.666666666666668,17.45955,15.788428571428572,14.347666666666665,11.91864,8.5507
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7183515538631617,4.572955314615192,7.351303185564714,10.222222222222223,12.11111111111111,14.555555555555557,16.88888888888889,19.666666666666668,20.666666666666668,22.77777777777778,19.666666666666668,17.77777777777778,16.333333333333336,17.444444444444446,18,18.77777777777778,18.555555555555557,19.333333333333336,19.666666666666668,22.10128831630387,22.666666666666668,22.77777777777778,20.77777777777778,18.77777777777778,17.77777777777778,17.77777777777778,18.666666666666668,18.555555555555557,17.563361493997334,16.333333333333336,16.77777777777778,18.77777777777778,18.444444444444446,18.666666666666668,16.77777777777778,16,14.666666666666668,15.333333333333334,18.444444444444446,19.22222222222222,18.555555555555557,19.22222222222222,18.666666666666668,17.45955,15.788428571428572,14.347666666666665,11.91864,8.5507
