Avg Threads Running,1,1,1.4,1.9,2.8,3.5,3.7777777777777777,4.125,4.571428571428571,5.166666666666666,6,7.25,8,9,8,239,235,233.66666666666669,233,232.6,232.33333333333331,232.1428571428571,231.99999999999997,231.88888888888886,231.79999999999998,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
Peak Threads Connected,1,1,5,6,10,10,10,10,10,10,10,10,10,10,8,239,239,239,239,239,239,239,239,239,239,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
Peak Threads Running,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,137,137,137,137,137,137,137,137,137,137,135,135,132,121,113,103,87,72,51,32,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Questions,38.88888888888889,37.44444444444444,78.88888888888889,242.33333333333334,396.22222222222223,514.5555555555555,496.734975,496.8455142857142,498.9677,504.85560000000004,515.00635,488.3663333333334,331.8141,182.47499999999997,199.70110887096774,152.9988805970149,136.53815834182805,132.88056682728887,129.16787983006273,130.2472236244321,129.9707259109895,133.96089166561754,131.05221961310525,38.09630208915205,38.22222222222222,39.88888888888889,37.111111111111114,37.77777777777778,38.333333333333336,39.44444444444444,36.77777777777778,38.111111111111114,39.111111111111114,38.55555555555556,36.55555555555556,38.22222222222222,40,37.66666666666667,37.66666666666667,36.88888888888889,36.44444444444444,37.77777777777778,36.55555555555556,38.44444444444444,37,35.77777777777778,37.55555555555556,37.22222222222222,38.44444444444444,38.66666666666667,37.77777777777778,40,37.44444444444444,40.333333333333336,38.88888888888889,37.55555555555556,40.22222222222222,38.77777777777778,37.55555555555556,39.55555555555556,37.55555555555556,37.55555555555556,36.111111111111114,37.55555555555556,37.55555555555556,36.111111111111114,36.77777777777778,38.333333333333336,36,36.77777777777778,38.333333333333336,38.77777777777778
Threads Created,0,0,0,0,0.5555555555555556,0.5555555555555556,0.538875,0.5444285714285714,0.5518333333333333,0.5622,0.57775,0.6036666666666667,0.6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9.11111111111111,9.222222222222223,8.777777777777779,8.88888888888889,9.11111111111111,9,7.8675749999999995,6.8598,5.9597999999999995,5.059800000000001,4.1598,3.501266666666667,2.4909,1.6219999999999999,2.1021169354838714,3.0633813690169838,3.955504587155963,5.121157747907685,5.877074651021648,6.893992932862192,7.666475998436246,8.680478093919175,9.2810019009281,9.049268238185679,9.11111111111111,9.222222222222223,9,9,8.88888888888889,9,8.88888888888889,9,9.222222222222223,9,8.777777777777779,9,9.11111111111111,9.11111111111111,9,8.88888888888889,8.777777777777779,8.777777777777779,8.88888888888889,9.222222222222223,8.777777777777779,8.777777777777779,8.777777777777779,9,9,9.222222222222223,9.11111111111111,9.222222222222223,8.777777777777779,9.222222222222223,9.11111111111111,9,9.11111111111111,9.11111111111111,8.777777777777779,9.11111111111111,9,9,8.88888888888889,8.88888888888889,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,8.777777777777779,8.777777777777779,9,9.11111111111111
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,1.3333333333333335,3.666666666666667,6.333333333333334,7.666666666666667,7.436475,7.513114285714285,7.6152999999999995,7.758360000000001,7.97295,6.8818,4.7196,1.9464,4.904939516129033,3.573944930519814,3.076503567787971,2.8301134922647733,2.6830123406837956,2.5852473498233217,2.515562436986893,2.4633789185446306,2.348205300234821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.666666666666668,28.666666666666668,28.111111111111114,28.22222222222222,29.22222222222222,28.444444444444446,25.865999999999996,22.321571428571424,19.09343333333333,16.866,14.44375,11.9526,8.3904,6.4879999999999995,6.773487903225808,10.38145908389089,12.745514780835881,16.845913644433175,18.78108638478657,22.282370015143865,24.31710355753997,28.856724474379963,29.967572402996762,28.935314490001115,29.111111111111114,30.333333333333336,28.666666666666668,28.666666666666668,29.333333333333336,30.111111111111114,28.333333333333336,29.333333333333336,29.888888888888893,29.77777777777778,27.666666666666668,29.111111111111114,30.77777777777778,28.77777777777778,28.555555555555554,28.111111111111114,27.666666666666668,28.555555555555554,27.555555555555554,29.77777777777778,28.22222222222222,27.111111111111114,28.444444444444446,28.555555555555554,29,29.444444444444446,28.888888888888893,30.555555555555554,28.22222222222222,30.77777777777778,30,29,30.666666666666668,29.666666666666668,28.888888888888893,30.22222222222222,28.666666666666668,28.77777777777778,27.555555555555554,28.333333333333336,28.555555555555554,27.444444444444446,28.111111111111114,29.111111111111114,27.555555555555554,28,29.333333333333336,29.77777777777778
Sort Rows,46,51.111111111111114,40.88888888888889,40.88888888888889,51.111111111111114,46,44.618849999999995,35.0612,30.461199999999998,25.861200000000004,21.2612,22.214933333333335,18.0918,7.4612,10.744153225806453,15.657282552753472,20.217023445463813,30.996481105757038,35.26244790612988,39.640459363957596,44.082236991008415,48.56375582273701,51.4368780051437,46.25181543961568,51.111111111111114,51.111111111111114,46,46,46,40.88888888888889,40.88888888888889,46,51.111111111111114,46,40.88888888888889,46,46,46,51.111111111111114,46,40.88888888888889,40.88888888888889,40.88888888888889,51.111111111111114,40.88888888888889,40.88888888888889,40.88888888888889,40.88888888888889,46,51.111111111111114,46,51.111111111111114,40.88888888888889,51.111111111111114,51.111111111111114,46,51.111111111111114,51.111111111111114,40.88888888888889,51.111111111111114,46,46,40.88888888888889,40.88888888888889,46,46,40.88888888888889,46,40.88888888888889,40.88888888888889,46,51.111111111111114
