Avg Threads Running,2,2,2.2,2.8000000000000003,3.5,4.300000000000001,5.2,5.699999999999999,6.199999999999999,6.7,6.9,7.700000000000002,7.699999999999999,7.300000000000001,7.3999999999999995,7.1,6.7,6.7,6.6000000000000005,6.7,6.9,7.1,7.3,7.5,7,7.199999999999999,7.4,7.1000000000000005,7.3999999999999995,7,7,7,7.3,7.800000000000001,7.6,7.4,7.2,7.3,7,7,7.2,6.800000000000001,6.8,6.599999999999999,6.699999999999999,6.6000000000000005,6.3,6.3,6.199999999999999,6.5,6.3,6.3,6,5.9,6,5.9,6.3999999999999995,6.6,6.6,6.3,6.699999999999999,6.999999999999999,6.8,9.3,9.777777777777779,10.375,10.571428571428573,11.166666666666668,12.399999999999999,14.5,16,18.5,33,25,25
Peak Threads Connected,2,2,4,8,9,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,9,9,9,9,9,9,9,9,9,9,8,8,8,9,9,9,9,10,11,11,33,33,33,33,33,33,33,33,33,33,25,25
Peak Threads Running,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,2,2,18,18,18,18,18,18,18,18,18,18,11,11
Questions,38.77777777777778,37.88888888888889,81,211.8888888888889,333.6666666666667,468.11111111111114,582.1111111111111,722.5555555555555,867,1006.3333333333334,1103.888888888889,1150.2222222222222,1150.6666666666667,1175.2222222222222,1161.5555555555557,1164.6666666666667,1105.111111111111,1062.6666666666667,1058.3333333333335,1103.5555555555557,1174.7777777777778,1151.5555555555557,1136.7777777777778,1122.2222222222222,1113.5555555555557,1122.7777777777778,1129,1118.5555555555557,1088,1039.6666666666667,1026.6666666666667,1013.1111111111111,1034.4444444444446,1041.2222222222222,1064.7777777777778,1057.3333333333335,1039.3333333333335,1046.4444444444446,1051.6666666666667,1100.2222222222222,1122.6666666666667,1095.6666666666667,1092,1093.6666666666667,1117.3333333333335,1127.3333333333335,1123,1148.888888888889,1155.6666666666667,1136.4444444444446,1171.6666666666667,1167.888888888889,1173.3333333333335,1185.5555555555557,1198.3333333333335,1145.888888888889,1117,1066.4444444444446,1070.111111111111,1069.6666666666667,1111.4444444444446,1110.6666666666667,1089.888888888889,1019.8888888888889,926.0028,819.0383428571428,726.6541333333332,608.75016,480.57245,336.1216,218.0193,94.23819999999999
Threads Created,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,2.4444444444444446,2.37105,2.2865999999999995,2.3177,2.36124,2.4265499999999998,2.5354,2.622,3.2439999999999998
Created Tmp Disk Tables,9.11111111111111,9,9,9.11111111111111,9.11111111111111,8.88888888888889,9.222222222222223,8.88888888888889,8.88888888888889,9,9.11111111111111,9.11111111111111,9,8.88888888888889,9.11111111111111,9,9.11111111111111,9,8.777777777777779,8.88888888888889,8.88888888888889,8.777777777777779,9.11111111111111,8.777777777777779,9,8.88888888888889,9,9.11111111111111,9.11111111111111,9,9,8.777777777777779,9.222222222222223,8.88888888888889,9.222222222222223,9.11111111111111,9.11111111111111,9,9,9.11111111111111,9.11111111111111,8.88888888888889,8.88888888888889,8.777777777777779,8.777777777777779,8.777777777777779,8.88888888888889,9,9.11111111111111,9.11111111111111,9,9,9.11111111111111,9.222222222222223,9,9,9,8.777777777777779,8.777777777777779,8.88888888888889,9.222222222222223,9.11111111111111,8.88888888888889,9.11111111111111,7.8675749999999995,6.8598,6.070166666666666,5.17224,4.27535,3.139066666666667,2.2287,1.4598
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,3.444444444444444,5.444444444444445,6.888888888888888,7,8.11111111111111,10.88888888888889,13.11111111111111,13.555555555555557,13.444444444444446,11.333333333333334,9.444444444444445,11.11111111111111,13.666666666666668,12.88888888888889,12.222222222222223,10.333333333333334,9.88888888888889,12.11111111111111,12.333333333333334,14.444444444444446,12.555555555555555,11.11111111111111,11.88888888888889,11,11.777777777777779,12.11111111111111,11,9.666666666666668,10.555555555555555,11.777777777777779,13.222222222222223,14.88888888888889,15.11111111111111,14.444444444444446,16.22222222222222,17.77777777777778,19.88888888888889,20.11111111111111,19.666666666666668,18.88888888888889,20.333333333333336,21.333333333333336,22.11111111111111,20.666666666666668,22.333333333333336,21.333333333333336,18.11111111111111,17.555555555555557,15.88888888888889,15.222222222222223,14.88888888888889,16.22222222222222,16.11111111111111,12.666666666666668,13.88888888888889,14.666666666666668,15.555555555555557,17.555555555555557,17.77777777777778,16.77777777777778,16.11111111111111,15.0885,14.372914285714284,12.140333333333333,11.46888,9.35955,7.364733333333334,3.5397,2.7573999999999996
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.666666666666668,28.888888888888893,29.444444444444446,30.444444444444446,29.333333333333336,28.444444444444446,30,29.22222222222222,29.666666666666668,29.111111111111114,30,29.555555555555554,28.111111111111114,28.555555555555554,30,29.22222222222222,28.666666666666668,27.888888888888893,27.888888888888893,28.333333333333336,27.77777777777778,28,28.888888888888893,27.555555555555554,29,28.666666666666668,29.333333333333336,29.111111111111114,29,29.555555555555554,29.111111111111114,28.111111111111114,30.77777777777778,28.111111111111114,30.111111111111114,29.555555555555554,30.111111111111114,29.77777777777778,29,29.333333333333336,30.666666666666668,27.888888888888893,28.666666666666668,27.888888888888893,27.888888888888893,27.555555555555554,28,28.77777777777778,29.77777777777778,28.666666666666668,29,29.888888888888893,30,31.22222222222222,29,29.22222222222222,29.22222222222222,28.22222222222222,28.333333333333336,28.333333333333336,29.333333333333336,29.888888888888893,27.666666666666668,31.22222222222222,26.835975,23.6282,20.969666666666665,17.87796,15.599250000000001,11.348933333333333,7.9971000000000005,6.6502
Sort Rows,66,66,66,73.33333333333334,73.33333333333334,58.66666666666667,73.33333333333334,58.66666666666667,58.66666666666667,66,73.33333333333334,66,66,66,73.33333333333334,66,73.33333333333334,66,58.66666666666667,58.66666666666667,58.66666666666667,58.66666666666667,66,58.66666666666667,66,58.66666666666667,66,66,73.33333333333334,66,66,58.66666666666667,73.33333333333334,58.66666666666667,73.33333333333334,73.33333333333334,73.33333333333334,58.66666666666667,66,73.33333333333334,73.33333333333334,58.66666666666667,66,58.66666666666667,58.66666666666667,58.66666666666667,66,66,66,66,66,66,66,73.33333333333334,66,66,66,58.66666666666667,58.66666666666667,66,73.33333333333334,73.33333333333334,58.66666666666667,73.33333333333334,64.01835,57.491657142857136,50.989399999999996,44.52624,38.1315,23.9052,17.3052,21.4104
