Avg Threads Running,1,1,1.4,1.9,2.3,2.7,3.1,4.1000000000000005,4.8,5.222222222222222,7.444444444444445,8.444444444444445,9.11111111111111,9.333333333333334,9.875,10.571428571428571,11.5,11.6,12.5,12.5,9.666666666666666,9.5,8,46,46,38.5,35,35,35,35,35,35,35,29.5,29.5,22,16,16,16,16,16,23.5,23.5,29.333333333333332,29.333333333333332,36,36,36,36,36,36,41,32.5,38,58.66666666666667,79.75,101.2,124,142.42857142857144,156.25,167,175.6,198.5,218.6,232.7,242.1,247,245.1,242.6,242.60000000000002,242.60000000000002,242.60000000000002,242.60000000000002,242.60000000000002,232.7,232.22222222222226,231.75,233.57142857142856,234.5,201.33333333333334,167,149.8,106.80000000000001,70.25,46.333333333333336,50.75,52,52,52,45.6,40.2,40.2,39,37,37,31.6,25.25,25.25,25.8,27,28.75,32.8,37.2,41,37.833333333333336,37.833333333333336,37.833333333333336,37.833333333333336,39.8,42.75,42.75,40.666666666666664,31.333333333333332,19.666666666666664,18.666666666666664
Peak Threads Connected,1,1,5,6,6,6,6,11,11,11,21,21,21,21,21,21,21,21,21,21,11,11,8,46,46,46,46,46,46,46,46,46,46,31,31,28,16,16,16,16,16,31,31,41,41,41,41,41,41,41,41,41,41,52,100,143,187,238,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,142,54,64,64,64,64,64,64,64,64,64,64,57,32,32,32,32,32,49,54,54,54,54,54,54,54,54,54,54,46,26,26
Peak Threads Running,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,15,15,15,15,15,15,15,15,15,15,15,15,14,2,2,2,2,2,12,12,25,25,25,25,25,25,25,25,25,25,48,97,139,182,236,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,198,125,39,43,43,43,43,43,43,43,43,43,43,43,13,13,13,13,13,25,31,31,31,31,31,31,31,31,31,31,28,11,11
Questions,38.333333333333336,37.111111111111114,45.66666666666667,190,300.55555555555554,453.6666666666667,598.5555555555555,716.6666666666667,852.8888888888889,822.7543499999999,1174.7088186356073,1269.2222222222222,1247.2222222222222,1248.4444444444446,1068.096367857143,933.6662476190475,826.1338,703.7776200000001,416.9333333333334,379.16839195979895,287.3712,169.33679999999998,432.64251256281403,505.1341459314055,490.35,490.35,490.35,490.35,534.8123570948218,424.89305648957634,206.2,169.1091463414634,1159.4684385382059,1176.6277128547579,1176.6277128547579,1168.795391935888,1168.795391935888,457.2,457.2,457.2,588.2212424849699,473.6921843687375,359.16312625250504,1141.936916925811,200.29877551020405,237.08080808080808,273.99328859060404,312.8527010050251,355.96152610441766,368.80079152731327,363.11577568563234,360.9032142857142,347.2160356347439,258,206.44444444444443,172.77777777777777,166.22222222222223,154.44444444444446,165,225.66666666666669,269,271.55555555555554,268.8888888888889,263.6666666666667,323.8888888888889,461.6666666666667,409.221675,380.33779999999996,321.3877333333333,278.51388000000003,971.5487656371085,1093.5555555555557,1223.625,1264.3868968570164,1218.7655550024888,514.8,897.4677640717898,997.8577961797109,1144.512805837745,917.6274484904852,1114.4725177304965,1118.7398016819382,1118.7398016819382,952.9561285714286,1091.3425345043913,973.5866750313677,866.3256876790831,589.6,643.2909502262444,1131.2257348863009,1112.593086584417,1125.5740528128588,1124.847137298499,1125.6387469451233,703.3298377343277,828.575227310854,797.16,860.1130397584299,748.6720063747692,646.5375,446.66666666666663,407.6227716111672,300.1806613226453,1125.8710319654906,1115.6666666666667,382.94136038795307
Threads Created,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.21555,2.107598447032723,2.111111111111111,2,2,1.9560214285714284,1.9813714285714283,2.0165999999999995,1.95398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7685492801771874,4.006677796327212,4.006677796327212,4.132231404958678,4.132231404958678,1.8,1.8,1.8,2.3158316633266534,1.8649298597194388,1.4140280561122245,2.8876055086628165,5.989795918367347,12.362070707070707,16.9510514541387,21.52964824120603,26.93004016064257,27.801527313266444,27.057093737208344,26.499066416040097,25.167037861915368,22.333333333333336,17,12.555555555555555,9.333333333333334,5.666666666666667,5.777777777777778,9.222222222222223,12,12,12,12,13.666666666666668,12,9.69975,8.057542857142856,4.7457666666666665,2.02392,2.878334993911215,3,3.375,0.9960159362549801,1.1199601791936287,0.15,2.6153803411679726,2.494956359994277,2.8616397195593075,2.2943554156531696,2.105496453900709,2.384837454499812,2.384837454499812,1.2458571428571428,1.2547051442910915,1.119322459222083,1.1456303724928367,1.3333333333333333,1.4547511312217196,4.104270660011093,4.112481938423919,3.874856486796786,4.669260700389105,5.443234836702955,2.8643569844789356,2.7440395906727058,2.6399999999999997,2.848485153497735,2.4794195604764298,2.52868,0.9333333333333332,0.8517490750084089,0,1.4378940382701029,1.4444444444444444,0
Created Tmp Disk Tables,9,8.88888888888889,9.11111111111111,9,8.777777777777779,9.222222222222223,9.11111111111111,9,9.11111111111111,7.8675749999999995,9.206877426511369,9.11111111111111,9,9.11111111111111,7.7154178571428575,6.8247238095238085,5.937766666666666,5.1723,3.4666666666666672,3.1526633165829145,2.2287,1.4598,3.286381909547738,4.1721082716879625,4.05,4.05,4.05,4.05,4.417232683254875,3.5093644922663083,2,1.6402439024390243,8.970099667774086,8.848080133555927,8.848080133555927,9.015777610818933,9.015777610818933,3.8,3.8,3.8,4.888977955911823,3.937074148296593,2.9851703406813628,8.773878276321636,2.6355102040816325,3.0481818181818183,4.091633109619687,4.844170854271356,5.871004016064257,6.765858416945373,7.542464183381088,8.676685463659148,9.242761692650333,9,9,9,9.11111111111111,9,8.88888888888889,9.11111111111111,8.777777777777779,9,8.777777777777779,9.222222222222223,9,9.11111111111111,7.8675749999999995,7.077571428571427,6.070166666666666,5.28468,8.745710173807153,9.11111111111111,8.875,8.964143426294822,8.835241413638625,4.2,7.0615269211535265,8.1086081699814,9.30032908856775,7.456655100872801,8.976063829787234,9.162796535709804,9.162796535709804,7.973485714285713,9.033877038895858,8.059121706398997,6.988345272206304,4.666666666666666,5.091628959276019,8.87409872434831,8.780704679337557,8.897818599311137,8.893829905503058,8.998000444345703,5.858912013706914,6.98482804898507,6.720000000000001,7.250689481630599,6.3112497903036395,5.4021799999999995,3.8666666666666663,3.5286747393205515,2.62625250501002,9.069793164472957,8.88888888888889,3.2265569167942827
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,1.3333333333333335,3.3333333333333335,7.222222222222223,9.777777777777779,11.444444444444445,12.333333333333334,11.963025,22.407099278979477,22.666666666666668,21.555555555555557,20.88888888888889,16.62618214285714,14.309904761904761,12.883833333333332,12.29858,2.1333333333333337,1.9401005025125628,1.8354,1.9464,5.992814070351758,6.953513786146604,6.75,6.75,6.75,6.75,7.36205447209146,5.848940820443847,2.8,2.2963414634146337,25.6921373200443,23.03839732888147,23.03839732888147,20.035061357375408,20.035061357375408,4.4,4.4,4.4,5.660921843687374,4.55871743486974,3.4565130260521046,16.65926254997779,0,0,0.2922595078299776,0.403680904522613,0.6381526104417671,0.8611092530657748,0.8380515759312319,0.8207675438596491,0.779510022271715,0.7777777777777779,0.7777777777777779,0.6666666666666667,0.5555555555555556,0.5555555555555556,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,4.444444444444445,7.444444444444445,7.005374999999999,6.968685714285714,6.953099999999999,7.083720000000001,27.787003210450575,29.555555555555554,33.25,27.556440903054447,27.625684420109508,5.1,14.907667944657444,17.21519888396051,19.745314064959224,15.83105236800687,17.50886524822695,19.078699635998497,19.078699635998497,10.963542857142857,13.29987452948557,11.86481806775408,9.39416905444126,6.266666666666667,6.837330316742083,11.758180809761509,10.559075247304659,11.337543053960966,13.007226236798221,12.997111752943791,8.462872908687764,8.356847844321422,8.04,8.674932058379465,7.550959570541854,7.4711,3.6,3.2853178607467206,1.181813627254509,10.728901670169229,12.555555555555555,4.245469627360898
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.22222222222222,28.22222222222222,30.22222222222222,28.77777777777778,28.22222222222222,29.666666666666668,30.555555555555554,29.22222222222222,29.444444444444446,25.21935,29.95008319467554,29.555555555555554,28.444444444444446,29,24.66760357142857,20.474171428571427,18.149399999999996,16.32148,10.000000000000002,9.094221105527637,5.6373,4.703799999999999,9.279195979899496,12.670847343644922,12.3,12.3,12.3,12.3,13.415299260255548,10.658069939475455,6.8,5.576829268292682,28.792912513842747,30.21702838063439,30.21702838063439,30.5534685699975,30.5534685699975,12.6,12.6,12.6,16.21082164328657,13.054509018036072,9.898196392785572,27.43225233229676,10.54204081632653,11.007323232323234,13.297807606263982,15.339874371859295,18.506425702811246,21.527731326644368,24.303495702005726,27.906096491228066,29.73273942093541,28.22222222222222,27.888888888888893,28.444444444444446,29.888888888888893,28.888888888888893,28.444444444444446,28.888888888888893,28,30,28.111111111111114,30.77777777777778,29.444444444444446,29.77777777777778,26.51265,23.95485714285714,20.748933333333333,18.10284,27.34418244215654,29.333333333333336,27.75,28.995130588756087,27.75012444001991,13.5,22.753808968161362,26.446537415939332,30.33338102732866,24.3201674059236,28.701241134751776,30.75185138697126,30.75185138697126,25.415485714285715,29.48557089084065,26.304077791718946,22.568918338108883,15.866666666666665,17.311538461538465,29.173599556295066,27.342447482494162,29.13318025258324,28.79377431906615,28.549211286380807,18.87871648861117,23.199607448414696,22.32,24.08264720684449,20.96236537493709,18.160519999999998,13.6,12.411200807265388,9.585821643286573,29.089702466541308,28.888888888888893,11.038221031138336
Sort Rows,80,71.11111111111111,88.88888888888889,80,71.11111111111111,88.88888888888889,80,80,80,68.976,88.74098724348308,80,80,80,60.854,52.836571428571425,44.813333333333325,45.976,21.333333333333336,19.401005025125627,10.488,12.975999999999999,30.930653266331653,37.085406859448554,36,36,36,36,39.26429051782112,31.194351042367185,16,13.121951219512194,79.734219269103,66.7779632721202,66.7779632721202,80.14024542950163,80.14024542950163,48,48,48,61.75551102204408,49.73146292585171,37.70741482965932,71.07952021323857,38.33469387755102,27.094949494949496,35.07114093959731,43.05929648241206,61.26265060240964,59.04749163879599,67.04412607449856,84.42180451127818,89.08685968819599,80,80,80,88.88888888888889,71.11111111111111,80,80,71.22222222222223,80.33333333333334,71.44444444444444,89.44444444444444,89.55555555555556,80.77777777777779,78.352425,70.44905714285713,62.5779,54.64584,71.73696446363336,90,81,80.67729083665338,80.63713290194127,48.6,63.55374229038173,80.83658606381456,92.71712691372156,74.3371154671627,80.78457446808511,81.33550897451991,81.33550897451991,70.64009999999999,81.30489335006273,72.53209535759098,55.67763610315186,32.4,35.350452488687786,71.8801996672213,72.02400800266756,81.37198622273249,81.0450250138966,80.98200399911131,52.73020812336223,70.72138399597382,68.03999999999999,73.41323100150981,63.90140412682435,55.860839999999996,43.2,39.423814328960646,31.908967935871743,80.63267337683884,81,41.26596477794793
