Avg Threads Running,1,1,1.4,1.8,2.6,3.1999999999999997,3.7,4.1,4.8,5.1,6.5,8.1,8.6,8.9,8.88888888888889,9.125,9.571428571428571,10.333333333333334,10.8,12.5,11.666666666666666,9,8,24,24,24,24,24,24,24,24,24,24,37,32,32,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,21,15,15,62,62,43.5,43.5,39,39,39,39,39,39,27.5,27.5,28.5,28.5,27,27,27,27,20.5,19,19,19,16.333333333333332,16.333333333333332,16.333333333333332,16.333333333333332,16.333333333333332,16.333333333333332,19,20.5,22,22,19.5,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,19,20,20,20,21,24.5,22
Peak Threads Connected,1,1,5,5,9,9,9,9,9,9,15,17,17,17,17,17,17,17,17,17,17,10,8,24,24,24,24,24,24,24,24,24,24,37,37,37,37,37,37,37,37,37,37,27,15,15,62,62,62,62,62,62,62,62,62,62,30,30,30,30,27,27,27,27,27,27,27,27,19,19,19,19,19,19,22,22,22,22,22,22,22,22,22,22,26,26,26,26,26,26,26
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,2,2,9,9,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,14,14,9,4,4,42,42,42,42,42,42,42,42,42,42,18,18,13,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9
Questions,39.333333333333336,36,55.44444444444444,167,307.55555555555554,447.44444444444446,604.3333333333334,732.6666666666667,882.1111111111111,1032.2222222222222,1170.4444444444446,1279.111111111111,1295.2222222222222,1258.7777777777778,1080.228825,934.0216571428571,815.0578333333333,673.74048,531.9921999999999,403.0078666666667,282.65160000000003,158.4694,269.24133126934987,223.8,528.7238525963148,515.4,515.4,515.4,515.4,562.2205360134003,447.1116582914573,361.57152777777776,405.5512024048096,510.86182364729456,679.489879759519,795.6221442885771,695.4000000000001,828.8359719438877,712.7037074148296,596.5714428857716,525.2083166332666,398.2544088176352,1159.5851037240689,1159.5851037240689,1207.402467489163,1202.8362698753758,1191.3294073424381,1191.3294073424381,339.90000000000003,339.90000000000003,339.90000000000003,339.90000000000003,339.90000000000003,299.13371154815934,1196.3632331744095,1207.0083551565033,748.7536268134066,806.4129592451316,919.924302348926,949.7777855852239,836.2664424814295,722.7550993776351,1173.4710881519745,1166.404124301876,1166.404124301876,966.4630173277961,870.9405333333334,220.6,1154.1152949016994
Threads Created,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.7777777777777779,1.2222222222222223,1.2222222222222223,1.2222222222222223,0.8622,0.8710857142857142,0.8829333333333332,0.8995200000000001,0.9244,0.4829333333333333,0,0,0,0,0.15387772194304855,0.15,0.15,0.15,0.15,0.16362646566164155,0.13012562814070353,0.1560515873015873,0.5788076152304609,0.7291082164328657,1.7588176352705411,2.059418837675351,1.8000000000000003,2.145390781563126,1.8447895791583169,1.5441883767535072,1.8653807615230467,1.4144789579158314,2.9992501874531365,2.9992501874531365,4.501500500166722,3.867640739149119,3.884225034456835,3.884225034456835,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5280383257690369,4.656835569353587,4.73874547948622,1.3722861430715356,1.1410158602690224,1.3016261794820319,1.3438666934350532,1.1832563742220439,1.0226460550090344,3.999333444425929,3.436918229987112,3.436918229987112,2.8477731633968206,3.0488,0,4.331889370209931
Created Tmp Disk Tables,9,8.777777777777779,8.88888888888889,9.222222222222223,9.11111111111111,9.11111111111111,9.11111111111111,8.88888888888889,8.88888888888889,8.88888888888889,9.11111111111111,9.222222222222223,9,8.88888888888889,7.54425,6.642028571428571,5.9597999999999995,5.059800000000001,4.1598,3.139066666666667,2.0976,1.1354,2.40608875128999,2,4.154698492462311,4.05,4.05,4.05,4.05,4.417914572864321,3.5133919597989953,2.6528769841269844,3.4728456913827657,4.374649298597194,5.276452905811623,6.178256513026052,5.4,6.436172344689379,5.53436873747495,4.632565130260522,3.7307615230460933,2.828957915831663,9.122719320169956,9.122719320169956,9.16972324108036,9.024495058014612,9.146723468237063,9.146723468237063,2.7,2.7,2.7,2.7,2.7,2.3761724659606656,8.981040026610488,8.85397181693478,6.17528764382191,6.275587231479624,7.158943987151174,7.391266813892793,6.50791005822124,5.62455330254969,8.831861356440593,9.165115279965631,9.165115279965631,7.594061769058189,7.113866666666667,2.2,9.163612129290238
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,1.5555555555555558,4.555555555555555,5.555555555555555,9.666666666666668,12.11111111111111,15.88888888888889,17.666666666666668,18.77777777777778,23.11111111111111,24.666666666666668,22.444444444444446,20.800575000000002,16.986171428571428,14.78913333333333,11.244000000000002,9.706199999999999,8.934266666666668,4.5885,1.1354,5.7746130030959755,4.8,11.540829145728642,11.25,11.25,11.25,11.25,12.271984924623116,9.759422110552764,7.958630952380952,5.209268537074148,6.561973947895791,17.29504008016032,20.250951903807614,17.700000000000003,21.09634268537074,18.14043086172345,15.184519038076155,18.86107214428858,14.30195390781563,20.11997000749812,20.11997000749812,23.34111370456819,21.77338490187652,23.8065405337677,23.8065405337677,7.500000000000002,7.500000000000002,7.500000000000002,7.500000000000002,7.500000000000002,6.600479072112961,24.171194145692425,22.44668911335578,12.007503751875937,10.839650672555713,12.365448705079302,12.766733587633006,11.240935555109417,9.715137522585827,16.16397267122146,17.041386223686096,17.041386223686096,14.120208601842569,14.354766666666666,4.4,29.32355881372876
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.111111111111114,27.555555555555554,28.22222222222222,30.22222222222222,29.666666666666668,28.888888888888893,29.111111111111114,29,28.111111111111114,28,30.111111111111114,30.444444444444446,28.111111111111114,28.22222222222222,24.464925,21.777142857142856,19.09343333333333,16.303800000000003,13.28825,9.537933333333333,6.1617,4.5416,8.661919504643963,7.2,13.695117252931322,13.35,13.35,13.35,13.35,14.562755443886099,11.581180904522613,8.270734126984127,11.190280561122243,14.096092184368738,17.00190380761523,19.907715430861725,17.400000000000002,20.73877755511022,17.83296593186373,14.927154308617236,12.021342685370744,9.115531062124246,29.742564358910265,29.742564358910265,28.34278092697566,29.22217447357112,29.94612203984463,29.94612203984463,10.350000000000001,10.350000000000001,10.350000000000001,10.350000000000001,10.350000000000001,9.108661119515885,28.717152677680453,27.93365756328719,19.2120060030015,20.253031519775146,23.103864685806066,23.853633808472196,21.00280064244128,18.15196747641036,28.66188968505249,30.073034512387228,30.073034512387228,24.918015179722182,22.866,7.6,29.823392202599138
Sort Rows,46,40.88888888888889,46,51.111111111111114,51.111111111111114,51.111111111111114,51.111111111111114,46,46,46,51.111111111111114,51.111111111111114,46,40.88888888888889,34.70355,30.05245714285714,30.461199999999998,25.861200000000004,21.2612,11.107466666666667,6.0306,0,22.136016511867904,18.4,21.2351256281407,20.7,20.7,20.7,20.7,22.580452261306533,17.957336683417086,7.178373015873016,17.7501002004008,22.359318637274548,26.968537074148294,31.57775551102204,27.600000000000005,32.89599198396793,28.286773547094192,23.677555110220446,19.0683366733467,14.459118236472943,45.98850287428142,45.98850287428142,53.68456152050684,52.71451081506947,51.873198847262245,51.873198847262245,13.800000000000002,13.800000000000002,13.800000000000002,13.800000000000002,13.800000000000002,12.144881492687848,40.802749750526665,40.154632747225335,31.56258129064532,32.804205982734395,37.42175266010842,38.63616743625778,34.018620758883756,29.40107408150974,45.99233461089818,52.699412859802386,52.699412859802386,43.66585517208459,40.90473333333333,18.4,45.98467177607465
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
