Avg Threads Running,1,1,1.2,1.8,2.3,2.7,3.6000000000000005,4.5,5,5.5,6.1000000000000005,6.666666666666667,7.125,7.142857142857143,7.333333333333334,11.166666666666668,11.399999999999999,11.75,13.666666666666668,17.5,29.5,29.5,29.5,29.5,29.5,31,31,31,31,31,38,38,38,38,34.5,34.5,28.333333333333332,26.75,26.4,26.4,21.4,19.666666666666664,18.285714285714285,20,24,32.66666666666667,47.111111111111114,65.44444444444444,87.33333333333334,103.9,127.9,152.1,176.4,198.5,217.5,232.4,241.2,245.8,247.3,245.60000000000002,245.6,245.6,245.6,239.79999999999998,220.70000000000002,197,176.20000000000002,154.3,131.9,109.69999999999999,86,63,38.9,20.400000000000002,15.399999999999997,15.555555555555555,14.25,14.285714285714285,14.5,14.6,14.2,12,12,13,14,14,14,14,14,14
Peak Threads Connected,1,1,3,7,7,7,10,10,10,10,10,10,10,10,10,28,28,28,28,28,31,31,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,38,38,31,31,31,32,63,102,146,187,222,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,195,62,26,26,23,23,23,23,23,14,14,14,14,14,14,14,14,14
Peak Threads Running,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,9,9,9,26,59,97,140,181,218,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,154,49,22,22,10,10,10,10,10,3,3,3,3,3,3,3,3,3
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0,0,0,0.665335994677312,0.7483162883512098,0.7104303220290682,0.7621635094715853,1.195695496213631,0.5991611743559017,0.5991611743559018,0.5991611743559018,0.5991611743559018,0.5991611743559018,0,0,0,0,0,0,0.12685,0.12257339252470283,0.12526619065514216,0.11132138483802738,0.12526619065514216,0.11132138483802738,0.11111111111111112,0.5555555555555556,1.5242288300137792,2.2264276967605476,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.555555555555556,2.7777777777777777,2.3333333333333335,1.777777777777778,2.7777777777777777,2.888888888888889,3.1111111111111116,3.1111111111111116,7.7717330964805145,7.991120976692564,7.444444444444445,6.888888888888888,6.777777777777779,5.777777777777778,5.666666666666667,5.4408172329558075,5.442630234366322,0.7783831869231624,0.22246941045606228,0.11111111111111112,0.107775,0,0,0,0,0,0,0,0
table_open_cache_hits,284.77777777777777,287.11111111111114,285.22222222222223,550.8888888888889,780.5555555555555,1036,1270.5555555555557,1501,1766.2222222222222,2110.3333333333335,2412.666666666667,2309.726025,2044.0026285714284,1809.4615,1553.2461600000001,2630.960301618984,2665.8767772511846,2210.8591621544597,1945.803439680957,2450.3786369071345,2486.518873576992,2486.5188735769925,2486.5188735769925,2486.5188735769925,2486.5188735769925,1688.763435459568,2471.1200401808137,2416.917418923437,2428.427853553482,2416.3214061519147,2416.3214061519147,1761.3122499999997,2013.635692395818,2326.4436928473006,2250.6957586552376,2084.805211073531,1998.1075364577532,1871.7777777777778,1767.8888888888891,1482.37116137417,1516.642547033285,1263.2222222222222,1060,905.3333333333334,829.5555555555557,743.1111111111111,666.3333333333334,590.4444444444445,561.8888888888889,593.3333333333334,659.7777777777778,729,751.4444444444445,747,1061.8407904962808,1304.7724750277469,1573.111111111111,1712.7777777777778,1891.6666666666667,2049.1111111111113,2207.666666666667,2357.872529424828,2604.4651782739084,2471.9226064717,2464.516129032258,2468.222222222222,2155.8233250000003,1865.1034,1636.2961999999998,1401.11484,1230.9834439158737,2549.739381168903,2598.5037406483793,2572.649572649573,2472.7574750830568
table_open_cache_misses,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0,0,0,0.665335994677312,0.7483162883512098,0.7104303220290682,0.7621635094715853,1.195695496213631,0.5991611743559017,0.5991611743559018,0.5991611743559018,0.5991611743559018,0.5991611743559018,0,0,0,0,0,0,0.12685,0.12257339252470283,0.12526619065514216,0.11132138483802738,0.12526619065514216,0.11132138483802738,0.11111111111111112,0.5555555555555556,1.5242288300137792,2.2264276967605476,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.555555555555556,2.7777777777777777,2.3333333333333335,1.777777777777778,2.7777777777777777,2.888888888888889,3.1111111111111116,3.1111111111111116,7.7717330964805145,7.991120976692564,7.444444444444445,6.888888888888888,6.777777777777779,5.777777777777778,5.666666666666667,5.4408172329558075,5.442630234366322,0.7783831869231624,0.22246941045606228,0.11111111111111112,0.107775,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11098779134295227,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22207417277370642,0.22214817283127847,0.2223951962637607,0.11123470522803114,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,1.1111111111111112,0.888888888888889,1.1111111111111112,0.888888888888889,0.888888888888889,1,1.1111111111111112,0.888888888888889,1.1111111111111112,0.888888888888889,0.8622,0.6533142857142856,0.6622,0.5622,0.998003992015968,0.873035669743078,0.8288353757005794,0.6351362578929877,0.9964129135113591,0.9986019572598362,0.9986019572598362,0.9986019572598362,0.9986019572598362,0.9986019572598362,0.6864892014063285,1.004520341536916,0.8358408559010364,0.8614501076812633,0.8788449466415568,0.8788449466415568,0.63425,0.8580137476729199,1.0021295252411373,0.890571078704219,1.0021295252411373,1.0018924635422466,1,1.1111111111111112,1.0552353438556934,1.0018924635422466,0.888888888888889,1,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.888888888888889,0.888888888888889,1.1111111111111112,1.1111111111111112,1,1,1,0.9992228266903519,0.8879023307436181,1,1,1,0.888888888888889,1,1.1103708638685321,0.9996667777407531,0.8895807850550428,1.1123470522803114,1,0.8622,0.6533142857142856,0.6622,0.44976000000000005,0.34711442163244866,0.9981146722856826,1.1221945137157108,0.9971509971509972,1.1627906976744187
Slow Queries,5,5.333333333333334,4.777777777777778,7.222222222222223,7.888888888888888,8.444444444444445,9.666666666666668,11,11.444444444444445,13.666666666666668,14.333333333333334,13.57965,10.997457142857142,9.712266666666666,8.882760000000001,18.074961188733642,18.20902968321277,15.629467084639497,14.100024925224327,19.330410522120367,21.969243059716398,21.969243059716398,21.969243059716398,21.969243059716398,21.969243059716398,12.185183324962331,17.830236062280257,20.561685055165494,21.67982770997846,21.343377275580664,21.343377275580664,17.2516,19.734316196477156,21.42051860202931,20.14917065568296,16.91093573844419,16.364243571190023,13.666666666666668,12.666666666666668,9.848863209319806,10.018924635422465,8,8,7,7.777777777777779,7.444444444444445,7.777777777777779,6.888888888888888,6.888888888888888,7.555555555555555,7.555555555555555,7.111111111111112,7.333333333333334,7.222222222222223,40.413012101698676,69.03440621531631,84,89,104.77777777777779,114.11111111111111,124.77777777777779,133.79968909615812,144.396312340331,120.87178916935393,93.54838709677418,79.77777777777779,71.77815,55.74948571428571,46.46436666666666,35.86836,27.074924887330997,25.396473328157924,16.708229426433917,16.381766381766383,16.943521594684388
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57.88888888888889,60.11111111111111,58,201.22222222222223,322.11111111111114,456.2222222222223,581,705.3333333333334,842.5555555555557,1022.8888888888889,1179.7777777777778,1138.642875,1005.4506857142857,889.9967999999999,764.8168800000001,1297.2943002883121,1313.1703666749813,1090.0369240999335,959.3098039215686,1208.8481466719809,1227.2818054723386,1227.2818054723389,1227.2818054723389,1227.2818054723389,1227.2818054723389,835.6289804118535,1222.752385735811,1196.2554329655634,1202.5843503230437,1193.848085373509,1193.848085373509,869.6836,993.8250665902906,1146.5614430665162,1107.5364577535343,1020.1678566954779,976.065902259824,907.8888888888889,856.7777777777777,710.2906347864212,724.2569297562061,590.5555555555555,484.11111111111114,398.77777777777777,358,311.33333333333337,273.6666666666667,233.22222222222223,221.77777777777777,242.55555555555557,282.33333333333337,320.33333333333337,332.8888888888889,330.44444444444446,473.85366936826915,588.9012208657048,720.2222222222223,789.6666666666667,881.1111111111111,952,1023.4444444444446,1093.2711525649568,1202.9323558813728,1149.1159790948516,1154.9499443826473,1161.6666666666667,1009.85175,861.5037714285714,756.5635,650.2405200000001,579.3339697045568,1251.524897415992,1282.1695760598504,1269.5156695156697,1221.760797342193
Table Locks Waited,0,0,0,1.6666666666666667,3.7777777777777777,6.444444444444445,9.444444444444445,11.555555555555555,13.666666666666668,17.88888888888889,20,19.3995,17.966142857142856,16.11353333333333,13.717680000000001,23.95209580838323,24.56971813419805,21.07609955352902,17.783815221003657,24.11319250697489,23.567006191332133,23.567006191332133,23.567006191332133,23.567006191332133,23.567006191332133,12.871672526368659,18.834756403817174,20.561685055165494,20.674802584350324,20.087884494664156,20.087884494664156,15.983099999999999,19.366596018903046,22.297381936615306,21.37370588890126,18.28886383565076,16.809529110542137,15.666666666666668,14.444444444444446,11.255843667794062,11.02081709896471,7.444444444444445,5.222222222222222,3.666666666666667,3.444444444444444,3.555555555555556,2.666666666666667,3.2222222222222223,3.666666666666667,4.222222222222222,5.888888888888889,6.666666666666667,6.666666666666667,6.666666666666667,43.85477961585433,81.79800221975583,100.77777777777779,102.88888888888889,110.66666666666667,123.44444444444446,140.33333333333334,157.00644015101045,181.71720537598577,156.2326253752919,121.69076751946606,106,99.5841,92.11731428571429,79.02253333333333,62.62908,46.976151727591386,36.4866363535544,27.306733167082296,26.353276353276357,24.08637873754153
bytes_received_rate,12163.222222222223,12507.333333333334,12066.444444444445,29431.555555555555,43399.77777777778,59575.55555555556,74902.44444444445,90247.33333333334,106433.55555555555,128507.11111111112,147382.44444444444,141883.2009,125352.71862857141,111351.9099,95761.66236,160640.71856287422,162036.5427787478,134515.83729932556,118155.16021934195,148438.82024711042,148426.2033153585,148426.2033153585,148426.2033153585,148426.2033153585,148426.2033153585,101784.38091411351,148938.22199899546,144887.4958207957,145889.87796123474,144593.34588826116,144593.34588826116,105833.9994,121572.70334813115,141321.0572466491,134552.82199710564,123387.07252912437,116625.18089725035,107017.44444444445,99447.77777777778,78898.30518288864,80181.00857174663,63799.88888888889,50616.88888888889,42398.66666666667,39050.77777777778,34650.77777777778,30550.888888888887,25979.666666666668,24913.222222222223,25786.222222222226,29109.77777777778,31795.444444444445,33098.88888888889,32968.11111111111,54138.114799600306,68816.87014428413,86537.11111111111,95906.55555555556,108948.44444444445,119528.8888888889,129821.33333333334,139295.80279813457,153340.66422303676,143522.29511842545,145361.6240266963,145998.77777777778,127785.15315,110310.15719999999,96736.49369999999,83432.16660000001,73775.69917376063,154039.70278363093,157712.21945137158,155029.7720797721,148842.52491694354
bytes_sent_rate,169594.8888888889,180904.77777777778,164362.22222222222,218480.33333333334,218619.8888888889,240233.6666666667,276199.3333333334,322051.1111111111,319838.8888888889,371632.6666666667,391436.1111111111,365367.81195,308674.55825714284,279664.9394,244281.97176000001,427078.62053670426,413811.67373409827,357956.4748171369,320024.07382851443,422513.3519330411,408793.88855602156,408793.8885560216,408793.8885560216,408793.8885560216,408793.8885560216,255594.17433450528,374003.76695128076,384634.2360414577,390047.2361809045,378906.842435656,378906.842435656,294504.6006,352869.4304826005,407241.5132155831,392367.8058555048,368309.65802329953,385082.15518201044,361663.6666666667,384786.3333333334,349068.8032898033,375007.6811755538,349139.55555555556,372567.22222222225,345832.6666666667,387383.1111111111,367197.3333333334,384375.3333333334,342208.55555555556,355185.55555555556,388719.7777777778,396591,355935,382251.44444444444,381321,385372.7101143555,399733.29633740283,427000,420357.8888888889,407587,393897.6666666667,418908.5555555556,424957.5838330003,404439.1869376874,413972.31179806514,410663.18131256953,412244.6666666667,360628.621875,301366.8024285714,274743.469,230182.6704,199047.09554957435,428620.2728180104,424777.3067331671,418943.16239316243,423807.47508305655
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.444444444444446,27.333333333333336,26.77777777777778,89.22222222222223,137.77777777777777,195.22222222222223,249.33333333333334,305.55555555555554,364.55555555555554,443.55555555555554,514.8888888888889,496.734975,438.4827714285714,392.1327666666666,338.44440000000003,573.6305167442891,579.3215265652282,482.5005937114088,425.4142655367232,532.6823435631726,551.8274415817855,551.8274415817855,551.8274415817855,551.8274415817855,551.8274415817855,351.4824711200402,514.314414866901,505.34938147776666,512.4192390524048,512.4921531701193,512.4921531701193,379.02779999999996,431.21319490190456,496.4299135663285,486.25180897250357,462.60804208944,453.96860736947565,433.2222222222223,419.88888888888886,371.6773377802831,383.2795279973283,326.77777777777777,281.55555555555554,238,211.11111111111114,178.88888888888889,156.33333333333334,132,121.66666666666667,134.77777777777777,156.66666666666669,181.44444444444446,188.22222222222223,186.33333333333334,237.81503275230375,259.15649278579355,301.77777777777777,326.6666666666667,350.22222222222223,376.55555555555554,403.2222222222223,436.37574950033314,492.94679551260685,477.4824863782942,503.00333704115684,517.1111111111111,450.28395,389.2664285714285,343.5714333333333,293.69328,258.83165373059586,546.4123322612843,562.4688279301746,559.2592592592594,538.0398671096347
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.998003992015968,0.9977550511349463,0.8288353757005794,0.7621635094715853,0.9964129135113591,0.9986019572598362,0.9986019572598362,0.9986019572598362,0.9986019572598362,0.9986019572598362,0.6864892014063285,1.004520341536916,1.0030090270812437,1.0050251256281406,1.0043942247332078,1.0043942247332078,0.7611,0.8580137476729199,1.0021295252411373,1.0018924635422466,1.0021295252411373,1.0018924635422466,1,1,0.9379869723161718,1.0018924635422466,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992228266903519,0.9988901220865705,1,1,1,1,1,0.9993337774816788,0.9996667777407531,1.000778383186923,1.0011123470522802,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4628192288432649,0.9981146722856826,0.9975062344139651,0.9971509971509972,0.9966777408637875
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
