Avg Threads Running,1,1,1.5,2.1,2.7,3.2,3.8000000000000003,5,5.444444444444445,6,8.375,9.875,10.428571428571429,11,11.8,13.25,15.333333333333332,16.5,16.5,25.666666666666664,28.5,44,44,44,44,44,44,44,44,69,68.5,68.5,68.5,66,69,69.8,70.5,69.71428571428572,70,72.125,75.125,73.22222222222223,70.9,70.4,66.3,63.6,60.699999999999996,58.2,55.6,52.1,48.9,50.199999999999996,50.22222222222222,49.49999999999999,56.75,65.125,72.375,79.87499999999999,87.75,95.75,103.25,109.875,111.44444444444444,113.9,119.9,123.40000000000002,126.39999999999999,129,128.70000000000002,128.6,125.80000000000001,124.3,124.33333333333333,122.87499999999997,121.75,120.125,121.125,120.42857142857143,124.71428571428572,126.28571428571428,129,129.42857142857142
Peak Threads Connected,1,1,6,7,7,7,7,13,13,13,20,20,20,20,20,20,20,20,20,44,44,44,44,44,44,44,44,44,44,69,69,69,69,69,78,78,78,78,78,86,92,92,92,92,92,92,92,92,92,92,60,71,71,71,95,113,113,113,113,115,120,124,124,136,155,155,155,155,155,155,155,155,155,155,148,146,146,146,146,146,146,146
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,14,14,50,51,51,51,51,51,53,69,69,69,77,78,78,78,78,78,78,78,78,78,78,52,52,52,48,71,85,85,85,85,96,105,120,122,122,127,134,134,134,134,134,134,134,134,134,134,130,122,121,121,121,121,121
Questions,37.77777777777778,36.77777777777778,126.55555555555557,245.44444444444443,373.11111111111114,546.7777777777778,718.2222222222223,872.6666666666667,843.44715,846.9130857142857,1245.7852706299914,1276.888888888889,1140.659075,1027.2520857142858,870.5678666666666,716.6648133333332,586.4689999999999,218.6,218.6,1151.727202043763,1156.7527123082677,234.54235807860263,190.8,190.8,591.7266561314791,684.0683482506103,795.2452248140635,886.2274262579525,1031.7079332996461,1044.0780619111708,1072.888888888889,901.2835614751575,995.4566830906351,1080.0133913625712,1067.3333333333335,1064,1073.888888888889,1084.7777777777778,1069.111111111111,1063,1074.2222222222222,1085.4919399666483,1080.5555555555557,944.001225,830.6891142857143,1101.9842589513357,1102.7777777777778,1109.3333333333335,1096.6666666666667,1119.4444444444446,1116.7777777777778,1119.2222222222222,921.5114414672587,1022.1021172766011,1088.0944425882615,1086,1080.1954903920914,1086.7777777777778,1053.4444444444446,1080.5555555555557,1071.7777777777778,1095.111111111111,1095,948.63555,846.2597714285714,1122.213596539869,1105.111111111111,1122.4444444444446,968.8406416666667,1109.7560975609756,1097.6666666666667,1090.073122091735,870.8091595033429
Threads Created,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.323325,0.3266571428571428,2.994676131322094,3,2.966175,2.7935714285714286,2.8633333333333333,2.9776666666666665,3.0732,0,0,4.442963456625569,4.9881531363012845,0.49170305676855897,0.4,0.4,1.7545638432364097,3.0941144561974503,4.456938810006761,4.539722382880277,4.674077817079333,4.598474652310452,6.222222222222223,6.347067334332095,6.212081031885513,5.91451846892088,4.888888888888889,4,4.888888888888889,5.444444444444445,5,3.1111111111111116,3,4.002223457476376,5.333333333333334,4.957649999999999,4.573199999999999,6.096885046003768,7.666666666666667,8,8,8.222222222222223,7.777777777777779,7.111111111111112,5.267832067631465,5.159170948740444,6.125403719790623,6.666666666666667,6.331222925691436,6.333333333333334,5.444444444444445,4.888888888888889,4.555555555555555,4.333333333333334,5.444444444444445,4.09545,1.5243999999999998,6.54319618498392,6.777777777777779,7.111111111111112,7.030933333333333,8.425720620842572,8.444444444444445,7.312209173498782,2.5391547277936963
Created Tmp Disk Tables,9,8.88888888888889,9.222222222222223,9,9.11111111111111,9.11111111111111,8.88888888888889,9,7.975350000000001,6.8598,8.984028393966282,8.777777777777779,7.799941666666666,6.816314285714286,5.955733333333333,5.359799999999999,4.3537,1.6,1.6,8.997000999666778,9.103379473749843,2.2126637554585153,1.8,1.8,5.409905183312263,6.188228912394901,7.131102096010818,7.975187969924811,9.095502779181405,9.196949304620905,9.222222222222223,7.5446272087343775,8.439053477278433,9.03916973552059,8.88888888888889,9,8.777777777777779,9.11111111111111,9,9,8.88888888888889,8.893829905503058,8.88888888888889,7.7598,6.642028571428571,9.089901341314711,9.11111111111111,8.88888888888889,8.777777777777779,9.11111111111111,9,9.222222222222223,7.542577733199598,8.442279734302545,8.90967813787727,8.88888888888889,9.219149172498057,9.11111111111111,8.88888888888889,9.222222222222223,9,9.11111111111111,8.88888888888889,7.7598,6.750914285714285,8.983032050571143,9,9.11111111111111,7.799941666666666,8.980044345898005,9,8.974074894748506,7.496552053486151
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,2.3333333333333335,4.666666666666667,5.888888888888889,8.11111111111111,12.88888888888889,17.444444444444446,16.920675,17.09505714285714,23.62466725820763,23.555555555555557,20.982941666666665,20.113714285714288,18.325333333333333,13.935479999999998,9.7318,4,4,17.771853826502277,17.458535977054495,1.2292576419213974,1,1,5.702332490518331,5.91917548142121,6.6217376605814735,6.870931174089068,9.727134916624557,9.645580978017048,12.11111111111111,9.700234982658486,10.666025922671352,12.275415690213146,12.11111111111111,11.222222222222223,11.666666666666668,10.444444444444445,12.333333333333334,13,13.222222222222223,12.451361867704282,12.11111111111111,11.316374999999999,11.432999999999998,20.396851790267156,21.333333333333336,21.555555555555557,21.333333333333336,24.555555555555557,25.666666666666668,26.444444444444446,18.796582604957727,20.16766825416719,20.046775810223856,20.22222222222222,19.215816949905587,17.444444444444446,14.88888888888889,15.666666666666668,15.11111111111111,16.555555555555557,16,14.6574,12.630742857142856,17.744260840634357,17.666666666666668,18.555555555555557,16.149175,19.17960088691796,19.77777777777778,20.496343895413254,15.960401146131804
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.888888888888893,27.77777777777778,29.666666666666668,29.111111111111114,29,29.888888888888893,28.666666666666668,28.888888888888893,25.865999999999996,21.994914285714284,29.059449866903286,27.444444444444446,24.718124999999997,21.678114285714287,18.898,17.270466666666664,13.445249999999998,4.8,4.8,28.8792624680662,29.430103504177577,8.113100436681224,6.6,6.6,17.399424778761063,20.179007323026852,23.940128465179175,26.502163100057835,29.18140474987367,29.497532525796323,30.22222222222222,25.0290013750077,27.192505649008286,29.572592344604395,28.333333333333336,28.888888888888893,27.444444444444446,29.77777777777778,29.444444444444446,28,28.444444444444446,28.571428571428573,28.333333333333336,25.21935,20.797171428571424,30.151867863873186,29.22222222222222,28.22222222222222,28.22222222222222,28.77777777777778,29.111111111111114,30.22222222222222,23.705244304341594,26.499378054894102,27.842744180866468,28.555555555555554,29.767855159391313,30,28.666666666666668,29.77777777777778,29.333333333333336,29.888888888888893,28.666666666666668,25.21935,21.777142857142856,29.499833647554617,28.888888888888893,30.333333333333336,25.926566666666663,28.04878048780488,28.444444444444446,28.80567250166187,23.336041069723017
Sort Rows,46,40.88888888888889,51.111111111111114,46,46,51.111111111111114,46,46,44.618849999999995,35.0612,51.02040816326531,40.88888888888889,35.374383333333334,30.84102857142857,26.342666666666666,27.394533333333328,17.6709,0,0,40.87526380095524,45.89100885397182,11.309170305676856,9.2,9.2,26.90331226295828,30.941144561974504,41.003837052062195,45.151833429728164,46.48812531581606,46.43337819650067,51.111111111111114,38.56142795575349,43.132939994978656,51.33355652270952,46,46,40.88888888888889,46,46,46,46,46.02556976097832,40.88888888888889,39.661199999999994,30.05245714285714,45.8929165281011,51.111111111111114,46,40.88888888888889,51.111111111111114,46,51.111111111111114,38.55095285857572,48.54310847223964,46.107584363514874,40.88888888888889,51.094079751194045,46,40.88888888888889,51.111111111111114,46,51.111111111111114,40.88888888888889,39.661199999999994,35.0612,45.9132749251414,46,46,35.374383333333334,45.8980044345898,46,45.867493906492356,38.933705826170005
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14621365360303412,0.403580146460537,0.8913877620013523,0.9815615962984383,1.0106114199090448,1.1215791834903543,2,2.2753637613643365,2.695808749686166,2.566677826135476,2.666666666666667,2.3333333333333335,2.3333333333333335,2.4444444444444446,2.3333333333333335,1.4444444444444444,1.6666666666666667,1.2229016120066705,1.5555555555555558,1.185525,1.0888571428571427,1.6627868307283005,1.6666666666666667,2.111111111111111,2.3333333333333335,2,2,2.111111111111111,1.7958518412379996,1.8760621631783434,2.338790511192783,2.666666666666667,2.6657780739753414,3.1111111111111116,3.1111111111111116,3.2222222222222223,2.7777777777777777,2.7777777777777777,2.666666666666667,2.047725,1.633285714285714,1.219917932793612,0.7777777777777779,0.6666666666666667,0.5492916666666666,1.5521064301552108,1.4444444444444444,1.4402836250830933,1.450945558739255
table_open_cache_hits,277.8888888888889,275.44444444444446,450.88888888888886,681.4444444444445,927.6666666666667,1267.6666666666667,1602.6666666666667,1903,1818.1642499999998,1804.6718285714283,2627.661934338953,2684.777777777778,2396.2299666666668,2157.419342857143,1831.3880000000001,1511.9400266666664,1241.18865,462.6,462.6,2437.742974564034,2448.4349669534854,540.135807860262,439.4,439.4,1352.6225094816687,1572.8863574721995,1843.135209601082,2057.4758010410637,2396.1596766043453,2430.0134589502018,2504.5555555555557,2122.7946333654854,2339.7275765754457,2537.4400178551505,2507,2482.3333333333335,2511.5555555555557,2545.222222222222,2502.777777777778,2487.5555555555557,2521.5555555555557,2556.7537520844917,2545.4444444444443,2224.799325,1968.9803714285713,2592.5063740161845,2584.888888888889,2604.4444444444443,2577.888888888889,2626.777777777778,2611.1111111111113,2610.4444444444443,2154.9024860295167,2394.3243357563606,2548.5020603630696,2542.666666666667,2529.934466289015,2531,2453.1111111111113,2517.777777777778,2505.3333333333335,2553.666666666667,2549.3333333333335,2207.339775,1970.940314285714,2612.0660973716313,2577.5555555555557,2617.4444444444443,2260.445066666666,2580.709534368071,2553.1111111111113,2532.7941502326617,2027.4545940783187
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14621365360303412,0.403580146460537,0.8913877620013523,0.9815615962984383,1.0106114199090448,1.1215791834903543,2,2.2753637613643365,2.695808749686166,2.566677826135476,2.666666666666667,2.3333333333333335,2.3333333333333335,2.4444444444444446,2.3333333333333335,1.4444444444444444,1.6666666666666667,1.2229016120066705,1.5555555555555558,1.185525,1.0888571428571427,1.6627868307283005,1.6666666666666667,2.111111111111111,2.3333333333333335,2,2,2.111111111111111,1.7958518412379996,1.8760621631783434,2.338790511192783,2.666666666666667,2.6657780739753414,3.1111111111111116,3.1111111111111116,3.2222222222222223,2.7777777777777777,2.7777777777777777,2.666666666666667,2.047725,1.633285714285714,1.219917932793612,0.7777777777777779,0.6666666666666667,0.5492916666666666,1.5521064301552108,1.4444444444444444,1.4402836250830933,1.450945558739255
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.107775,0.10888571428571428,0.1108524553818867,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.23944691216506658,0.23450777039729293,0.22274195344693176,0.22222222222222224,0.3332222592469177,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0,0,0,0,0,0.11111111111111112,0.11079104808331489,0.12091212989493791
Sort Scan,1,0.888888888888889,1.1111111111111112,1,1,1.1111111111111112,1,1,0.969975,0.7621999999999999,1.109139307897072,0.888888888888889,0.7690083333333333,0.6704571428571429,0.5726666666666667,0.5955333333333332,0.38415,0,0,0.8885926913251139,0.9976306272602569,0.24585152838427948,0.2,0.2,0.5848546144121365,0.6726335774342284,0.8913877620013523,0.9815615962984383,1.0106114199090448,1.0094212651413188,1.1111111111111112,0.8382919120815975,0.9376726085864926,1.1159468809284678,1,1,0.888888888888889,1,1,1,1,1.000555864369094,0.888888888888889,0.8622,0.6533142857142856,0.9976720984369803,1.1111111111111112,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,0.8380641925777331,1.0552849667878181,1.002338790511193,0.888888888888889,1.1107408641563923,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,0.888888888888889,0.8622,0.7621999999999999,0.9981146722856826,1,1,0.7690083333333333,0.9977827050997783,1,0.9971194327498338,0.8463849092645654
Slow Queries,3,2.666666666666667,4.222222222222222,5.444444444444445,7.111111111111112,8.555555555555555,10.88888888888889,12.777777777777779,12.28635,12.086314285714284,15.971606033717837,15.555555555555557,13.952008333333334,11.956485714285716,10.537066666666666,8.218359999999999,6.01835,2.4,2.4,14.32855714761746,14.590347923681259,41.79475982532752,34,34,101.4722756005057,123.36099810143749,162.86927822853278,182.32506651243492,213.99696816574024,223.30641543292955,241.66666666666669,219.15345701561765,241.3334876349485,263.69824796339697,260.22222222222223,244.33333333333334,253,264.22222222222223,253.77777777777777,249.8888888888889,262.11111111111114,267.37076153418565,264.33333333333337,234.62617500000002,213.19822857142853,266.6001551934375,252.66666666666669,259.55555555555554,259.22222222222223,262.8888888888889,252.55555555555557,248.44444444444443,207.8399197592778,233.9215009712997,247.46631027954118,247.77777777777777,246.14017549705653,237.77777777777777,228.33333333333334,246.22222222222223,249.66666666666669,257.44444444444446,251.66666666666669,219.64544999999998,201.65634285714285,257.06997892869026,253.66666666666669,257.8888888888889,217.29978333333332,246.23059866962308,239.8888888888889,237.97917128296035,192.2502865329513
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,56.88888888888889,54.55555555555556,148.22222222222223,270.22222222222223,402.44444444444446,580.8888888888889,755.2222222222223,913.1111111111111,881.707275,882.7364857142857,1295.1419698314107,1326.7777777777778,1185.1517,1065.0211714285715,903.4389333333332,745.4886266666665,609.7741,229.8,229.8,1201.4883927579695,1205.6366130440206,281.7458515283843,229.2,229.2,703.1414601769911,819.8058041768376,971.8673427991886,1082.907831116252,1263.8959070237493,1283.7595334230596,1324,1121.395066390297,1237.4934251820237,1342.260908380761,1325,1305.5555555555557,1322,1338.3333333333335,1314.888888888889,1309,1335.4444444444446,1350.639244024458,1344.2222222222222,1176.4719,1040.1852285714285,1365.2588404833166,1356.3333333333335,1362.111111111111,1350.7777777777778,1378.6666666666667,1366.5555555555557,1366.111111111111,1128.992190858289,1254.7338255107156,1335.5607528678026,1335.5555555555557,1329.5568143952016,1328.888888888889,1283.3333333333335,1327,1321.4444444444446,1352.3333333333335,1348.111111111111,1168.49655,1044.9761999999998,1376.6219363424643,1355.6666666666667,1378.6666666666667,1186.4699999999998,1359.9778270509978,1341.3333333333335,1326.6120097496123,1056.0465425023879
Table Locks Waited,0,0,2.4444444444444446,4.333333333333334,5.888888888888889,8.666666666666668,12.88888888888889,17,16.489575,16.659514285714284,25.28837622005324,23.77777777777778,21.642091666666666,20.448942857142857,18.09626666666667,14.292799999999996,10.62815,1.6,1.6,23.992002665778074,25.93839630876668,9.34235807860262,7.6,7.6,22.66311630847029,25.82912937347437,30.81654834347532,34.96813186813186,39.161192521475485,41.386271870794076,49.111111111111114,49.339466825374025,53.56454776550339,59.479968753487334,59.44444444444444,59.44444444444444,61,66.77777777777779,64.33333333333334,58.44444444444444,56.333333333333336,58.92162312395776,58.11111111111111,52.1631,47.2564,62.631637290765994,60.333333333333336,65.88888888888889,64.11111111111111,62,61.333333333333336,60.55555555555556,48.96689353775612,55.22657992856248,57.57879496603185,55.44444444444444,55.537043207819615,55.11111111111111,56.66666666666667,59.22222222222223,58.44444444444444,59.22222222222223,57.66666666666667,50.977575,47.474171428571424,61.88310968171233,62,61.88888888888889,51.853133333333325,55.98669623059867,55.66666666666667,59.38400177265678,53.92680993314231
