,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1698219849004,1.448,0.097,1,382,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 36016\
              AND OL_O_ID >= 35996\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",1301685,1698219849002.552
4,1698219911449,1.229,0.0,0,0,COMMIT,1301686,1698219911447.771
5,1698219960363,1.178,0.0,0,0,COMMIT,1301688,1698219960361.822
6,1698220080549,1.183,0.0,0,0,COMMIT,1301692,1698220080547.817
7,1698220149890,1.642,0.083,1,358,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 35972\
              AND OL_O_ID >= 35952\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",1301698,1698220149888.358
8,1698220157663,1.742,0.085,1,378,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 35945\
              AND OL_O_ID >= 35925\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",1301699,1698220157661.258
9,1698220223697,1.528,0.073,1,376,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 9\
              AND OL_O_ID < 36144\
              AND OL_O_ID >= 36124\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",1301702,1698220223695.472
10,1698220235608,1.205,0.0,0,0,COMMIT,1301701,1698220235606.795
11,1698220364380,1.003,0.0,0,0,COMMIT,1301695,1698220364378.997
12,1698220420657,1.029,0.0,0,0,COMMIT,1301691,1698220420655.971
13,1698220421254,1.621,0.0,0,0,COMMIT,1301693,1698220421252.379
14,1698220453748,1.582,0.088,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 36188\
              AND OL_O_ID >= 36168\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",1301712,1698220453746.418
15,1698219539055,1.036,0.0,0,0,COMMIT,1301708,1698219539053.964
20,1698219771133,1.275,0.0,0,0,COMMIT,1301710,1698219771131.725
21,1698219780649,1.025,0.0,0,0,COMMIT,1301713,1698219780647.975
22,1698219824431,1.14,0.0,0,0,COMMIT,1301725,1698219824429.86
23,1698219868164,1.102,0.0,0,0,COMMIT,1301718,1698219868162.898
24,1698219911023,1.099,0.0,0,0,COMMIT,1301730,1698219911021.901
25,1698219957745,1.102,0.0,0,0,COMMIT,1301721,1698219957743.898
26,1698219983005,1.117,0.0,0,0,COMMIT,1301716,1698219983003.883
27,1698220027525,1.119,0.0,0,0,COMMIT,1301726,1698220027523.881
28,1698220042811,1.117,0.0,0,0,COMMIT,1301720,1698220042809.883
29,1698220078783,1.015,0.0,0,0,COMMIT,1301737,1698220078781.985
30,1698220135943,1.526,0.078,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 35983\
              AND OL_O_ID >= 35963\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",1301743,1698220135941.474
31,1698220160482,1.067,0.0,0,0,COMMIT,1301742,1698220160480.933
32,1698220180620,1.139,0.0,0,0,COMMIT,1301734,1698220180618.861
33,1698220228282,1.315,0.0,0,0,COMMIT,1301732,1698220228280.685
34,1698220271766,1.252,0.095,1,394,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 35818\
              AND OL_O_ID >= 35798\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",1301750,1698220271764.748
