,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1698219116459,1.062,0.0,0,0,COMMIT,1287230,1698219116457.938
4,1698219154338,1.072,0.0,0,0,COMMIT,1287232,1698219154336.928
5,1698218186875,1.024,0.0,0,0,COMMIT,1287233,1698218186873.976
10,1698218348084,1.181,0.0,0,0,COMMIT,1287240,1698218348082.819
12,1698218437465,1.104,0.0,0,0,COMMIT,1287237,1698218437463.896
13,1698218587674,1.124,0.0,0,0,COMMIT,1287250,1698218587672.876
14,1698218682770,1.088,0.0,0,0,COMMIT,1287253,1698218682768.912
15,1698218712590,1.013,0.0,0,0,COMMIT,1287245,1698218712588.987
16,1698218955068,1.211,0.0,0,0,COMMIT,1287257,1698218955066.789
17,1698218978944,1.012,0.0,0,0,COMMIT,1287260,1698218978942.988
18,1698219024363,1.292,0.0,0,0,COMMIT,1287268,1698219024361.708
19,1698219026111,2.106,0.085,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 6\
              AND OL_O_ID < 35942\
              AND OL_O_ID >= 35922\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",1287270,1698219026108.894
20,1698219071258,1.114,0.0,0,0,COMMIT,1287254,1698219071256.886
21,1698219120002,1.128,0.0,0,0,COMMIT,1287266,1698219120000.872
22,1698219175823,2.239,0.073,1,424,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 3\
              AND OL_O_ID < 35965\
              AND OL_O_ID >= 35945\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",1287277,1698219175820.761
23,1698218255829,1.085,0.0,0,0,COMMIT,1287276,1698218255827.915
27,1698218347954,1.068,0.0,0,0,COMMIT,1287285,1698218347952.932
29,1698218414362,1.016,0.0,0,0,COMMIT,1287282,1698218414360.984
30,1698218458633,1.472,0.0,0,0,COMMIT,1287289,1698218458631.528
31,1698218572637,1.686,0.081,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 36131\
              AND OL_O_ID >= 36111\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",1287296,1698218572635.314
32,1698218614580,1.047,0.0,0,0,COMMIT,1287297,1698218614578.953
33,1698218683404,1.064,0.0,0,0,COMMIT,1287291,1698218683402.936
34,1698218703846,1.309,0.054,14,14,"SELECT OL_SUPPLY_W_ID, OL_I_ID, OL_QUANTITY, OL_AMOUNT, OL_DELIVERY_D FROM order_line WHERE OL_W_ID = 1 AND OL_D_ID = 4 AND OL_O_ID = 35440",1287302,1698218703844.691
35,1698218783215,1.055,0.0,0,0,COMMIT,1287304,1698218783213.945
36,1698218821830,1.218,0.0,0,0,COMMIT,1287299,1698218821828.782
37,1698218835961,2.366,0.0,0,0,COMMIT,1287307,1698218835958.634
38,1698218851555,4.917,0.0,0,0,COMMIT,1287308,1698218851550.083
39,1698218882067,4.308,0.0,0,0,COMMIT,1287309,1698218882062.692
