Avg Threads Running,1,1,1.7000000000000002,2.1999999999999997,3,3.2,3.9000000000000004,4.8,5.6,6.5,7,7.4,7.3999999999999995,7.5,7,7.1000000000000005,7.2,6.9,6.800000000000001,6.4,6.4,7,6.800000000000001,6.300000000000001,6.299999999999999,6.9,7,7.2,7.1,7.222222222222222,7.374999999999999,6.857142857142858,7,8,9,8.666666666666668,8,7,78,78,78,78,80.5,80.5,80.5,80.5,80.5,80.5,83,83,83,83,38,37.5,37.5,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37,37,37,30,30,30,41,41,41,41,41,41,41,52,52,52,46,46,46
Peak Threads Connected,1,1,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,9,7,78,78,78,78,83,83,83,83,83,83,83,83,83,83,38,38,38,38,38,38,38,38,38,38,37,37,37,30,30,30,52,52,52,52,52,52,52,52,52,52,46,46,46
Peak Threads Running,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,58,58,58,58,65,65,65,65,65,65,65,65,65,65,23,24,24,28,28,28,28,28,28,28,28,28,28,14,14,14,25,25,25,25,25,25,25,25,25,25,28,28,28
Questions,39.333333333333336,39.66666666666667,67.22222222222223,216.11111111111114,346.11111111111114,455.2222222222223,566,674.8888888888889,793.1111111111111,937.5555555555557,1054.4444444444446,1143.4444444444446,1107,1104.888888888889,1104.7777777777778,1102.4444444444446,1125.6666666666667,1136.888888888889,1141.6666666666667,1177.111111111111,1173.4444444444446,1201.2222222222222,1179.7777777777778,1200.6666666666667,1183.3333333333335,1172.2222222222222,1165.6666666666667,1147,1124.6666666666667,976.4414999999999,845.2797999999999,747.0719666666666,625.95348,543.66275,431.7424,319.3596,196.0998,757.1184840090657,1110.5514983631326,1110.5514983631326,1110.5514983631326,791.2124150088139,680.1572651725007,246.5832139201638,205.6,518.4703406813627,505.8,505.8,505.8,505.8,550.4559118236473,437.8306613226453,365.77788795240457,581.3120781824257,689.999014366856,798.6859505512863,830.0964751085867,721.4095389241563,612.7226027397261,504.0356665552957
Threads Created,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.11036666666666665,0.11244000000000001,0.11555,0,0,0,7.554016620498615,11.0803324099723,11.0803324099723,11.0803324099723,7.894182825484765,6.786149584487535,2.878403275332651,2.4,5.5352705410821645,5.4,5.4,5.4,5.4,5.876753507014028,4.674348697394789,3.7451660882498765,6.6119111259605745,7.848128967591046,9.084346809221516,9.441613765452724,8.205395923822252,6.969178082191782,5.73296024056131
Created Tmp Disk Tables,9,9.222222222222223,9,9.11111111111111,9.11111111111111,9.222222222222223,9,8.88888888888889,8.88888888888889,9,9,8.777777777777779,8.88888888888889,9,8.777777777777779,9,9,9.11111111111111,8.777777777777779,9,9.11111111111111,8.88888888888889,9,9.11111111111111,9.11111111111111,9.222222222222223,8.88888888888889,9.11111111111111,9,7.8675749999999995,7.077571428571427,6.070166666666666,5.17224,4.27535,3.2598,2.622,1.6219999999999999,6.352241249055654,9.317552253840343,9.317552253840343,9.317552253840343,6.638290103248552,5.706534877864518,2.158802456499488,1.8,4.305210420841684,4.2,4.2,4.2,4.2,4.5708082832331325,3.63560454241817,2.9649231531978186,4.824908118944203,5.727013030404277,6.629117941864349,6.889826261276312,5.987721349816238,5.085616438356165,4.183511526896091
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.888888888888889,6.333333333333334,8.11111111111111,9.555555555555555,12,14.333333333333334,14.555555555555557,16.444444444444446,18.11111111111111,18.555555555555557,14.222222222222223,14.11111111111111,16.333333333333336,15.11111111111111,15,16.11111111111111,16,19.88888888888889,23.11111111111111,23.444444444444446,22.444444444444446,19.88888888888889,18.88888888888889,18,18.11111111111111,18.666666666666668,14.333333333333334,9.4842,8.166428571428572,7.6152999999999995,6.63396,6.58635,5.433,4.1952,1.7841999999999998,15.451397632838075,22.66431629312516,22.66431629312516,22.66431629312516,16.147192143037017,13.880760513724505,2.638536335721597,2.2,9.532965931863727,9.3,9.3,9.3,9.3,10.121075484301937,8.050267201068804,7.958477937530986,7.5054126294687595,8.90868693618443,10.3119612429001,10.717507517540929,9.31423321082526,7.91095890410959,6.507684597393919
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.111111111111114,30.22222222222222,28.888888888888893,29.555555555555554,29.111111111111114,30.333333333333336,29.111111111111114,28.555555555555554,29.111111111111114,29,28.888888888888893,28.22222222222222,28.444444444444446,29.666666666666668,28.77777777777778,28.666666666666668,29.555555555555554,29.888888888888893,27.444444444444446,28.333333333333336,29.333333333333336,29.444444444444446,29,29.111111111111114,29.666666666666668,29.444444444444446,28,29.22222222222222,29.555555555555554,25.65045,22.321571428571424,19.314166666666665,16.416240000000002,13.981549999999999,10.745266666666668,9.0459,6.325799999999999,21.80363888189373,31.9818685469655,31.9818685469655,31.9818685469655,22.78548224628557,19.58729539158902,7.915609007164791,6.6,14.29944889779559,13.95,13.95,13.95,13.95,15.181613226452907,12.075400801603207,9.36291522062469,14.653424657534245,17.393150684931506,20.132876712328766,20.924657534246577,18.184931506849317,15.445205479452056,12.705479452054794
Sort Rows,53,58.88888888888889,53,58.88888888888889,53,58.88888888888889,53,53,47.111111111111114,53,53,47.111111111111114,47.111111111111114,53,47.111111111111114,53,53,58.88888888888889,47.111111111111114,53,58.88888888888889,53,53,58.88888888888889,58.88888888888889,58.88888888888889,47.111111111111114,58.88888888888889,53,45.696600000000004,46.167542857142855,40.94603333333333,29.7966,24.4966,19.1966,20.8449,8.596599999999999,36.396625535129694,53.38705615713926,53.38705615713926,53.38705615713926,38.03560815915387,32.69690254343995,12.712947799385876,10.6,24.447444889779558,23.85,23.85,23.85,23.85,25.95566132264529,20.64504008016032,16.54115022310362,28.413347811560307,33.72574340126963,39.03813899097894,40.573421316404946,35.26102572669562,29.948630136986303,24.636234547276977
