Avg Threads Running,2,2,2.2,2.9000000000000004,3.3,3.6,4,5.1,5.6,6,6.4,6.9,7.299999999999999,7,7.3,7.5,7.7,7.3,7.7,7.9,8.299999999999999,8.1,7.8,8.1,7.8999999999999995,7.7,7.7,7.7,7.800000000000001,7.7,7.2,7.7,7.9,7.6,7.6000000000000005,7.5,7.199999999999999,7.299999999999999,7,7.2,7.800000000000001,7.3999999999999995,7.3,7.3,7.3999999999999995,7.9,8.1,8.4,8.3,7.8999999999999995,7.3999999999999995,7.3999999999999995,7.3999999999999995,7.7,7.7,7.3,7.199999999999999,7.1,7.3,7.6,7.799999999999999,7.9,8.2,8.299999999999999,10.4,12.9,14.8,15.111111111111112,15.749999999999998,18.125,19.57142857142857,21.666666666666668,24.2,27.75,27.333333333333336,26,27,27,27,33,33,33,33,28.5,28.5,28.5,26,26,26,22.5,22.5,22.5,22.5,21,21,21,35,35,35,35,35,35,35,35,35,35
Peak Threads Connected,2,2,4,9,9,9,9,13,13,13,13,13,13,13,13,13,13,9,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,10,10,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,29,30,30,30,30,30,30,30,30,30,30,27,27,27,27,33,33,33,33,33,33,33,33,33,33,24,24,24,24,21,21,21,35,35,35,35,35,35,35,35,35,35
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,12,13,13,13,13,13,13,13,13,13,13,11,11,11,11,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,18,18,18,18,18,18,18,18,18,18
Questions,36.333333333333336,38.66666666666667,41.88888888888889,122.55555555555557,246.77777777777777,354.44444444444446,476.2222222222223,626.1111111111111,730,872.3333333333334,974.8888888888889,1084.111111111111,1166.5555555555557,1163.4444444444446,1176.111111111111,1185.6666666666667,1179.5555555555557,1186.2222222222222,1188.5555555555557,1214.111111111111,1225.6666666666667,1189.888888888889,1173.2222222222222,1148,1140.888888888889,1117,1122.7777777777778,1078.3333333333335,1078.888888888889,1102.5555555555557,1094,1102.2222222222222,1130.888888888889,1101.6666666666667,1123,1107.4444444444446,1108.111111111111,1123,1093.6666666666667,1086.2222222222222,1089.3333333333335,1109,1133.2222222222222,1077.5555555555557,1111.888888888889,1154.4444444444446,1119.6666666666667,1112.3333333333335,1129.7777777777778,1141.888888888889,1099,1118.6666666666667,1150.2222222222222,1108.111111111111,1095.6666666666667,1102.5555555555557,1081.2222222222222,1087,1053.4444444444446,1074.6666666666667,1066.6666666666667,1077.4444444444446,1112,1089.4444444444446,1049.6343895413252,1042.3333333333335,1000,874.1630250000001,758.6067714285714,996.7849223946785,857.9638819617624,741.6043874643874,644.0974750830565,582.3599252436258,525.198855721393,500.62913907284764,676.5482403217698,990.6988436400201,990.6988436400201,966.7478859108498,966.7478859108498,966.7478859108498,713.996198732911,620.4983661220406,527.0005335111704,433.50270090030006
Threads Created,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.7777777777777779,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,2.658985153999557,2.666666666666667,2.4444444444444446,2.37105,2.395485714285714,3.658536585365854,3.6251995012468825,3.6873504273504265,3.77937707641196,1.3159324522760647,1.4083830845771144,1.6944370860927152,1.3733534439416792,2.0110608345902463,2.0110608345902463,1.8632650136161673,1.8632650136161673,1.8632650136161673,1.2731743914638214,1.1064521507169056,0.9397299099699901,0.7730076692230743
Created Tmp Disk Tables,8.777777777777779,9.11111111111111,9,9,9.222222222222223,8.777777777777779,8.777777777777779,8.88888888888889,9,9.222222222222223,9,9,9.11111111111111,9,9.222222222222223,9.11111111111111,9.222222222222223,9.11111111111111,8.777777777777779,9,9,9,8.777777777777779,9,8.88888888888889,8.88888888888889,8.88888888888889,9.11111111111111,9,9,8.777777777777779,9,8.88888888888889,9.11111111111111,9,9,8.88888888888889,8.88888888888889,9,9.222222222222223,9.222222222222223,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,9,9.11111111111111,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,9.11111111111111,9.222222222222223,8.88888888888889,9.11111111111111,8.777777777777779,9.11111111111111,9,8.88888888888889,9.11111111111111,9,8.777777777777779,9.11111111111111,8.88888888888889,9.08486594283182,9,9,7.8675749999999995,6.750914285714285,9.09090909090909,8.129235245220283,7.1512250712250705,6.413488372093023,5.502990254972635,4.6092537313432835,4.313112582781457,6.0084213172448475,8.798391151332329,8.798391151332329,8.886340834169413,8.886340834169413,8.886340834169413,6.875141713904635,5.97484161387129,5.074541513837946,4.174241413804601
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.7755373365832041,0.7777777777777779,2.3333333333333335,2.263275,2.2865999999999995,2.328159645232816,2.306945137157107,2.3464957264957262,2.1760049833887045,1.674823121078628,1.7924875621890546,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0.11111111111111112,1,3.1111111111111116,6.222222222222223,9.777777777777779,10.333333333333334,12.444444444444446,12.555555555555555,13.88888888888889,17.333333333333336,17,16,14,10.555555555555555,11.11111111111111,10.777777777777779,11.88888888888889,11.333333333333334,10.222222222222223,13.333333333333334,13.777777777777777,14.88888888888889,17.22222222222222,19.555555555555557,19.22222222222222,19,19.444444444444446,18.333333333333336,14.666666666666668,15.88888888888889,14.777777777777777,13.555555555555557,12,11.222222222222223,12.555555555555555,12.666666666666668,15.11111111111111,17.88888888888889,15.11111111111111,18.666666666666668,18.11111111111111,18.666666666666668,20.22222222222222,20.22222222222222,21.11111111111111,19.88888888888889,17.11111111111111,18.22222222222222,16,16.77777777777778,16.11111111111111,18.333333333333336,19.333333333333336,18.444444444444446,17.88888888888889,18.77777777777778,20.555555555555557,20,20.22222222222222,21.333333333333336,17.444444444444446,15.17837358741414,16.444444444444446,16.22222222222222,14.87295,12.195199999999998,18.736141906873616,16.917597672485453,14.302450142450141,14.086769102990033,13.51821519156321,11.523134328358209,11.398940397350994,7.381774761186525,10.809451985922575,10.809451985922575,9.602981224021786,9.602981224021786,9.602981224021786,6.111237079026343,5.310970323441147,4.510703567855953,3.710436812270757
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,27.666666666666668,29.555555555555554,29.77777777777778,30,29.888888888888893,27.888888888888893,27.77777777777778,27.77777777777778,29.111111111111114,30.111111111111114,29.666666666666668,28.22222222222222,29.444444444444446,29.22222222222222,30.22222222222222,29.555555555555554,29.666666666666668,29.111111111111114,27.888888888888893,29.555555555555554,29.444444444444446,27.888888888888893,27.666666666666668,29,28.333333333333336,29.77777777777778,28.77777777777778,30.22222222222222,28.77777777777778,29,28.77777777777778,29,28,29.111111111111114,28,29.22222222222222,28,28.444444444444446,28.888888888888893,29.666666666666668,30.666666666666668,30.22222222222222,28.666666666666668,28.77777777777778,28.77777777777778,29,28.555555555555554,28.22222222222222,28.333333333333336,28.77777777777778,28.22222222222222,29.111111111111114,30.333333333333336,29.444444444444446,29.77777777777778,28.333333333333336,29.666666666666668,30.333333333333336,27.555555555555554,28.888888888888893,29.444444444444446,27.77777777777778,28.888888888888893,28.22222222222222,30.467538222911593,29.22222222222222,28.444444444444446,25.973775,22.43045714285714,30.155210643015522,27.0242144638404,24.247122507122505,21.760049833887045,17.82490321719397,15.36417910447761,14.787814569536426,18.54027149321267,27.149321266968325,27.149321266968325,28.37895943815393,28.37895943815393,28.37895943815393,22.917139046348787,19.916138712904303,16.915138379459822,13.914138046015339
Sort Rows,50.66666666666667,57,57,57,63.333333333333336,50.66666666666667,50.66666666666667,57,57,63.333333333333336,57,57,63.333333333333336,57,63.333333333333336,57,63.333333333333336,63.333333333333336,50.66666666666667,57,57,57,50.66666666666667,57,57,57,50.66666666666667,57,57,57,50.66666666666667,57,50.66666666666667,57,50.66666666666667,57,57,50.66666666666667,57,63.333333333333336,63.333333333333336,63.333333333333336,57,57,57,57,63.333333333333336,57,50.66666666666667,57,50.66666666666667,57,63.333333333333336,57,63.333333333333336,50.66666666666667,57,57,50.66666666666667,63.333333333333336,57,50.66666666666667,57,50.66666666666667,56.835807666740536,57,155612.55555555556,150934.14539999998,152477.2389142857,155273.83592017737,153852.6978512053,156484.0009116809,160382.90540697676,167523.22564410628,179277.94815920398,35.121059602649005,39.140573152337865,57.31523378582202,57.31523378582202,57.18790311021928,57.18790311021928,57.18790311021928,43.54256418806269,37.84066355451817,32.13876292097366,26.436862287429143
