Avg Threads Running,1,1,1.7000000000000002,2.1999999999999997,2.6999999999999997,3.5,4.2,5.8,6.333333333333333,7,7.857142857142857,9,9.2,10,11.333333333333334,12.5,17,50,50,50,36,36,36,36,36,36,36,22,22,22,19,19,19,19,19,19,19,19,19,19,45,59.5,56.66666666666667,58.25,63,73.33333333333333,86.42857142857143,100.75,116.55555555555556,129.8,150.20000000000002,167.7,187.6,205.60000000000002,219.9,229.70000000000002,235,237.1,234.8,232.2,232.20000000000005,232.20000000000002,232.1,232.69999999999996,234.2,235.20000000000002,235.7,236.5,236.10000000000002,236.79999999999998,234.60000000000002,233.70000000000002,233.7,233.7,234.2,234.79999999999998,235.8,235.5,237.1,236.8,221.6,219.55555555555557,215.875,211.1428571428571,205.5,198.8,190.25,178,151,75
Peak Threads Connected,1,1,8,8,8,9,9,17,17,17,17,17,17,17,17,17,17,50,50,50,50,50,50,50,50,50,50,22,22,22,19,19,19,19,19,19,19,19,19,19,45,74,74,74,82,125,165,201,243,249,249,249,250,250,250,250,250,250,250,250,250,250,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,245,239,233,232,232,227,75
Peak Threads Running,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,27,27,27,27,27,27,27,27,27,27,7,7,7,8,8,8,8,8,8,8,8,8,8,9,38,38,50,75,119,161,196,241,248,248,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,241,234,231,225,225,222,65
Questions,39,39.66666666666667,102,272.6666666666667,372,508.7777777777778,666.1111111111111,794.4444444444445,765.741375,768.9509142857142,775.1051,721.3026000000001,559.9553,471.4636666666667,347.2839,193.6668,565.1717965874874,670.9596855135497,776.7475744396119,807.7434258949482,701.955536968886,596.1676480428238,490.3797591167616,238.59158415841586,357.34085735963583,464.824030486438,523.8337197580646,563.2937520128824,607.8429401251117,672.8376947679186,746.7694779116466,725.6913470115967,616.7671355213217,497.94238683127577,396.1529908828108,332.77777777777777,300.6666666666667,298.55555555555554,302.22222222222223,300.55555555555554,344.22222222222223,417.44444444444446,473.6666666666667,460.11111111111114,450.55555555555554,439.2222222222223,397.11111111111114,342.8888888888889,304,308.33333333333337,297.6666666666667,318.77777777777777,356.77777777777777,398.11111111111114,409.6666666666667,401,391.33333333333337,374.33333333333337,342.22222222222223,322.8888888888889,297.8888888888889,311,507.44444444444446,466.98907499999996,466.13974285714283,457.3594666666666,439.97772000000003,419.4465,386.22593333333333,352.1346,355.70459999999997
Threads Created,0,0,0,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.7777777777777779,0.754425,0.7621999999999999,0.7725666666666666,0.7870800000000001,0.6933,0.7243999999999999,0.5244,0.6487999999999999,0,0,0,0,0,0,0,5.120990099009901,3.7170207384926655,4.233635956063663,6.327469758064517,11.490579710144928,15.995866845397677,19.877390519927832,24.391967871485942,23.862622658340765,21.43335565974548,21.35468802135469,20.68045363575717,18.666666666666668,13.88888888888889,11.444444444444445,9.333333333333334,7.555555555555555,9.222222222222223,11.666666666666668,13.777777777777777,13.666666666666668,13.666666666666668,13.666666666666668,11.666666666666668,10.222222222222223,8.222222222222223,8.11111111111111,7.333333333333334,8.222222222222223,10.222222222222223,11.88888888888889,12.333333333333334,12.333333333333334,11.88888888888889,11,9.555555555555555,8.777777777777779,7.444444444444445,7.111111111111112,7.333333333333334,6.682049999999999,6.750914285714285,6.8427333333333324,6.97128,6.35525,5.6744666666666665,4.1952,2.7573999999999996
Created Tmp Disk Tables,9.11111111111111,9.11111111111111,8.88888888888889,9.11111111111111,9,9,9.11111111111111,8.88888888888889,7.652025,6.642028571428571,5.739066666666666,4.947360000000001,3.9287,3.139066666666667,2.3598,1.2975999999999999,4.468467714954834,5.304867848778856,6.141267982602877,6.386333221813316,5.549933087989295,4.713532954165273,3.8771328203412523,6.052079207920792,5.575531107738998,6.861409997758351,7.404485887096774,8.171078904991948,9.105339588918678,9.938695259963916,10.6714859437751,11.150758251561106,9.265461040410807,9.453898342787232,9.11718923726929,9.222222222222223,9.11111111111111,9,9,9.11111111111111,9,9.222222222222223,9.222222222222223,8.88888888888889,8.777777777777779,9.11111111111111,9,8.88888888888889,9.11111111111111,9.222222222222223,8.88888888888889,9,9,9,8.777777777777779,9.11111111111111,9.11111111111111,8.777777777777779,9,8.88888888888889,8.777777777777779,9.11111111111111,9.222222222222223,7.975350000000001,6.8598,6.070166666666666,5.28468,4.1598,3.501266666666667,2.622,1.4598
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168955488113303,0.14598744676081596,0.13462701612903227,0.12767310789049918,0.12304512957998212,0.11974331638510742,0.11726907630522088,0.11150758251561106,0.11163206072784104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793267326732673,2.027465857359636,1.7518493611297916,1.6155241935483873,1.5320772946859904,1.4765415549597853,1.436919796621289,1.4072289156626505,1.3380909901873328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.22222222222222224,1.5555555555555558,3,3,4.333333333333334,5.888888888888889,5.7120750000000005,5.770942857142857,5.849433333333333,5.73444,4.506449999999999,3.139066666666667,3.4086,2.2708,6.077116092338574,7.214620274339244,8.352124456339912,8.68541318166611,7.547908999665441,6.410404817664771,5.272900635664103,4.422673267326732,6.75821952453212,12.116958081147725,12.924193548387098,12.511964573268921,13.165828865058089,15.925861079219288,19.701204819277105,19.06779661016949,16.968073230631838,14.570125681236794,9.78430064487436,8.333333333333334,8.222222222222223,7.444444444444445,8,6.666666666666667,7.555555555555555,9.777777777777779,13.11111111111111,13.11111111111111,13.11111111111111,13,12.777777777777779,9.333333333333334,7.222222222222223,8.666666666666668,9.88888888888889,8.777777777777779,9.11111111111111,10.222222222222223,11.333333333333334,11.333333333333334,11.555555555555555,11.11111111111111,8.666666666666668,6.444444444444445,5.888888888888889,7.333333333333334,7.555555555555555,6.2509500000000005,6.315371428571428,6.180533333333333,6.296640000000001,6.2397,5.191533333333334,3.6708,1.9464
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.888888888888893,30.22222222222222,28.77777777777778,29.666666666666668,28.444444444444446,28.888888888888893,29.888888888888893,29.22222222222222,24.464925,21.123828571428568,18.320866666666667,15.96648,12.4794,10.383066666666668,8.2593,3.7306,13.22666443626631,15.702408832385412,18.178153228504517,18.903546336567416,16.42780194044831,13.952057544329207,11.476313148210107,22.57891089108911,20.612569549822965,21.898117014122395,24.098235887096777,26.81135265700483,29.284740840035745,31.97146547482368,34.24257028112449,35.79393398751115,28.801071667782985,29.140251362473588,29.90882810762731,29.666666666666668,28.77777777777778,28.77777777777778,29.22222222222222,29.444444444444446,29,29,30.111111111111114,28.444444444444446,28.444444444444446,30.444444444444446,29.666666666666668,28.555555555555554,29.444444444444446,30.77777777777778,29.555555555555554,28.77777777777778,29,29,27.77777777777778,29.111111111111114,29.888888888888893,28.666666666666668,28.444444444444446,28.111111111111114,27.888888888888893,29.666666666666668,30.555555555555554,26.404874999999997,23.083771428571428,20.08673333333333,17.765520000000002,14.21265,12.435533333333334,9.5703,5.677
Sort Rows,135.55555555555557,135.55555555555557,108.44444444444446,122,108.44444444444446,122,122,108.44444444444446,105.1884,79.70434285714285,67.32366666666665,68.58840000000001,42.2913,44.1884,31.988400000000002,19.7884,43.61224489795918,51.77551020408164,59.93877551020408,62.330612244897964,54.167346938775516,46.00408163265307,37.84081632653062,29.096534653465348,21.119436014162872,54.891279982066806,50.619758064516134,64.0919001610306,92.77602770330653,90.286460554371,103.19678714859438,112.17662801070473,112.41348515293593,126.01490379268157,126.19524127195909,140.22222222222223,126.22222222222221,112.33333333333334,126.44444444444446,126.55555555555557,126.66666666666667,140.88888888888889,141,127,112.88888888888889,141.11111111111111,127,127,141.11111111111111,141.11111111111111,112.88888888888889,127,112.88888888888889,127,112.88888888888889,141.11111111111111,127,112.88888888888889,127,127,112.88888888888889,141.11111111111111,141.11111111111111,123.186825,96.79939999999999,98.11596666666665,85.67928,58.699400000000004,61.33253333333333,49.9491,20.599399999999996
