Avg Threads Running,2,2,2.5,3,3.8,4.5,5.2,5.9,6.3999999999999995,6.9,7.6000000000000005,7.8999999999999995,7.9,7.8,7.499999999999999,7.3999999999999995,7.1,6.6000000000000005,6.6,6.5,6.2,6.099999999999999,6.000000000000001,5.800000000000001,6.1000000000000005,6.2,6.3,6.3999999999999995,6.1,6.5,6.699999999999999,7,6.8999999999999995,7.000000000000001,7,6.9,6.7,7.1000000000000005,7.5,7.1,7,6.9,7,7,7.2,7.1,7.1,6.9,6.7,6.7,7.300000000000001,7.3,7.2,7.1000000000000005,6.8999999999999995,7.1000000000000005,7.299999999999999,7.3999999999999995,7.7,7.6,7.4,7.5,7.699999999999999,8.11111111111111,7.875,7.714285714285715,7.833333333333334,7.799999999999999,7.5,8.333333333333334,7,7,30,30,30,30,28.5,28.5,28.5,28.5,28.5,28.5,27,27,27,27,30,30,30,30,30,30,30,30.5,30.5,30.5,31,31,31,31,31,31,31
Peak Threads Connected,2,2,7,7,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,7,7,30,30,30,30,30,30,30,30,30,30,27,27,27,27,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31
Peak Threads Running,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12
Slow Queries,4.444444444444445,4,4.555555555555555,6,7.333333333333334,9.222222222222223,10.11111111111111,13.222222222222223,17.22222222222222,19.22222222222222,19.88888888888889,21.11111111111111,20.11111111111111,19.444444444444446,18.555555555555557,18.88888888888889,17,13.88888888888889,13.11111111111111,13.88888888888889,14,13.666666666666668,14.222222222222223,14,13.88888888888889,14.222222222222223,14.88888888888889,15,15.444444444444446,14.666666666666668,15.777777777777777,15.222222222222223,15.555555555555557,15.555555555555557,14.555555555555557,14.777777777777777,13.88888888888889,13.11111111111111,13.777777777777777,13.88888888888889,13.777777777777777,14.222222222222223,13.88888888888889,15.555555555555557,14.444444444444446,15.222222222222223,15.11111111111111,14.777777777777777,15.555555555555557,16,15.777777777777777,16.22222222222222,14.555555555555557,15.555555555555557,15,16.11111111111111,15.777777777777777,14.555555555555557,14.666666666666668,13.88888888888889,13.666666666666668,15.333333333333334,15.777777777777777,14.118525,11.868542857142856,10.5952,9.33252,7.8574,7.244,6.2928,3.7306,13.543563736538943,19.784623090408214,19.784623090408214,19.784623090408214,14.127210117705989,12.148747808665163,13.749641936407906,13.749641936407906,13.749641936407906
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,59.777777777777786,57.66666666666667,114.11111111111111,227.55555555555557,351.11111111111114,483,628.5555555555555,786.2222222222223,904.3333333333334,1019.2222222222223,1143.7777777777778,1253.6666666666667,1247.888888888889,1241.111111111111,1213.5555555555557,1195.7777777777778,1176.7777777777778,1182.888888888889,1188.4444444444446,1200.6666666666667,1158,1162.2222222222222,1181.3333333333335,1175,1157.2222222222222,1143.2222222222222,1142.888888888889,1137.888888888889,1124.2222222222222,1127.6666666666667,1123.2222222222222,1096.888888888889,1117,1117.6666666666667,1096,1083,1096.2222222222222,1092.5555555555557,1145,1164.3333333333335,1166.7777777777778,1179.888888888889,1201.888888888889,1219,1226.2222222222222,1201.5555555555557,1166.7777777777778,1081,1095,1102.3333333333335,1070.111111111111,1054.888888888889,1029,1012.3333333333334,1020.7777777777777,1050.3333333333335,1076.3333333333335,1044.111111111111,1045.7777777777778,1069.7777777777778,1080.2222222222222,1119.4444444444446,1156.5555555555557,1005.4329749999999,896.7827428571427,783.8240666666666,682.9605600000001,568.15935,455.4061333333333,336.927,210.85999999999999,711.4656899574254,1039.3188079138495,1039.3188079138495,1039.3188079138495,742.1255947908842,638.1937139994991,1039.2437696934976,1039.2437696934976,1039.2437696934976
Table Locks Waited,0,0,0.6666666666666667,1.6666666666666667,4.666666666666667,7,9.88888888888889,13.555555555555557,15.333333333333334,17.666666666666668,20.555555555555557,22.444444444444446,22.555555555555557,21.77777777777778,22.666666666666668,22.22222222222222,21.88888888888889,21.666666666666668,21.333333333333336,21.444444444444446,20.77777777777778,22,22,20.333333333333336,20.555555555555557,19.666666666666668,21.666666666666668,21.11111111111111,21.444444444444446,22.77777777777778,22.11111111111111,22,22.333333333333336,21.22222222222222,21,18.555555555555557,18.77777777777778,18.444444444444446,20.88888888888889,21.333333333333336,22.11111111111111,23,24.666666666666668,25.22222222222222,26.555555555555554,26.555555555555554,24.666666666666668,20.22222222222222,20.444444444444446,19.88888888888889,18.666666666666668,17.444444444444446,16,14.88888888888889,14.333333333333334,15.88888888888889,16,14.666666666666668,14.555555555555557,15.11111111111111,16.22222222222222,18.555555555555557,20.22222222222222,18.5373,16.115085714285712,15.009866666666664,14.27988,12.36385,10.624533333333334,7.866,4.3793999999999995,12.857813673929375,18.782870022539445,18.782870022539445,18.782870022539445,13.41190833959429,11.533621337340346,17.61672873102263,17.61672873102263,17.61672873102263
bytes_received_rate,12580.333333333334,12219.444444444445,18652.333333333336,31855.888888888887,46411.88888888889,62748.44444444445,79951.22222222222,98692.88888888889,112718.44444444445,126546.44444444445,140306.11111111112,154677.22222222222,153956.55555555556,153378.33333333334,150057.44444444444,148296,146481.11111111112,147450.8888888889,148208.8888888889,150233.44444444444,145299.44444444444,146254.8888888889,148872,147827.44444444444,145896.6666666667,144304.6666666667,144662.8888888889,143360.6666666667,142214.6666666667,142637.77777777778,141849.55555555556,138699.11111111112,141706,141604.55555555556,138716.8888888889,136992.44444444444,139589.6666666667,139166.11111111112,145051,148172.11111111112,148485.22222222222,149870,152318,154171.8888888889,154431.6666666667,151613.11111111112,147476.11111111112,136331.11111111112,138266.77777777778,138702.55555555556,134497.55555555556,133379.77777777778,130295.33333333334,129020.66666666667,129667.22222222222,133582.77777777778,137270.8888888889,131770.6666666667,132591.22222222222,135215.55555555556,135182.11111111112,140208.77777777778,144616.77777777778,125529.8535,111535.44814285713,97155.11446666667,85419.20628000001,70615.3782,56740.32026666667,42746.5971,26831.610599999996,89544.90030052591,130808.4147257701,130808.4147257701,130808.4147257701,93403.74853493614,80322.90706235913,128613.57777141221,128613.57777141221,128613.57777141221
bytes_sent_rate,180522.8888888889,174588.44444444444,185095.11111111112,198731.77777777778,225355,264238.8888888889,286184.1111111111,320766.22222222225,347112.1111111111,366160.22222222225,370233.44444444444,402755.22222222225,401046,387448,390237.1111111111,389729,389632.3333333334,375131.3333333334,380683.44444444444,394284.44444444444,381949,389841.8888888889,401085.1111111111,376728.3333333334,380713.22222222225,382977.44444444444,387127.6666666667,379346.55555555556,381451.44444444444,380285,384343,361807.44444444444,379495,383626.6666666667,371845.3333333334,377600.6666666667,378044,380471.22222222225,381327.3333333334,388963.22222222225,399350.6666666667,411323.5555555556,403948.3333333334,410981.22222222225,401843.1111111111,414216.1111111111,400743.3333333334,379373.22222222225,391771.8888888889,388938.44444444444,378120.55555555556,381959.3333333334,353944.7777777778,373698.44444444444,361194.3333333334,372949.3333333334,388199.22222222225,371889.3333333334,378380.7777777778,365113.6666666667,366432.55555555556,400096.22222222225,395723.3333333334,345232.10092500004,303392.5122571428,264624.0597,227400.56748000003,188080.50389999998,163775.73253333333,126894.70529999999,68776.5306,291727.1628224392,426159.02829952416,426159.02829952416,426159.02829952416,304298.85415727523,261682.9513273228,463701.5181896305,463701.5181896305,463701.5181896305
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.888888888888893,26.77777777777778,52.11111111111111,100.44444444444444,153.33333333333334,208.55555555555557,272.55555555555554,338.55555555555554,388.44444444444446,433.7777777777778,490.33333333333337,536.3333333333334,536.2222222222223,534.4444444444445,526.8888888888889,519,514,517.6666666666667,526.5555555555555,529,511.11111111111114,512.4444444444445,522.4444444444445,516.4444444444445,508.33333333333337,501.33333333333337,503.2222222222223,495.2222222222223,488.33333333333337,494.88888888888886,489.11111111111114,476.6666666666667,484.7777777777778,481.7777777777778,473.55555555555554,461.88888888888886,470.11111111111114,470.11111111111114,488.6666666666667,499.7777777777778,499.6666666666667,505.7777777777778,519,524.2222222222223,533.6666666666667,520,502.55555555555554,463.11111111111114,468.88888888888886,471.55555555555554,458.88888888888886,447.6666666666667,436.55555555555554,426.33333333333337,434,447.88888888888886,458,446.44444444444446,444.33333333333337,452.55555555555554,462,481.33333333333337,497.44444444444446,431.854425,385.45542857142857,338.9360333333333,292.9062,246.5837,199.45146666666668,146.9631,90.02099999999999,308.2446531430002,450.2880040070123,450.2880040070123,450.2880040070123,321.52814926120715,276.49934886050585,452.3059295330851,452.3059295330851,452.3059295330851
