Avg Threads Running,1,1,1.4,2.3,2.7,3.1,3.6,4.5,5.800000000000001,6.3999999999999995,7.500000000000001,8.2,9.100000000000001,9,9.5,10.142857142857142,10.833333333333332,11.666666666666666,11.2,12.25,12.333333333333334,14.5,15,15,15,15,15,25,20.5,18,18,18,18,18,18,18,18,14.5,13,25,31.5,39,47.75,57.2,67.33333333333334,77.42857142857144,87.00000000000001,96.8888888888889,106.10000000000001,124.6,143.70000000000002,162.29999999999998,179.8,195.2,208.29999999999995,219.39999999999998,228.89999999999998,236.2,242.20000000000002,246.09999999999997,248.1,249,249,249,249,249,249,249,249,249,15,15,15,15
Peak Threads Connected,1,1,5,10,10,10,10,10,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,25,25,25,16,13,25,38,54,74,95,118,138,154,176,189,210,229,240,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,15,15,15,15
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,3,3,6,32,50,72,92,115,135,152,173,186,208,226,239,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1,2,2,2,2
Questions,37.77777777777778,37.66666666666667,39.77777777777778,195.77777777777777,362.77777777777777,510.88888888888886,651.5555555555555,770.5555555555555,926.7777777777777,1005.5555555555557,1121.4444444444446,1269.7777777777778,1231.5555555555557,1029.0357,890.1407142857142,758.1086333333333,647.76684,1115.7813019851392,1163.0285643008606,976.1333048311244,869.8849260428784,1145.5052820410604,247.92627206645898,361.18003056546104,319.20000000000005,319.20000000000005,319.20000000000005,319.20000000000005,319.20000000000005,319.20000000000005,283.2364747834946,178.42,137.09887640449435,174.27745073269327,204.74164149043304,251.36899974868055,277.60408716609766,314.6802057200201,355.57866456512386,422.9347639115178,481.456732375543,454.11111111111114,446,450.88888888888886,409,378.6666666666667,341.77777777777777,300.11111111111114,233.44444444444443,157.77777777777777,125,86.44444444444444,175,160.045875,157.99317142857143,154.51333333333332,153.25572000000003,153.2193,155.86673333333334,163.875,196.74859999999998
Threads Created,0,0,0,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.7777777777777779,1,1,1,1,0.33333333333333337,0.323325,0.3266571428571428,0.3311,0.33732,2.3289342353332594,2.619433703380317,2.4865113296280463,2.667579358484294,3.986446083316723,0,0.16972745797249109,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.13309984717269485,0.16219999999999998,0.9587334014300305,3.3873168266801414,5.845585767035918,8.208516587082181,10.721261297449288,12.916896638233819,14.366814729903997,16.650051698207797,17.26250139213721,19.22222222222222,19.444444444444446,18.555555555555557,17.11111111111111,14.555555555555557,12.222222222222223,10.555555555555555,8.11111111111111,6.666666666666667,4.222222222222222,2.2222222222222223,0.888888888888889,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9,9,9,8.88888888888889,9.11111111111111,9,9.11111111111111,8.777777777777779,9.11111111111111,9,9.222222222222223,9.11111111111111,9.11111111111111,7.652025,6.750914285714285,5.9597999999999995,5.17224,8.872130420317179,8.980915554446801,7.3411286874732795,6.732462190460362,8.969503687462627,1.9293873312564902,3.224821701477331,2.8500000000000005,2.8500000000000005,2.8500000000000005,2.8500000000000005,2.8500000000000005,2.8500000000000005,2.5288970962812023,1.7841999999999998,2.3968335035750763,3.217950985346134,3.799630748573347,4.844370444835386,5.871166900984134,6.642975413948821,7.422854277117064,8.442279734302545,8.90967813787727,8.777777777777779,8.88888888888889,9.222222222222223,9,8.777777777777779,9.11111111111111,9,8.88888888888889,9,9,8.88888888888889,9,7.8675749999999995,7.077571428571427,5.9597999999999995,5.28468,4.3909,3.501266666666667,2.622,1.7841999999999998
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,2.2222222222222223,4.666666666666667,9.11111111111111,12.11111111111111,13.666666666666668,15,15.333333333333334,16.555555555555557,20.444444444444446,20.77777777777778,17.782874999999997,13.610714285714284,10.815933333333332,9.44496,18.07696573139625,19.95759012099289,17.642389910218043,14.354117500415489,18.13832967909109,2.4117341640706127,3.903731533367295,3.4500000000000006,3.4500000000000006,3.4500000000000006,3.4500000000000006,3.4500000000000006,3.4500000000000006,3.0612964849719817,2.1086,0.719050051072523,5.250341081354219,6.284004699563612,9.015911661221413,9.317286603735692,10.948607626693427,13.049856712996128,18.760621631783433,25.058469762779822,25.555555555555557,25,25.22222222222222,22.666666666666668,22,20.22222222222222,18,12.333333333333334,5.111111111111112,4.222222222222222,1.6666666666666667,0.11111111111111112,0,0,0,0,0,0,0,0
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.555555555555554,28.77777777777778,28.888888888888893,28,29.888888888888893,29.77777777777778,29.111111111111114,28.77777777777778,28.77777777777778,29.333333333333336,30,30,29.666666666666668,24.249375,21.450485714285712,18.8727,16.416240000000002,28.945325496284795,29.437445428464514,23.799465583582727,21.213607279375104,29.300378712377913,5.546988577362409,11.03228476821192,9.750000000000002,9.750000000000002,9.750000000000002,9.750000000000002,9.750000000000002,9.750000000000002,8.651490066225165,6.812399999999999,6.711133810010213,9.653852956038403,11.39889224572004,15.340506408645387,18.88984133360113,20.66703462117411,23.346073936093994,26.85113971049004,27.954115157589932,28.77777777777778,29,29.77777777777778,28.666666666666668,27.666666666666668,29.555555555555554,29,28.333333333333336,29,28.444444444444446,28.111111111111114,29.77777777777778,26.08155,23.6282,19.866,17.765520000000002,15.0215,12.314800000000002,9.3081,6.9746
Sort Rows,52,52,52,52,57.777777777777786,52,57.777777777777786,46.22222222222222,57.777777777777786,52,57.777777777777786,57.777777777777786,52,39.2301,33.972342857142856,28.69533333333333,29.2344,46.135078185649334,51.88973431458152,36.94245404018811,33.027173009805544,51.8237990831174,0,17.651655629139075,15.600000000000003,15.600000000000003,15.600000000000003,15.600000000000003,15.600000000000003,15.600000000000003,13.842384105960264,16.8688,25.1667517875383,26.759802930773116,23.090063779791876,35.52538326212616,40.45999799156458,38.99672604114401,44.297678750537315,55.812849354555716,53.01258492036976,47.111111111111114,53,58.88888888888889,47.111111111111114,47.111111111111114,58.88888888888889,53,47.111111111111114,53,53,47.111111111111114,53.11111111111111,51.51645,46.27642857142857,35.206966666666666,35.86836,30.7363,25.716200000000004,20.976,17.355399999999996
