Avg Threads Running,2,2,2.3,2.7,4,4.3,4.3,4.7,5.1,5.6,5.9,6.699999999999999,6.6,6.800000000000001,6,6.1,6.3999999999999995,6.7,6.8999999999999995,7.1,7.3,6.5,6.999999999999999,6.9,7.1000000000000005,7.3,7.3,7,6.8999999999999995,7,6.8,7.3999999999999995,7.4,7.4,7.5,7.4,7.5,7.9,8.1,7.8999999999999995,7.8999999999999995,7.6000000000000005,7.3,7.6,7.3999999999999995,7.199999999999999,7.3,6.8999999999999995,7,7.5,7.499999999999999,7.5,7.666666666666667,7.666666666666666,7.888888888888889,8.11111111111111,8,8.222222222222221,7.666666666666666,6.888888888888889,7.444444444444445,7.5555555555555545,7.599999999999999,7.333333333333333,7,7,7.166666666666666,7,7.5,8,7,8,23,24,24,24,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,28,31,31,31,21,21,21,21,21,21,21,21,21,21
Peak Threads Connected,2,2,5,6,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,8,8,23,25,25,25,31,31,31,31,31,31,31,31,31,31,21,21,21,21,21,21,21,21,21,21
Peak Threads Running,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,10,10,10,10,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10
Questions,38.22222222222222,40,56.66666666666667,158.55555555555557,293.33333333333337,420.44444444444446,531.7777777777778,643.8888888888889,781.3333333333334,890,1030.4444444444446,1162.5555555555557,1200.5555555555557,1174.2222222222222,1166.5555555555557,1145.2222222222222,1156.5555555555557,1152.4444444444446,1151.3333333333335,1118.6666666666667,1083.7777777777778,1076,1082,1081,1130.888888888889,1134.6666666666667,1140.4444444444446,1152.2222222222222,1166.888888888889,1181.4444444444446,1164.5555555555557,1161,1169.5555555555557,1158.4444444444446,1144.6666666666667,1127.5555555555557,1140.888888888889,1142.6666666666667,1161.4444444444446,1143.7777777777778,1153.7777777777778,1153.111111111111,1125.6666666666667,1130.888888888889,1122.6666666666667,1121,1123,1103.7777777777778,1134.4444444444446,1133.3333333333335,1124.111111111111,1135.888888888889,983.446875,1121.4372851280914,1098.2222222222222,1092.7777777777778,1083.111111111111,1073.7777777777778,1082.7777777777778,1040.2222222222222,1048.111111111111,985.00356930352,1060.781476121563,920.3985,805.3187428571428,694.8685333333333,583.0014,460.35119999999995,394.19433333333336,281.3406,182.9616,206.97820383451057,175.2,175.2,640.0818946047679,749.642747804266,654.9,781.7440777917188,672.1832245922208,562.6223713927227,540.4021376085504
Threads Created,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0,0,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.538875,0.5545081512698237,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6126662484316185,1.8887013801756587,1.65,1.9695796737766624,1.693544542032622,1.4175094102885821,1.7032732130928523
Created Tmp Disk Tables,9,9.222222222222223,9.222222222222223,8.88888888888889,9,8.88888888888889,9.11111111111111,9.11111111111111,9.222222222222223,9.222222222222223,9,8.777777777777779,9.222222222222223,8.88888888888889,9.11111111111111,8.88888888888889,9,9,8.88888888888889,8.88888888888889,9,8.777777777777779,9.222222222222223,8.88888888888889,8.88888888888889,8.88888888888889,9,9.11111111111111,8.88888888888889,9,9.222222222222223,9,9.11111111111111,9.222222222222223,9.222222222222223,8.777777777777779,8.88888888888889,9,9,9,9,8.777777777777779,9,8.88888888888889,9.11111111111111,8.88888888888889,9,9.222222222222223,8.777777777777779,8.777777777777779,9.11111111111111,8.88888888888889,7.7598,8.872130420317179,9.222222222222223,9,9,9,9.222222222222223,9.11111111111111,9.11111111111111,8.559131122385068,9.017032171880219,7.54425,6.8598,5.739066666666666,5.059800000000001,3.9287,3.0183333333333335,2.0976,1.2975999999999999,2.12648839556004,1.8,1.8,5.277816813048934,6.18120451693852,5.4,6.445897114178168,5.542509410288583,4.639121706398997,4.180761523046092
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,2.4444444444444446,4.777777777777778,7.888888888888888,9.222222222222223,9.222222222222223,11.555555555555555,12.11111111111111,15.444444444444446,17.444444444444446,16.333333333333336,14.555555555555557,13.222222222222223,14.222222222222223,17.555555555555557,17.555555555555557,20.333333333333336,18.555555555555557,17.555555555555557,18.77777777777778,19.88888888888889,20.555555555555557,19.333333333333336,18,17.22222222222222,15.88888888888889,16.88888888888889,16.11111111111111,15.88888888888889,16.77777777777778,17.88888888888889,18.333333333333336,17.77777777777778,19.666666666666668,19.11111111111111,16.77777777777778,17.88888888888889,16.77777777777778,14.222222222222223,11.777777777777779,10.444444444444445,9.11111111111111,5.888888888888889,5.777777777777778,7.777777777777779,8.777777777777779,9.88888888888889,11.333333333333334,11.222222222222223,11.666666666666668,11.2086,12.531884218698014,14.333333333333334,14.222222222222223,13.88888888888889,13.88888888888889,14.11111111111111,13.222222222222223,15.88888888888889,19.111484560942,22.04163419792942,18.32175,16.441742857142856,14.678766666666666,12.593280000000002,11.20835,11.590399999999999,8.6526,5.677,3.07159434914228,2.6,2.6,12.608117942283563,14.766210790464239,12.9,15.398531994981179,13.240439146800501,11.082346298619825,11.303540414161656
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.111111111111114,30.555555555555554,30.666666666666668,29.333333333333336,29.111111111111114,27.555555555555554,29.666666666666668,29.888888888888893,29.333333333333336,30.666666666666668,28.555555555555554,28.22222222222222,29.77777777777778,28.444444444444446,30.555555555555554,27.555555555555554,29,29.666666666666668,27.77777777777778,28.444444444444446,28.111111111111114,27.888888888888893,30.111111111111114,28,29.333333333333336,28.111111111111114,28.333333333333336,30,28.333333333333336,29.111111111111114,30.111111111111114,29.555555555555554,30.111111111111114,29.666666666666668,31,29.444444444444446,27.555555555555554,28.888888888888893,29.333333333333336,28.333333333333336,28.111111111111114,27.22222222222222,28.666666666666668,27.444444444444446,28.77777777777778,29.444444444444446,29,30.22222222222222,29.888888888888893,28.111111111111114,30.111111111111114,29,25.21935,28.16901408450704,29.111111111111114,29.333333333333336,28.888888888888893,28,30.444444444444446,29.555555555555554,29.888888888888893,28.49135428410372,29.054881442725144,24.357149999999997,21.777142857142856,17.658666666666665,15.854040000000001,11.90165,8.6928,5.6373,2.9196,6.615741675075681,5.6,5.6,18.325752823086574,21.462515683814303,18.75,22.381587202007527,19.2448243412798,16.108061480552074,15.019772879091514
Sort Rows,58,64.44444444444444,64.44444444444444,51.55555555555556,58,51.55555555555556,58,58,64.44444444444444,64.44444444444444,58,51.55555555555556,64.44444444444444,51.55555555555556,64.44444444444444,51.55555555555556,64.44444444444444,58,51.55555555555556,51.55555555555556,58,51.55555555555556,64.44444444444444,51.55555555555556,58,51.55555555555556,58,64.44444444444444,58,58,64.44444444444444,58,64.44444444444444,64.44444444444444,64.44444444444444,51.55555555555556,51.55555555555556,58,58,58,58,51.55555555555556,58,51.55555555555556,58,58,58,64.44444444444444,51.55555555555556,51.55555555555556,58,51.55555555555556,50.007600000000004,57.89065099256959,64.44444444444444,58,58,58,64.44444444444444,64.44444444444444,64.44444444444444,54.40324439433797,58.10976288545029,43.75665,44.2076,32.00633333333333,32.607600000000005,20.1057,14.005066666666668,7.6038,9.407599999999999,13.70403632694248,11.6,11.6,34.012597239648684,39.83442910915935,34.8,41.54022584692597,35.7183939774153,29.896562107904646,26.94268537074148
