Avg Threads Running,1,1,1.3,1.7999999999999998,2,2.6,3,3.7,4.4,5.1,5.699999999999999,6.222222222222222,6.499999999999999,6.571428571428571,7.166666666666667,7.2,7.75,7.666666666666667,7.5,7,42,50,65.66666666666667,83,101.4,121.66666666666667,140.42857142857144,154.5,165.44444444444446,174.20000000000002,195.3,214.79999999999998,228.3,238.2,243.5,244,241.3,240.2,240.2,240.2,240.2,238.7,239.44444444444446,240.125,241.85714285714286,244.16666666666669,247.8,249.25,248,245.5,238,31,31,31,31,31,31
Peak Threads Connected,1,1,4,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7,42,58,97,135,175,223,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,238,31,31,31,31,31,31
Peak Threads Running,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,20,51,91,129,167,213,249,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,194,16,16,16,16,16,16
Questions,37.77777777777778,37,73.77777777777779,172.55555555555557,319.11111111111114,460.7777777777778,606.7777777777778,749.6666666666667,863.2222222222223,1004.1111111111111,1167.6666666666667,1093.377375,1004.0351714285713,867.3716333333332,735.3576,601.0911,468.4453333333334,368.65319999999997,245.57079999999996,142.40296610169491,172.2065843621399,209.77373188405795,262.51572008113595,296.03475131419333,338.045042620009,334.6845046082949,329.7369524169184,320.7737030411449,256.77777777777777,221.22222222222223,190,174.77777777777777,173.70526783729719,177.77777777777777,220,263.33333333333337,276.22222222222223,277.11111111111114,269.33333333333337,389.8888888888889,337.33575,301.6134285714285,254.39516666666663,211.04988000000003,169.8585,156.47039999999998,165.18599999999998,198.5328
Threads Created,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4311,0.4355428571428571,0.2207333333333333,0.22488000000000002,0.2311,0.24146666666666666,0.1311,0,3.4021186440677966,9.018724279835391,13.33059329710145,17.653777890466536,22.860319450060658,25.72884701659937,25.03545506912442,24.516194612286004,23.367620751341683,21.666666666666668,17.333333333333336,13.11111111111111,10.333333333333334,6.779284285396754,5.777777777777778,8.222222222222223,10.666666666666668,11.666666666666668,11.666666666666668,11.666666666666668,11.666666666666668,9.69975,8.057542857142856,5.849433333333333,3.48564,1.03995,0,0,0
Created Tmp Disk Tables,8.88888888888889,9,9.222222222222223,8.88888888888889,9.11111111111111,9,9,9.11111111111111,9,9.11111111111111,9.11111111111111,7.7598,7.077571428571427,5.9597999999999995,5.059800000000001,4.3909,3.3805333333333336,2.3598,1.6219999999999999,2.1870762711864407,3.2331275720164605,4.101721014492754,4.986181541582151,5.874718964820057,6.647644683714669,7.786146313364055,8.445770392749244,9.279964221824688,9.11111111111111,8.88888888888889,9.11111111111111,8.88888888888889,8.890864636585908,9,8.88888888888889,9.222222222222223,9,9.11111111111111,9.11111111111111,9,7.975350000000001,7.077571428571427,6.180533333333333,5.17224,4.1598,3.2598,2.3598,1.6219999999999999
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,1.8888888888888888,5.222222222222222,7.555555555555555,10.555555555555555,14.11111111111111,16.555555555555557,19,23.88888888888889,23.171625,21.559371428571428,18.5416,16.52868,13.866,10.624533333333334,8.6526,7.136799999999999,0.9720338983050848,1.0209876543209877,1.0254302536231885,1.3476166328600407,1.4048241002830573,1.4772543741588156,1.437442396313364,1.4076283987915408,1.341681574239714,0.888888888888889,0.6666666666666667,0.5555555555555556,0.33333333333333337,0.33340742387197153,0.4444444444444445,0.5555555555555556,0.7777777777777779,0.888888888888889,0.888888888888889,0.888888888888889,6,5.7120750000000005,5.662057142857142,5.518333333333333,5.5095600000000005,5.4308499999999995,5.553733333333334,6.0306,7.4612
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29,28.444444444444446,29.888888888888893,28.77777777777778,28.666666666666668,29.444444444444446,29.111111111111114,29.666666666666668,29.444444444444446,29.77777777777778,30.22222222222222,25.327125000000002,23.737085714285712,20.307466666666663,16.416240000000002,15.0215,11.711133333333333,8.1282,6.001399999999999,8.019279661016949,10.890534979423867,14.649003623188406,18.058062880324545,19.28440355843106,23.143651861821446,26.952044930875577,27.683358509566972,31.08228980322004,29.77777777777778,29.111111111111114,28.555555555555554,27.666666666666668,28.784174260946877,28.22222222222222,28,29.666666666666668,29,29.444444444444446,29.77777777777778,29.888888888888893,26.189325000000004,23.519314285714284,20.307466666666663,16.75356,14.21265,10.5038,7.866,5.1903999999999995
Sort Rows,77,85.55555555555556,85.55555555555556,77,77,77,77,85.55555555555556,77,85.55555555555556,77,66.3894,67.07359999999998,50.989399999999996,43.2894,44.48675,27.889400000000002,20.1894,12.4894,18.71165254237288,26.20534979423868,33.83919836956522,41.50659229208925,49.168843509907006,56.87429340511441,73.78870967741935,72.25825780463244,86.0912343470483,85.55555555555556,77,85.55555555555556,77,77.01711491442543,77,77,85.55555555555556,77,77,85.55555555555556,77,74.688075,67.07359999999998,59.48763333333333,43.2894,35.5894,27.889400000000002,20.1894,12.4894
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222716159146477,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,4.777777777777778,4.634325,4.464314285714286,4.414666666666666,4.4976,4.506449999999999,4.7086,5.1129,6.325799999999999
table_open_cache_hits,285.8888888888889,284.6666666666667,355.22222222222223,547.8888888888889,832.3333333333334,1108.3333333333335,1392.111111111111,1670.8888888888891,1892.8888888888891,2167.3333333333335,2486.1111111111113,2313.2826,2117.609371428571,1830.7622666666666,1553.2461600000001,1270.47225,990.7377333333334,773.8833,513.3629999999999,322.2292372881356,404.8216049382716,499.091553442029,625.1593559837729,714.2891993530127,819.3837595334231,834.3155241935483,846.4538771399799,842.128801431127,720.2222222222223,649.1111111111111,583.5555555555555,547.8888888888889,537.8973105134475,538.1111111111111,614.2222222222223,695.8888888888889,721.7777777777778,722.7777777777778,708.3333333333334,976.2222222222223,848.728125,763.5066285714286,656.2402,556.80288,458.2713,412.54580000000004,410.60519999999997,462.10779999999994
table_open_cache_misses,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222716159146477,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,4.777777777777778,4.634325,4.464314285714286,4.414666666666666,4.4976,4.506449999999999,4.7086,5.1129,6.325799999999999
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777779,0.754425,0.7621999999999999,0.7725666666666666,0.7870800000000001,0.80885,0.8451333333333334,0.9177,1.1354
Sort Scan,1,1.1111111111111112,1.1111111111111112,1,1,1,1,1.1111111111111112,1,1.1111111111111112,1,0.8622,0.8710857142857142,0.6622,0.5622,0.57775,0.36219999999999997,0.2622,0.16219999999999998,0.2430084745762712,0.34032921810699585,0.4394701086956522,0.5390466531440163,0.6385564092195715,0.7386271870794078,0.9582949308755759,0.9384189325276939,1.118067978533095,1.1111111111111112,1,1.1111111111111112,1,1.0002222716159146,1,1,1.1111111111111112,1,1,1.1111111111111112,1,0.969975,0.8710857142857142,0.7725666666666666,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998
Slow Queries,5,4.888888888888889,6.333333333333334,8.333333333333334,10.777777777777779,12.333333333333334,13.88888888888889,16.22222222222222,18.555555555555557,20.333333333333336,23.22222222222222,20.800575000000002,18.61945714285714,15.451333333333332,13.60524,12.13275,9.658666666666667,6.686099999999999,5.1903999999999995,3.888135593220339,3.7436213991769542,4.101721014492754,4.851419878296147,6.002430246663971,8.371108120233288,9.463162442396314,9.384189325276939,10.062611806797854,8.88888888888889,9,9.444444444444445,9.222222222222223,8.890864636585908,7.888888888888888,7.666666666666667,8.777777777777779,9,9.11111111111111,9,32.44444444444444,30.823649999999997,30.270228571428568,29.357533333333333,28.89708,28.4253,28.251600000000003,29.7597,35.846199999999996
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,58.88888888888889,57.66666666666667,97.44444444444444,201.11111111111114,351,496.44444444444446,646,792.7777777777778,911.2222222222223,1055.2222222222222,1220.5555555555557,1140.04395,1044.214,901.4749333333333,764.14224,625.3566,487.40046666666666,379.4034,252.3832,159.65656779661018,195.17880658436212,238.33928894927536,298.362322515213,337.9240517589972,386.9175414984298,385.9532834101382,380.8807842396778,372.87567084078717,303.11111111111114,263.77777777777777,228.77777777777777,210,207.26828184040897,209.44444444444443,252.8888888888889,301.8888888888889,316.44444444444446,317.33333333333337,308.44444444444446,423.33333333333337,365.57280000000003,325.0238571428571,272.3849333333333,224.65512000000004,177.02259999999998,158.52286666666666,164.5305,194.47779999999997
Table Locks Waited,0,0,0.5555555555555556,2.111111111111111,5.555555555555555,9.11111111111111,11.444444444444445,15.333333333333334,17.11111111111111,20.666666666666668,26.333333333333336,25.003800000000002,23.737085714285712,20.638566666666666,17.4282,15.483699999999999,11.9526,10.8813,8.2722,1.215042372881356,1.3613168724279834,1.6113903985507245,1.7519016227180528,2.298803073190457,3.3238223418573347,3.234245391705069,3.167163897280967,3.018783542039356,2.4444444444444446,2.111111111111111,2.3333333333333335,3.7777777777777777,3.556345854634363,4.333333333333334,6.777777777777779,7.555555555555555,7.777777777777779,7.777777777777779,7.777777777777779,36.55555555555556,33.84135,33.86345714285714,32.558166666666665,30.69612,30.7363,31.8736,34.6104,42.8208
