Avg Threads Running,1,1,1.2,1.8,2.2,2.6,3.5000000000000004,4.4,5,5.6,6.699999999999999,7.333333333333333,9.333333333333334,9.625,10.285714285714286,11.166666666666666,11.4,11.75,13.333333333333334,16.5,23,23,25,25,25,25,25,21.5,21.5,21.5,26,26,26,26,26,26,26,34,34,34,30,30,30,30,30,30,30,30,30,30,31,46.5,64.66666666666666,85.25,105.2,126.66666666666667,144.71428571428572,158.25,168.77777777777777,177.2,199.4,218.5,233.7,244.3,251.1,253,253,253,253,253,253,253,253,253,253,253,248.8,248.33333333333334,228.88888888888889,225.875,222,216.83333333333331,209.6,198.75,180.66666666666669,144.5,78,78,16,16.5,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,13.5,10
Peak Threads Connected,1,1,3,7,7,7,10,10,10,10,12,12,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,25,25,34,34,34,34,34,34,34,34,34,34,30,30,30,30,30,30,30,30,30,30,31,62,101,147,185,234,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,211,78,78,16,17,17,17,17,17,17,17,17,17,17,10
Peak Threads Running,1,1,1,2,2,2,2,2,2,3,3,3,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,13,13,25,59,96,143,182,227,248,248,248,248,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,253,253,253,253,253,253,253,253,253,253,175,63,63,8,8,8,8,8,8,8,8,8,8,5,5
Questions,37.55555555555556,37.22222222222222,77.11111111111111,190.33333333333334,322.22222222222223,450.44444444444446,610.8888888888889,764.5555555555555,886.3333333333334,1042.4444444444446,1150.888888888889,1074.840075,1241.5437506931353,1083.1689659473618,965.5513039760581,816.233009805551,674.8791309547539,566.917002738362,424.5539443155452,356.1028755577591,1147.5696613769837,1147.5696613769837,1189.1428571428573,1189.1428571428573,1189.1428571428573,597.7390796932311,709.309603201067,820.8801267089029,852.4545848616204,740.8840613537847,629.3135378459486,517.7430143381127,105.10525773195877,124.293730964467,183.95602693602694,213.09692065491186,254.82132796780684,266.50507537688446,263.6668210698914,262.55927070263493,253.51170568561875,211.8888888888889,182.88888888888889,128.11111111111111,96.66666666666667,57.44444444444444,47.66666666666667,50.333333333333336,49.66666666666667,50,46.22222222222222,48.77777777777778,50.44444444444444,49.777777777777786,47.22222222222222,42.88888888888889,93.22222222222223,256.10839626832524,244.4319715142429,552.6111542299589,535.2800652022873,537.0387151541056,542.546348230603,552.3572474596533,570.1418055901137,548.4245611129513,430.0085359801489,268.3333333333333,365.14430184804934,322.05000000000007,322.05000000000007,322.05000000000007,322.05000000000007,322.05000000000007,322.05000000000007,287.5525154004107,168.8502
Threads Created,0,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4311,1.4417211933015417,1.412640104064577,1.430935585007838,1.1202758849925212,1.1493173211082321,1.1970375902414738,1.2904375207159429,1.4044372830937035,4.4983131325752845,4.4983131325752845,2.2857142857142856,2.2857142857142856,2.2857142857142856,4.2874291430476825,5.0876958986328775,5.8879626542180725,6.114438146048682,5.314171390463488,4.513904634878292,3.7136378792930977,6.734432989690722,11.361091370558375,16.52387205387205,20.32699622166247,25.533199195171026,26.945804020100503,26.222994466079115,25.6813221455458,24.414715719063544,21.22222222222222,16.88888888888889,11.777777777777779,7.555555555555555,2.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11087703736556158,0.10866424384942903,0.1100714726694211,0.11202691476989532,0.11493076310021917,0.11970224765696276,0.12904107320304736,0.1562531017369727,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9.11111111111111,8.88888888888889,9,9,9,9,8.88888888888889,9.11111111111111,9.222222222222223,9,9,7.8675749999999995,9.204835311079073,7.932517507439547,7.0446059569616635,6.273544955958118,5.171927944987045,4.309335324869306,3.4841813059330455,2.9649231531978186,8.746719980007496,8.746719980007496,9.285714285714286,9.285714285714286,9.285714285714286,4.823357785928643,5.7236578859619875,6.623957985995331,6.878742914304768,5.978442814271424,5.078142714238079,4.177842614204735,1.9241237113402065,2.7130964467005074,3.8019528619528615,4.576939546599497,5.74496981891348,6.521130653266331,7.543601147776184,8.325908092848183,8.918617614269788,9,9.11111111111111,8.88888888888889,9,8.88888888888889,9,9,8.88888888888889,9,8.88888888888889,8.88888888888889,9.222222222222223,9.222222222222223,9,9.11111111111111,8.777777777777779,9.107063527321191,7.759745127436281,9.202794101341611,8.041154044857748,6.934502778173529,6.049453397574347,5.286815102610082,4.309280915650659,3.7421911228883737,2.9688089330024816,1.940928270042194,2.7211498973305956,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.142915811088296,1.2975999999999999
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,1.1111111111111112,3.3333333333333335,5.666666666666667,7,10.11111111111111,12,13.666666666666668,16.444444444444446,18,16.3818,20.073195075967618,17.386339742333256,16.290651275473845,13.443310619910255,11.837968407414792,10.53393079412497,8.12975638051044,7.646380763510164,17.61839310258653,17.61839310258653,19.428571428571427,19.428571428571427,19.428571428571427,9.110786928976326,10.811353784594866,12.511920640213404,12.99318106035345,11.292614204734912,9.592047349116372,7.891480493497832,0.48103092783505164,0.6782741116751269,1.1698316498316497,1.4807745591939547,1.787323943661972,2.2147236180904524,2.1553146136503383,2.1107936010037642,2.0066889632107023,1.777777777777778,1.5555555555555558,1.1111111111111112,0.7777777777777779,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,3.2207907596623726,3.1254528985507246,7.872269652954873,7.715161313309461,7.815074559528898,7.953910948662568,8.160084180115561,8.498859583644355,8.516710831401126,6.562630272952854,8.4915611814346,7.6532340862423,6.750000000000002,6.750000000000002,6.750000000000002,6.750000000000002,6.750000000000002,6.750000000000002,6.026950718685832,1.6219999999999999
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.666666666666668,28.22222222222222,29.666666666666668,29.111111111111114,28.888888888888893,28.666666666666668,28,29.22222222222222,29.111111111111114,29.555555555555554,29.333333333333336,25.21935,29.72163690806255,25.9708449901103,23.005041328202932,20.50104869536314,16.665101156069365,14.005339805825244,10.581587669870732,9.36291522062469,28.114457078595525,28.114457078595525,30.714285714285715,30.714285714285715,30.714285714285715,14.47007335778593,17.170973657885963,19.871873957985994,20.636228742914305,17.935328442814274,15.23442814271424,12.533527842614204,5.531855670103093,8.139289340101524,13.453063973063973,14.269282115869018,19.277565392354127,21.655075376884422,24.546638655462182,27.32305050188206,28.87402452619844,29.666666666666668,30.111111111111114,27.666666666666668,29.22222222222222,27.555555555555554,28.555555555555554,28.888888888888893,28.22222222222222,28.555555555555554,28.111111111111114,28.22222222222222,29.77777777777778,30,29.77777777777778,29.666666666666668,28.77777777777778,29.320302087960908,25.326945902048973,30.49118527552944,26.62273974311011,23.004937787909007,20.052817743811264,17.354545228133095,14.124865223521605,12.129860881086453,10.468957816377172,5.094936708860759,7.483162217659138,6.600000000000001,6.600000000000001,6.600000000000001,6.600000000000001,6.600000000000001,6.600000000000001,5.893018480492814,3.7306
Sort Rows,84.44444444444444,76,76,76,84.44444444444444,67.55555555555556,67.55555555555556,76,84.44444444444444,76,76,73.7181,84.2852389930132,66.06809102086638,66.9237565911358,59.598677081602126,43.67405820211282,36.389942743340804,29.4219754723235,23.71938522558255,66.47507184805697,66.47507184805697,86.85714285714286,86.85714285714286,86.85714285714286,40.730576858952986,48.33311103701234,55.93564521507169,58.08716238746249,50.48462820940314,42.88209403134378,35.279559853284425,0,12.88720812182741,22.226801346801345,30.692418136020155,48.640744466800804,56.35241206030152,64.06073990571838,62.73747647427856,76.81159420289855,76.55555555555556,76.66666666666667,76.77777777777779,76.88888888888889,77,68.44444444444444,77,77,77,77,77,85.55555555555556,85.55555555555556,68.44444444444444,85.55555555555556,68.44444444444444,85.51754775655266,66.38893053473262,85.37531877148243,75.30432098765432,59.328523768817966,51.756434623691646,53.098012552301256,36.868292278344526,39.74465054653859,24.062977667493797,18.681434599156116,13.095533880903492,11.55,11.55,11.55,11.55,11.55,11.55,10.312782340862423,0
