Avg Threads Running,1,1,1.4,1.8,2.4,3.0999999999999996,3.3,3.5999999999999996,4.1,4.4,4.6,4.8999999999999995,5.1000000000000005,5,4.5,3.9999999999999996,3.9999999999999996,4.1,4.1,4.199999999999999,4.199999999999999,4.1,4,4,4.1,4,3.9999999999999996,4.2,4.2,4.3,4.4,4.5,4.599999999999999,4.800000000000001,4.8,4.8999999999999995,5,4.7,4.8999999999999995,4.8,5.1000000000000005,4.9,4.9,4.8,4.9,5,5,4.8999999999999995,4.6,4.399999999999999,4.1,4.1,4,3.8,3.6,3.5,3.6999999999999997,3.9,4,4.199999999999999,4.2,4.4,4.2,4.8999999999999995,5.299999999999999,5.5,5.499999999999999,5.699999999999999,6.2,6.9,7.1,8.4,8.88888888888889,11.11111111111111,11.75,12.714285714285715,13.999999999999998,15.166666666666666,16,16.6,19.25,20,20,16.666666666666668,15.75,13.4,11.6,11.6,11.6,10.75,10.75,10.75,7.666666666666666,7.666666666666666,5,6,68,68,68,68,68,41.5,30.666666666666664,30.666666666666664,30.666666666666664,30.666666666666664,12
Peak Threads Connected,1,1,5,5,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,11,12,12,17,17,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,13,13,6,6,68,68,68,68,68,68,68,68,68,68,15
Peak Threads Running,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,5,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,2,2,1,1,42,42,42,42,42,42,42,42,42,42,3
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11087703736556158,0.10866424384942903,0.1100714726694211,0.44326241134751776,0.44608175473579265,0.4569476082004555,0.5523031039434441,0.6208866261020737,0.6629101756711966,0.777950655701267,0.6674453529117303,0.5003126954346466,0.4456327985739751,0.3754156470418886,0.43184108248164677,0.3450572189434288,0,0,0,0,0,0,0.8022462896109106,0.6702412868632708,0.6702412868632708,0.6702412868632708,0.5103217158176944,0
table_open_cache_hits,279,279.55555555555554,307.44444444444446,391.33333333333337,543.1111111111111,736.2222222222223,910.3333333333334,1035.6666666666667,1129,1264.111111111111,1472.7777777777778,1588.4444444444446,1625.2222222222222,1591.4444444444446,1550.7777777777778,1534.4444444444446,1560.6666666666667,1605.111111111111,1590.4444444444446,1498.4444444444446,1480.4444444444446,1469,1504.3333333333335,1497.2222222222222,1515.3333333333335,1508,1536.7777777777778,1617.2222222222222,1635.111111111111,1700.7777777777778,1764.2222222222222,1737.5555555555554,1721,1718.7777777777778,1659.6666666666667,1707,1639,1643.4444444444446,1588.6666666666667,1529.3333333333335,1587.888888888889,1602,1564.6666666666667,1664.3333333333335,1632.3333333333335,1679.5555555555554,1695.5555555555554,1722.2222222222222,1710.1111111111113,1676.2222222222222,1688.7777777777778,1737.2222222222222,1735.6666666666667,1679.1111111111113,1618.8888888888891,1576.2222222222222,1546.7777777777778,1578.111111111111,1610.8888888888891,1637.2222222222222,1629.5555555555557,1581,1625.6666666666667,1625,1789.2222222222222,1955.4444444444446,2088.666666666667,2208.4444444444443,2289.5555555555557,2374,2502.222222222222,2596.5555555555557,2372.12775,2702.8495398602945,2323.6761904761906,2059.1070392268603,2559.3971631205673,2278.808644067797,2037.1866742596808,2496.9623329283104,2478.7035887246984,2457.4080212131257,2473.4385418981997,2480.393792758218,2431.7698561601,2420.231729055259,2077.9256063768535,2390.2403915359146,1909.8917068518786,1223.6000000000001,1333.0804042179261,1102.67618629174,690,607.741039878849,375.9796,2463.6983553951063,2428.1166219839142,2428.1166219839142,2428.1166219839142,1848.767995978552,441.4
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11087703736556158,0.10866424384942903,0.1100714726694211,0.44326241134751776,0.44608175473579265,0.4569476082004555,0.5523031039434441,0.6208866261020737,0.6629101756711966,0.777950655701267,0.6674453529117303,0.5003126954346466,0.4456327985739751,0.3754156470418886,0.43184108248164677,0.3450572189434288,0,0,0,0,0,0,0.8022462896109106,0.6702412868632708,0.6702412868632708,0.6702412868632708,0.5103217158176944,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4011231448054553,0.3351206434316354,0.3351206434316354,0.3351206434316354,0.2551608579088472,0
Sort Scan,1.1111111111111112,1.1111111111111112,1,1,0.888888888888889,1,1.1111111111111112,1,1,1,1,0.888888888888889,0.888888888888889,1,0.888888888888889,0.888888888888889,1.1111111111111112,1,0.888888888888889,1,1.1111111111111112,1,1,1.1111111111111112,1.1111111111111112,0.888888888888889,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1,1,1,1,1,1,1,1.1111111111111112,0.888888888888889,1,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,0.888888888888889,1.1111111111111112,0.888888888888889,1,1,1.1111111111111112,1,0.888888888888889,1,1.1111111111111112,1,1.1111111111111112,1,1,0.888888888888889,1,1.1111111111111112,1.1111111111111112,0.8622,0.8870162989244926,0.7606497069460032,0.6604288360165266,0.8865248226950355,0.8921635094715853,0.7996583143507972,0.9941455870981993,0.9934186017633179,1.160092807424594,1.1113580795732385,1.1680293675955282,1.0006253908692933,1.0026737967914439,0.87596984309774,1.0076291924571756,0.8051335108680006,0.5333333333333334,0.5810528077663403,0.48062599380701315,0.45,0.39635285209490145,0.32439999999999997,1.203369434416366,1.1729222520107239,1.1729222520107239,1.1729222520107239,0.8930630026809651,0.2
Slow Queries,2.888888888888889,2.888888888888889,3,4,4.777777777777778,5.777777777777778,7,8,9.444444444444445,10.444444444444445,11.666666666666668,13.333333333333334,13.222222222222223,13.666666666666668,14.11111111111111,14.11111111111111,13.666666666666668,13.11111111111111,13.11111111111111,13,12.555555555555555,13,13.333333333333334,12.444444444444446,12.88888888888889,13.333333333333334,13.555555555555557,13.666666666666668,13.444444444444446,12.666666666666668,12,11.777777777777779,12.222222222222223,12,12.444444444444446,13.555555555555557,13.444444444444446,13.88888888888889,13.444444444444446,13.88888888888889,13.666666666666668,13.88888888888889,13.11111111111111,12.555555555555555,11.666666666666668,12,11.777777777777779,12.444444444444446,12.222222222222223,12.333333333333334,11.444444444444445,11.88888888888889,12.333333333333334,11.88888888888889,11.222222222222223,10.666666666666668,10.88888888888889,11.11111111111111,11.444444444444445,12.555555555555555,12.222222222222223,11.777777777777779,11.666666666666668,12.555555555555555,14.333333333333334,14.777777777777777,15.222222222222223,15.444444444444446,14.666666666666668,15.777777777777777,16.555555555555557,17.666666666666668,15.196275,17.62944894112429,15.430322626618922,13.758934083677639,18.617021276595743,17.62022931206381,15.993166287015942,19.882911741963987,20.116726685707185,20.053032814053697,18.337408312958438,17.353579175704986,16.760475297060662,16.934046345811055,13.765240391535915,15.834173024327047,12.652098027925723,8.8,9.587371328144615,7.930328897815717,5.4,4.756234225138818,2.9196,13.838748495788206,14.410187667560322,14.410187667560322,14.410187667560322,10.971916890080427,3.4
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,58,58.55555555555556,73.11111111111111,119.44444444444446,199.66666666666669,301.77777777777777,393.11111111111114,460.33333333333337,512.4444444444445,586.3333333333334,694.7777777777778,756.8888888888889,773.3333333333334,759.1111111111111,738.2222222222223,732.7777777777778,746.6666666666667,767.4444444444445,757.8888888888889,712.5555555555555,703.6666666666667,699.5555555555555,716.6666666666667,712.4444444444445,720.8888888888889,714.2222222222223,729.8888888888889,770.4444444444445,779.3333333333334,809.5555555555555,841.2222222222223,828.5555555555557,820.6666666666667,819.7777777777777,790.4444444444445,815.5555555555555,780.7777777777778,783.6666666666667,756.6666666666667,727.8888888888889,754.6666666666667,762.1111111111111,742.3333333333334,794.2222222222223,778.1111111111111,802.5555555555555,810.2222222222223,825.2222222222223,818.2222222222223,803.3333333333334,807.6666666666667,833.7777777777777,833.5555555555557,803.3333333333334,773.1111111111111,751.6666666666667,735.8888888888889,753.2222222222223,769.7777777777778,784.2222222222223,778.8888888888889,753.3333333333334,775.7777777777778,776.1111111111111,862.4444444444446,949.4444444444446,1016.6666666666667,1078,1117.4444444444446,1161.888888888889,1230.111111111111,1279.2222222222222,1170.975375,1330.5244483867389,1142.278531345198,1012.3273341406659,1261.0815602836878,1125.5757876370888,1007.112528473804,1234.1765160720201,1226.7477958524773,1219.9204507789195,1225.1611469215381,1226.7645586517604,1201.2507817385867,1196.6354723707668,1026.5115175615374,1180.7974665323159,943.5014556643155,605.3333333333334,659.4949368147961,545.5105029709599,343.2,302.2851085310449,186.69219999999999,1226.4340152426796,1209.7855227882037,1209.7855227882037,1209.7855227882037,921.1306970509382,221
Table Locks Waited,0,0,0,0.6666666666666667,1.4444444444444444,3,4.888888888888889,5.555555555555555,6.222222222222223,6.555555555555555,8.555555555555555,9.666666666666668,10.11111111111111,10,8.777777777777779,7.666666666666667,7.444444444444445,7.444444444444445,8,6.666666666666667,6.222222222222223,5.555555555555555,5.444444444444445,5.777777777777778,6.333333333333334,6.888888888888888,6.888888888888888,8.222222222222223,8,8.88888888888889,10.222222222222223,9.88888888888889,9.666666666666668,10.333333333333334,9.666666666666668,11.666666666666668,10.333333333333334,11,9.88888888888889,8.88888888888889,10.444444444444445,11.222222222222223,9.777777777777779,10.444444444444445,9.222222222222223,9.666666666666668,9.444444444444445,9.555555555555555,9.777777777777779,8.88888888888889,8.555555555555555,9.333333333333334,9.222222222222223,8.555555555555555,7.777777777777779,7.666666666666667,8.777777777777779,8.333333333333334,8.666666666666668,9.11111111111111,9.555555555555555,9,9,9.88888888888889,11.444444444444445,13.333333333333334,16.88888888888889,18.88888888888889,20.22222222222222,21.88888888888889,23.77777777777778,25.888888888888893,23.7105,28.273644528218206,24.232126378422674,20.473293916512326,26.374113475177307,23.865373878364906,20.90535307517084,25.295482160609737,25.20799701974419,24.36194895591647,23.783062902867304,22.192557984315034,22.889305816135085,22.615864527629235,18.645643803080468,21.44810709658845,17.137841874190297,10.933333333333334,11.911582559209975,9.85283287304377,4.8,4.227763755678949,1.9464,21.25952667468913,20.44235924932976,20.44235924932976,20.44235924932976,15.564812332439677,3.2
bytes_received_rate,12562.888888888889,12756.555555555557,14298.333333333334,19919,29476.666666666668,42509.66666666667,54185.55555555556,62170.11111111111,68069.22222222222,77168,90609.77777777778,97619.55555555556,99029,97512.55555555556,93874.33333333334,93344.55555555556,94946.88888888889,97865,96514.66666666667,91086.55555555556,90510.77777777778,89988.44444444445,91918.88888888889,91874.11111111111,92624,92038.44444444445,94091.77777777778,98966,99221.77777777778,103049,107743.66666666667,106519.8888888889,104926,105731.55555555555,101718.88888888889,104855.8888888889,100510.55555555556,101146.77777777778,97910,94148.44444444445,97453.66666666667,99173.22222222222,95957.77777777778,102256.33333333334,99682.88888888889,103232.11111111111,103980.11111111111,105419.66666666667,104338,101644.44444444445,101248,104473.77777777778,105071.66666666667,101507.44444444445,97466.77777777778,95232.77777777778,93629.88888888889,95994.11111111111,98754,101022.22222222222,100376.11111111111,96625.77777777778,99697.11111111111,99661.22222222222,110177.8888888889,120768.77777777778,128714.66666666667,135953.77777777778,140290.77777777778,145400.22222222222,154685.77777777778,160347.44444444444,146521.94467499998,165095.9086373212,141486.06137566137,125287.09262240585,155478.945035461,138916.88421236293,124015.80933940772,151630.8406053242,150559.91555941882,150646.50314882334,150701.71149144255,151275.65493075253,149390.11882426517,147872.77183600716,126764.97473549734,145817.90701022022,116513.97587267884,75464.53333333334,82216.64808770608,68006.65561971713,41730.75,36755.78173902069,23563.2806,153049.73926995587,150415.2144772118,150415.2144772118,150415.2144772118,114526.14430294905,26914.4
bytes_sent_rate,161767.44444444444,162140.6666666667,164926,172707.11111111112,182750.6666666667,205632.55555555556,226026.7777777778,227638.6666666667,250398.8888888889,266432.6666666667,280230.22222222225,294094.22222222225,281544.55555555556,299978.1111111111,279118.7777777778,290497.8888888889,301277,291492.22222222225,287298.8888888889,292565.22222222225,279751.8888888889,289124.8888888889,286250.1111111111,293236.22222222225,292172.6666666667,274183.55555555556,284462.1111111111,295916,290692.3333333334,289997.6666666667,299116.22222222225,302957,297931.55555555556,304130.6666666667,295135.1111111111,311551.44444444444,296293.6666666667,303206.3333333334,306061.22222222225,302118.6666666667,287613.8888888889,300700,283546.55555555556,304460.44444444444,298558.1111111111,300492.55555555556,302731.22222222225,305996.8888888889,304434.3333333334,306908.8888888889,287510,302196,312250.7777777778,289117.1111111111,290041.7777777778,282697.8888888889,286795.22222222225,292731.55555555556,299563.22222222225,312615,308160.6666666667,288747.3333333334,298430.8888888889,302001.22222222225,323343,337084.1111111111,344752,354596.22222222225,349456.22222222225,361795.6666666667,385634,403224.3333333334,357588.3969,392129.6152566803,335026.96811768477,295372.94440684805,376474.179964539,347924.6986989033,309341.0789293849,387258.36739202467,380953.4335030423,394050.8783559828,393666.81484774395,402137.82746537623,388642.90181363357,381979.27807486634,330457.4959532892,380125.6657550021,303734.6616507125,196829.60000000003,214440.73449661056,177377.66645744414,116855.1,102924.11592629983,74220.77359999999,417651.2234255917,422611.59517426277,422611.59517426277,422611.59517426277,321776.46856568364,87947.4
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
