Avg Threads Running,2,2,2.5,2.8,3.8,4.5,5,5.3999999999999995,5.6,6.2,7,7.6,7.499999999999999,7.5,6.8999999999999995,6.8999999999999995,6.800000000000001,6.9,6.9,6.7,6.399999999999999,6.6,6.5,6.800000000000001,7.2,7.9,8,7.699999999999999,7.8999999999999995,8.1,8.2,7.999999999999999,8.3,7.9,7.9,6.9,6.6000000000000005,6.7,6.6,6.4,6.9,6.8,6.666666666666666,7.555555555555555,7.333333333333333,8.222222222222221,8.333333333333334,8.444444444444445,8.875,9.285714285714286,8.666666666666666,9.5,9.857142857142858,8.857142857142858,8.857142857142858,7.857142857142858,8.571428571428571,8.285714285714285,8.285714285714285,8.285714285714285,8.285714285714285,12.428571428571427,12.5,14,15.5,18.333333333333332,22.5,41,41,41,41,22,22,22,22,22,24,24,24,24,24,26,26,26,26,26
Peak Threads Connected,2,2,7,7,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,9,10,10,10,10,16,16,16,16,16,16,16,16,16,16,10,10,10,10,10,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,41,41,41,41,41,41,41,41,41,41,22,22,22,22,22,26,26,26,26,26,26,26,26,26,26
Peak Threads Running,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9
Questions,36.333333333333336,36.44444444444444,95.88888888888889,199.11111111111114,288.22222222222223,421.44444444444446,547,692.2222222222223,830.4444444444446,936.8888888888889,1033.6666666666667,1107.2222222222222,1121.5555555555557,1133.2222222222222,1107.4444444444446,1100.6666666666667,1082.7777777777778,1085.2222222222222,1102.888888888889,1102.7777777777778,1100.5555555555557,1084.888888888889,1096.111111111111,1111,1091.7777777777778,1118.3333333333335,1098.7777777777778,1097.3333333333335,1144.4444444444446,1125.3333333333335,1144.888888888889,1156.2222222222222,1165.888888888889,1205.2222222222222,1170.5555555555557,1169.2222222222222,1152.5555555555557,1140.3333333333335,1179.888888888889,1205.7777777777778,1212.6666666666667,1192.6666666666667,1019.012625,1193.2334997226842,1188.888888888889,1206.6666666666667,1193.5555555555557,1165.3333333333335,990.8335214285714,871.1429714285712,768.3245999999999,1112.9858767654043,1118.3392539964475,1099.5555555555557,1088.2222222222222,1071.2222222222222,1110.111111111111,825.7378899286989,783.1833333333334,783.1833333333334,742.7228498217469,1145.6666666666667,1051.5280032406831,957.6500231382599,882.2393851347612,759.0935247859845,729.5062266964952,927.3787970227319,927.3787970227319,927.3787970227319,927.3787970227319,927.3787970227319
Threads Created,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4311,0.5546311702717692,0.888888888888889,0.888888888888889,1,1.1111111111111112,1.0866785714285714,0.7705333333333332,0.7842333333333332,1.8747656542932134,1.6651865008880997,1.2222222222222223,1.2222222222222223,1.1111111111111112,1.2222222222222223,0.3690173796791444,0.35,0.35,0.33191844919786095,3.555555555555556,3.5686601022061573,3.6555887797237645,3.798151530245171,3.8228648218196297,4.437944320159085,1.6093341380004023,1.6093341380004023,1.6093341380004023,1.6093341380004023,1.6093341380004023
Created Tmp Disk Tables,9,8.88888888888889,9,8.88888888888889,9,9,8.88888888888889,8.777777777777779,9,8.777777777777779,9,9,9.11111111111111,9,8.88888888888889,9,9.222222222222223,8.88888888888889,9.222222222222223,9,8.88888888888889,9,9.11111111111111,9,9.222222222222223,8.777777777777779,9.11111111111111,8.777777777777779,9,9.222222222222223,8.88888888888889,9,9.11111111111111,8.777777777777779,9,8.88888888888889,9.222222222222223,9.11111111111111,8.88888888888889,9.11111111111111,8.88888888888889,8.88888888888889,7.8675749999999995,8.985024958402661,8.88888888888889,8.88888888888889,9,9,7.7154178571428575,7.04487619047619,6.049799999999999,9.123859517560305,9.214031971580818,9.222222222222223,9.11111111111111,9,9.11111111111111,6.519307040998219,6.183333333333334,6.183333333333334,5.863892602495544,8.777777777777779,7.806443973575969,6.968466111348427,6.171996236648403,5.479439577941469,5.50917225950783,9.253671293502313,9.253671293502313,9.253671293502313,9.253671293502313,9.253671293502313
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,0.11111111111111112,2.888888888888889,3.7777777777777777,3.8888888888888893,6.666666666666667,7.666666666666667,8.88888888888889,11.444444444444445,12.666666666666668,14.11111111111111,11.444444444444445,10.88888888888889,11.222222222222223,8.555555555555555,11,11,9.777777777777779,11.555555555555555,12.555555555555555,14.555555555555557,16,16.666666666666668,19.77777777777778,16.666666666666668,16.555555555555557,18.555555555555557,17.77777777777778,15.444444444444446,16.22222222222222,16,16.11111111111111,14.666666666666668,16.333333333333336,15.333333333333334,13.222222222222223,13.333333333333334,14.333333333333334,12.666666666666668,12.333333333333334,10.7775,14.087631724902938,13.444444444444446,14.666666666666668,14.666666666666668,14.444444444444446,13.040142857142857,11.998304761904759,10.979266666666664,15.49806274215723,16.762877442273535,16.11111111111111,17.444444444444446,17.444444444444446,16.444444444444446,11.193527183600715,10.616666666666667,10.616666666666667,10.068192959001783,13.88888888888889,13.27095475507915,10.852529189804926,9.970147766893573,9.3023043997611,9.33498632861049,15.288674311003822,15.288674311003822,15.288674311003822,15.288674311003822,15.288674311003822
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,27.888888888888893,28,29.666666666666668,28.77777777777778,29,28.666666666666668,28.77777777777778,28.22222222222222,29.111111111111114,28.77777777777778,28.444444444444446,28.77777777777778,29.666666666666668,28.666666666666668,28.555555555555554,28.888888888888893,29.333333333333336,28.666666666666668,29.22222222222222,29.333333333333336,28.444444444444446,29,29.555555555555554,28.888888888888893,30.22222222222222,28.333333333333336,28.888888888888893,28.888888888888893,29.666666666666668,29.666666666666668,28.111111111111114,28.77777777777778,29.333333333333336,28.22222222222222,29,28.77777777777778,28.888888888888893,28.22222222222222,29.22222222222222,30.555555555555554,28.77777777777778,28.666666666666668,24.896025,29.728230726566828,28.77777777777778,28.888888888888893,30.111111111111114,28.111111111111114,23.472257142857142,22.455542857142852,19.26973333333333,29.24634420697413,29.08525754884547,30.333333333333336,30.22222222222222,29,30.111111111111114,20.91098484848485,19.833333333333336,19.833333333333336,18.80871212121212,28.333333333333336,24.53453820266733,21.705058379609852,19.346834357186342,17.330320525582323,17.292679592344022,29.77268155300744,29.77268155300744,29.77268155300744,29.77268155300744,29.77268155300744
Sort Rows,76,67.55555555555556,84.44444444444444,67.55555555555556,76,76,67.55555555555556,67.55555555555556,76,67.55555555555556,76,67.55555555555556,84.44444444444444,76,76,76,84.44444444444444,76,84.44444444444444,84.44444444444444,76,76,76,76,84.44444444444444,67.55555555555556,76,67.55555555555556,67.55555555555556,84.44444444444444,67.55555555555556,84.44444444444444,76,67.55555555555556,76,76,84.44444444444444,84.44444444444444,67.55555555555556,84.44444444444444,67.55555555555556,76,73.7181,75.87354409317803,67.55555555555556,76,76,84.44444444444444,66.07005714285714,66.9263238095238,51.087199999999996,75.99050118735158,84.36944937833037,84.44444444444444,76,76,76,56.09064171122996,53.2,53.2,50.45160427807487,67.55555555555556,59.32897419917737,52.09214011106364,45.10304942166141,38.73836352777225,46.52189908028835,76.44337155501911,76.44337155501911,76.44337155501911,76.44337155501911,76.44337155501911
