Avg Threads Running,2,2,2.3,2.7,3.5,4,4.6000000000000005,5.1000000000000005,5.3,5.799999999999999,6.299999999999999,6.5,6.7,6.9,6.799999999999999,6.6,6.2,6,6.2,6.6,6.6,6.7,6.7,6.799999999999999,6.5,6.699999999999999,6.8,6.7,7.1,6.7,7.5,7.7,7.6,8,7.8999999999999995,7.6,7.7,8,7.6,7.8,7,6.999999999999999,7.199999999999999,6.7,7.1000000000000005,7.2,7.199999999999999,7,7.1,7.300000000000001,7.2,7.2,6.8999999999999995,7.3,7.8,8.9,9.222222222222221,10.88888888888889,11.555555555555555,12.444444444444445,13.444444444444445,13.333333333333336,13.222222222222221,13.555555555555554,14.777777777777779,14.625,14.625,13.857142857142858,15.571428571428571,15,15,17.25,21.666666666666668,25,25,25,25,25,44,44,37.5,37.5,35,35,35,35,35,35,30.5,30.5,30,30,33,33,33,33,33,33,33,33,33,33,24,24,24,24,24
Peak Threads Connected,2,2,5,6,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,10,15,15,15,15,15,15,15,15,15,15,13,13,13,9,9,9,9,9,9,11,11,11,11,12,14,16,16,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,25,25,25,25,25,25,44,44,44,44,44,44,44,44,44,44,31,31,30,30,33,33,33,33,33,33,33,33,33,33,24,24,24,24,24
Peak Threads Running,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,13,13,13,13,15,15,15,15,15,15,15,15,15,15,31,31,31,31,31,31,31,31,31,31,18,18,17,17,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.758811793393926,7.806457242582897,7.996617772714328,8.308480017712832,8.938660411259733,10.74294631710362,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.4444444444444445,0.4311,0.6652622241933696,0.6666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3328525463219794,0.22180326050792948,0,0,0,0.3325205054311683,0.33456245325355277,0.3427121902591854,0.3560777150448356,0.3830854461968457,0.46041198501872654,0.19339527875439477,0.24362129583124056,0.14664870959659232,0.17170508644450014,0.15,0.1787459283387622,0.15368955149085442,0.12863317464294663,0,0
table_open_cache_hits,277.55555555555554,278.11111111111114,287,477,766.7777777777778,1033,1276.7777777777778,1496.7777777777778,1746.3333333333335,1921.6666666666667,2177.777777777778,2437.4444444444443,2554.4444444444443,2464,2390.1111111111113,2355.777777777778,2325.5555555555557,2266.4444444444443,2298,2225.888888888889,2252.3333333333335,2168.5555555555557,2210,2236.777777777778,2226.3333333333335,2219.3333333333335,2254.666666666667,2277.1111111111113,2333.777777777778,2219.5555555555557,2238.3333333333335,2237.777777777778,2210.3333333333335,2254.4444444444443,2290.888888888889,2285.1111111111113,2314.666666666667,2361.5555555555557,2451.4444444444443,2402,2425.5555555555557,2551.222222222222,2569.777777777778,2595.888888888889,2609.3333333333335,2580.5555555555557,2547.222222222222,2476,2504.4444444444443,2491.3333333333335,2455.222222222222,2417.5555555555557,2386.4444444444443,2404.666666666667,2402.888888888889,2383.222222222222,2089.32615,2471.8926710278297,2429.5555555555557,2423.4444444444443,2426.222222222222,2468.3333333333335,2419.666666666667,2419.505159214468,2321.060219585228,1799.7714285714287,1719.0157514391867,1505.6540565619634,2132.786521835513,1883.5866118175022,1637.250370264882,1451.4914590944315,1259.5849470952285,1281.326554307116,774.3546961325967,975.4596685082872,1189.0277374091706,1392.184840892007,1216.2,1449.2719869706839,1246.1148834878475,1042.9577800050113,848.7072000000001,643.5072
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.4444444444444445,0.4311,0.6652622241933696,0.6666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3328525463219794,0.22180326050792948,0,0,0,0.3325205054311683,0.33456245325355277,0.3427121902591854,0.3560777150448356,0.3830854461968457,0.46041198501872654,0.19339527875439477,0.24362129583124056,0.14664870959659232,0.17170508644450014,0.15,0.1787459283387622,0.15368955149085442,0.12863317464294663,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1,1,1,1,1,1,0.888888888888889,0.888888888888889,1,1,1,1.1111111111111112,1,1.1111111111111112,1,1,1,0.888888888888889,1.1111111111111112,1,1,1.1111111111111112,1,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,0.888888888888889,1,1,0.888888888888889,1,1,1,1,1,1,1,1,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,0.888888888888889,1.1111111111111112,0.888888888888889,0.888888888888889,1,1,0.888888888888889,0.754425,1.1087703736556158,1,1,1.1111111111111112,1,1,1.3314101852879177,1.7744260840634358,1.4857142857142855,1.4190503409137303,1.434691983823611,1.6626025271558411,1.5612914485165796,1.5993235545428655,1.5430034318609542,1.149256338590537,0.6138826466916354,0.5801858362631843,0.7308638874937217,0.7332435479829617,0.8585254322225007,0.75,0.8937296416938111,0.7684477574542721,0.6431658732147332,0.4136,0.3136
Slow Queries,3.555555555555556,3.666666666666667,4,7.111111111111112,10.333333333333334,12.777777777777779,13.777777777777777,14.777777777777777,16.666666666666668,17.666666666666668,19.333333333333336,21,19.555555555555557,19.11111111111111,18.444444444444446,18.11111111111111,18.11111111111111,17.333333333333336,18.22222222222222,18.11111111111111,17.666666666666668,17.555555555555557,16,15.666666666666668,15.777777777777777,16.555555555555557,17.11111111111111,16.11111111111111,16.11111111111111,15,14.88888888888889,16.22222222222222,15.88888888888889,17.22222222222222,16.88888888888889,16.666666666666668,17.22222222222222,16.666666666666668,17.444444444444446,16.666666666666668,15.555555555555557,15.666666666666668,14.88888888888889,15.222222222222223,14.88888888888889,14.444444444444446,15.222222222222223,15.333333333333334,15.333333333333334,15.222222222222223,15.777777777777777,14.88888888888889,14.11111111111111,13.88888888888889,14.444444444444446,13.555555555555557,11.531925,14.635768932254129,14.444444444444446,14.555555555555557,14.777777777777777,15.333333333333334,15.777777777777777,16.64262731609897,21.958522790285016,18.628571428571426,17.792708120687543,16.55413827488782,24.93903790733762,23.642413363251062,22.390529763600117,21.48335547437175,19.792748053503693,14.579712858926342,5.6084630838774485,7.065017579105977,8.21232773740917,9.615484840892007,8.4,10.009771986970684,8.606614883487847,7.203457780005012,5.5836,4.2336
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
