Avg Threads Running,1,1,1.4,2,2.9,3.5,3.6999999999999997,4.4,4.777777777777779,5.25,5.857142857142857,7.714285714285714,8.166666666666666,8.4,8,8.333333333333334,11,14,14,14,14,58,58,65.5,65.5,65.5,65.5,59,59,59,59,59.5,59.5,46,46,46,46,36,37,30,26.5,26.2,26.666666666666664,25.428571428571427,24,23.555555555555557,22.5,20.400000000000002,18.799999999999997,19.4,19.7,19.7,19,19.11111111111111,19.75,19.124999999999996,20.25,21.125,21.5,21.75,21.375,20.749999999999996,20.75,20.75,20.77777777777778,21.5,20.875,21.124999999999996,20.625,20.5,21.375000000000004,21.375,20.875,20.875,20.625000000000004,20.000000000000004,20,19.22222222222222,19.666666666666668,19.25,19.125,18.5,18.875,20.88888888888889,21.125,22.5,23.5,23.125,23.125,23,23.444444444444443,23.555555555555557,23.11111111111111,22,22.3
Peak Threads Connected,1,1,5,7,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,58,58,73,73,73,73,73,73,73,73,73,73,46,46,46,46,36,38,38,38,38,38,38,38,38,38,38,29,29,29,29,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,23,25,25,25,25,25,37,37,37,37,37,37,37,37,37,37,27,27
Peak Threads Running,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,23,23,51,51,51,51,51,51,51,51,51,51,23,23,23,23,10,13,13,13,13,13,13,13,13,13,13,9,9,9,9,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,9,9,9,9,9,9,9,9,9,9,7,7,8,8,10,10,10,10,10,10,10,10,21,21
Questions,38.44444444444444,38.22222222222222,121.88888888888889,263.6666666666667,398.77777777777777,580.1111111111111,709.8888888888889,828.1111111111111,797.9661,803.0321428571427,809.9809666666666,1232.9602127895378,1092.9021563006359,977.527287128008,817.5521168852731,722.52145132391,699.6648769574945,415.72682926829265,524.6699186991871,428.8,428.8,1131.825795644891,1131.825795644891,1131.825795644891,863.6396733668341,822.893728135932,707.6263618190903,149.32347235693504,269.87270471464024,326.335823373174,424.4267068273092,519.3619238476954,589.4388704042589,704.9925827693435,778.7541625,870.0088731144633,900.9239674941558,901.7817371937641,907.4442235476033,894.893570089335,872.2142935558238,897.7842111123484,753.7985448323495,679.5055165086629,841.9141209143347,868.4873949579833,851.7659462308908,877.5284624737482,857.4360082082297,890.4684975767368,851.4524647887323,684.5998536343873,653.2571428571429,874.7400046221401,730.4758792820942,835.7781343112538,832.3016319639843,850.0172393977706,878.5894785205606,899.4495000561735,908.8169642857143,922.1007664279434,802.8270322904889,922.0222517524928,1010.3656452898964,1021.1651999554417,1035.376840254889,995.5151922861307,891.2107196241726,1004.3336944745395,963.2099827882963,807.4678739913663,874.1172514292118,754.5927703875074,850.6094272462517,816.1814488828707,846.9376453649353,735.8801204819276,769.3184408479599,805.6833870225494,813.12905390293,845.43404735062,725.5191175996388,867.4974276894936
Threads Created,0,0,0.888888888888889,1,1.2222222222222223,1.777777777777778,1.777777777777778,1.777777777777778,1.7244,1.7421714285714285,1.7658666666666665,2.3273855702094646,2.2304125638788483,2.0562686885946175,1.5429990591621008,1.6565747561218398,1.989423315933383,3.8780487804878048,4.894308943089431,4,4,4.690117252931324,4.690117252931324,4.690117252931324,3.5787939698492464,1.4270864567716142,1.2271864067966016,1.1486420950533465,0.8329404466501241,0.7229415670650731,1.2088102409638553,1.6548296593186376,1.7127738035823215,1.6641200739792292,1.8706,2.1073646850044367,1.5584993877323836,2.338530066815145,2.319416832339298,1.874931068710709,2.0858491601712594,2.560962030954237,2.4945851123948257,2.294150457665904,2.7771843623157446,2.73109243697479,2.0031628887717448,2.542279208577429,2.484069553947511,1.9386106623586432,1.4304577464788732,0.8383833057104113,0.8,1.0399815114397968,1.0460275120984641,1.7190006876002752,1.4631401238041644,1.4940811400988394,2.526992878474615,2.471632400853837,2.4553571428571432,2.512878502324413,2.18783766804875,2.4172868023473595,2.3920719899760794,2.339311574022502,2.307185234014502,1.457562507007512,1.4135845967684535,2.1668472372697725,2.151462994836489,1.5246306988943734,3.0265665284160965,2.936581839213418,2.9123071944774024,3.0467163168584968,2.7688559087385096,2.1237521514629947,2.5074082516526106,3.3364012885411873,3.2431223439946324,1.691093573844419,2.228036727718302,2.515148050760261
Created Tmp Disk Tables,9,9,8.88888888888889,8.777777777777779,9.11111111111111,9,8.777777777777779,9,7.652025,6.8598,5.849433333333333,8.977058627950793,8.029485229963853,7.082703260714794,6.290688471968565,5.734297232729444,5.356139696743724,3.684146341463415,4.64959349593496,3.8,3.8,9.212730318257957,9.212730318257957,9.212730318257957,7.029773869346734,6.421889055472263,5.522338830584707,1.8378273520853543,2.831997518610422,3.75929614873838,4.969553212851405,5.8555511022044096,6.484072256418787,7.369674613336587,8.4177,8.984028393966282,9.01703217188022,9.242761692650337,9.167218908769607,8.823205029226866,8.892304314414314,9.241732546487029,8.026056448574657,6.991696632886564,8.651997436445203,8.508403361344538,8.328940432261465,8.842710290704101,8.856247974943297,8.508346795907379,8.80281690140845,7.425680707720785,7.0857142857142845,9.35983360295817,8.484445375909766,8.595003438001376,8.216094541361846,8.274910929778187,8.729611762003216,8.426019548365353,8.370535714285714,8.166855132554343,7.1104724211584385,8.287840465190946,9.340471579906595,9.24585050685084,8.899143045484509,8.857495234891804,7.61160936721475,8.775731310942579,8.605851979345957,8.444108486184223,8.967604528640287,7.61336032388664,8.736921583432206,9.14014895057549,8.971093144312771,8.612994836488813,9.117848187827674,9.433962264150944,8.946544397226571,9.35738444193912,8.325821456210498,9.145992911855494
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0,0.10975555555555556,2.4146222222222224,8.121911111111112,10.097511111111112,9.775,9.857142857142858,9.966666666666665,18.391931730023277,18.48,18.887500000000003,17.329066356743592,11.978309775034841,11.630474770072087,6.5926829268292675,8.320325203252033,6.8,6.8,13.06532663316583,13.06532663316583,13.06532663316583,9.969497487437186,7.848975512243878,6.749525237381309,0,0.8329404466501241,1.87964807436919,4.700928714859438,4.837194388777555,6.11704929850829,7.488540332906531,9.002262499999999,11.756876663708962,13.135923410887234,15.144766146993323,16.015020985199914,15.33031873828168,15.588977933911517,15.254426010466542,13.449067562476452,12.016978587773782,11.85644093142491,12.289915966386555,10.648392198207695,10.279650712943518,10.044281239874717,11.200861604738828,11.55369718309859,9.461754450160356,9.028571428571428,10.630922116940145,8.600670655031816,7.907403162961266,6.86550365785031,6.091253878864499,5.168849069607168,5.280305583642288,6.919642857142857,7.036059806508357,6.1259454705365,11.510889534987424,14.010707369859892,16.15238943967918,18.127883981542517,17.602870276936876,15.984379671150972,16.684723726977246,18.61015490533563,15.598144842534746,16.702163434592535,13.704048582995952,14.669399201812102,12.751071992778153,15.727101561634734,14.512306368330465,14.132664691132893,12.310170271514036,11.854171326325206,11.837655016910935,9.381207274603378,12.918714987995884
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.888888888888893,29.444444444444446,29.333333333333336,27.888888888888893,30.666666666666668,29.555555555555554,27.666666666666668,28.22222222222222,23.2794,21.341599999999996,18.320866666666667,28.150282611104956,25.649744484606753,21.36234693151075,20.05898776910731,18.73203762691619,17.75177728063634,11.828048780487805,14.927642276422764,12.2,12.2,28.14070351758794,28.14070351758794,28.14070351758794,21.47276381909548,19.08728135932034,16.413618190904547,6.4323957322987395,9.495521091811415,12.290006640106242,17.057655622489957,19.730661322645293,21.164990572838683,24.129741072698824,27.7082625,29.392191659272406,29.166202827563183,30.62360801781738,30.152418820410873,27.903385904929962,28.762762103414207,30.063467319897562,26.03045334672862,22.50452353710363,27.665028839991457,27.205882352941178,25.93568792830785,28.407206808886922,28.72880440652338,28.002154011847068,27.838908450704224,24.073577778256094,22.971428571428568,30.621677836838455,27.894066989292376,28.879211551684627,27.124366910523356,27.008389840248253,27.79692166322077,28.086731827884513,27.790178571428573,27.139087825103662,23.6286468149265,26.475045930471076,30.641303109693588,29.74267572685752,28.78488244341903,28.927009754456776,25.11831091180867,28.385698808234018,27.216006884681587,27.091514726507718,29.03261966147293,23.9277038750723,28.475892568223486,29.79011509817197,28.685347214530957,28.67065404475043,29.063141098700708,31.638288080994016,28.85260568105569,30.890642615558058,26.032850187024376,29.61015205213216
Sort Rows,0,0,0,3.1829111111111112,10.975555555555555,10.975555555555555,15.914555555555557,20.963311111111114,20.29375,20.464285714285715,20.691666666666666,41.05341904023053,38.58613735510407,31.4152160757511,32.640364713044434,29.308630300617164,28.15799154859558,26.758536585365853,33.770731707317076,27.6,27.6,53.93634840871022,53.93634840871022,53.93634840871022,41.15613065326634,32.82298850574713,28.225287356321836,0,7.663052109181142,13.302124833997345,24.71345381526104,29.277755511022047,28.138426773138132,32.8069386013048,37.645824999999995,45.91836734693878,46.08705332294335,51.2249443207127,50.80627347028938,40.58674313444358,45.44955538478428,51.21924061908474,44.90253202310687,40.20225563909774,39.30784020508439,43.4873949579832,38.79810226673695,40.67646733723886,49.68139107895021,39.63381798599893,45.55457746478873,38.565632062678915,36.8,47.83914952623065,42.77090271691498,47.4444189777676,46.595385481148,42.29398919664407,52.83712382265104,46.51162790697675,51.33928571428571,52.01658499811534,45.28823972860913,42.36007348875373,52.397767399476024,51.242063050016704,45.484508899143044,41.26023096759726,35.01340308918785,39.86998916576381,39.586919104991395,48.55362379555928,46.40735343571349,35.02145748987855,44.655376981986834,46.716316858496945,45.852253848709715,48.84629948364888,47.184864372008214,47.63000460193281,41.15410422724223,51.860202931228855,43.15355346317554,47.330513318852184
