,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1694758269335,1.013,0.122,1,1,"SELECT I_PRICE, I_NAME, I_DATA FROM item WHERE I_ID = 36166",161538,1694758269333.987
4,1694757289143,1.077,0.098,1,1,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_BALANCE FROM customer WHERE C_W_ID = 1 AND C_D_ID = 5 AND C_LAST = 'OUGHTBARESE' ORDER BY C_FIRST",161540,1694757289141.923
5,1694757296437,1.163,0.083,1,1,"SELECT O_ID, O_CARRIER_ID, O_ENTRY_D FROM orders WHERE O_W_ID = 1 AND O_D_ID = 5 AND O_C_ID = 106 ORDER BY O_ID DESC LIMIT 1",161540,1694757296435.837
6,1694757357600,1.048,0.0,0,0,COMMIT,161542,1694757357598.952
7,1694757394625,4.122,0.07,0,0,"INSERT INTO history VALUES (2595, 3, 3, 3, 3, '2023-09-15 13:54:47.061082', 3548.65e0, 'TLX3VMG9    7W3G2MfbPb')",161543,1694757394620.878
12,1694757467253,26.379,0.0,0,0,COMMIT,161544,1694757467226.621
14,1694757517155,2.901,0.083,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_07 FROM stock WHERE S_I_ID = 78364 AND S_W_ID = 1",161545,1694757517152.099
15,1694757532386,21.06,0.0,0,0,COMMIT,161547,1694757532364.94
16,1694757551088,4.487,0.062,1,1,"SELECT I_PRICE, I_NAME, I_DATA FROM item WHERE I_ID = 85832",161550,1694757551083.513
17,1694757603881,3.811,0.084,1,438,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 19047\
              AND OL_O_ID >= 19027\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",161552,1694757603877.189
18,1694757617008,3.758,0.073,0,1,"UPDATE stock SET S_QUANTITY = 30, S_YTD = 97, S_ORDER_CNT = 17, S_REMOTE_CNT = 0 WHERE S_I_ID = 57408 AND S_W_ID = 3",161548,1694757617004.242
19,1694757631987,266.248,0.076,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (18935, '08', 3, 1, 90304, 3, '2023-09-15 13:54:46.979373', 5, 443.95, 'LxJILuzkAf6HM3tXGnUglaif')",161539,1694757631720.752
20,1694757632125,7.333,0.064,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (18919, '06', 1, 1, 60872, 1, '2023-09-15 13:54:47.206785', 10, 621.00, 'lHdZAxjstEThPp90lKmEehGB')",161549,1694757632117.667
