Avg Threads Running,1,1,1.3,2,2.8,3.4,3.9,4.300000000000001,5.7,6.222222222222222,6.875,7.714285714285714,8.333333333333334,8.4,8.25,8.666666666666668,10,15,33,33,33,33,33,33,33,33,33,33,33,33,33,28,28,28,28,28,28,25,21,21,21,19,24,26,25.5,21.2,18.333333333333332,15.666666666666666,13.857142857142856,12.499999999999998,11.444444444444443,10.599999999999998,8.000000000000002,5.3,3.2,3.1000000000000005,2.9,2.8,2.6999999999999997,2.5999999999999996,2.5,2.4000000000000004,2.3000000000000003,2.2,2.1000000000000005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.4,3.2,3.3000000000000003,3.7,4.2,4.7,5.3,5.7,6.3999999999999995,6.888888888888889,6.999999999999999,6.571428571428572,7.166666666666666,7.4,7.5,7.666666666666666
Peak Threads Connected,1,1,4,8,9,9,9,9,15,15,15,15,15,15,15,15,15,15,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,23,23,23,19,29,30,30,30,30,30,30,30,30,30,30,24,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9
Peak Threads Running,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,22,22,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,24,24,11,11,11,6,6,13,13,13,13,13,13,13,13,13,13,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0,0,0,0,0,0,0,0,0,0,0,0.11103708638685321,0.16603021749958494,0.16603021749958494,0.16603021749958494,0.4016064257028112,1.3418316001341832,1.2932892656990949,1.1307953260459858,1.004576403616475,0.8934384414541073,0.8611264425489212,0.8380641925777331,0.8207771963905252,0.7795968370642611,0.11114816049794377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,276.8888888888889,279.6666666666667,281.11111111111114,562.5555555555555,783.6666666666667,1066.3333333333335,1383.888888888889,1661.2222222222222,1959.3333333333335,1871.297325,1860.5302,1850.7386333333332,1572.3609600000002,1352.1661,1070.6632,750.1542,482.8693999999999,1218.7267013074088,1447.1879818974187,1675.6492624874288,1743.502262822662,1515.040982232652,1286.5797016426418,2456.140350877193,2541.092478831147,2541.092478831147,2541.092478831147,2389.357429718875,2380.0738007380073,2333.093835321167,2165.096117602714,1955.240540238866,752.1475336412935,758.0373055694932,773.1740793810001,787.9461085349042,780.5991758547723,557.1857285761921,358.55555555555554,279.77777777777777,281.11111111111114,280.44444444444446,282.6666666666667,282.22222222222223,282.22222222222223,280.44444444444446,280.11111111111114,281.8888888888889,282.22222222222223,281.11111111111114,280.33333333333337,279.55555555555554,277.55555555555554,278.55555555555554,279.6666666666667,279.33333333333337,280.11111111111114,280.8888888888889,278,278,278.22222222222223,278.33333333333337,282.22222222222223,281.1771238200999,279.44444444444446,279.55555555555554,276.6666666666667,280.33333333333337,280.33333333333337,443.7777777777778,716.4444444444445,1016.8888888888889,1227.9043913285159,1452.7777777777778,1661.1111111111113,1998.8888888888891,2317.666666666667,2563.5555555555557,2297.439675,2023.9676571428568,1719.2919333333332,1507.8204,1283.5294,1080.4425999999999,739.1418
table_open_cache_misses,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0,0,0,0,0,0,0,0,0,0,0,0.11103708638685321,0.16603021749958494,0.16603021749958494,0.16603021749958494,0.4016064257028112,1.3418316001341832,1.2932892656990949,1.1307953260459858,1.004576403616475,0.8934384414541073,0.8611264425489212,0.8380641925777331,0.8207771963905252,0.7795968370642611,0.11114816049794377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,1,0.888888888888889,1.1111111111111112,1,0.888888888888889,1,1,1,0.969975,0.8710857142857142,0.7725666666666666,0.5622,0.57775,0.4829333333333333,0.2622,0.16219999999999998,0.5364901106268858,0.6370600067046597,0.7376299027824338,0.7674991619175329,0.6669292658397588,0.5663593697619846,1.1103708638685321,1.1622115224970946,1.1622115224970946,1.1622115224970946,1.405622489959839,3.186850050318685,2.8739761459979882,2.6385224274406336,2.567250809242103,2.04214500903796,2.0913070747616658,2.1550222094855993,2.2278238187742825,2.338790511192783,1.1114816049794376,1,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1,1,1,1,0.888888888888889,1,0.888888888888889,1,1,0.888888888888889,1.1111111111111112,1,1,1,0.888888888888889,1,1,1.110494169905608,1,1,0.888888888888889,1,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.8893829905503058,1,1,1.1111111111111112,0.888888888888889,1,0.754425,0.6533142857142856,0.5518333333333333,0.5622,0.4622,0.24146666666666666,0.1311
Slow Queries,3.7777777777777777,4.111111111111112,3.8888888888888893,6.888888888888888,8.777777777777779,10.666666666666668,13.333333333333334,16,17.22222222222222,16.489575,16.223971428571424,15.8928,13.043040000000001,10.861699999999999,8.6928,5.6373,2.7573999999999996,8.941501843781428,10.617666778410996,12.293831713040564,12.791652698625546,11.11548776399598,9.43932282936641,18.432156340217634,19.259505229951852,19.259505229951852,19.259505229951852,22.088353413654616,25.997987252599803,29.74565311107918,30.405829878125395,27.570041299252146,17.86876882908215,17.59158304064225,17.71907150021493,17.705336664995617,17.485243345584145,13.115482938757363,7.444444444444445,4.222222222222222,4.444444444444445,4.444444444444445,4.777777777777778,4.888888888888889,4.888888888888889,4.777777777777778,4.777777777777778,5.111111111111112,5,4.888888888888889,4.888888888888889,4.666666666666667,4.333333333333334,4.333333333333334,4.333333333333334,4.333333333333334,4.444444444444445,4.333333333333334,4.111111111111112,3.8888888888888893,3.8888888888888893,4.111111111111112,4.444444444444445,4.330927262631871,4,3.7777777777777777,3.7777777777777777,3.8888888888888893,4,6.444444444444445,7.888888888888888,10.11111111111111,11.339633129516399,13,14.555555555555557,16.666666666666668,18.666666666666668,20.666666666666668,17.244,15.461771428571428,12.802533333333333,11.356440000000001,9.59065,7.9684,5.6373
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,55.88888888888889,58.66666666666667,59.11111111111111,208,322.33333333333337,471,636.4444444444445,786.4444444444445,943.3333333333334,909.7287749999999,913.0067142857142,915.8225999999999,778.75944,673.30985,533.5206000000001,375.4704,240.86699999999996,607.4856352665103,721.364280925243,835.2429265839759,869.0648843446195,755.1862386858868,641.307593027154,1220.4086164779037,1260.833471691848,1260.833471691848,1260.833471691848,1188.9558232931724,1185.0050318685005,1153.0392297743929,1059.3039326548562,948.2085054135507,334.6565133560956,328.58124686402414,328.6408869465539,326.7865780486277,317.9641385454951,198.3994664888296,96.11111111111111,58.22222222222223,59.44444444444444,58.88888888888889,61,60.55555555555556,60.55555555555556,58.777777777777786,58.333333333333336,60.11111111111111,60.44444444444444,59.44444444444444,59.333333333333336,58.55555555555556,56.66666666666667,57.55555555555556,58.66666666666667,58.44444444444444,59.22222222222223,59.88888888888889,57.11111111111111,57,57.11111111111111,57.333333333333336,61.11111111111111,60.18878400888394,58.44444444444444,58.44444444444444,55.777777777777786,59.22222222222223,59.333333333333336,147.44444444444446,291.77777777777777,448.11111111111114,560.3112840466927,680.8888888888889,790.8888888888889,968.1111111111111,1133.4444444444446,1265.2222222222222,1135.0863,999.3530857142856,848.3885666666665,745.0274400000001,633.9073,535.3316,365.5068
Table Locks Waited,0,0,0.22222222222222224,4.444444444444445,9.666666666666668,11.444444444444445,15.666666666666668,18.555555555555557,20.77777777777778,20.153925,20.361628571428568,20.41783333333333,16.52868,11.555,10.1416,6.0306,3.2439999999999998,11.2662923231646,13.378260140797853,15.490227958431111,16.117482400268187,14.005514582634934,11.893546765001677,22.318454363757496,22.91217001494272,22.91217001494272,22.91217001494272,21.4859437751004,28.681650452868166,37.79278631987354,40.83427566277171,36.276370130594934,27.824225748142204,26.817937782237834,26.099713425992256,25.56134697330493,24.27887292571556,17.11681671668334,6.888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5555555555555558,5.111111111111112,8,10.116731517509729,12.666666666666668,14.88888888888889,19.22222222222222,23,25.77777777777778,23.49495,20.252742857142856,17.658666666666665,15.854040000000001,13.634899999999998,11.831866666666667,7.734899999999999
bytes_received_rate,11891.888888888889,12487.666666666668,12427,31166.666666666668,44947.11111111111,62359.55555555556,82984.11111111111,101181.77777777778,119390.8888888889,114695.77162500001,114576.0817142857,114271.10823333333,96647.802,83348.0638,66218.4906,45765.3057,29005.7394,74840.19160241369,88869.65858196447,102899.12556151525,107065.87725444185,93036.41027489107,79006.94329534027,148578.6142571619,152681.3880126183,152681.3880126183,152681.3880126183,143629.51807228912,143206.8097953707,140079.75283805144,129305.56602588265,116477.39703091863,42899.59547298655,42819.38933768189,43431.71899269235,43715.53151084096,43176.63436908342,29436.92341891742,16820.777777777777,12369.666666666668,12414.555555555557,12547.444444444445,12864.666666666668,12780.333333333334,12679.444444444445,12172,12119.666666666668,12397.666666666668,12461.777777777777,12341.888888888889,12375.666666666668,12283.222222222223,11960.111111111111,12147.888888888889,12417.111111111111,12193.666666666668,12594.777777777777,12934.222222222223,12247.222222222223,12231.888888888889,12080.444444444445,12203.555555555557,12925.111111111113,12792.004441976678,12562.111111111111,12670.444444444445,11809.222222222223,12668.444444444445,12659.333333333334,23402.222222222223,40770,59350.88888888889,73241.35630906059,88348.22222222222,101398.77777777778,122542.11111111112,141504.77777777778,158550,142009.0821,125131.46285714283,106463.5495,93146.4204,78690.9366,66271.85473333334,45684.6792
bytes_sent_rate,160174.11111111112,170954.44444444444,168226.44444444444,207376.11111111112,222623.6666666667,242137.33333333334,272714,320948,340379.1111111111,312265.452825,300883.0232,276075.3739333333,236166.50232000003,199691.199,164303.69939999998,114323.5263,63255.2426,222502.47784109958,264212.56835400604,305922.6588669125,318310.5557492458,276600.4652363393,234890.37472343282,417396.8465467466,417543.41690187616,417543.41690187616,417543.41690187616,526991.3654618473,20250338.477021135,34971172.58226757,38102142.60585501,33871913.718048885,38410107.126507334,37033382.7247993,36072371.06506662,35337853.62536581,33587291.123733155,20418113.926864512,6795171.444444445,162975.55555555556,169787.11111111112,164365.33333333334,176538,172265.8888888889,170513.22222222222,165910.55555555556,167722.33333333334,175240.33333333334,176146.33333333334,168700.22222222222,171847.6666666667,168109.44444444444,159790.77777777778,168234.11111111112,170426.22222222222,166549.44444444444,170926,173477.33333333334,162370,164199.55555555556,168274.11111111112,166174.6666666667,181067.8888888889,180150.3609106052,169896.33333333334,171722.22222222222,158980.6666666667,176890.33333333334,174610.8888888889,185075,228514.33333333334,243754.1111111111,258443.80211228464,297006,309898.44444444444,352565.55555555556,359189,399107.55555555556,353967.480225,301432.4605142857,259958.7503333333,230751.27948000003,183268.3086,152110.9608,99458.49059999999
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,25.888888888888893,27.111111111111114,27.444444444444446,94.44444444444444,144.88888888888889,209.55555555555557,281.55555555555554,343.8888888888889,413.88888888888886,399.090825,400.37277142857135,401.29319999999996,339.34392,292.5726,231.3250666666667,162.17069999999998,107.70079999999999,259.30355346966144,307.9123365739189,356.5211196781764,370.9579282601409,322.3491451558834,273.74036205162594,538.3077948034644,564.1706790635897,564.1706790635897,564.1706790635897,533.9357429718874,521.9724924521972,507.6878861905446,463.6260836788541,415.2249134948097,137.8447881100623,135.81194179628702,136.2452930219229,135.7799990600326,132.53146230092437,85.69523174391465,41.111111111111114,27,27.22222222222222,27.111111111111114,27.888888888888893,27.77777777777778,27.666666666666668,26.666666666666668,26.333333333333336,27,27.333333333333336,27,27.22222222222222,27,26.111111111111114,26.555555555555554,27.111111111111114,27.111111111111114,27.444444444444446,28,26.555555555555554,26.555555555555554,26.444444444444446,26.555555555555554,28.444444444444446,27.984453081621318,27.444444444444446,27.333333333333336,25.77777777777778,27.666666666666668,27.77777777777778,65.11111111111111,131.22222222222223,195.88888888888889,244.8026681489717,295.33333333333337,341.44444444444446,419.2222222222223,489.2222222222223,546,490.37624999999997,427.8119714285714,364.9825666666666,319.77936,272.92909999999995,231.68726666666666,156.6645
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.5364901106268858,0.6370600067046597,0.7376299027824338,0.7674991619175329,0.6669292658397588,0.5663593697619846,0.9993337774816788,0.9961813049975096,0.9961813049975096,0.9961813049975096,1.004016064257028,1.0063737001006374,1.005891651099296,1.005151400929765,1.004576403616475,0.6381703153243624,0.7381083793276468,0.8380641925777331,0.9380310815891717,1.002338790511193,1.000333444481494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999444752915047,1,1,1,1,1,1,1,1,1.000555864369094,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
