Avg Threads Running,2,2,3,3.1,3.7,4.2,4.7,5.6,6.3,6.9,7.9,8.8,8.3,8.9,9,9.25,9.571428571428571,9.333333333333334,9.4,10.6,10.25,10,11.5,14,14,13,13,13,13,12,12,12,12,12,12,16,16,16,16,16,16,16,16,16,16,40,40,40,40,40,40,38.5,41.33333333333333,41.33333333333333,42.25,43,43,36.75,32.8,30.499999999999996,28.28571428571428,25.285714285714285,21,20.75,17.285714285714285,17.285714285714285,17.285714285714285,17.166666666666668,17.2,16.75,17.333333333333332,18,19,29,24,24,24,24,24,30.333333333333336,30.333333333333336,30.333333333333336,30.333333333333336,31,43,43,33,29.666666666666668,29.666666666666668,23.333333333333332,22.5,22.5,22.5,22.5,22.5,24.2,24.5
Peak Threads Connected,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,16,16,16,16,16,16,16,16,16,16,40,40,40,40,40,40,40,47,47,47,47,47,47,47,47,47,47,45,45,19,19,19,19,19,19,19,19,19,29,29,29,29,29,29,43,43,43,43,43,43,43,43,43,43,24,24,24,24,24,24,31,31
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,24,24,24,24,24,24,27,27,27,36,36,36,36,36,36,36,36,36,36,12,12,12,12,12,12,12,12,11,21,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,14,14,14,14,14,14,21,21
Questions,37.55555555555556,38.77777777777778,86.55555555555556,223,319.33333333333337,481.33333333333337,614,728.1111111111111,867.1111111111111,1004.1111111111111,1143.6666666666667,1204.2222222222222,1211.4444444444446,1232,1034.9633250000002,911.8089714285713,806.8906999999999,677.22612,548.6314,1173.2047872340424,1192.6719840478565,1174.6867881548974,1186.0889774236389,1147.9388297872338,1147.938829787234,1147.938829787234,1147.938829787234,1169.4745621351126,1150.3727064220184,1150.3727064220184,1137.697266059124,483.9,483.9,885.8488396624473,971.3479408394212,1091.5925322641274,1083.1755929183832,1106.6666666666667,1103.0333416896467,1124.5266206282024,764.7500000000001,764.7500000000001,726.0272084657855,624.71664,532.6854999999999,433.9156,307.82280000000003,210.21120000000002,239.04375,198,198,198,198,1131.7285188900032,1131.7285188900032,1131.7285188900032,864.5840020060181,1150.9358821186777,1184.793482921252,1159.563800451241,1159.563800451241,525.7263671223742,605.796470735996,582.2666666666667,582.2666666666667,582.2666666666667,634.6465335342879,1132.2011322011322,1150.8470353761834
Threads Created,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0,0,1.8838652482269502,2.1186440677966103,2.420273348519362,2.8220451527224437,5.319148936170212,5.319148936170213,5.319148936170213,5.319148936170213,2.5020850708924103,4.443807339449541,4.443807339449541,4.667703934207601,4.05,4.05,3.534493670886076,3.8773868356968912,3.884225034456835,3.4517314330252757,1.6666666666666667,0.5013787916771121,0.4455335263978615,0.4666666666666667,0.4666666666666667,0.443037198148458,0,0,0,0,0,0,0,0,0,0,3.3433634236041456,3.3433634236041456,3.3433634236041456,2.554162487462387,3.9824771007566704,1.7150207231670715,1.5041363750313361,1.5041363750313361,0,0.5548857071087666,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5813112283345893,2.886002886002886,3.238664673642252
Created Tmp Disk Tables,8.777777777777779,8.88888888888889,8.777777777777779,9,9,8.88888888888889,8.88888888888889,9,9.11111111111111,9,9.11111111111111,9,9.11111111111111,8.88888888888889,7.8675749999999995,6.968685714285714,5.9597999999999995,5.059800000000001,4.27535,8.865248226950355,9.097706879361915,8.969248291571756,8.964143426294822,9.142287234042552,9.142287234042552,9.142287234042552,9.142287234042552,8.673894912427022,8.744266055045872,8.744266055045872,9.002000444543231,4.35,4.35,7.330801687763713,8.004927660793582,9.146723468237063,9.01904019596927,9.11111111111111,8.774128854349462,8.91067052795723,6.183333333333334,6.183333333333334,5.870242875467069,5.059800000000001,4.1598,3.3805333333333336,2.3598,1.6219999999999999,1.9316666666666666,1.6,1.6,1.6,1.6,8.692744901370778,8.692744901370778,8.692744901370778,6.640822467402207,8.761449621664674,9.289695583821638,9.150162948107296,9.150162948107296,3.995581860620207,4.716528510424516,4.533333333333333,4.533333333333333,4.533333333333333,4.941145440844009,8.88000888000888,8.968609865470851
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286697247706422,0.286697247706422,0.2222716159146477,0.3,0.3,0.26181434599156117,0.25015398939979944,0.2505951635133442,0.22269235051775974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13872142677719165,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.14532780708364731,0.11100011100011101,0.1245640259093174
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,2.7777777777777777,4.111111111111112,6.333333333333334,6.666666666666667,9.666666666666668,10.666666666666668,12.777777777777779,16.444444444444446,17.11111111111111,18.666666666666668,17.555555555555557,14.87295,14.699571428571426,11.919599999999999,11.13156,9.244,15.84663120567376,16.949152542372882,13.952164009111618,15.936254980079681,15.292553191489358,15.292553191489361,15.292553191489361,15.292553191489361,23.352793994995828,20.642201834862384,20.642201834862384,20.44898866414759,6.6,6.6,16.494303797468355,20.137396146683855,21.42588648039093,20.821734773410533,25.22222222222222,26.071697167209827,25.172644241479173,16.8,16.8,15.94933913334449,12.25596,11.439449999999999,10.020866666666667,5.1129,2.9196,1.6902083333333333,1.4,1.4,1.4,1.4,20.22734871280508,20.22734871280508,20.22734871280508,15.452683049147442,22.70011947431302,26.439902815492353,24.56756079217849,24.56756079217849,11.525716905635212,11.930042702838483,11.466666666666665,11.466666666666665,11.466666666666665,12.49819140919367,21.645021645021647,22.9197807673144
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.77777777777778,29.555555555555554,28,29.22222222222222,29.111111111111114,28.22222222222222,28.77777777777778,30,29.555555555555554,29.555555555555554,28.888888888888893,28.888888888888893,29.22222222222222,27.77777777777778,25.542675,22.648228571428568,18.651966666666663,16.303800000000003,13.057149999999998,28.590425531914896,30.034895314057827,29.6127562642369,29.714475431606907,30.08643617021276,30.086436170212767,30.086436170212767,30.086436170212767,28.023352793994995,28.813073394495415,28.813073394495415,28.8953100689042,13.8,13.8,24.47964135021097,25.640783913479442,29.069038967547925,29.284044093085406,28.555555555555554,28.202557031837557,29.516596123858324,19.833333333333336,19.833333333333336,18.829080921309462,17.090880000000002,14.44375,11.348933333333333,8.7837,6.4879999999999995,6.519374999999999,5.4,5.4,5.4,5.4,27.08124373119358,27.08124373119358,27.08124373119358,20.688716148445337,26.881720430107528,31.299128197799057,29.581348708949616,29.581348708949616,13.369831610536846,14.427028384827931,13.866666666666665,13.866666666666665,13.866666666666665,15.114091936699321,27.972027972027973,29.272546088689587
Sort Rows,77.33333333333334,77.33333333333334,77.33333333333334,87,87,77.33333333333334,77.33333333333334,87,87,87,96.66666666666667,87,87,77.33333333333334,75.01140000000001,66.31139999999999,57.61139999999999,48.9114,40.2114,86.7686170212766,97.58225324027917,99.08883826879271,101.09561752988049,86.76861702127658,86.76861702127658,86.76861702127658,86.76861702127658,72.56046705587991,74.82798165137615,74.82798165137615,87.01933763058457,52.2,52.2,79.72246835443038,76.17188977223893,87.20711690264378,87.18405522770294,96.66666666666667,76.33492103284031,77.52283359322789,50.75000000000001,50.75000000000001,48.18029529864481,48.9114,40.2114,31.511400000000002,11.4057,14.111399999999998,21.006875,17.4,17.4,17.4,17.4,72.71815446339016,72.71815446339016,72.71815446339016,55.553034102306924,69.29510155316606,99.47120194369016,87.2399097518175,87.2399097518175,40.10949483161054,36.20629238884702,34.8,34.8,34.8,37.93055764883195,86.91308691308691,97.53363228699551
