Avg Threads Running,1,1,1.4,1.9,2.3,2.6,3.0999999999999996,3.7,3.9,4.2,4.5,5,5.1,5.1,5,4.8999999999999995,4.5,4.499999999999999,4.6000000000000005,4.800000000000001,4.9,4.8,4.700000000000001,4.5,4.7,4.5,4.6,4.3999999999999995,4.3,4.199999999999999,3.9999999999999996,4,4.3,4.199999999999999,3.8,3.9999999999999996,4.3,4.299999999999999,4.4,4.3999999999999995,4.7,4.7,4.5,4.7,4.7,4.7,4.3,4.6000000000000005,4.500000000000001,4.2,4.2,4.5,4.5,4.2,4.5,4.5,4.6,4.7,5,5.1,4.7,4.5,4.7,5.1,5.199999999999999,6.1,7.5,7.3,7.7,8.222222222222221,9.111111111111109,9.5,9.714285714285714,14.571428571428573,16,16.8,16.75,20,25,25,40,40,40,67,67,67,67,67,67,67,67,67,40.5,14,15,15,15,15,15,15,15,15,16,16,15,12.5,12.5,12.5,12.5,12.5,12.5,12.5,29
Peak Threads Connected,1,1,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,12,17,17,17,17,17,17,17,40,40,40,40,40,40,40,40,40,40,67,67,67,67,67,67,67,67,67,67,14,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,62
Peak Threads Running,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,35,35,35,35,35,35,35,35,35,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11093854004881296,0.10866519305501085,0.1100727117194183,0.6654835847382431,0.6691317365269461,0.6854332953249715,0.7121675531914894,0.7645933014354066,0.9392071952031978,0.772651565622918,0.3340013360053441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3753284123608157
table_open_cache_hits,279.11111111111114,277.33333333333337,323.33333333333337,532,737.2222222222223,886,1046.888888888889,1194,1365.7777777777778,1569,1721.7777777777778,1813,1751.1111111111113,1745.4444444444446,1816.6666666666667,1873.1111111111113,1891,1838.6666666666667,1789.3333333333335,1803.4444444444446,1819.4444444444446,1806.8888888888891,1763.8888888888891,1702,1709,1670.8888888888891,1667,1670.7777777777778,1700.8888888888891,1720,1772.5555555555554,1771.5555555555554,1805.5555555555554,1721.1111111111113,1778.8888888888891,1808.2222222222222,1824.7777777777778,1773,1781.8888888888891,1777,1813.6666666666667,1774.5555555555554,1768.2222222222222,1703.8888888888891,1654.8888888888891,1591.888888888889,1620.8888888888891,1582.5555555555557,1572.7777777777778,1543.5555555555557,1581.7777777777778,1573.2222222222222,1640,1721.8888888888891,1780.2222222222222,1730,1724,1665.6666666666667,1702.3333333333335,1632,1630.8888888888891,1615.8888888888891,1547.888888888889,1620.8888888888891,1749.3333333333335,1949,2152.888888888889,2226.3333333333335,2347,2125.215225,2634.56844907921,2442.032883525259,2203.435543199316,2750,2396.160748502994,2097.654361459521,1856.3834219858156,1680.448644338118,1377.44127248501,1133.1707861425716,2434.8697394789583,942.5401922129128,1186.0591670773779,988.2,988.2,988.2,1263.2546821094136,1019.7357072449482,776.2167323804831,624.616992790937,519.6,519.6,519.6,519.6,519.6,519.6,2537.845614913049
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11093854004881296,0.10866519305501085,0.1100727117194183,0.6654835847382431,0.6691317365269461,0.6854332953249715,0.7121675531914894,0.7645933014354066,0.9392071952031978,0.772651565622918,0.3340013360053441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3753284123608157
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1,1,1,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,1,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,1,1,0.888888888888889,1,0.888888888888889,0.888888888888889,1.1111111111111112,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1,1,0.888888888888889,1,0.888888888888889,1,1,1,0.888888888888889,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1,0.888888888888889,0.888888888888889,0.888888888888889,1.1111111111111112,1,1,1,1,1.1111111111111112,1.1111111111111112,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,1,1.1111111111111112,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,0.888888888888889,0.754425,0.8875083203905036,0.7606563513850759,0.7705089820359281,0.9982253771073648,0.8921756487025949,0.7996721778791335,0.7121675531914894,0.6371610845295055,0.5635243171219187,0.46359093937375084,1.1133377866844802,0.19075899457861015,0.24004435682602265,0.2,0.2,0.2,0.25566781665845245,0.20638245441103992,0.1570970921636274,0.48084449021627185,0.4,0.4,0.4,0.4,0.4,0.4,1.1259852370824472
Slow Queries,3.7777777777777777,3.666666666666667,4,5.444444444444445,8.222222222222223,10,11.11111111111111,13,13.444444444444446,14.666666666666668,15.666666666666668,17.11111111111111,18.333333333333336,17.333333333333336,16.666666666666668,17.22222222222222,17.11111111111111,16.77777777777778,16.555555555555557,16.88888888888889,16.22222222222222,14,13.555555555555557,13.88888888888889,13,11.777777777777779,11.88888888888889,11.777777777777779,11.88888888888889,12.222222222222223,12.333333333333334,12.333333333333334,12.444444444444446,12.333333333333334,13.11111111111111,13.666666666666668,13.555555555555557,13,12.666666666666668,12.88888888888889,14.222222222222223,13.333333333333334,13.88888888888889,14.11111111111111,13.444444444444446,13,13.11111111111111,12.444444444444446,13,11.333333333333334,11.555555555555555,11,10.666666666666668,11.555555555555555,11.555555555555555,11.333333333333334,12.11111111111111,11.555555555555555,12.222222222222223,12.222222222222223,12.88888888888889,12.11111111111111,11.333333333333334,13,14,15.333333333333334,16.444444444444446,16.77777777777778,17.444444444444446,15.0885,18.193920568005325,16.843104923526685,14.639670658682636,19.29902395740905,16.39372754491018,14.508338084378565,12.819015957446808,11.596331738437,11.458327781479014,9.4263491005996,21.598753061678917,6.485805815672745,8.161508132084771,6.8,6.8,6.8,8.692705766387384,7.017003449975357,5.3413011335633325,6.491400617919671,5.4,5.4,5.4,5.4,5.4,5.4,20.01751532591017
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,58.11111111111111,56.44444444444444,81,189.77777777777777,299.6666666666667,379.44444444444446,464.11111111111114,543,632.7777777777778,740.5555555555555,820.4444444444446,868.6666666666667,840,837.6666666666667,871.8888888888889,900.4444444444446,910.8888888888889,883.8888888888889,858.7777777777777,865.5555555555557,875.1111111111111,866.7777777777777,843,814.8888888888889,818,795.7777777777778,795.2222222222223,797.7777777777778,813.6666666666667,823.5555555555557,849.1111111111111,850.1111111111111,864.7777777777777,822.6666666666667,853,868.1111111111111,875.8888888888889,848.4444444444446,852.3333333333334,850.1111111111111,869.8888888888889,847.5555555555557,845.4444444444446,813.3333333333334,788.1111111111111,754.5555555555555,770.7777777777778,750.7777777777778,748,731.6666666666667,752.4444444444445,748.1111111111111,780.2222222222223,822.3333333333334,852.2222222222223,826,824.2222222222223,792.7777777777778,809.3333333333334,776.8888888888889,776,767.4444444444445,732.5555555555555,773.3333333333334,841,940.4444444444446,1046.6666666666667,1086.2222222222222,1146.888888888889,1040.352075,1295.8730863101841,1204.1190042425753,1085.0967921300257,1353.482697426797,1180.0138173652695,1031.8055872291905,912.7614140070922,826.6527910685803,676.980546302465,556.9272485009993,1210.643509240704,466.59650073928043,587.1484967964514,489.2,489.2,489.2,625.3634795465748,504.8114834894037,384.2594874322327,313.02976313079296,260.4,260.4,260.4,260.4,260.4,260.4,1253.4717878143376
Table Locks Waited,0,0,0.11111111111111112,2.7777777777777777,4.555555555555555,5.444444444444445,6.777777777777779,7.444444444444445,8.11111111111111,9.444444444444445,11.222222222222223,11.777777777777779,10.11111111111111,8.777777777777779,10,9.88888888888889,10.777777777777779,10.555555555555555,10.333333333333334,9.88888888888889,10.11111111111111,10.11111111111111,10.666666666666668,9.11111111111111,10.444444444444445,9.555555555555555,10,9.666666666666668,10.444444444444445,10.11111111111111,10.777777777777779,10.555555555555555,11.666666666666668,10.11111111111111,10.555555555555555,10.88888888888889,10.555555555555555,10.11111111111111,11,10.88888888888889,12.11111111111111,12.222222222222223,12.222222222222223,11.666666666666668,10.88888888888889,11.444444444444445,11,10.222222222222223,10.11111111111111,8.666666666666668,9,8.555555555555555,9.222222222222223,10.777777777777779,10.555555555555555,10,10.11111111111111,9.333333333333334,10.666666666666668,9.11111111111111,9,10,8.555555555555555,9,11.11111111111111,15.666666666666668,19,21.444444444444446,22.77777777777778,21.662775,26.736188151763923,25.644985560982565,24.766360136869118,31.055900621118013,25.873093812375252,22.390820980615736,18.635050975177304,17.840510366826155,15.027315123251165,12.362425049966689,26.052104208416836,6.295046821094134,7.921463775258748,6.6,6.6,6.6,8.43703794972893,6.810620995564318,5.184204041399704,5.048867147270855,4.2,4.2,4.2,4.2,4.2,4.2,25.772550982109344
