Avg Threads Running,2,2,2.3,3.3,3.8000000000000003,4,4.5,4.9,5.5,5.7,6.199999999999999,6.6000000000000005,6.8,6.4,6.5,6.7,7.000000000000001,6.8999999999999995,7.4,7.6,7.5,7.5,7.3,7.9,8.700000000000001,8.8,8.7,9,8.6,8.88888888888889,9.25,9.5,9.5,8.5,7.249999999999999,7.125,6.749999999999999,7.125,7.375,7.222222222222222,7.2,6.8999999999999995,6.8,7.1000000000000005,7.6000000000000005,7.6,7.4,7.2,6.9,7,7.2,7.299999999999999,8,7.9,7.999999999999999,8.299999999999999,9,8.5,8.699999999999998,8.999999999999998,8.6,8.700000000000001,8.4,8.444444444444445,8.000000000000002,7.857142857142858,7.333333333333334,8,7.5,6.666666666666666,7.5,8,32,32,32,32,32,32,32,32,32,32
Peak Threads Connected,2,2,5,12,12,12,12,12,12,12,12,12,12,8,8,8,10,10,13,13,13,13,13,14,16,16,16,16,16,16,16,16,16,16,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,11,10,10,10,8,8,8,32,32,32,32,32,32,32,32,32,32
Peak Threads Running,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,12,12,12,12,12,12,12,12,12,12
Questions,36.333333333333336,36.88888888888889,55.88888888888889,186.66666666666669,294.8888888888889,434.2222222222223,553.6666666666667,648.4444444444445,768.7777777777778,894,1027.4444444444446,1132.5555555555557,1128.6666666666667,1110.2222222222222,1081.7777777777778,1061.6666666666667,1108.4444444444446,1096.111111111111,1101.111111111111,1118.4444444444446,1120.7777777777778,1136.6666666666667,1181.3333333333335,1180.5555555555557,1222.3333333333335,1201.4444444444446,1212.3333333333335,1176.5555555555557,1146.7777777777778,985.2790499999999,852.9018,1124.2098258844405,1119.3333333333335,1073.5555555555557,1068.2222222222222,1096.5555555555557,1109.2222222222222,1087.6666666666667,881.5904625519117,1011.6189496429913,1079.5947901591894,1104.5555555555557,1108.3333333333335,1105.2222222222222,1084,1094.2222222222222,1131.5555555555557,1117.3333333333335,1091.6666666666667,1064.6666666666667,1086.7777777777778,1115.5555555555557,1125,1108.7777777777778,1129.4444444444446,1108.3333333333335,1114,1103.2222222222222,1102.6666666666667,1057.4444444444446,1069.888888888889,1052.7777777777778,1059.4444444444446,891.9459,783.106057142857,676.7683999999999,584.23824,505.4157,407.35426666666666,273.2124,176.79799999999997
Threads Created,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.4444444444444445,0.4311,0.4355428571428571,0.44360652101585896,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,8.88888888888889,9,9,9.11111111111111,8.777777777777779,9,9,8.88888888888889,8.777777777777779,9.222222222222223,9,8.88888888888889,8.777777777777779,9.222222222222223,8.777777777777779,9.222222222222223,8.88888888888889,9,8.88888888888889,9,9,9.222222222222223,8.88888888888889,9,8.777777777777779,9.11111111111111,9.11111111111111,9.11111111111111,9,7.7598,6.750914285714285,9.093933680825108,9.222222222222223,9.222222222222223,9,9,9,9.11111111111111,7.30269122972116,8.207386007766504,8.794389402204164,9,8.88888888888889,9,9.11111111111111,9,8.88888888888889,9,9.222222222222223,9.222222222222223,8.88888888888889,9.11111111111111,9.11111111111111,8.777777777777779,9,8.88888888888889,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,9,9,9.222222222222223,7.7598,7.077571428571427,6.070166666666666,5.17224,4.27535,3.2598,2.3598,1.4598
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,1.4444444444444444,2.666666666666667,4.111111111111112,6.777777777777779,8.777777777777779,11.11111111111111,11.333333333333334,12.555555555555555,13.777777777777777,15.555555555555557,16.555555555555557,18,17.555555555555557,17,15.777777777777777,17.11111111111111,17,16.22222222222222,16,15,13.333333333333334,11.444444444444445,12.333333333333334,13.777777777777777,14.555555555555557,15,14.118525,11.324114285714284,17.07885105911057,16.88888888888889,17.22222222222222,18.11111111111111,19,16.88888888888889,16.666666666666668,13.408219962766719,14.538798070900663,14.137815874429478,14.222222222222223,14.88888888888889,15.555555555555557,14.555555555555557,17.11111111111111,17.22222222222222,14.88888888888889,15.555555555555557,15.777777777777777,16.11111111111111,16,12.333333333333334,11.333333333333334,9.88888888888889,8.555555555555555,10.222222222222223,12.11111111111111,11.777777777777779,11.555555555555555,10.444444444444445,10.333333333333334,14.333333333333334,12.609675,12.630742857142856,10.9263,7.196160000000001,7.1640999999999995,6.157400000000001,6.555,7.947799999999999
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,27.888888888888893,28,28.666666666666668,29.888888888888893,27.77777777777778,29.444444444444446,28.888888888888893,28.111111111111114,27.333333333333336,30.111111111111114,29.444444444444446,27.888888888888893,28.22222222222222,29.333333333333336,28.111111111111114,30.111111111111114,28.77777777777778,29,28.111111111111114,29.555555555555554,29.22222222222222,29.77777777777778,29.77777777777778,28.555555555555554,27.888888888888893,29.111111111111114,29.555555555555554,29.22222222222222,29,25.865999999999996,22.212685714285712,29.167128756792728,30.77777777777778,30.22222222222222,29.444444444444446,28.888888888888893,29.888888888888893,28.555555555555554,22.985519936171517,25.911890110234246,28.386953133696984,28.22222222222222,28,29.444444444444446,29.888888888888893,28.333333333333336,29,29.111111111111114,30.22222222222222,29.111111111111114,28.111111111111114,30.111111111111114,28.111111111111114,28.111111111111114,29.77777777777778,28.333333333333336,29.444444444444446,28.22222222222222,29.22222222222222,29.666666666666668,28.333333333333336,29.555555555555554,29.444444444444446,24.5727,22.974885714285712,19.424533333333333,16.64112,13.28825,10.745266666666668,7.9971000000000005,4.703799999999999
Sort Rows,67.55555555555556,84.44444444444444,76,84.44444444444444,67.55555555555556,76,76,76,67.55555555555556,84.44444444444444,76,76,67.55555555555556,84.44444444444444,67.55555555555556,84.44444444444444,67.55555555555556,76,67.55555555555556,76,67.55555555555556,84.44444444444444,67.55555555555556,76,67.55555555555556,76,76,84.44444444444444,67.55555555555556,65.5272,49.65188571428571,84.2852389930132,84.44444444444444,84.44444444444444,76,84.44444444444444,76,84.44444444444444,54.59060984840735,62.37613365902543,67.68340198152065,76,67.55555555555556,76,76,76,76,76,84.44444444444444,84.44444444444444,67.55555555555556,84.44444444444444,84.44444444444444,67.55555555555556,76,67.55555555555556,84.44444444444444,67.55555555555556,76,84.44444444444444,76,76,84.44444444444444,65.5272,66.20251428571427,50.32719999999999,51.27264,35.1272,27.5272,19.9272,12.3272
