Avg Threads Running,1,1,1.7000000000000002,2.3,2.8000000000000003,3.6,4.3,5.6000000000000005,5.8999999999999995,6.699999999999999,7.333333333333333,8.125,8.875,8.75,9.375000000000002,9.75,10.375,9.375,9.375000000000002,9.428571428571427,9.749999999999998,10.111111111111109,9.444444444444445,9.875,9.714285714285714,9.333333333333332,8.6,9.25,11,11,14.333333333333332,12.333333333333334,12,11.5,10.4,9.5,9.285714285714285,9.285714285714285,9.285714285714285,9.285714285714285,7.166666666666666,7.2,7.25,6.333333333333333,6.5,8,28,28,28,28,22.5,22.5,22.5,22.5,22.5,22.5,17,21.5,31.666666666666664,46.75,74.75,95.2,114,134.71428571428572,155,171.22222222222223,184.3,211.9,236.79999999999998,257.7,275.00000000000006,287.5,296.79999999999995,301,300.40000000000003,300.33333333333337,300.125,299.85714285714283,299.66666666666663,299.4,298.75,297.6666666666667,296,291,76,76,76,76,76,76,76,76,76,76,19,19,17,17,17
Peak Threads Connected,1,1,8,8,8,9,9,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,22,22,22,22,22,22,22,22,22,22,10,10,10,8,8,8,28,28,28,28,28,28,28,28,28,28,17,26,52,92,129,177,208,259,297,301,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,301,301,291,76,76,76,76,76,76,76,76,76,76,19,19,19,19,19
Peak Threads Running,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,11,11,11,11,11,11,11,11,11,11,4,14,49,89,125,173,205,257,295,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,231,52,52,52,52,52,52,52,52,52,52,1,1,4,4,4
Questions,39.22222222222222,37.55555555555556,49.777777777777786,188.11111111111111,321.22222222222223,478.44444444444446,625.7777777777778,733.8888888888889,862.3333333333334,1019.8888888888889,985.9257,979.753657142857,1275.158104959503,1256.888888888889,1208.2222222222222,1188,1190.4444444444446,1182,1132.5555555555557,749.3499999999999,1116.8019987507807,1108.0449538221876,1118.888888888889,982.3574285714285,865.6391619047617,764.5154666666665,657.1119799999999,562.78805,327.6,288.4268415741675,1166.685137980716,1156.0079663642398,359.489554881133,459.81761280931585,584.8713917525773,690.1556941932892,790.9147189225365,750.0500000000001,750.0500000000001,712.0715367241091,604.8453123740427,497.67384999999996,396.36753333333337,273.0813,165.76839999999999,810.6707194785661,1184.758084733016,1184.758084733016,1184.758084733016,845.3841313612435,726.908322887942,1190.0413753745183,1103.9969928580379,1017.3700033403853,164.6314042171377,209.98338368580062,243.19018503620273,291.96270931011384,324.2453241537579,326.9307701956849,313.41952741863577,265.77777777777777,233.22222222222223,200.44444444444446,156.66666666666669,126.44444444444446,78.44444444444444,47.44444444444444,150.66666666666669,143.5563,139.5914857142857,137.84796666666665,136.50216,135.6557,132.9274,139.6215,163.6598,421.77726574500764,532.9907834101383,434.4
Threads Created,0,0,0,0,0,0,0,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4311,0.4355428571428571,0.9985576389659382,1,1,1.3333333333333335,0.888888888888889,0.888888888888889,0.888888888888889,0.35,0.49968769519050593,0.44508734839212194,0.6666666666666667,0.6520071428571429,0.33022857142857137,0.33609999999999995,0.34482,0.35914999999999997,0.3,0.26412714429868817,2.5490413388008424,2.3235229032971896,0,0,0.2691538848378175,0.2552822985734378,0.24604595393452683,0.23333333333333334,0.23333333333333334,0.221518599074229,0.22644901249496172,0.2311,0.24146666666666666,0,0,0.5146026573075958,0.7520681875156681,0.7520681875156681,0.7520681875156681,0.536638255201805,0.4614314364502382,3.138821515194749,5.513093597293572,9.35307872174591,14.47469717362046,19.78689577039275,22.72328238133548,28.17507814244251,31.969535283993118,32.012948444555946,30.427998216674098,27.888888888888893,23.444444444444446,19.333333333333336,14,10.555555555555555,4.888888888888889,0.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9.11111111111111,8.88888888888889,9.11111111111111,9,9.11111111111111,8.88888888888889,9.11111111111111,8.88888888888889,9,9,7.7598,6.750914285714285,9.097969599467437,9,9,9,9.11111111111111,9,8.88888888888889,6.0666666666666655,8.994378513429107,9.013018804940469,8.777777777777779,7.7154178571428575,6.714647619047618,5.825733333333333,5.05736,4.3098,2.4,2.1130171543895053,8.977058627950793,9.072803717636644,3.049393019726859,3.8001455604075693,4.575616042242897,5.616210568615632,6.397194802297697,6.066666666666667,6.066666666666667,5.759483575929954,4.981878274889158,3.9287,3.139066666666667,2.3598,1.2975999999999999,6.17523188769115,9.024818250188018,9.024818250188018,9.024818250188018,6.43965906242166,5.537177237402859,8.703096019403622,9.02142588648039,9.01904019596927,4.240062808434276,5.114979859013092,5.744650040225261,6.64390488948426,7.5433734939759045,8.677502508780732,9.028087382969238,9,9,8.88888888888889,8.777777777777779,9.11111111111111,9.11111111111111,9.222222222222223,8.777777777777779,7.7598,6.642028571428571,5.739066666666666,4.947360000000001,4.1598,3.139066666666667,2.2287,1.1354,3.3012032770097286,4.171658986175116,3.4
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,1.5555555555555558,5.111111111111112,7.555555555555555,14.11111111111111,15.666666666666668,16.77777777777778,16.88888888888889,16.3818,16.441742857142856,23.41062909131255,20.444444444444446,19.11111111111111,13.88888888888889,14.222222222222223,15,16.444444444444446,8.749999999999998,12.866958151155526,13.68643596305775,15.333333333333334,13.909485714285713,12.768838095238094,11.091299999999999,9.42508,8.140733333333333,6,5.282542885973763,10.750304776681812,10.84310688205355,4.065857359635812,3.653986115776509,3.7681543877294446,5.105645971468756,5.166965032625063,4.9,4.9,4.651890580558809,2.3777146311970982,2.0799,2.0524666666666667,1.8354,0.32439999999999997,9.605916269741789,14.038606166959138,14.038606166959138,14.038606166959138,10.017247430433693,8.61338681373778,24.96789841632187,22.302969552687635,20.042311546598377,1.3158815612382235,1.6152567975830816,1.7872244569589704,1.96856441169904,2.3947217441193347,2.4625344957350728,2.3406152474364688,2,1.777777777777778,1.3333333333333335,1,0.888888888888889,0.6666666666666667,0.22222222222222224,1.2222222222222223,1.185525,1.197742857142857,1.2140333333333333,1.2368400000000002,1.27105,1.2073333333333334,1.311,1.6219999999999999,8.738479262672811,11.0426267281106,9
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.888888888888893,28.555555555555554,28.444444444444446,29.333333333333336,29.555555555555554,27.333333333333336,28.333333333333336,28.333333333333336,28.333333333333336,29,25.4349,22.539342857142856,29.180073227560193,28.77777777777778,29,30.22222222222222,29.444444444444446,29.444444444444446,28.111111111111114,19.366666666666664,29.231730168644596,28.930677645487926,28.555555555555554,25.42827857142857,20.804399999999998,18.373466666666666,16.20654,14.00685,7.35,6.47111503531786,29.36938933835753,30.095153795087406,9.995232675771371,11.40043668122271,13.8614250691476,17.359196302993773,20.1757682226312,19.133333333333333,19.133333333333333,18.164525124086776,15.172083837162436,12.13275,10.383066666666668,7.9971000000000005,4.5416,20.584106292303836,30.082727500626724,30.082727500626724,30.082727500626724,21.465530208072202,18.45725745800953,27.108003994863743,28.06665831349455,28.393274691014362,14.036069986541047,16.421777442094662,18.12756234915527,21.65420852868944,24.42616179001721,28.495042022077268,29.201961658493087,29.333333333333336,28.888888888888893,28,28.666666666666668,29.888888888888893,29,30,28,25.111575,21.450485714285712,18.76233333333333,16.52868,13.28825,10.1416,7.6038,3.4061999999999997,10.291986687147977,13.005760368663596,10.6
Sort Rows,58.88888888888889,53,58.88888888888889,58.88888888888889,58.88888888888889,47.111111111111114,53,47.111111111111114,47.111111111111114,47.111111111111114,39.984525000000005,34.62565714285714,52.92355486519472,53,53,53,58.88888888888889,53,53,30.916666666666664,52.966895690193624,53.07666629576054,47.111111111111114,46.07517142857143,35.00422857142856,29.68883333333333,30.4591,25.379933333333334,7.95,6.999369323915237,52.86490080904356,58.64129232131002,17.957536671724835,23.2393516963386,21.39773384460649,27.059923648784405,32.601088896324804,30.916666666666668,30.916666666666668,29.351214377335346,24.00359532446594,18.37245,12.797733333333333,13.896600000000001,8.596599999999999,36.365254449736774,53.146151917773885,53.146151917773885,53.146151917773885,37.92243670092755,32.60782150915017,45.370238265087735,53.126174664828966,53.22347177374458,31.288739344997754,36.07406847935549,34.212582461786,39.61735878544318,45.020768789443494,56.755556949322624,53.94560855996433,54,54,48,48,54,60,60,48,46.5588,35.278971428571424,29.798999999999996,30.358800000000002,24.9588,19.558799999999998,7.0794,0,10.486175115207374,13.251152073732717,10.8
