Avg Threads Running,1,1,1.3,2.2,3,3.5,4,4.8,5.4,6.1000000000000005,6.9,7.6,8,7.5,7.5,7.800000000000001,7.799999999999999,7.666666666666667,7.75,7.7142857142857135,11,11.5,12.2,14,15.666666666666666,19,32,32,32,32,87,108.5,131.66666666666669,155.25,173.2,185.16666666666666,194,200.625,205.77777777777777,210.1,226.5,235.4,239.79999999999995,238.60000000000002,236,236.7,237.29999999999998,237.9,238.5,238.9,239,241.22222222222223,243.625,247.85714285714283,252.66666666666669,252.8,252.75,252.66666666666669,252.5,252,59,58,58,58,58,58,58,48.333333333333336,44.5,40.4,35.75,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.5,24,25,21,21.666666666666668,22.25,22.25,22.25,22.25
Peak Threads Connected,1,1,4,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,32,32,32,32,32,32,32,32,32,32,87,130,178,226,245,245,247,247,247,249,251,251,251,251,251,252,253,253,253,253,253,253,253,253,253,253,253,253,253,252,59,59,59,59,59,59,59,59,59,59,57,33,33,33,33,33,33,33,24,25,25,25,25,25,25,25
Peak Threads Running,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,12,12,12,12,12,12,12,12,12,12,57,113,167,217,238,239,243,246,246,248,248,248,248,248,248,249,252,252,252,252,252,252,252,252,252,252,252,252,252,213,49,49,49,49,49,49,49,49,49,49,32,11,11,11,11,11,11,11,10,8,8,8,8,8,8,8
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.323325,0.3266571428571428,0.3311,0.8872130420317179,0.8921741299738057,0.7996704432093487,0.5934712758295939,0.637158660554116,0.7651854617874035,0,0,0,0,0,0,0.11977049988699635,0.11728985917263926,0.22338880822070814,0.33333333333333337,0.3332222592469177,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,2.334111370456819,2.263275,2.2865999999999995,2.3177,2.36124,2.4265499999999998,2.5354,2.7531,3.4061999999999997,0,0,0,0,0,0,0.285673475217826,0.25135101168782203,0.22328904767221167,0.25,0,0,0,0,0,0,0,0,0.17021112255406795,0.14607046070460705,0.13333333333333333,0.13333333333333333,0.13333333333333333
table_open_cache_hits,284,287,416,667.1111111111111,911.6666666666667,1175.5555555555557,1448.5555555555557,1687.2222222222222,1889.8888888888891,2134.1111111111113,2275.4444444444443,2439.5555555555557,2416.5555555555557,2413.777777777778,2413.222222222222,2401.888888888889,2397.222222222222,2100.10365,1852.472657142857,1703.7302333333332,2486.969058445159,2239.8031532992395,2011.0569260367677,1776.4969170683064,1570.9783934622283,1516.1384739855614,306.0524658971669,425.401062467998,563.0511005756857,606.738249430812,610.7887462144156,632.6425051794613,651.3119783854861,670.076965453288,670.9482854908969,571.6666666666667,490.6142396978785,456.2222222222223,508.2222222222223,603.4444444444445,677.5555555555555,684,690.3333333333334,695.3333333333334,682,664.3325552962099,532.947375,415.83454285714276,296.22413333333327,186.53796000000003,150.56165,117.23206666666667,82.8552,56.769999999999996,608.9557471264368,503.8,503.8,503.8,503.8,503.8,2599.7714612198256,2589.418122407943,2568.047337278106,2560.375,720.1499999999999,720.1499999999999,720.1499999999999,720.1499999999999,720.1499999999999,640.8696830265848,388.95559999999995,588.071974522293,835.0557672502575,1071.8650406504066,978.4,978.4,978.4
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.323325,0.3266571428571428,0.3311,0.8872130420317179,0.8921741299738057,0.7996704432093487,0.5934712758295939,0.637158660554116,0.7651854617874035,0,0,0,0,0,0,0.11977049988699635,0.11728985917263926,0.22338880822070814,0.33333333333333337,0.3332222592469177,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,2.334111370456819,2.263275,2.2865999999999995,2.3177,2.36124,2.4265499999999998,2.5354,2.7531,3.4061999999999997,0,0,0,0,0,0,0.285673475217826,0.25135101168782203,0.22328904767221167,0.25,0,0,0,0,0,0,0,0,0.17021112255406795,0.14607046070460705,0.13333333333333333,0.13333333333333333,0.13333333333333333
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33344448149383127,0.323325,0.3266571428571428,0.3311,0.33732,0.34665,0.36219999999999997,0.3933,0.4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.888888888888889,1,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,0.888888888888889,0.888888888888889,0.888888888888889,1,1.1111111111111112,0.888888888888889,0.888888888888889,0.754425,0.6533142857142856,0.6622,0.9981146722856826,0.8921741299738057,0.7996704432093487,0.5934712758295939,0.637158660554116,0.6121483694299228,0,0.16995647721454174,0.29279828423072585,0.5388439160131545,0.5109065213002222,0.7384931967075424,0.8383934992089745,0.9383188733811141,0.8935552328828326,1,0.9996667777407531,1,0.888888888888889,1,1,1,0.888888888888889,1.1111111111111112,1,1.000333444481494,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.34665,0.36219999999999997,0.1311,0.16219999999999998,0.24174503657262275,0.2,0.2,0.2,0.2,0.2,0.8570204256534779,0.8797285409073773,1.0048007145249525,1,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.40046012269938647,0.32439999999999997,0.486411889596603,0.5106333676622039,0.5842818428184282,0.5333333333333333,0.5333333333333333,0.5333333333333333
Slow Queries,4.222222222222222,4.555555555555555,5.333333333333334,6.666666666666667,8.555555555555555,10.444444444444445,11.88888888888889,13.777777777777777,15.444444444444446,17,18.333333333333336,21.22222222222222,22.11111111111111,21.88888888888889,22.555555555555557,23.22222222222222,22.88888888888889,20.369475,18.61945714285714,16.77573333333333,19.185982033935897,16.61674317076213,14.736783882000854,12.225508282089635,10.194538568865855,8.876151356733882,0.2421301154249738,1.359651817716334,2.049587989615081,3.6371964330887936,3.831798909751666,5.292534576404054,5.868754494462822,6.450942254495159,6.701664246621244,7.555555555555555,9.330223258913694,9.444444444444445,9.11111111111111,10,9.444444444444445,9.666666666666668,9.777777777777779,10.333333333333334,10,7.780371234856064,6.789825,5.770942857142857,4.6354,3.8229600000000006,3.0042999999999997,2.2939333333333334,1.1799,0.4866,36.26175548589342,30,30,30,30,30,203.97086130552776,204.2226969963554,205.0909902869264,210.875,61.34999999999999,61.34999999999999,61.34999999999999,61.34999999999999,61.34999999999999,54.596063394683014,34.386399999999995,57.883014861995754,76.08437178166838,97.5750677506775,89.06666666666666,89.06666666666666,89.06666666666666
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57.11111111111111,59.88888888888889,129.22222222222223,261.55555555555554,389,530.5555555555555,674.7777777777778,801.8888888888889,911.7777777777777,1041.5555555555557,1118.5555555555557,1205.5555555555557,1193.2222222222222,1193.2222222222222,1190.6666666666667,1186.3333333333335,1181.7777777777778,1035.6099749999998,913.7689142857141,841.3250999999998,1222.9122768104692,1102.5041811151305,989.649292788941,874.8953548279873,771.5991379310344,744.5254543191437,139.95120671563487,197.8293394777266,263.6648549497686,279.3905704528206,270.5250030284676,274.5963869757545,274.75352674076964,274.8101400414938,268.5133474812912,218,177.60746417860713,161.77777777777777,194.55555555555557,251.55555555555557,291.77777777777777,295.8888888888889,300.22222222222223,304.22222222222223,295.22222222222223,275.6474380349005,214.04115000000002,154.39994285714283,95.0257,43.40184000000001,33.0473,23.9052,13.2411,7.4612,307.25794148380356,254.2,254.2,254.2,254.2,254.2,1344.8078845879159,1341.3346738720625,1330.132856983365,1330.375,374.84999999999997,374.84999999999997,374.84999999999997,374.84999999999997,374.84999999999997,333.5832822085889,201.29019999999997,299.14331210191085,432.5064624098867,557.4048780487805,508.8,508.8,508.8
Table Locks Waited,0,0,0.7777777777777779,3.7777777777777777,6.777777777777779,9.444444444444445,11.555555555555555,13.333333333333334,15.11111111111111,17.444444444444446,18.11111111111111,19.88888888888889,20.22222222222222,20.11111111111111,21.333333333333336,22.88888888888889,23.333333333333336,20.90835,18.837228571428568,18.43123333333333,25.174670067649995,21.969787950604967,19.53480654125695,16.142418702564953,13.12546840741479,12.7020786656709,1.6949108079748165,2.209434203789043,2.6351845580765323,3.0983525170756385,2.9377124974762774,3.0770549862814267,2.9942624971749088,2.9322464793159813,3.0157489109795597,2.2222222222222223,2.9990003332222592,3.666666666666667,3.8888888888888893,5,5.222222222222222,5.222222222222222,5.333333333333334,5.111111111111112,5.111111111111112,3.6678892964321443,2.37105,1.633285714285714,0.5518333333333333,0.11244000000000001,0.11555,0,0,0,13.779467084639498,11.4,11.4,11.4,11.4,11.4,52.706756177688895,51.40128189015961,52.13799263146143,51.25,14.699999999999998,14.699999999999998,14.699999999999998,14.699999999999998,14.699999999999998,13.08169734151329,9.407599999999999,23.10456475583864,22.127445932028834,24.831978319783197,22.666666666666664,22.666666666666664,22.666666666666664
bytes_received_rate,12189.777777777777,12740.555555555557,21122.88888888889,36988.333333333336,52002.11111111111,69580.22222222222,86695.66666666667,102085.11111111111,115649.44444444445,131458.33333333334,139854,150259.11111111112,149037.44444444444,149212.22222222222,148684.22222222222,149114.6666666667,148740.55555555556,130376.06414999999,115001.71597142855,106402.40636666666,152026.94909615171,136738.84498690284,122581.71071683054,108103.76024873967,94421.05163444289,89840.2720313667,13533.620671563485,19860.77401433692,26270.00846032284,28590.654050720972,28201.145889359985,29685.087945853633,30224.3251874833,30852.98016550358,30659.89053948397,26082.555555555555,21730.867488614906,19803.333333333336,21907.333333333336,26298.111111111113,29276.888888888887,29790.77777777778,30302.111111111113,30861.444444444445,30231.111111111113,28915.082805379574,23169.361725000002,17775.2662,12711.370466666665,7643.33388,6029.51455,4452.8868,2674.3089,1611.1326,32428.64618599791,26828.8,26828.8,26828.8,26828.8,26828.8,145261.3912298243,144581.75191655147,143617.840794909,144030.125,40411.49999999999,40411.49999999999,40411.49999999999,40411.49999999999,40411.49999999999,35962.65388548057,22050.7656,34266.01518046709,47626.944412976314,59758.30189701897,54547.46666666666,54547.46666666666,54547.46666666666
bytes_sent_rate,170667.44444444444,189928.44444444444,198929.44444444444,227449.6666666667,239366.8888888889,290096.6666666667,307906.8888888889,327134.55555555556,365289.3333333334,398934.55555555556,392842.3333333334,419284.22222222225,413387.3333333334,426468.1111111111,408718.1111111111,430724.8888888889,413361.8888888889,351827.6076,311561.66297142854,290897.17579999997,427154.0423644228,384497.83131595363,337125.63664137095,305453.96834524407,258006.82275762403,260694.7078665671,45269.85703043023,113922.50650281619,156262.34511795914,222991.12487351376,217429.425982233,282727.44323590345,294490.6271876476,315279.8330504212,331166.20127331617,345094.1111111111,333104.85393757635,332170.6666666667,322981,364357.44444444444,339561,362564.8888888889,381752,393538.44444444444,388779,354398.3550072246,301862.794275,249959.13457142856,207075.34796666665,169183.74552000003,131252.5517,88613.55806666668,46015.0512,10696.4412,90493.38652037617,74866.8,74866.8,74866.8,74866.8,74866.8,394287.3875160691,401898.579866784,400684.7158646868,401824.875,124279.04999999997,124279.04999999997,124279.04999999997,124279.04999999997,124279.04999999997,110597.3413599182,63424.41719999999,110774.22770700636,156550.31828012358,182738.38238482384,166803.86666666664,166803.86666666664,166803.86666666664
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.555555555555554,27.666666666666668,56.88888888888889,114.22222222222221,169.11111111111111,229.11111111111114,292,345.22222222222223,391.77777777777777,447.6666666666667,479.55555555555554,519.5555555555555,512.2222222222223,512.5555555555555,511.7777777777778,507.44444444444446,506.33333333333337,444.24854999999997,391.4441428571428,361.34046666666666,537.9838083619829,487.6846837969316,438.5621187829556,390.26671098554095,348.52578732310144,340.5075304953946,92.25157397691501,128.82700972862264,176.26456710689695,185.09288515051858,178.17864930345246,178.46918920432273,177.1405693328676,176.05207861813153,170.44566067240032,134.11111111111111,99.74452960124403,81.77777777777779,98.66666666666667,132.55555555555557,160.66666666666669,163.11111111111111,165.22222222222223,167.77777777777777,163.55555555555557,163.72124041347115,128.144475,94.40391428571428,59.70836666666666,26.198520000000002,21.030099999999997,17.023400000000002,12.1923,11.191799999999999,130.5423197492163,108,108,108,108,108,515.354949292958,515.646600477567,506.4195601205761,499.5,139.2,139.2,139.2,139.2,139.2,123.87566462167688,70.23259999999999,110.17229299363058,166.4664778578785,213.4089430894309,194.8,194.8,194.8
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.9981146722856826,0.8921741299738057,0.7996704432093487,0.7121655309955127,0.637158660554116,0.6121483694299228,0.2421301154249738,0.3399129544290835,0.4391974263460887,0.5388439160131545,0.6386331516252777,0.7384931967075424,0.8383934992089745,0.9383188733811141,1.0052496369931867,1,0.9996667777407531,1,1,1,1,1,1,1,1,1.000333444481494,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.24174503657262275,0.2,0.2,0.2,0.2,0.2,0.999857163262391,1.0054040467512881,1.0048007145249525,1,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.2669734151329243,0.16219999999999998,0.2432059447983015,0.3404222451081359,0.4382113821138212,0.4,0.4,0.4
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
