,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
2,1698673918069,1.102,0.0,0,0,COMMIT,340685,1698673918067.898
3,1698673991562,1.009,0.0,0,0,COMMIT,340692,1698673991560.991
4,1698674055967,1.049,0.0,0,0,COMMIT,340694,1698674055965.951
5,1698674119967,1.029,0.0,0,0,COMMIT,340697,1698674119965.971
6,1698674141614,1.104,0.0,0,0,COMMIT,340698,1698674141612.896
7,1698674232243,1.476,0.106,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 6\
              AND OL_O_ID < 43624\
              AND OL_O_ID >= 43604\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",340704,1698674232241.524
8,1698673298690,1.437,0.072,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 9\
              AND OL_O_ID < 43742\
              AND OL_O_ID >= 43722\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",340706,1698673298688.563
9,1698673327436,1.006,0.0,0,0,COMMIT,340702,1698673327434.994
15,1698673439247,1.118,0.0,0,0,COMMIT,340712,1698673439245.882
16,1698673454257,1.417,0.104,1,342,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 43667\
              AND OL_O_ID >= 43647\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",340714,1698673454255.583
17,1698673470029,1.037,0.0,0,0,COMMIT,340707,1698673470027.963
18,1698673671681,1.023,0.0,0,0,COMMIT,340722,1698673671679.977
19,1698673713770,1.073,0.0,0,0,COMMIT,340720,1698673713768.927
20,1698673842466,1.049,0.0,0,0,COMMIT,340728,1698673842464.951
21,1698673878421,1.019,0.0,0,0,COMMIT,340723,1698673878419.981
22,1698673965242,1.048,0.0,0,0,COMMIT,340730,1698673965240.952
23,1698673969760,1.449,0.098,1,370,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 43525\
              AND OL_O_ID >= 43505\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",340736,1698673969758.551
24,1698674091270,1.199,0.0,0,0,COMMIT,340739,1698674091268.801
25,1698674163249,1.065,0.075,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 7\
              AND OL_O_ID < 43985\
              AND OL_O_ID >= 43965\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",340745,1698674163247.935
26,1698674168850,1.051,0.0,0,0,COMMIT,340742,1698674168848.949
29,1698673396142,1.108,0.0,0,0,COMMIT,340747,1698673396140.892
32,1698673485853,1.286,0.08,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_10 FROM stock WHERE S_I_ID = 12812 AND S_W_ID = 4",340748,1698673485851.714
33,1698673488797,1.094,0.0,0,0,COMMIT,340744,1698673488795.906
34,1698673503509,1.047,0.0,0,0,COMMIT,340761,1698673503507.953
