Avg Threads Running,2,2,2.2,2.7,3.1999999999999997,3.8000000000000003,4.4,5.1000000000000005,5.5,6.6000000000000005,7.111111111111111,7.749999999999999,8.285714285714286,8.5,8.8,13.600000000000001,15,17,22.5,32,32,24,24,24,21.666666666666668,14,13.25,13.25,13.25,13.25,13.25,12.333333333333334,12.333333333333334,12.333333333333334,10,11,34,34,34,34,34,34,34,34,34,34,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,46.5,46.5,55.33333333333333,54,80.66666666666666,66.5,57,57,57,57.166666666666664,58.5,58.5,55.6,55.6,36,40,50.5,50.5,50.5,43,25,19.5,19.5,19.5,19,19,19,19,19,19,16,18,18,18,33,33,33,26.5,26.5,22,21.5,21.5,21.5,21.5,17.666666666666668
Peak Threads Connected,2,2,4,7,7,8,8,9,9,13,13,13,13,13,13,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,11,11,34,34,34,34,34,34,34,34,34,34,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,73,73,134,134,134,134,134,134,134,134,134,134,58,58,58,58,58,43,25,25,25,25,25,25,25,25,25,25,18,18,18,18,33,33,33,33,33,33,33,33,33,33,20
Peak Threads Running,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,20,20,20,20,20,20,20,20,20,20,34,34,34,34,34,34,34,34,34,56,56,100,100,100,100,100,100,100,100,100,100,45,45,45,45,45,25,7,7,7,7,7,7,7,7,7,7,3,2,2,2,15,15,15,15,15,15,15,15,15,15,6
Questions,37.55555555555556,37.66666666666667,40.111111111111114,172.66666666666669,336.8888888888889,487.44444444444446,605.3333333333334,735.2222222222223,905.6666666666667,1024.6666666666667,988.5123,993.7999142857141,872.0070333333333,715.9054800000001,575.9012,1214.127300953648,1212.7712646545274,1164.006839555429,1173.4795613160518,1182.8333333333335,1182.8333333333335,1182.8333333333335,1155.8542546100866,640.3993596182822,726.2409206476649,721.0666666666666,721.0666666666666,754.681225746019,646.1304429278737,315.00000000000006,315.00000000000006,277.56060606060606,170.79659999999998,1157.5185820468837,1157.5185820468837,1141.3321472256198,526.9659989984978,518.2014565544952,711.2004282082162,831.6127925442995,817.375,860.2523445336008,1114.6758436944938,1125.9862241703192,1004.4360112711335,1001.4496000000001,874.2329333333333,698.0841733333333,591.3349000000001,223.2,223.2,184.3577002053388,223.00764102564102,185.8,185.8,678.745977443609,794.761015037594,694.3500000000001,827.7092857142858,711.6942481203008,595.6792105263158,569.9718076285241,596.6573838957568,708.1508686936183,789.5098962490025,876.6720149461826,1116.6136857955494,906.4856003569237,794.8242317773687,500.55
Threads Created,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555,3.6593479707252157,4.115739585931654,4.702194357366771,5.483549351944168,0.5,0.5,0.5,0.4443457009553433,0.1470492214967353,0.13429011106650607,0.13333333333333333,0.13333333333333333,0.13954904322226683,0.11947678308577545,0,0,0,0,3.7164093767867348,3.7164093767867348,6.338263093517179,7.5419879819729605,13.969676042189851,12.757560551318077,12.081849715814108,11.875,12.497931293881646,14.653641207815275,16.155291170945524,14.411327489041955,8.528,7.444666666666666,7.741933333333333,8.32325,5.6,5.6,4.6254620123203285,0,0,0,0.43988721804511277,0.5150751879699248,0.45000000000000007,0.5364285714285715,0.46124060150375945,0.38605263157894737,0.462139303482587,0,0,0,1.050850482404774,1.3384641124309853,1.0865874742066812,0.9527410629635826,1.2
Created Tmp Disk Tables,8.88888888888889,9,9,9.222222222222223,8.777777777777779,9.222222222222223,9.11111111111111,9.11111111111111,9.11111111111111,8.88888888888889,7.54425,6.750914285714285,5.739066666666666,5.059800000000001,3.9287,8.982035928143711,8.979795460214516,9.119407238529496,9.305417082087072,7.166666666666667,7.166666666666667,7.166666666666667,7.776049766718508,5.440821195379206,6.17734510905928,6.133333333333333,6.133333333333333,6.419255988224274,5.495932021945671,2.8500000000000005,2.8500000000000005,2.511262626262626,1.4598,8.862206975414521,8.862206975414521,9.007005448682309,4.622508763144717,4.117378201908588,5.103024220527231,6.1045135406218645,6,6.314744232698094,8.325932504440498,8.140262993112085,7.261521603005636,7.347200000000001,6.413866666666666,5.478906666666665,4.6098,1.8,1.8,1.4867556468172485,1.6803589743589746,1.4,1.4,5.132017543859649,6.00921052631579,5.250000000000001,6.258333333333334,5.381140350877193,4.503947368421053,4.31330016583748,5.006414968259271,5.941931172736384,6.52370311252993,7.22459706653282,9.201940772963024,7.470288885170933,6.550094807874631,4.05
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0,2.111111111111111,8.222222222222223,9.777777777777779,12.11111111111111,16.88888888888889,18,17.45955,17.639485714285712,17.879399999999997,16.078920000000004,10.1684,21.734309159458856,21.825891743576953,18.808777429467085,20.272515785975408,19.833333333333336,19.833333333333336,19.833333333333336,17.662741612974898,7.4995102963335,9.534597885721933,9.466666666666665,9.466666666666665,9.907982068780944,8.482851599090058,4.65,4.65,4.097323232323232,3.2439999999999998,25.014293882218407,25.014293882218407,21.68353163571667,4.865798698047071,5.734919638372676,5.908764886926267,8.266528752925442,8.125,8.551216148445336,16.873889875666073,21.66562304320601,19.326819035691923,20.2048,17.638133333333332,17.74689333333333,16.3904,8.2,8.2,6.772997946611909,5.761230769230769,4.8,4.8,13.783132832080202,16.139022556390977,14.100000000000003,16.80809523809524,14.452205513784463,12.096315789473685,10.783250414593699,7.509622452388908,8.912896759104576,12.905586592178773,16.156826166973396,20.5788857286264,16.706282415927724,14.648393843065083,12.15
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.444444444444446,29,29.888888888888893,30.22222222222222,28.111111111111114,30,29.77777777777778,29.22222222222222,29.555555555555554,29.555555555555554,24.357149999999997,21.450485714285712,18.8727,16.52868,12.59495,29.385673098247945,28.186580194562232,29.21060131091479,29.744101030242604,22,22,22,24.55009997778272,17.79295580110497,20.143516659975912,20,20,20.932356483340023,17.921517462866316,9.150000000000002,9.150000000000002,8.062474747474747,4.703799999999999,28.444825614636933,28.444825614636933,28.911375514288892,14.840686029043564,14.410823706680059,17.05484410544627,20.85708793045804,20.5,21.57537612838515,27.753108348134994,27.175954915466498,24.242310582341894,23.616,20.616,17.985106666666663,14.5977,5.6,5.6,4.6254620123203285,3.3607179487179493,2.8,2.8,16.12919799498747,18.886090225563912,16.500000000000004,19.66904761904762,16.91215538847118,14.155263157894737,14.788457711442785,15.734447043100568,18.674640828600065,20.847486033519555,22.461929061402042,28.609670403212313,23.22580726116781,20.364840220846578,12.45
Sort Rows,83,83,73.77777777777779,92.22222222222223,73.77777777777779,92.22222222222223,83,92.22222222222223,83,73.77777777777779,62.61727499999999,63.2626,45.802166666666665,46.662600000000005,28.771949999999997,82.83433133732534,82.81366924420055,94.61385009974353,96.54370222665338,55.333333333333336,55.333333333333336,55.333333333333336,64.54121306376362,48.82034153691612,55.73039609260002,55.33333333333333,55.33333333333333,57.912852937240736,49.58286498059681,24.900000000000002,24.900000000000002,21.94050505050505,13.462599999999998,71.18353344768438,71.18353344768438,83.06460580451463,60.579193790686034,48.82034153691612,55.73039609260002,73.8900493146105,72.625,76.43471664994985,92.14031971580818,83.1559173450219,74.17923606762682,76.22720000000001,66.54386666666667,59.31511999999999,42.5126,16.6,16.6,13.711190965092403,0,0,0,36.950526315789475,43.26631578947369,37.800000000000004,45.06,38.7442105263158,32.42842105263158,38.81970149253731,45.05773471433345,53.47738055462746,59.56424581005588,77.23751045675088,98.37711226367742,79.86417935419107,70.02646812782332,50.4
