,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
4,1694747529474,3.296,0.108,1,368,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 18814\
              AND OL_O_ID >= 18794\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",137874,1694747529470.704
5,1694747620521,2.942,0.093,1,426,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 9\
              AND OL_O_ID < 18970\
              AND OL_O_ID >= 18950\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",137877,1694747620518.058
6,1694747621401,10.997,0.08,0,0,"INSERT INTO orders (O_ID, O_D_ID, O_W_ID, O_C_ID, O_ENTRY_D, O_CARRIER_ID, O_OL_CNT, O_ALL_LOCAL) VALUES (18883, 6, 2, 2069, '2023-09-15 11:02:37.541999', 0, 13, 1)",137873,1694747621390.003
7,1694747684488,1.141,0.0,0,0,COMMIT,137879,1694747684486.859
8,1694747800711,1.374,0.0,0,0,COMMIT,137875,1694747800709.626
9,1694747852493,1.059,0.0,0,0,COMMIT,137885,1694747852491.941
10,1694747878138,1.079,0.0,0,0,COMMIT,137873,1694747878136.921
11,1694747907139,1.154,0.0,0,0,COMMIT,137887,1694747907137.846
12,1694746995480,1.311,0.0,0,0,COMMIT,137880,1694746995478.689
13,1694747004571,1.094,0.0,0,0,COMMIT,137876,1694747004569.906
16,1694747119246,38.117,0.07,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_06 FROM stock WHERE S_I_ID = 20030 AND S_W_ID = 3",137893,1694747119207.883
17,1694747123137,18.103,0.101,1,1,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 3 AND C_D_ID = 8 AND C_LAST = 'BARCALLYPRES' ORDER BY C_FIRST",137900,1694747123118.897
18,1694747123192,18.022,0.043,0,0,"INSERT INTO history VALUES (701, 4, 3, 4, 3, '2023-09-15 11:02:38.105624', 811.23e0, 'TLX3VMG9    HMKq8qh')",137897,1694747123173.978
19,1694747125608,48.333,0.06,1,1,"SELECT I_PRICE, I_NAME, I_DATA FROM item WHERE I_ID = 42974",137895,1694747125559.667
20,1694747125744,48.404,0.043,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (18826, '08', 3, 13, 40282, 3, '2023-09-15 11:02:37.751329', 3, 148.05, 'tY8qQ3OkANVegTWIQGuENmqt')",137881,1694747125695.596
21,1694747125857,47.582,0.058,1,1,"SELECT I_PRICE, I_NAME, I_DATA FROM item WHERE I_ID = 60844",137894,1694747125809.418
22,1694747125961,48.314,0.071,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_05 FROM stock WHERE S_I_ID = 51100 AND S_W_ID = 1",137890,1694747125912.686
23,1694747126050,48.149,0.07,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_02 FROM stock WHERE S_I_ID = 45022 AND S_W_ID = 4",137882,1694747126001.851
24,1694747126455,47.761,0.063,0,1,"UPDATE stock SET S_QUANTITY = 43, S_YTD = 47, S_ORDER_CNT = 13, S_REMOTE_CNT = 0 WHERE S_I_ID = 38877 AND S_W_ID = 2",137888,1694747126407.239
26,1694747127883,27.629,0.047,0,1,UPDATE customer SET C_BALANCE = C_BALANCE + 2386.55 WHERE C_ID = 2992 AND C_D_ID = 1 AND C_W_ID = 4,137896,1694747127855.371
27,1694747128139,27.983,0.092,0,1,"UPDATE customer SET C_BALANCE = 18920.079999999998e0, C_YTD_PAYMENT = 5662.460000000001e0, C_PAYMENT_CNT = 4, C_DATA = '2462 5 2 5 2 4628.27|2462 5 2 5 2 274.55|2462 5 2 5 2 749.64|qUlwTriVldeMdqRPD8zAH2xDnRZPFal52VzVMgy6JcSuQrKczHkEIhP36zQLXCOXfM212z5JbXB0MTcLjKa12z28wTURdqyIC1HCyNTZsdXF67anS8oU6pa2I4UttSB3RQGPnhxgKSvPaTC2czUgo4i47Ax0b612WHQIxLyFnreLIrNsopYcsFezPZx0fy19EPRBkNQXC3tTsELg2sIu7utWToV6mWFyvf7d0WABZ1eREx7GpN8wHzRinwoXQ1WJgdwf94qg4U7IPCWFXe9mdaUOUIvsIP9y35dA8TrCvwSL9wYgYhR9GvXiCSbUskQto23uVu6PrWiyQGcyv37Bxeu74TZuDzlz1ptVhxsWR' WHERE C_W_ID = 2 AND C_D_ID = 5 AND C_ID = 2462",137898,1694747128111.017
28,1694747131024,1.327,0.0,0,0,COMMIT,137897,1694747131022.673
29,1694747140898,1.054,0.0,0,0,COMMIT,137898,1694747140896.946
32,1694747171782,1.629,0.0,0,0,COMMIT,137881,1694747171780.371
33,1694747184614,1.501,0.0,0,0,COMMIT,137882,1694747184612.499
34,1694747205831,12.016,0.069,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (18814, '01', 4, 1, 59726, 4, '2023-09-15 11:02:38.050732', 7, 353.78, 'qenrZU2UN0cLWTqtyqoIDbhR')",137894,1694747205818.984
35,1694747247093,1.39,0.0,0,0,COMMIT,137893,1694747247091.61
36,1694747285520,1.118,0.0,0,0,COMMIT,137890,1694747285518.882
37,1694747286165,1.02,0.0,0,0,COMMIT,137904,1694747286163.98
38,1694747312644,1.082,0.0,0,0,COMMIT,137905,1694747312642.918
39,1694747363309,1.095,0.0,0,0,COMMIT,137888,1694747363307.905
40,1694747400244,1.176,0.0,0,0,COMMIT,137908,1694747400242.824
41,1694747438598,1.094,0.0,0,0,COMMIT,137894,1694747438596.906
42,1694747529418,1.037,0.0,0,0,COMMIT,137896,1694747529416.963
43,1694747605027,1.313,0.0,0,0,COMMIT,137914,1694747605025.687
44,1694747613704,1.086,0.0,0,0,COMMIT,137902,1694747613702.914
45,1694747644328,1.636,0.0,0,0,COMMIT,137915,1694747644326.364
46,1694747706959,1.065,0.0,0,0,COMMIT,137919,1694747706957.935
47,1694747772476,1.091,0.0,0,0,COMMIT,137923,1694747772474.909
48,1694747836269,1.233,0.0,0,0,COMMIT,137916,1694747836267.767
49,1694747843485,1.061,0.0,0,0,COMMIT,137918,1694747843483.939
50,1694747853726,1.453,0.0,0,0,COMMIT,137921,1694747853724.547
51,1694747950457,1.433,0.06,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (18809, '06', 1, 14, 19674, 1, '2023-09-15 11:02:38.746776', 5, 358.00, '6q8vlTUJ8QVk6y23dYbffLGW')",137922,1694747950455.567
