,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
2,1698464788709,1.26,0.0,0,0,COMMIT,51280,1698464788707.74
3,1698464814910,1.376,0.0,0,0,COMMIT,51281,1698464814908.624
4,1698464841645,1.1,0.0,0,0,COMMIT,51282,1698464841643.9
5,1698465078940,1.123,0.0,0,0,COMMIT,51284,1698465078938.877
6,1698465110495,1.122,0.0,0,0,COMMIT,51287,1698465110493.878
7,1698464173755,1.188,0.0,0,0,COMMIT,51286,1698464173753.812
8,1698464195344,1.633,0.072,1,346,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 39630\
              AND OL_O_ID >= 39610\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",51291,1698464195342.367
9,1698464251060,1.096,0.0,0,0,COMMIT,51292,1698464251058.904
12,1698464283051,1.858,0.0,0,0,COMMIT,51288,1698464283049.142
15,1698464463676,1.159,0.0,0,0,COMMIT,51297,1698464463674.841
16,1698464701642,1.029,0.0,0,0,COMMIT,51299,1698464701640.971
17,1698464742778,1.08,0.0,0,0,COMMIT,51303,1698464742776.92
18,1698464779620,1.057,0.0,0,0,COMMIT,51304,1698464779618.943
19,1698464876629,1.17,0.0,0,0,COMMIT,51302,1698464876627.83
20,1698464921313,1.018,0.0,0,0,COMMIT,51306,1698464921311.982
21,1698465044529,1.073,0.0,0,0,COMMIT,51308,1698465044527.927
22,1698465136164,1.106,0.0,0,0,COMMIT,51313,1698465136162.894
25,1698464286236,1.093,0.0,0,0,COMMIT,51315,1698464286234.907
27,1698464590242,1.33,0.078,1,370,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 39567\
              AND OL_O_ID >= 39547\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",51325,1698464590240.67
28,1698464938024,1.049,0.0,0,0,COMMIT,51327,1698464938022.951
29,1698465121257,1.15,0.0,0,0,COMMIT,51333,1698465121255.85
30,1698465126484,1.893,0.087,1,428,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 10\
              AND OL_O_ID < 39161\
              AND OL_O_ID >= 39141\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",51340,1698465126482.107
31,1698464220197,1.116,0.0,0,0,COMMIT,51336,1698464220195.884
32,1698464278318,1.059,0.0,0,0,COMMIT,51342,1698464278316.941
34,1698464312686,1.072,0.0,0,0,COMMIT,51344,1698464312684.928
36,1698464322206,1.12,0.0,0,0,COMMIT,51341,1698464322204.88
37,1698464718839,1.056,0.0,0,0,COMMIT,51355,1698464718837.944
38,1698464801875,1.065,0.0,0,0,COMMIT,51360,1698464801873.935
39,1698464877119,1.158,0.0,0,0,COMMIT,51361,1698464877117.842
40,1698464910429,1.172,0.0,0,0,COMMIT,51363,1698464910427.828
41,1698464962935,1.248,0.0,0,0,COMMIT,51354,1698464962933.752
42,1698464993812,1.026,0.0,0,0,COMMIT,51356,1698464993810.974
43,1698465011461,1.14,0.0,0,0,COMMIT,51365,1698465011459.86
44,1698464162360,1.183,0.0,0,0,COMMIT,51368,1698464162358.817
45,1698464247846,1.096,0.0,0,0,COMMIT,51370,1698464247844.904
49,1698464363255,1.341,0.0,0,0,COMMIT,51373,1698464363253.659
50,1698464470031,1.874,0.089,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 39397\
              AND OL_O_ID >= 39377\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",51375,1698464470029.126
51,1698464530879,1.016,0.0,0,0,COMMIT,51369,1698464530877.984
52,1698464605526,1.651,0.091,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 39363\
              AND OL_O_ID >= 39343\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",51377,1698464605524.349
53,1698464886852,1.057,0.0,0,0,COMMIT,51376,1698464886850.943
54,1698465061156,1.038,0.0,0,0,COMMIT,51381,1698465061154.962
55,1698464178583,1.062,0.0,0,0,COMMIT,51384,1698464178581.938
56,1698464230027,1.083,0.0,0,0,COMMIT,51385,1698464230025.917
59,1698464302068,1.646,0.08,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 39187\
              AND OL_O_ID >= 39167\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",51395,1698464302066.354
61,1698464331843,1.115,0.0,0,0,COMMIT,51390,1698464331841.885
62,1698464372470,1.122,0.0,0,0,COMMIT,51387,1698464372468.878
