Avg Threads Running,2,2,2.4,2.5,2.8,3.3,4.1000000000000005,4.7,5.1,5.6,6.1,6.7,6.8,7.4,7.5,7.3,7.1,7.5,7.300000000000001,7.3,7.199999999999999,6.8999999999999995,7.300000000000001,7,7.3,7.2,7.199999999999999,6.7,7,6.9,6.9,7,6.999999999999999,6.8,6.4,6.499999999999999,6.699999999999999,6.9,6.9,6.8,6.7,6.9,7.1,7.200000000000001,7.5,7.300000000000001,7.699999999999999,7.499999999999999,7.200000000000001,7.1000000000000005,7.1000000000000005,6.8999999999999995,6.6,6.6,6.8,7.5,7.1,7.3,7.5,8,8.200000000000001,8.1,8.3,8.666666666666666,8.5,8.285714285714285,8,7.8,8.25,8,8.5,12,43,43,43,43,43,43,43,43,43,43
Peak Threads Connected,2,2,6,6,6,7,10,10,10,10,10,10,10,10,10,10,9,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,13,13,13,14,14,14,14,14,14,14,14,14,14,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,43,43,43,43,43,43,43,43,43,43
Peak Threads Running,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,23,23,23,23,23,23,23,23,23
Questions,36.77777777777778,37.88888888888889,83.33333333333334,209.66666666666669,324.22222222222223,423.2222222222223,542.2222222222223,664.4444444444445,776.6666666666667,906.7777777777777,984.7777777777777,1035.4444444444446,1001.5555555555557,1010.7777777777777,1027.4444444444446,995.2222222222223,991.4444444444446,1024.3333333333335,1041.6666666666667,1084.5555555555557,1087.3333333333335,1111.7777777777778,1107,1103.888888888889,1132.4444444444446,1121.5555555555557,1091.5555555555557,1073.888888888889,1074.111111111111,1095.111111111111,1079.3333333333335,1100.888888888889,1081,1104.4444444444446,1116.6666666666667,1137.7777777777778,1105.111111111111,1117.111111111111,1120.6666666666667,1147.111111111111,1118.3333333333335,1159.4444444444446,1160.5555555555557,1167,1162.4444444444446,1185.7777777777778,1137,1129.7777777777778,1118.6666666666667,1135,1080,1035.3333333333335,1066.2222222222222,1060.3333333333335,1096.3333333333335,1127,1125.7777777777778,1156.4444444444446,1157.4444444444446,1204.888888888889,1199.3333333333335,1153.7777777777778,1148.111111111111,958.55085,850.5063142857141,744.3127999999999,605.1520800000001,483.57675,362.32073333333335,282.52049999999997,180.04199999999997
Threads Created,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333337,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.5555555555555556,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,8.777777777777779,8.88888888888889,9.222222222222223,9.11111111111111,8.88888888888889,8.88888888888889,8.777777777777779,8.88888888888889,9.11111111111111,9,9,8.88888888888889,8.777777777777779,9,9,9.11111111111111,9,9,9.11111111111111,9,9,9.222222222222223,9.11111111111111,9.222222222222223,9,9.11111111111111,9,9,9.11111111111111,8.88888888888889,8.777777777777779,9,9,9,8.777777777777779,9.11111111111111,8.88888888888889,8.777777777777779,9.11111111111111,9.11111111111111,8.88888888888889,9,9.11111111111111,9,9,9.222222222222223,9.11111111111111,9,8.88888888888889,9.11111111111111,9,8.777777777777779,9.11111111111111,8.88888888888889,8.88888888888889,9,8.88888888888889,9.222222222222223,9,9,9,9,8.88888888888889,7.652025,6.750914285714285,5.9597999999999995,4.83492,4.04425,3.0183333333333335,2.3598,1.2975999999999999
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,3.666666666666667,3.666666666666667,3.8888888888888893,5.111111111111112,5.666666666666667,7.888888888888888,9,11,11.11111111111111,7.888888888888888,10,11.88888888888889,12.333333333333334,14.11111111111111,14.777777777777777,15.444444444444446,14.666666666666668,17,20.88888888888889,20.333333333333336,19.666666666666668,20.333333333333336,20.333333333333336,17.666666666666668,17.22222222222222,17.555555555555557,18.333333333333336,14.333333333333334,16.11111111111111,15.777777777777777,16.333333333333336,15.222222222222223,15.88888888888889,15.88888888888889,18.666666666666668,15.666666666666668,17.555555555555557,16.11111111111111,17.88888888888889,18.666666666666668,21.22222222222222,22.666666666666668,22.333333333333336,18.11111111111111,19.555555555555557,18.22222222222222,16.666666666666668,14,12.222222222222223,10.11111111111111,9,12.11111111111111,13.88888888888889,12.88888888888889,16.444444444444446,17.555555555555557,19.444444444444446,18.88888888888889,17.444444444444446,18.444444444444446,13.902975000000001,12.195199999999998,11.5885,7.4210400000000005,6.12415,4.104933333333333,2.8842,3.2439999999999998
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,27.77777777777778,29.111111111111114,30.111111111111114,29.111111111111114,29.111111111111114,27.888888888888893,28.333333333333336,27.888888888888893,29,29.333333333333336,28.666666666666668,28,29.22222222222222,29.111111111111114,29,29.77777777777778,29.22222222222222,29,30.333333333333336,29.22222222222222,28.888888888888893,29.333333333333336,29.555555555555554,30.666666666666668,28.333333333333336,29.555555555555554,28.77777777777778,28.22222222222222,28.888888888888893,28.333333333333336,27.888888888888893,28.444444444444446,27.888888888888893,28.77777777777778,28,29.111111111111114,28.111111111111114,29.111111111111114,29.444444444444446,29.333333333333336,28.666666666666668,29.555555555555554,29.444444444444446,29,29.333333333333336,30.111111111111114,28.555555555555554,29.333333333333336,28.888888888888893,29.111111111111114,29.333333333333336,28.555555555555554,29.666666666666668,28.555555555555554,28,29.111111111111114,28.333333333333336,30.333333333333336,29,28.888888888888893,29.22222222222222,28.666666666666668,28.888888888888893,25.21935,21.777142857142856,19.424533333333333,15.06696,13.634899999999998,9.4172,7.3416,4.5416
Sort Rows,67.55555555555556,67.55555555555556,84.44444444444444,76,76,76,67.55555555555556,67.55555555555556,76,76,76,67.55555555555556,67.55555555555556,76,76,76,76,76,76,84.44444444444444,76,84.44444444444444,84.44444444444444,84.44444444444444,76,84.44444444444444,84.44444444444444,76,76,76,67.55555555555556,76,76,76,67.55555555555556,76,76,67.55555555555556,76,76,67.55555555555556,76,84.44444444444444,76,76,84.44444444444444,76,76,76,76,76,67.55555555555556,84.44444444444444,67.55555555555556,67.55555555555556,76,76,84.44444444444444,76,76,76,76,76,65.5272,57.92719999999999,50.32719999999999,34.181760000000004,35.1272,18.351466666666667,19.9272,0
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,276.8888888888889,278.8888888888889,365.44444444444446,612.5555555555555,834.2222222222223,1026.7777777777778,1258.5555555555557,1495.6666666666667,1712.1111111111113,1966.8888888888891,2117.666666666667,2217.222222222222,2149,2169.4444444444443,2202.777777777778,2138.666666666667,2134.222222222222,2201.5555555555557,2232.5555555555557,2316.3333333333335,2321.3333333333335,2369.4444444444443,2358.666666666667,2350.777777777778,2408,2384.3333333333335,2324.5555555555557,2290.777777777778,2291.777777777778,2334.3333333333335,2302.888888888889,2344.666666666667,2306.777777777778,2351,2375.3333333333335,2415.777777777778,2353.222222222222,2377.222222222222,2383,2434.5555555555557,2378.777777777778,2457.888888888889,2462.3333333333335,2473.777777777778,2464,2506.4444444444443,2411.1111111111113,2393.888888888889,2370.777777777778,2402.666666666667,2294.777777777778,2207,2270.222222222222,2259.4444444444443,2333.4444444444443,2392.5555555555557,2393.3333333333335,2456,2458.1111111111113,2552,2539.666666666667,2448.1111111111113,2436.888888888889,2038.564125,1808.5917142857143,1581.6646999999998,1289.9116800000002,1033.017,776.7982666666667,602.2733999999999,383.44079999999997
table_open_cache_misses,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,0.888888888888889,1.1111111111111112,1,1,1,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,0.888888888888889,1,1,1,1,1,1,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1,1,1,0.888888888888889,1,1,1,0.888888888888889,1,1,0.888888888888889,1,1,0.888888888888889,1,1.1111111111111112,1,1,1.1111111111111112,1,1,1,1,1,0.888888888888889,1.1111111111111112,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.4622,0.24146666666666666,0.2622,0
Slow Queries,3.7777777777777777,4,5.111111111111112,7,7.111111111111112,8.444444444444445,9.222222222222223,10.777777777777779,14,17.22222222222222,18.88888888888889,20.666666666666668,20.666666666666668,21.88888888888889,22,23,23.11111111111111,22.333333333333336,20.444444444444446,19.333333333333336,17.88888888888889,17.11111111111111,16.666666666666668,16.77777777777778,15.555555555555557,16.22222222222222,15.333333333333334,15.666666666666668,16.666666666666668,17,17.333333333333336,17.77777777777778,17,17.333333333333336,16.22222222222222,17,17.11111111111111,17.444444444444446,16.22222222222222,16.22222222222222,16.22222222222222,16.555555555555557,17,17,15.777777777777777,14.777777777777777,13,13.777777777777777,12.88888888888889,12.666666666666668,13,13.11111111111111,13.444444444444446,14.777777777777777,15.666666666666668,17.22222222222222,17.333333333333336,19.11111111111111,18.88888888888889,19,19,18.666666666666668,17.666666666666668,15.196275,13.066285714285712,11.478133333333332,8.9952,7.8574,5.7951999999999995,4.0641,2.433
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
