Avg Threads Running,1,1,1.4,2.2,2.9000000000000004,3.4,3.9,4.7,5.5,6.2,6.9,7.5555555555555545,9.222222222222221,9.666666666666666,9.875,10.428571428571429,11.166666666666668,11.6,12.25,13.666666666666666,16.5,16.5,13,38,38,38,38,38,38,38,38,38,38,108,98.5,101.66666666666666,110.75,121.80000000000001,134.5,148,160.125,169.55555555555554,177.1,190.79999999999998,206.4,220.10000000000002,230.79999999999998,238.7,243.4,245,244.2,242.6,242.60000000000002,242.60000000000002,242.60000000000002,242.60000000000002,242.60000000000002,242.60000000000002,242.60000000000002,242.3,243,244.6,244.6,242.89999999999998,242.89999999999998,242.89999999999998,242.89999999999998,242.89999999999998,242.89999999999998,242.9,243,243,243
Peak Threads Connected,1,1,5,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,20,20,20,20,13,38,38,38,38,38,38,38,38,38,38,108,108,108,138,166,198,229,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Peak Threads Running,1,1,1,1,1,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,11,11,11,11,11,11,11,11,11,11,81,81,95,131,156,192,220,243,244,244,244,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Questions,36.88888888888889,37.22222222222222,121.77777777777779,260.44444444444446,407.11111111111114,540.4444444444445,690.3333333333334,831.4444444444446,973.6666666666667,1104.2222222222222,1222.2222222222222,1098.3350249999999,1231.1446317657499,1199.888888888889,1037.452032142857,898.4418666666664,768.7727333333332,636.88254,518.2534499999999,416.6272,210.4,172.55365853658537,218.5562893081761,246.4035312180143,277.4073008350259,302.1441262013151,362.2155205811138,404.9322864180943,434.52303869218747,444.8751712974604,434.7777529595711,338.885187652676,288,255.3593246695546,229.367988448295,199.44444444444446,196.22222222222223,199.4887752833963,223.77777777777777,276.8888888888889,289.08160996219704,296.6666666666667,286.09536512170723,281.3159942202957,257.11111111111114,221.92602465844715,198.77777777777777,188.77777777777777,159.77777777777777,176.77777777777777,208.41661114812345,262.8888888888889,289,287.6818838165056,282.33333333333337,279.6666666666667,260.91302899033656,243.66666666666669,219.66666666666669,196.13075383589063,177.05209374652893
Threads Created,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4311,1.2200532386867793,1.1111111111111112,1.0866785714285714,1.1007619047619046,1.1203333333333332,0.91952,0.9577333333333333,1.0325333333333333,0,0,0,3.56860286591607,6.733897540058678,9.968196762771877,13.533607748184021,16.861921957227633,18.31965415263287,17.945136095046514,17.08733526915345,16.98867421718854,14.666666666666668,11.884927246473397,8.774852826835499,5.888888888888889,4.333333333333334,4.556568126250278,6.111111111111112,9.777777777777779,10.562597287080276,10.555555555555555,10.559075247304659,10.559075247304659,9.88888888888889,7.997334221926025,6,5.111111111111112,3.2222222222222223,3.666666666666667,6.440151010437487,9.11111111111111,10.11111111111111,10.107741863823168,10.11111111111111,10.11111111111111,9.441297345329335,7.666666666666667,6.444444444444445,4.336224149432956,3.5543707653004555
Created Tmp Disk Tables,8.88888888888889,9,9,9,9.11111111111111,8.88888888888889,9.11111111111111,9,8.88888888888889,9,9,7.7598,8.984028393966282,8.88888888888889,7.824085714285713,6.8247238095238085,6.049799999999999,5.1723,4.3098,3.3557333333333332,1.6,1.3121951219512193,3.8725366876310274,4.418270214943705,5.270006770480704,6.061741274658573,6.894479418886199,7.630942783562871,8.501277417234864,9.500366167965804,9.939691757873575,9.105041083721963,9,8.997000999666778,8.774852826835499,9,9.11111111111111,9.002000444543231,8.777777777777779,9,9.006004002668446,9,8.8918528398355,9.003001000333445,8.777777777777779,8.997000999666778,9.11111111111111,9.222222222222223,9,8.88888888888889,9.105041083721963,9.11111111111111,9.11111111111111,9.108075086082417,8.88888888888889,8.777777777777779,8.997000999666778,9,9.11111111111111,8.783633533466757,8.885926913251138
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.4444444444444445,3.7777777777777777,8.333333333333334,11.777777777777779,13.222222222222223,16.666666666666668,18.555555555555557,22,22.333333333333336,21.231675,23.070097604259097,20,16.191510714285712,14.970361904761901,11.763499999999999,10.11472,6.82385,6.9696,2.6,2.1323170731707313,4.356603773584906,4.248336745138178,3.659726923944933,4.175866211431462,4.213292978208233,4.430870003359086,4.310506859443029,4.339673434749811,4.243913334822425,2.2207417277370642,1.4444444444444444,1.44396312340331,0.7775186049094746,0.7777777777777779,0.5555555555555556,0.8890864636585908,1.3333333333333335,1.3333333333333335,1.6677785190126753,1.8888888888888888,1.889518728465044,2.000666888962988,1.777777777777778,1.6661112962345885,1.4444444444444444,1.2222222222222223,1.3333333333333335,1.2222222222222223,0.9993337774816788,1.2222222222222223,1.6666666666666667,1.6661112962345885,1.6666666666666667,1.5555555555555558,1.44396312340331,1.2222222222222223,1.1111111111111112,1.223037580609295,1.1107408641563923
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.22222222222222,28.333333333333336,27.77777777777778,29.111111111111114,30.22222222222222,28,28.666666666666668,29.333333333333336,28.555555555555554,29.333333333333336,29.111111111111114,24.896025,28.615794143744456,28.111111111111114,25.319610714285712,22.235390476190474,19.045666666666666,16.78124,13.28855,10.712533333333333,6,4.920731707317072,7.987106918238995,13.084877175025587,15.517242157526516,16.568759484066767,19.917384987893463,22.769748628373083,25.503832251704587,28.501098503897406,29.93075720348447,29.868976238063517,28.666666666666668,28.212817949572365,29.434632900144397,29.111111111111114,28.888888888888893,28.561902645032227,28.444444444444446,28.888888888888893,29.13053146542139,28.666666666666668,28.898521729465376,28.453929087473604,28.333333333333336,29.767855159391313,30.22222222222222,30.444444444444446,29.555555555555554,28.333333333333336,29.091716633355542,29.333333333333336,29.77777777777778,29.990003332222592,28.888888888888893,27.666666666666668,28.990336554481836,28.444444444444446,28.888888888888893,28.685790527018014,28.434966122403644
Sort Rows,65.77777777777779,74,74,74,74,65.77777777777779,82.22222222222223,74,74,82.22222222222223,74,63.802800000000005,73.86867790594499,74,72.37279285714285,57.01946666666665,49.742799999999995,42.5278,35.43613333333333,28.652800000000003,14.8,12.13780487804878,17.910482180293503,25.150153531218017,43.33116677950801,49.84098381385938,56.68794188861987,54.64739670809539,70.88389057750759,78.1141218254966,74.38016528925618,73.95069953364424,74,73.97534155281572,65.75585915805843,74,82.22222222222223,65.79239831073572,65.77777777777779,74,74.04936624416278,82.22222222222223,65.7997110147827,74.02467489163055,65.77777777777779,73.97534155281572,82.22222222222223,82.22222222222223,74,74,73.95069953364424,82.22222222222223,74,73.97534155281572,65.77777777777779,65.77777777777779,73.97534155281572,74,82.22222222222223,65.82165888370025,73.97534155281572
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
