Avg Threads Running,1,1,1.7000000000000002,2.9,3.2,3.4000000000000004,3.9,4.9,5.799999999999999,6.5,7.199999999999999,7.888888888888888,8.555555555555555,8,10.875,12,16.142857142857142,17,18.4,21,25.333333333333332,25.333333333333332,31,31,35,32.5,20,18.333333333333332,16.5,16.5,16.5,16.5,16.5,16.5,16.5,12,13,17.5,24,24,24,24,24,24,24,24,24,12,12,12,13.5,11.333333333333334,10,9.6,9.333333333333332,9.333333333333332,9.333333333333332,8.8,8.8,8.8,7.25,7.333333333333333,8,8,28,37,53.333333333333336,69.5,86.2,103.66666666666667,121.85714285714286,137.25,149.22222222222223,158.8,180.5,200.4,216.2,227.5,236.60000000000002,240.69999999999996,239.89999999999998,237.5,237.49999999999997,237.5,237.5,237.5,237.6,238.3,237.7,236.9,237.60000000000002,239.10000000000002,236.70000000000002,235.89999999999998,235.9,235.90000000000003,235.9,236.6,236.3,238.29999999999998,239.80000000000004,238.6,239.7,239.4,236.9,236.9,236.9,236.9,237.90000000000003,236.5,236.1,238
Peak Threads Connected,1,1,8,13,13,13,13,13,13,13,13,13,14,14,27,27,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,15,15,24,24,24,24,24,24,24,24,24,24,12,12,12,15,15,15,15,15,15,15,15,15,15,8,8,8,8,28,46,86,118,153,191,231,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Peak Threads Running,1,1,1,4,4,4,4,4,4,4,4,4,4,4,16,16,21,21,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8,8,5,5,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,8,40,84,114,149,186,227,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
Questions,37.22222222222222,37.44444444444444,110.44444444444446,267.22222222222223,378,537.5555555555555,672.2222222222223,786.2222222222223,905.3333333333334,1059.3333333333335,1212.888888888889,1102.861575,1228.4859895891018,1093.7952048823015,1190.2228134353177,1041.7487127540207,1181.908879281676,1064.9140992394964,928.6378097849307,795.8359491778774,674.7100701402807,564.8403306613226,463.18739999999997,351.38739999999996,1192.3418423973362,228.81904024767806,350.8841163026917,456.9966037947682,416.66666666666663,416.66666666666663,416.66666666666663,416.66666666666663,416.66666666666663,380.6872403727406,285.0114,171.2832,1184.376731301939,597.5040120361084,643.4403336665833,733.647406513872,839.1187437227987,929.7196673358187,959.081296243189,850.3345225121881,530.25,530.25,492.02886643233734,387.5458291288261,278.1942,160.0914,166.65975359342914,199.47307692307692,223.66946872898453,257.6121665827881,296.40745476477684,345.34620299073765,360.51448441148756,357.29361205166794,345.3309560953866,270.6666666666667,226.82358165870988,221.8888888888889,206.44444444444443,213.33333333333334,190.71420637565257,217.66666666666669,263.6666666666667,309.11111111111114,308.6666666666667,302.72373540856034,272.77777777777777,259.22222222222223,228,228.46982998110897,206.33333333333334,208.8424794490113,209.11111111111114,240.14217483061202,289.11111111111114,296.8888888888889,289.2369210263245,272.44444444444446,252.72282729495447,248.77777777777777,236.6403732918565,216.7296156409687,209.62543069912195,202.64562027567808,229.9833425874514,259.13990443382596,295.09107063527324,287.44444444444446,268.22222222222223,242.97612437534698,233.60746832629474,246.16751832926016,232.22222222222223
Threads Created,0,0,0,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.323325,0.7752796544467826,0.6519740939095777,2.1061966522558473,2.087232473091468,2.7713113845471673,2.788025183892283,2.8559411052556607,2.9673227038697894,2.9228206412825655,2.44686873747495,1.2429,0.9428999999999998,2.9966703662597114,0,0,0,0,0,0,0,0,0,0,0,4.099722991689751,1.0727181544633901,0.8776180954761308,0.8059107358262967,0.8903791429527954,0.8581273300831661,0.8852279896759392,0.784855176369372,0.125,0.125,0.1159898317850866,0.12167843928691557,0.1311,0,4.32258726899384,9.651923076923076,13.010838377045506,16.689607448414698,20.67958986731001,24.852131458542573,25.862214756851976,25.328329571106096,24.069534209939825,22,17.652936604862884,15.11111111111111,11.777777777777779,10.777777777777779,7.330889703432189,7.666666666666667,10.333333333333334,13,13,13.007226236798221,12,11.444444444444445,8.777777777777779,9.001000111123457,7.777777777777779,7.553876916240834,7,8.219482394757303,10.88888888888889,11.777777777777779,11.773853160057758,11.222222222222223,10.002222716159146,9.555555555555555,8.999000111098768,7.998222617196179,7.113482271868401,7.225433526011561,7.662409772348694,8.778753194799421,11.550422034651266,11.555555555555555,11.333333333333334,9.439200444197667,8.446321404756613,9.997778271495223,8.222222222222223
Created Tmp Disk Tables,9,8.88888888888889,9,8.777777777777779,9.11111111111111,9,8.88888888888889,9,8.88888888888889,9,8.88888888888889,7.7598,9.081847380662312,7.823689126914933,9.089901341314711,8.0193668702988,8.979048885932823,8.252554544321157,7.311209229454493,6.6468028566683275,5.69180861723447,4.764954909819639,3.7287,2.8287,8.990011098779133,2.165479876160991,2.8830497714575927,3.802211743572471,3.4666666666666663,3.4666666666666663,3.4666666666666663,3.4666666666666663,3.4666666666666663,3.1673178399012016,2.2287,1.4598,9.085872576177284,5.006018054162487,5.265708572856786,6.044330518697225,6.868639102778708,7.968325207915113,8.219974189848006,7.287940923429882,4.625,4.625,4.291623776048204,3.5286747393205515,2.622,1.7841999999999998,4.082443531827515,4.063967611336032,4.8242434431741765,5.787525163563161,6.637893043827906,7.5048515790648365,8.38127330083166,9.146341234010533,9.806106529975484,9,9.104030198734318,9,9,9,8.885926913251138,8.88888888888889,9.11111111111111,9.11111111111111,8.88888888888889,9.116175653140633,9.11111111111111,9.11111111111111,8.88888888888889,9.001000111123457,9,8.998000444345701,8.777777777777779,8.997000999666778,8.88888888888889,8.88888888888889,8.885926913251138,9.222222222222223,9.22427206045788,9.11111111111111,9.110098877902455,8.998000444345701,9.114149160831388,9.115162294353045,9.217101610216545,9.112123569285476,8.996001776988006,9,9.11111111111111,8.995002776235424,9.22427206045788,8.775827593868028,9
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.5555555555555556,3.8888888888888893,4.888888888888889,10.666666666666668,12.88888888888889,13.333333333333334,13.777777777777777,19,20.88888888888889,19.722825,23.0368811607044,21.623807448000996,18.734064959538852,16.368296762664674,19.731737057975835,19.404655279890285,14.508180814698758,13.056219897027072,8.460796593186373,7.083041082164328,6.8359499999999995,5.18595,22.41953385127636,2.6466976264189888,5.257326053834434,8.04314022678792,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,7.333333333333333,6.700095430560234,5.7684,3.8928,18.060941828254848,2.6817953861584756,4.388090477380655,5.641375150784077,6.487048041513224,9.194221393748208,9.484585603670777,8.409162603957558,7.5,7.5,6.959389907105195,5.475529767911201,4.3263,3.8928,0.9605749486652977,1.015991902834008,1.461891952477023,1.884310518369401,1.9147768395657419,2.2145463675929027,2.155184563070998,2.110694130925508,2.0057945174949854,1.5555555555555558,1.3322971022538026,1,0.5555555555555556,0.7777777777777779,0.6664445184938353,0.888888888888889,1.1111111111111112,1.6666666666666667,1.6666666666666667,1.6675931072818233,1.5555555555555558,1.6666666666666667,1.4444444444444444,1.2223580397821978,1,1.110864252388358,0.888888888888889,0.9996667777407531,1.4444444444444444,1.5555555555555558,1.44396312340331,1.3333333333333335,1.3336296954878861,1.3333333333333335,1.3331852016442618,1.3330371028660297,1.444926086473269,1.4450867052023122,1.5546918378678511,1.6668518724302697,1.9991115059973346,2,2,1.998889505830094,1.7781729273171816,1.6662963785825373,1.2222222222222223
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.22222222222222,28.111111111111114,29.333333333333336,27.555555555555554,29.111111111111114,29,28.444444444444446,29.555555555555554,28.22222222222222,28.77777777777778,28.333333333333336,24.357149999999997,30.34666075977406,26.07896375638311,29.154195765436203,25.81577006192079,28.821638399290542,26.876562772721606,24.10414292835778,21.83949510048165,17.38309118236473,14.552429859719439,11.807549999999999,8.95755,28.85682574916759,6.97765737874097,8.988331640426612,12.137829796789042,11.066666666666666,11.066666666666666,11.066666666666666,11.066666666666666,11.066666666666666,10.11105310429999,7.0794,4.866,29.14127423822714,16.984704112337013,17.259822544363907,20.013449939686367,22.259478573819884,25.743819902494984,26.556839690278174,23.545655291081157,14.375,14.375,13.338830655284957,11.194416414396233,7.9971000000000005,5.677,9.125462012320328,9.990587044534411,12.864649181797802,16.15123301459487,19.2754201849618,22.268494029684184,24.545157523864145,27.321762916980184,30.532649877423665,28.666666666666668,29.199511491062502,29.666666666666668,29.444444444444446,29.444444444444446,28.434966122403644,29.77777777777778,29.77777777777778,29.22222222222222,29.22222222222222,29.127292940522512,28.666666666666668,30.22222222222222,28.666666666666668,29.447716412934767,28.22222222222222,28.771384136858472,27.444444444444446,28.8792624680662,29.22222222222222,28.666666666666668,28.434966122403644,29.666666666666668,29.895532340520116,30,29.885568270192202,29.104643412574983,29.676558852950983,28.790573588261452,30.316490838423096,28.780975663962657,28.76499333629498,28.666666666666668,29.111111111111114,28.650749583564686,29.228717492776173,27.660519884470112,29.888888888888893
Sort Rows,74,65.77777777777779,74,65.77777777777779,74,82.22222222222223,65.77777777777779,74,74,74,74,63.802800000000005,73.7623214087939,64.32811059907833,73.82773528433654,73.16299089889041,73.82773528433654,74.27299089889041,67.62868537245404,61.482926424182025,56.918086172344694,47.649549098196395,30.6582,23.2582,73.91786903440621,17.805056759545927,12.549746063991874,32.46503873358033,29.6,29.6,29.6,29.6,29.6,27.044021556079493,19.4028,24.005599999999998,73.7950138504155,52.92076228686059,43.29582604348913,49.697828709288295,56.47547706729159,72.5730542013192,74.864995698308,66.37632348723831,37,37,34.33299020838563,36.016818028927005,29.1042,24.005599999999998,17.770636550308005,12.530566801619432,21.636000896659944,29.8797810770005,47.231162042621634,54.62547706729159,53.161219222417955,60.74108665663406,65.96835301983506,74,73.94248917508604,74,82.22222222222223,74,65.75585915805843,74,74,82.22222222222223,74,82.26792662590329,74,74,65.77777777777779,74.00822313590398,74,73.98355920906465,65.77777777777779,65.75585915805843,74,74,65.75585915805843,82.22222222222223,82.24049788841964,74,82.21308743472949,73.98355920906465,82.24963876847838,74.0329035126723,82.17656857301498,82.2313590398933,73.96712572190138,74,82.22222222222223,73.95891171571348,82.24049788841964,65.7631637413908,74
