Avg Threads Running,1,1,1.5,2.1,3,3.6,3.9,4.4,5.3,6.4,7,7.75,8,8.166666666666668,7.8,8,9.333333333333334,11,12,17,17,17,17,17,17,17,17,17,17,41,41,41,32.5,32.5,32.5,32.5,32.5,32.5,25,17.333333333333332,17.333333333333332,17.333333333333332,14,14,14,14,16.666666666666664,16.666666666666664,20.333333333333332,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21,21,46,39,34.333333333333336,38.25,38.25,38.25,38.25,38.25,38.25,38.25,35.66666666666667,37.5,50,16,16,16,16,16,16,16,32.5,32.5,32.5,49,49,49,49,49,49,49
Peak Threads Connected,1,1,6,7,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,17,17,41,41,41,41,41,41,41,41,41,41,24,24,24,18,18,18,18,22,22,22,22,22,22,22,22,22,22,21,21,46,46,46,50,50,50,50,50,50,50,50,50,50,16,16,16,16,16,16,16,49,49,49,49,49,49,49,49,49,49
Peak Threads Running,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,24,24,24,35,35,35,35,35,35,35,35,35,35,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,21,21
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1677631578947368,0.4385762711864407,0.4,0.4,0.4,0.4,0.4,0.36820338983050843,0.40053516819571866,0.3318275154004107,0,0,0
table_open_cache_hits,281,276.44444444444446,297.33333333333337,553.3333333333334,813.8888888888889,1105.5555555555557,1342.4444444444446,1666,1890.2222222222222,2133.777777777778,2042.0129249999998,2014.6034857142854,1757.8098999999997,1492.41612,1199.1779000000001,963.2105333333333,626.2647,404.68899999999996,1369.8188376753508,1625.7640614562456,1881.709285237141,1954.3977287909152,1698.4525050100196,1442.5072812291248,2428.015564202334,2323.499928397537,2323.499928397537,2323.499928397537,409.6,409.6,409.6,409.6,2405.8478070723477,2405.8478070723477,2407.1816469023606,1095.3552447552447,902.8,902.8,902.8,1160.2919080919078,934.8173826173825,709.3428571428572,508.69078947368416,787.4802631578946,1176.4077514124294,1072.9333333333332,1072.9333333333332,1072.9333333333332,1072.9333333333332,1072.9333333333332,987.6442259887004,784.514882772681,556.3088295687886,2384.2546539718624,2384.254653971863,2384.254653971863
table_open_cache_misses,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1677631578947368,0.4385762711864407,0.4,0.4,0.4,0.4,0.4,0.36820338983050843,0.40053516819571866,0.3318275154004107,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1,1,0.888888888888889,0.888888888888889,1,0.888888888888889,0.754425,0.6533142857142856,0.5518333333333333,0.44976000000000005,0.4622,0.36219999999999997,0.2622,0,0.5362725450901804,0.6364729458917835,0.7366733466933868,0.765130260521042,0.6649298597194389,0.5647294589178357,1.0005558643690937,1.145639409995704,1.145639409995704,1.145639409995704,0.4,0.4,0.4,0.4,0.9996251405722854,0.9996251405722854,0.8866230743655104,0.48531468531468536,0.4,0.4,0.4,0.514085914085914,0.4141858141858141,0.3142857142857143,0.46862348178137647,0.5032894736842104,0.4385762711864407,0.4,0.4,0.4,0.4,0.4,0.36820338983050843,0.1335117227319062,0,0.9947420775898819,0.994742077589882,0.994742077589882
Slow Queries,4.444444444444445,4,4.555555555555555,6.777777777777779,8.11111111111111,9.444444444444445,11.11111111111111,12.444444444444446,15,15.88888888888889,15.196275,14.481799999999998,12.140333333333333,10.00716,8.66625,6.640333333333333,5.1129,2.1086,10.725450901803608,12.72945891783567,14.733466933867735,15.302605210420841,13.298597194388776,11.294589178356713,17.34296831573096,16.32536159243878,16.32536159243878,16.32536159243878,3.6,3.6,3.6,3.6,16.99362738972885,16.99362738972885,16.735010528649006,8.007692307692308,6.6,6.6,6.6,8.48241758241758,6.834065934065933,5.185714285714285,14.058704453441294,19.96381578947368,24.121694915254235,22,22,22,22,22,20.251186440677962,14.018730886850154,7.632032854209446,20.036947562881906,20.03694756288191,20.03694756288191
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,59.88888888888889,55.55555555555556,69,204.66666666666669,342.22222222222223,495.88888888888886,621.1111111111111,789.1111111111111,911.6666666666667,1039.111111111111,1003.9241249999999,997.0664857142856,870.3515333333332,737.71884,592.6559500000001,477.37960000000004,311.2314,199.18159999999997,673.9158316633267,799.8343353373413,925.7528390113561,961.5136940547761,835.5951903807614,709.6766867067468,1197.6653696498054,1148.0738937419449,1148.0738937419449,1148.0738937419449,202.8,202.8,202.8,202.8,1190.9284018493065,1190.9284018493065,1190.180649451402,539.1846153846154,444.4,444.4,444.4,571.1494505494504,460.1604395604395,349.1714285714286,254.93117408906883,373.9440789473684,564.0090847457627,514.4,514.4,514.4,514.4,514.4,473.50955932203385,369.8274719673802,270.2735112936345,1180.332528065937,1180.3325280659371,1180.3325280659371
