Avg Threads Running,1,1,1.7000000000000002,2,2.5,3.5999999999999996,4.6,5.5,6,7.333333333333333,8.88888888888889,10.88888888888889,11.25,12.285714285714286,14.142857142857142,14.5,15.2,16.5,16.5,17.666666666666664,19,19,19,19,38,32.5,32.5,32.5,30,29.75,29.75,29.75,29.75,29.75,27,27,27,27,29,74,55,53.66666666666667,59,65.4,73.16666666666667,81.42857142857143,90.75,100.33333333333333,109.39999999999999,123.8,144.1,164.3,182.1,198.30000000000004,212.4,224.60000000000002,234.3,241.89999999999998,248.1,251.60000000000002,253,253,253,253,253,253,253,253,253,253,253,42,29,23.666666666666668,19.25,17,15.333333333333334,13.857142857142858,13.625,13.333333333333334
Peak Threads Connected,1,1,8,8,8,12,12,12,12,13,15,19,19,19,19,19,19,19,19,19,19,19,19,19,38,38,38,38,38,38,38,38,38,38,29,29,29,29,29,74,74,74,75,91,112,131,156,177,191,218,239,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,42,42,42,42,42,42,42,42,42
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,4,4,4,7,7,7,7,7,7,7,7,7,7,13,15,15,15,15,15,15,15,15,15,15,8,8,8,8,50,50,50,69,85,107,125,153,175,189,215,236,251,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,25,25,16,16,16,16,16,16,16,16,16
Questions,37.77777777777778,38.22222222222222,60.11111111111111,248.22222222222223,376.8888888888889,502.55555555555554,648.5555555555555,812.7777777777778,785.24865,1068.6404967842093,1180.3333333333335,1272.5555555555557,1056.1429035714286,938.1793714285714,1189.8327611031123,1047.9486648399552,899.0346955470195,764.7001430186922,655.2409532362136,571.3891722511789,523.694288544074,233.56989743589747,194.6,194.6,658.589232116058,746.6565728643216,741.2,741.2,776.7142814070352,664.9755879396985,587.2373,212,212,174.73183213920163,170.57661122661122,216.4315749235474,263.3558406482107,286.8269182231196,329.8348367593712,377.0556412836856,429.19896581442106,448.82053347148957,460.61147065387195,418,394.33333333333337,374.6666666666667,349.8888888888889,302.33333333333337,253.33333333333334,200.88888888888889,178.33333333333334,150.11111111111111,114.88888888888889,81.22222222222223,91.86847367251721,301,289.2681,287.89382857142857,286.5118666666666,287.39664000000005,289.91495,300.02233333333334,318.9663,323.0630260521042,229.86833333333334,178.11591836734695,242.32054054054055,428.6600757575758,592.7908870967742,733.0974720357942,849.2025574712643,1002.1588881909547
Threads Created,0,0,0,0,0,0.22222222222222224,0.6666666666666667,0.6666666666666667,0.64665,0.665335994677312,1.1111111111111112,1.4444444444444444,1.4126821428571428,1.430990476190476,2.547347436039429,2.118870344999377,2.1704776639635797,2.6489157187520784,2.2697498835894363,1.9204206999255398,1.8483327830967315,0,0,0,1.4638569284642322,1.3431490787269682,1.3333333333333333,1.3333333333333333,1.3972194304857621,1.196214405360134,1.2805,0,0,0,0,1.8672528032619777,4.828190411883862,6.598365724381625,8.938613462313583,10.952334227887734,13.651976033159599,15.832446307460435,16.62575318009373,19.555555555555557,20.666666666666668,19.77777777777778,18,15.666666666666668,13.555555555555557,10.777777777777779,8.444444444444445,6.888888888888888,3.8888888888888893,1.5555555555555558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,8.88888888888889,9,9,9.11111111111111,9.11111111111111,9,8.88888888888889,9,7.8675749999999995,8.982035928143711,9,9.11111111111111,7.824085714285713,6.8247238095238085,8.971093144312771,8.029403412629218,6.968375657988334,6.273747754939134,5.375723408501297,4.609009679821296,4.004721030042918,2.4005128205128208,2,2,5.2698849424712355,6.044170854271357,6,6,6.28748743718593,5.382964824120603,4.48175,1.8,1.8,1.4835721596724665,2.1714137214137215,3.2252548419979616,4.2429552104433945,5.117099949520444,6.001640467553406,6.645236497819523,7.78402142241556,8.561248744034163,9.149743360856952,9.11111111111111,8.88888888888889,9,9,9,9.11111111111111,9,9,9.11111111111111,9.11111111111111,9.11111111111111,8.886914019106865,8.88888888888889,7.652025,6.8598,5.849433333333333,5.059800000000001,4.04425,3.139066666666667,2.3598,1.4618236472945891,1.6902083333333333,3.056326530612245,3.6582207207207205,4.713510101010101,5.618870967741935,6.39937360178971,7.424983579638751,8.444170854271356
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,1.3333333333333335,3.2222222222222223,5.222222222222222,6.666666666666667,9,8.729775,12.530494566422707,12.88888888888889,14,12.49680357142857,10.787466666666665,12.293720234798982,10.928910200523102,8.796146322378716,6.273747754939134,5.375723408501297,5.377177959791512,4.774859689666557,2.4005128205128208,2,2,6.5873561780890455,9.536358458961475,9.466666666666665,9.466666666666665,9.92025795644891,8.493122278056951,7.81105,5.2,5.2,4.285875127942681,1.2063409563409564,7.469011213047911,12.582556830970066,11.85012619888945,12.769447803305118,16.24391143911439,19.519930643903635,19.937154609394625,20.08480249944209,20.666666666666668,17.77777777777778,14.88888888888889,15.444444444444446,14.11111111111111,10.555555555555555,7.111111111111112,6.333333333333334,5.222222222222222,4,2.555555555555556,0.7776049766718506,0.5555555555555556,0.538875,0.5444285714285714,0.5518333333333333,0.5622,0.57775,0.6036666666666667,0.6555,0.812124248496994,2.1731249999999998,1.5281632653061226,1.3169594594594594,5.2521969696969695,7.6620967741935475,11.198903803131993,15.808029556650245,17.592022613065325
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.77777777777778,29.111111111111114,29,30.333333333333336,30,28,28.111111111111114,28.111111111111114,24.896025,28.60944777112441,28.888888888888893,29.333333333333336,23.906928571428573,21.35478095238095,29.128364159929117,26.09556109104496,22.618661971830985,20.354826049358074,17.441235947581983,14.851253412757506,13.246384945526577,7.681641025641026,6.4,6.4,16.541583291645825,19.07271691792295,18.93333333333333,18.93333333333333,19.84051591289782,16.986244556113903,14.0855,5.8,5.8,4.780399181166837,9.168191268191269,10.524515800203876,13.753027233851004,16.29392352347299,21.197283353486498,23.258327742368333,27.064443714860253,28.850235493594575,29.90403927694711,28.666666666666668,29.77777777777778,29.333333333333336,30.666666666666668,27.888888888888893,28.666666666666668,27.444444444444446,28.77777777777778,30.111111111111114,29.111111111111114,29.666666666666668,28.660297711619638,28.22222222222222,25.21935,22.212685714285712,19.645266666666664,16.416240000000002,12.9416,11.2282,7.0794,5.684869739478957,3.1389583333333335,9.338775510204083,10.389346846846847,14.275202020202022,17.112016129032256,19.813445190156603,24.07131773399015,26.739874371859294
Sort Rows,58.66666666666667,66,66,66,73.33333333333334,66,66,66,64.01835,65.86826347305387,66,66,57.37662857142857,43.59017142857142,65.788016391627,58.882291692614274,45.23732394366197,46.007483536220306,39.42197166234284,33.7994043186895,30.497490921096073,15.843384615384617,13.2,13.2,28.984367183591797,35.45913567839196,35.2,35.2,36.88659296482412,31.580060301507537,25.3539,13.2,13.2,10.879529170931422,15.923700623700626,33.61055045871559,38.6255232950709,44.43797324583544,50.56701330108827,48.731734317343175,63.23020478516024,61.9224566691786,73.64427583128767,66,58.66666666666667,66,66,66,66,66,66,66,73.33333333333334,66,65.98533659186847,58.66666666666667,49.79205,50.3052,36.421,37.1052,22.878899999999998,15.9368,17.3052,0,0,22.752653061224493,19.608063063063064,36.09202020202021,34.22403225806451,41.226733780760625,48.1426354679803,62.86216080402009
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0.11111111111111112,0.4444444444444445,0.4311,0.5544466622310933,0.6666666666666667,0.7777777777777779,0.760675,0.7705333333333332,0.886033890796323,0.7806364428945074,0.45694266609759565,0.4182498503292756,0.35838156056675313,0.2560560933234053,0.15402773192472763,0,0,0,0,0.13431490787269681,0.13333333333333333,0.13333333333333333,0.1397219430485762,0.1196214405360134,0.12805,0.2,0.2,0.1648413510747185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2221728504776716,1,0.969975,0.9799714285714284,0.9933,1.01196,1.03995,1.0866,1.1799,1.1369739478957914,0,0,0,0,0,0,0,0
table_open_cache_hits,284.33333333333337,285.11111111111114,328.77777777777777,694.4444444444445,944.2222222222223,1189.2222222222222,1471.3333333333335,1789.4444444444446,1706.4015749999999,2286.8707030383675,2503,2680.5555555555557,2232.363789285714,1982.6923428571426,2516.5577583342565,2219.6839656246107,1912.5335289514867,1627.8284174815403,1394.821033725803,1214.986162819558,1111.6181413007594,498.3464615384616,415.2,415.2,1397.9833666833417,1586.6620067001675,1575.0666666666666,1575.0666666666666,1650.535313232831,1413.0880770519263,1246.82285,452.6,452.6,373.035977482088,350.08014553014556,465.7946992864424,577.480835021382,640.5801173649672,741.138750503829,855.3896091915465,976.834811425288,1034.738324227581,1072.3052889979915,1001.8888888888889,956.5555555555557,920.2222222222223,876.5555555555557,790.4444444444445,694.8888888888889,594.6666666666667,553.5555555555555,499.7777777777778,433.88888888888886,369.6666666666667,422.4616751832926,843.3333333333334,788.69745,765.5754571428571,742.4365666666665,723.1016400000001,708.0903999999999,707.8595333333334,728.3915999999999,682.8340681362725,492.09208333333333,412.9436734693878,555.7568918918919,942.8366919191919,1284.1674193548386,1579.783825503356,1825.5878981937603,2146.3440389447233
table_open_cache_misses,0,0,0,0,0,0,0.11111111111111112,0.4444444444444445,0.4311,0.5544466622310933,0.6666666666666667,0.7777777777777779,0.760675,0.7705333333333332,0.886033890796323,0.7806364428945074,0.45694266609759565,0.4182498503292756,0.35838156056675313,0.2560560933234053,0.15402773192472763,0,0,0,0,0.13431490787269681,0.13333333333333333,0.13333333333333333,0.1397219430485762,0.1196214405360134,0.12805,0.2,0.2,0.1648413510747185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2221728504776716,1,0.969975,0.9799714285714284,0.9933,1.01196,1.03995,1.0866,1.1799,1.1369739478957914,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,1,1,1,1.1111111111111112,1,1,1,0.969975,0.998003992015968,1,1,0.8693428571428571,0.6604571428571427,0.9967881271458634,0.8921559347365798,0.6854139991463934,0.6970830838821259,0.5973026009445885,0.5121121866468106,0.4620831957741829,0.24005128205128207,0.2,0.2,0.43915707853926966,0.5372596314907873,0.5333333333333333,0.5333333333333333,0.5588877721943049,0.4784857621440536,0.38415,0.2,0.2,0.1648413510747185,0.24126819126819127,0.5092507645259939,0.5852352014404681,0.6733026249369005,0.7661668681983071,0.7383596108688361,0.9580334058357612,0.9382190404420999,1.1158223610801161,1,0.888888888888889,1,1,1,1,1,1,1,1.1111111111111112,1,0.9997778271495223,0.888888888888889,0.754425,0.7621999999999999,0.5518333333333333,0.5622,0.34665,0.24146666666666666,0.2622,0,0,0.3395918367346939,0.29265765765765767,0.5386868686868687,0.5108064516129032,0.6153243847874721,0.7185467980295567,0.9382412060301506
Slow Queries,3.7777777777777777,4.111111111111112,4.444444444444445,5.777777777777778,7,7.888888888888888,9.555555555555555,11.444444444444445,10.7775,14.526502550454643,15.777777777777777,16.333333333333336,14.126821428571429,12.768838095238094,16.391626979731974,14.497533939469424,12.223216318110683,10.177413024679037,8.720617973790992,7.297598659717051,6.931247936612744,4.320923076923077,3.6,3.6,11.418084042021011,13.297175879396985,13.2,13.2,13.832472361809044,11.842522613065327,10.37205,4.2,4.2,3.461668372569089,4.342827442827443,5.432008154943935,6.876513616925502,7.675649924280665,10.854030632809351,14.76719221737672,19.879193171092048,22.282702210499874,24.436509707654544,25.77777777777778,27.888888888888893,30.22222222222222,30.333333333333336,27.77777777777778,24.555555555555557,20.22222222222222,18.555555555555557,16.444444444444446,13.444444444444446,10.555555555555555,7.664963341479671,11.666666666666668,10.7775,10.235257142857142,9.601899999999999,8.770320000000002,7.8574,7.726933333333333,7.472700000000001,7.633967935871743,3.8633333333333333,4.244897959183674,5.267837837837837,8.080303030303032,10.343830645161288,13.291006711409398,15.08948275862069,17.474742462311557
