Avg Threads Running,2,2,2.2,2.6,3.5999999999999996,4,4.2,4.4,4.7,5.3,5.5,6,6.3,6.6,6,6.2,6.4,6.4,6.5,6.699999999999999,6.9,6.800000000000001,6.7,6.7,6.8,6.500000000000001,6.500000000000001,6.8,7,7.2,7.5,7.5,7.5,7.7,7.7,7.8,7.8,7.800000000000001,8.1,7.9,7.5,7.6000000000000005,7.700000000000001,7.7,8,8.1,8.200000000000001,8.3,8.200000000000001,7.9,8.100000000000001,8,8,7.600000000000001,7.599999999999999,7.6000000000000005,7.300000000000001,7.000000000000001,6.6000000000000005,6.7,6.500000000000001,6.3999999999999995,6.5,6.444444444444445,6,5.857142857142857,6.166666666666666,6.4,6.5,6,6.5,8,24,24,24,24,24,24,24,24,24,24,23
Peak Threads Connected,2,2,4,6,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,24,24,24,24,24,24,24,24,24,24,23
Peak Threads Running,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,9
Questions,40.22222222222222,37.66666666666667,147.66666666666669,257,364.11111111111114,503,633.4444444444445,751.2222222222223,841.5555555555557,947.6666666666667,1109.3333333333335,1127.3333333333335,1151.888888888889,1143.4444444444446,1124.7777777777778,1110.888888888889,1117.888888888889,1126.888888888889,1106.111111111111,1074.7777777777778,1065.3333333333335,1065.888888888889,1088.111111111111,1086.111111111111,1059,1062.888888888889,1045.3333333333335,1102.2222222222222,1098.6666666666667,1096.5555555555557,1080,1061.2222222222222,1072,1130.6666666666667,1136.3333333333335,1184.2222222222222,1152.111111111111,1144.5555555555557,1203,1208.4444444444446,1248.6666666666667,1237,1240.3333333333335,1214.888888888889,1203.5555555555557,1225.2222222222222,1222.4444444444446,1164.3333333333335,1171.2222222222222,1159,1173.7777777777778,1142.4444444444446,1161.3333333333335,1155.888888888889,1133.111111111111,1155.888888888889,1148.4444444444446,1133.3333333333335,1114.111111111111,1072.5555555555557,1063.888888888889,1037.7777777777778,1038.2222222222222,894.855825,765.2488,662.9725666666666,553.2048000000001,450.06724999999994,367.75373333333334,261.8067,168.8502
Threads Created,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9.11111111111111,8.88888888888889,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,9,8.777777777777779,9.222222222222223,9,9.11111111111111,8.777777777777779,8.88888888888889,9,9,9,9,8.777777777777779,8.777777777777779,9.11111111111111,9.222222222222223,9,9,9.11111111111111,8.88888888888889,9.222222222222223,9.222222222222223,9.11111111111111,8.777777777777779,9,9.11111111111111,8.88888888888889,8.777777777777779,8.88888888888889,9,8.88888888888889,9,9.222222222222223,9,9.11111111111111,9.222222222222223,9.11111111111111,9.222222222222223,8.777777777777779,9,8.88888888888889,8.88888888888889,8.777777777777779,9,8.777777777777779,9,9,9.11111111111111,9,9.11111111111111,9,9.11111111111111,8.777777777777779,9.222222222222223,8.88888888888889,8.88888888888889,9,8.88888888888889,7.652025,6.750914285714285,5.849433333333333,5.059800000000001,3.9287,3.2598,2.2287,1.2975999999999999
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,2.2222222222222223,3.666666666666667,6,7.444444444444445,10.88888888888889,12.333333333333334,12.444444444444446,14.222222222222223,15.222222222222223,13.222222222222223,13.333333333333334,12.555555555555555,14.333333333333334,13.11111111111111,13.777777777777777,16.22222222222222,15.777777777777777,16,18.22222222222222,21.11111111111111,23.333333333333336,22.444444444444446,20.333333333333336,18.666666666666668,16.77777777777778,21,21.666666666666668,21,17.22222222222222,14.222222222222223,17.22222222222222,20.11111111111111,20.11111111111111,22.555555555555557,20.333333333333336,19.88888888888889,22.555555555555557,24.22222222222222,27.111111111111114,22.77777777777778,22.22222222222222,21.77777777777778,20.444444444444446,20,21.88888888888889,21,20.555555555555557,17.333333333333336,17.77777777777778,18.77777777777778,21,20.555555555555557,19.88888888888889,19,16.88888888888889,18.555555555555557,19.444444444444446,18.77777777777778,17,18.444444444444446,17.444444444444446,14.765175,12.521857142857142,11.257399999999999,7.8708,6.7019,6.157400000000001,4.7196,0.4866
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.555555555555554,28.77777777777778,29.77777777777778,28.111111111111114,28.77777777777778,29.22222222222222,29,27.888888888888893,29.888888888888893,28.888888888888893,29,27.77777777777778,28.22222222222222,28.444444444444446,29.22222222222222,28.77777777777778,29,28.333333333333336,27.666666666666668,29.666666666666668,30.666666666666668,29.555555555555554,30,29.22222222222222,28,30.666666666666668,30,29.22222222222222,27.666666666666668,28.111111111111114,28.77777777777778,28.111111111111114,27.77777777777778,28.888888888888893,28.888888888888893,28.666666666666668,29.22222222222222,30.555555555555554,30,29.666666666666668,30.333333333333336,29.444444444444446,30.888888888888893,27.77777777777778,29.666666666666668,28.555555555555554,28.333333333333336,27.22222222222222,29.888888888888893,27.666666666666668,29.444444444444446,29,29,27.888888888888893,29.111111111111114,29.22222222222222,29.888888888888893,27.666666666666668,30.22222222222222,28.444444444444446,28.22222222222222,29.444444444444446,28.888888888888893,24.896025,21.341599999999996,18.5416,16.078920000000004,12.2483,10.5038,6.686099999999999,4.055
Sort Rows,84.44444444444444,76,84.44444444444444,67.55555555555556,67.55555555555556,84.44444444444444,76,67.55555555555556,84.44444444444444,76,84.44444444444444,67.55555555555556,76,76,76,76,76,67.55555555555556,67.55555555555556,76,84.44444444444444,76,76,76,76,84.44444444444444,84.44444444444444,76,67.55555555555556,76,84.44444444444444,76,67.55555555555556,67.55555555555556,76,76,76,84.44444444444444,76,76,84.44444444444444,76,84.44444444444444,67.55555555555556,76,76,76,67.55555555555556,76,67.55555555555556,84.44444444444444,76,84.44444444444444,67.55555555555556,76,76,76,67.55555555555556,84.44444444444444,67.55555555555556,67.55555555555556,67.55555555555556,76,65.5272,49.65188571428571,50.32719999999999,42.7272,26.3454,27.5272,19.9272,12.3272
