Avg Threads Running,2,2,3.1,3.9000000000000004,4.1,4.6,5.300000000000001,6.4,6.800000000000001,7.000000000000001,7.3,7.599999999999999,7.2,7.1000000000000005,7.4,7.5,7.8,7.1,6.9,7.1,7.199999999999999,7.9,8,7.6000000000000005,7.4,7.199999999999999,6.7,6.9,7.3,7.3,7.7,7.1,7,7.2,7.5,7.6000000000000005,7.6,7.699999999999999,7.300000000000001,7.500000000000001,7.200000000000001,7.199999999999999,7.3,7.3999999999999995,7.3999999999999995,7.5,7.599999999999999,7.999999999999999,8.2,7.6,7.300000000000001,7.3999999999999995,7,7.300000000000001,7.1,7.1,7.7,7.3999999999999995,7.5,7.8,8.222222222222221,8.888888888888888,9.777777777777779,13.222222222222221,16,17,17.42857142857143,18.666666666666668,21,25,25,29,36.5,31,18,16,16,16,19,19,19,19,19,19,19.5,25,25,25,33,33,33,33,33,33,33,33,33,33,20,20,20,20,20,20,20,20,20,20
Peak Threads Connected,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,42,42,42,42,42,42,42,42,42,42,31,18,18,18,18,25,25,25,25,25,25,25,25,25,25,33,33,33,33,33,33,33,33,33,33,20,20,20,20,20,20,20,20,20,20
Peak Threads Running,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,16,16,16,16,16,16,16,16,16,16,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0.11092623405435384,0.33333333333333337,0.5555555555555556,1.6657412548584118,1.630003569197823,1.6511241970021413,1.680474604496253,1.7240634365634364,1.8666666666666667,1.697480490523969,1.5730174563591022,1.6213930348258707,0,0,0,0.2931038798498123,0.3431664580725907,0.30000000000000004,0.35733416770963705,0.3072715894868586,0.25720901126408013,0.30808750414318864
table_open_cache_hits,280.55555555555554,278.55555555555554,454.7777777777778,831.4444444444446,1100.5555555555557,1291.6666666666667,1539.4444444444446,1767.2222222222222,2027.8888888888891,2237.3333333333335,2400.5555555555557,2433.1111111111113,2263.888888888889,2247.666666666667,2262.4444444444443,2219.888888888889,2197.666666666667,2133.777777777778,2162,2250.1111111111113,2298.666666666667,2381.777777777778,2373.222222222222,2430.777777777778,2412.777777777778,2446.5555555555557,2422.4444444444443,2395.3333333333335,2406.5555555555557,2444.666666666667,2394,2378.3333333333335,2380,2463.666666666667,2537.777777777778,2551.777777777778,2547.1111111111113,2499.4444444444443,2471.888888888889,2505.4444444444443,2515.666666666667,2413.222222222222,2396.5555555555557,2317.1111111111113,2414.5555555555557,2411.888888888889,2431.1111111111113,2378.1111111111113,2403,2342,2394.4444444444443,2360.3333333333335,2343.4444444444443,2276.1111111111113,2313.222222222222,2293.888888888889,2325.4444444444443,2289.4444444444443,2372.5555555555557,2458.4444444444443,2139.3337500000002,2449.0293954520243,2428.777777777778,2328.888888888889,2303.7201554691837,1980.454336575355,1717.05908993576,1450.473646960866,1148.5710614385614,737.7333333333333,670.8685395763657,462.4671321695761,321.3600995024875,442.38496932515346,369,369,1212.7173028785983,1419.851220275344,1241.2500000000002,1478.4701188986232,1271.3362015018774,1064.2022841051316,990.5013258203514
table_open_cache_misses,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0.11092623405435384,0.33333333333333337,0.5555555555555556,1.6657412548584118,1.630003569197823,1.6511241970021413,1.680474604496253,1.7240634365634364,1.8666666666666667,1.697480490523969,1.5730174563591022,1.6213930348258707,0,0,0,0.2931038798498123,0.3431664580725907,0.30000000000000004,0.35733416770963705,0.3072715894868586,0.25720901126408013,0.30808750414318864
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,1,1,1,0.888888888888889,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,0.888888888888889,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.888888888888889,1,0.888888888888889,1,1,1,1,1,1,1,1.1111111111111112,1,0.888888888888889,1,0.888888888888889,0.888888888888889,1,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1,1,1,1.1111111111111112,1,1,0.888888888888889,1,1.1111111111111112,1,1.1111111111111112,1,1,1,0.888888888888889,1.1111111111111112,0.888888888888889,0.754425,0.8874098724348307,1,1.777777777777778,1.7767906718489725,1.7386704738110113,1.6511241970021413,1.4564113238967527,1.4941883116883117,1.4666666666666668,1.3337346711259754,1.1797630922693265,0.16213930348258704,0.23977505112474443,0.2,0.2,0.5862077596996246,0.6863329161451814,0.6000000000000001,0.7146683354192741,0.6145431789737172,0.5144180225281603,0.4621312562147829
Slow Queries,3.7777777777777777,3.555555555555556,4.444444444444445,6.555555555555555,8.88888888888889,10.555555555555555,12,13.666666666666668,14.777777777777777,15.88888888888889,17.666666666666668,18.11111111111111,17.22222222222222,16.555555555555557,16.333333333333336,15.666666666666668,15,14.777777777777777,15,14.555555555555557,14.555555555555557,15.88888888888889,16,16.22222222222222,16.333333333333336,16.77777777777778,17.11111111111111,16.666666666666668,16.88888888888889,17.11111111111111,16.22222222222222,16.333333333333336,16.22222222222222,16.666666666666668,17.88888888888889,17.77777777777778,18.444444444444446,18.444444444444446,18.11111111111111,17.555555555555557,17.555555555555557,17.666666666666668,17.444444444444446,17.11111111111111,18,19.666666666666668,20.22222222222222,20.333333333333336,22,21.333333333333336,20.555555555555557,20.11111111111111,19.22222222222222,19,17.88888888888889,17,16.77777777777778,16,16.88888888888889,18.77777777777778,16.8129,18.19190238491403,17.88888888888889,20.555555555555557,27.65130483064964,25.319388774872852,23.335888650963597,21.06194837635304,18.619885114885115,18.400000000000002,16.732307692307693,15.992344139650871,12.64686567164179,2.877300613496933,2.4,2.4,10.844843554443054,12.697158948685857,11.100000000000001,13.221364205256572,11.369048811013768,9.516733416770965,9.550712628438848
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,59.44444444444444,57.55555555555556,149.77777777777777,345,486,589.1111111111111,716.8888888888889,838.3333333333334,973.8888888888889,1085.4444444444446,1176,1193.111111111111,1108.7777777777778,1099.4444444444446,1108.4444444444446,1089.111111111111,1077.5555555555557,1046.3333333333335,1061.3333333333335,1103.5555555555557,1127.3333333333335,1168.3333333333335,1165.5555555555557,1192.3333333333335,1184,1203.111111111111,1191.5555555555557,1175.4444444444446,1181.3333333333335,1203.3333333333335,1178.4444444444446,1168.5555555555557,1172.2222222222222,1213.4444444444446,1250.2222222222222,1256.4444444444446,1258,1232.4444444444446,1217.3333333333335,1233.2222222222222,1240.2222222222222,1186.888888888889,1177.3333333333335,1138.3333333333335,1186.3333333333335,1185.3333333333335,1193.6666666666667,1167.2222222222222,1183.4444444444446,1151.5555555555557,1179.4444444444446,1162.111111111111,1150.4444444444446,1118.111111111111,1133.2222222222222,1126.3333333333335,1141.3333333333335,1119.4444444444446,1162.4444444444446,1203.6666666666667,1048.5429749999998,1199.3344425956736,1189.5555555555557,1139.5555555555557,1117.8234314269848,959.4201008298385,830.9557708779442,698.4052456286429,549.8612987012987,347.8666666666667,316.3376142697882,213.66820448877806,143.49328358208953,214.3588957055215,178.8,178.8,593.8284605757196,695.2552440550688,607.8000000000001,723.9590237797247,622.5322403003755,521.1054568210263,486.4701690420949
Table Locks Waited,0,0,2.2222222222222223,7.222222222222223,10.222222222222223,12.333333333333334,16.88888888888889,18.555555555555557,21.22222222222222,24,24.444444444444446,23.77777777777778,20.22222222222222,19.666666666666668,18.88888888888889,15,14.11111111111111,14.222222222222223,13,14.777777777777777,16.11111111111111,19.444444444444446,19.77777777777778,20.88888888888889,22.11111111111111,22.666666666666668,21.77777777777778,22.333333333333336,23.444444444444446,23.11111111111111,21.88888888888889,22.11111111111111,21.22222222222222,21.333333333333336,23.333333333333336,23.666666666666668,22.666666666666668,22,22.333333333333336,21.555555555555557,21.22222222222222,21.666666666666668,23,22.77777777777778,24.22222222222222,24.77777777777778,25.444444444444446,24.666666666666668,26,24.666666666666668,24.22222222222222,23.444444444444446,22.555555555555557,21.88888888888889,22.88888888888889,20.77777777777778,20.444444444444446,20.444444444444446,22.666666666666668,25.333333333333336,22.093875,25.734886300610093,24.555555555555557,25.22222222222222,38.64519711271515,36.077412331578486,32.47210920770878,29.464321398834308,25.86095154845155,23.733333333333338,21.582251950947605,21.23573566084788,21.40238805970149,2.877300613496933,2.4,2.4,9.379324155193993,10.981326658322903,9.600000000000001,11.434693366708386,9.832690863579476,8.230688360450564,8.010275107722904
bytes_received_rate,12811.222222222223,12381.777777777777,23241.222222222223,46724.222222222226,63449.11111111111,76011.33333333334,91032.11111111111,106344.55555555555,122471.77777777778,136452.22222222222,147228.44444444444,149487.77777777778,139549,138319.77777777778,139857,137424.22222222222,135499,131802,133375.44444444444,139023.8888888889,141736.77777777778,146115.77777777778,145789.33333333334,149263,148304.22222222222,150226.44444444444,148711.55555555556,145801.11111111112,146977.55555555556,150292.33333333334,147610.44444444444,146550.55555555556,145724.44444444444,150899.55555555556,155907.55555555556,156617.44444444444,157334.55555555556,152903.33333333334,150569.55555555556,152336.55555555556,153062.11111111112,147669,147031.6666666667,142272.11111111112,147841,147551.33333333334,149242.22222222222,145839.33333333334,148657.55555555556,144747.6666666667,148328.55555555556,145565.22222222222,143972.8888888889,141019.55555555556,142767.55555555556,141657.11111111112,142559.22222222222,139857.22222222222,145412.22222222222,149708.55555555556,130554.43177499999,149756.62784248474,148147.6666666667,141695.44444444444,139164.57523598,120384.23960381905,103893.57777301928,87004.21998334721,68827.37088911088,43116.00000000001,39208.1618729097,26177.763254364087,17914.285223880597,26627.498977505118,22210.4,22210.4,73688.66022528161,86274.79289111389,75422.40000000001,89836.66843554444,77250.53576971215,64664.403103879864,60348.79648657607
bytes_sent_rate,169405.55555555556,163364.6666666667,171997.77777777778,217019,241629.7777777778,269158.6666666667,286413.8888888889,319826,334944.55555555556,361568.44444444444,391890.6666666667,383290.1111111111,373076.1111111111,366187.55555555556,375124.7777777778,367733,348695.55555555556,358077.55555555556,363467.7777777778,357751.22222222225,367169.22222222225,376174.55555555556,377707.3333333334,369791,381422.44444444444,391051.6666666667,390577.22222222225,366342.3333333334,377328.44444444444,396236.7777777778,385629.7777777778,370628.6666666667,381722.6666666667,381531.22222222225,391962.8888888889,383988.55555555556,407119.6666666667,386897.55555555556,370804.6666666667,373448.8888888889,382083.44444444444,379026.6666666667,377958.44444444444,375702.22222222225,380986.55555555556,379259.1111111111,379529.55555555556,380555.8888888889,398331,385938.22222222225,395299.8888888889,391957.22222222225,375054,389032,378934.7777777778,387897.7777777778,378420.8888888889,357785,386561.1111111111,381736.1111111111,331156.3626,381281.97448696615,375170.8888888889,373994.6666666667,369010.3275957801,327964.7594735433,289194.623254818,236556.48896752708,196091.4122102897,135469.33333333334,123191.00914158307,84000.04976309228,46953.11019900497,110621.65848670757,92271.2,92271.2,259989.2966082603,304395.85480600747,266106.30000000005,316962.91077596997,272556.3525782228,228149.79438047562,202211.07673185284
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.888888888888893,27,69.22222222222223,156.66666666666669,217.33333333333334,261,315.55555555555554,371.33333333333337,427.7777777777778,474.88888888888886,512.6666666666667,516.4444444444445,479.7777777777778,476.6666666666667,478.88888888888886,470.11111111111114,461,449.33333333333337,456.44444444444446,475.2222222222223,486.55555555555554,504.55555555555554,503.55555555555554,517,511.44444444444446,517.8888888888889,511.88888888888886,504.33333333333337,507.2222222222223,518.6666666666667,504.88888888888886,496.11111111111114,500,519,538.6666666666667,541.3333333333334,539.8888888888889,531.1111111111111,521.1111111111111,531.2222222222223,534.4444444444445,508.11111111111114,506.55555555555554,484.44444444444446,507.33333333333337,507.55555555555554,509.44444444444446,500.55555555555554,502,488,503,493.7777777777778,490.11111111111114,474.7777777777778,481.88888888888886,477.88888888888886,486.88888888888886,479,499.88888888888886,518.1111111111111,451.7928,520.3549639489739,518.2222222222223,500.88888888888886,498.9450305385896,426.62626751137685,371.72309421841544,315.36906744379684,249.9891983016983,163.73333333333335,148.89328874024528,103.29481296758104,71.66557213930348,87.75766871165646,73.2,73.2,262.1814205256571,306.96239674593244,268.35,319.6354130162703,274.854436795995,230.07346057571968,219.2042591978787
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.9983361064891845,1,1,0.999444752915047,0.8693352369055056,0.7705246252676659,0.6721898417985013,0.5746878121878122,0.4,0.36374581939799333,0.26216957605985036,0.16213930348258704,0.23977505112474443,0.2,0.2,0.5862077596996246,0.6863329161451814,0.6000000000000001,0.7146683354192741,0.6145431789737172,0.5144180225281603,0.4621312562147829
