Avg Threads Running,1,1,1.2,1.3,1.6,2,2.2,2.7,2.9,3.5,3.9,4,4.1,4.7,4.699999999999999,4.7,4.800000000000001,4.6,4.6,4.8,5,5,4.9,4.5,4.5,4.300000000000001,4.199999999999999,4.4,4.7,4,4,4.1,4.2,4.3,4.3999999999999995,4.7,4.699999999999999,4.7,4.500000000000001,5,4.9,4.8,4.9,4.6000000000000005,4.5,4.3,4.3,4.3,4.500000000000001,4.3,4.3,4.5,4.6000000000000005,4.9,4.9,5.2,5.2,5,4.7,4.800000000000001,4.6000000000000005,4.5,4.199999999999999,4.3999999999999995,4.6000000000000005,5.1,5.8999999999999995,6.3,6.6000000000000005,6.9,7.4,8.200000000000001,8.777777777777779,9,9.428571428571427,9.428571428571429,9.166666666666666,9.4,10.25,10.666666666666666,14.333333333333334,16,16,16,16,20,20,20,20,20,17,15,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,16.75,16.666666666666668,18.5,11,11,11,11,11,11,15.333333333333334,14,14.5,14.6
Peak Threads Connected,1,1,3,3,4,5,5,6,6,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,20,20,20,20,20,20,20,20,20,20,17,17,23,23,23,23,23,23,23,23,23,23,14,14,14,14,14,14,24,24,24,24
Peak Threads Running,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,9,9,9,9
Questions,38.111111111111114,38.88888888888889,87.22222222222223,182.77777777777777,269,333.44444444444446,405.2222222222223,467,560.1111111111111,645.5555555555555,703,742.7777777777778,743.1111111111111,758.4444444444445,765.1111111111111,768.6666666666667,771.7777777777778,749.2222222222223,748,753.5555555555555,744.3333333333334,721.1111111111111,675.1111111111111,714.8888888888889,715.4444444444445,709.8888888888889,732.1111111111111,724.5555555555555,756.3333333333334,744.3333333333334,748.2222222222223,782,744.7777777777778,758,811.3333333333334,783.4444444444445,787.5555555555555,763.3333333333334,767.6666666666667,767.7777777777778,778.8888888888889,783.6666666666667,775.2222222222223,731,739.1111111111111,721.7777777777778,712.3333333333334,721.2222222222223,732.1111111111111,692.7777777777778,699.5555555555555,703.4444444444445,695.6666666666667,743.7777777777778,761.4444444444445,767.8888888888889,775.5555555555555,777.3333333333334,782.5555555555555,757.5555555555555,746.1111111111111,775.8888888888889,750.4444444444445,788,870.2222222222223,922.8888888888889,974.7777777777777,1057.6666666666667,1140.4444444444446,1186.3333333333335,1234.7777777777778,1260.888888888889,1103.723775,963.5296857142855,832.6061333333333,1208.2732616169458,1061.5756929025822,935.2717026507055,841.5422691263642,737.5748654574446,1146.7981387103923,1134.7574366140946,1134.7574366140946,1134.7574366140946,1134.7574366140946,243.83161157024796,367.5531504065041,325.05,325.05,325.05,325.05,325.05,325.05,1165.3867557039512,1179.7430460271921,1183.4117144078666,619.1354236157438,734.6457638425616,850.1561040693794,882.0369579719815,766.5266177451634,651.0162775183456,1150.761026552605,1142.8775948460989,1137.8835316217908,1126.6555370061214
Threads Created,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5555555555555556,0.538875,0.5444285714285714,0.2207333333333333,0.9981146722856826,1.0036958962205316,1.0281477126977339,1.0682482964932691,1.1468855889974088,2.991358298249502,3.992812936713915,3.992812936713915,3.992812936713915,3.992812936713915,0,0.8480691056910569,0.75,0.75,0.75,0.75,0.75,0.75,3.4501947690595443,3.866783085942372,3.7052871597548807,1.4302868579052699,1.6971314209472979,1.9639759839893258,2.0376250833889262,1.7707805203468978,1.50393595730487,3.332963004110654,3.1496062992125986,3.1308703819661865,2.7824151363383423
Created Tmp Disk Tables,9.11111111111111,9,9,8.88888888888889,9.11111111111111,8.88888888888889,9.11111111111111,8.777777777777779,9.222222222222223,8.88888888888889,9.11111111111111,9.11111111111111,9.11111111111111,8.88888888888889,9.222222222222223,9,9.11111111111111,8.88888888888889,9,8.88888888888889,8.88888888888889,8.88888888888889,9,8.88888888888889,9,9,9.11111111111111,9,9,9.11111111111111,9.222222222222223,8.88888888888889,8.88888888888889,8.88888888888889,9,8.777777777777779,9,9.11111111111111,8.777777777777779,8.777777777777779,9,9,9.11111111111111,9.11111111111111,9.222222222222223,9.11111111111111,8.88888888888889,9,9,9.11111111111111,9.11111111111111,9.11111111111111,8.88888888888889,8.88888888888889,9,8.88888888888889,9,9.222222222222223,9.11111111111111,9.11111111111111,8.88888888888889,9,9,9,9.222222222222223,9.222222222222223,8.777777777777779,8.777777777777779,8.777777777777779,9,9.11111111111111,9,7.7598,6.750914285714285,5.849433333333333,9.093933680825108,8.141088936010977,7.311272623628331,6.409489778959615,5.60699621287622,9.08486594283182,9.183469754442005,9.183469754442005,9.183469754442005,9.183469754442005,2.166322314049587,3.053048780487805,2.7,2.7,2.7,2.7,2.7,2.7,8.903728436282695,8.856180616190596,8.835684765569331,4.827218145430286,5.72781854569713,6.628418945963975,6.876984656437626,5.97638425617078,5.0757838559039365,9.221197644706143,9.305654974946313,9.142141515341265,9.126321647189762
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,1.1111111111111112,5.555555555555555,6.777777777777779,6.777777777777779,6.888888888888888,8.666666666666668,10.555555555555555,13.444444444444446,14,14.222222222222223,9.777777777777779,9.88888888888889,11.333333333333334,13.444444444444446,11.88888888888889,11.444444444444445,10.777777777777779,10.333333333333334,9,10.222222222222223,10,10.777777777777779,8.88888888888889,8.666666666666668,8.666666666666668,7.555555555555555,7.777777777777779,9.11111111111111,9.88888888888889,10.222222222222223,10.333333333333334,11.11111111111111,14.555555555555557,15,15.666666666666668,15.444444444444446,15.88888888888889,15,14.444444444444446,13.222222222222223,14.444444444444446,12.444444444444446,10.555555555555555,10.222222222222223,10.333333333333334,8.777777777777779,9.11111111111111,9.222222222222223,9.444444444444445,9.444444444444445,8.666666666666668,12.666666666666668,11.333333333333334,11.222222222222223,13.222222222222223,14.11111111111111,14.333333333333334,14.333333333333334,13.333333333333334,14.11111111111111,10.333333333333334,12.555555555555555,14.88888888888889,14.88888888888889,14.222222222222223,16.666666666666668,18.77777777777778,19.11111111111111,21.555555555555557,23.666666666666668,20.6928,18.510571428571428,16.555,22.291227681046912,18.73565672944992,15.650692959954394,14.480699130242092,11.086560693641617,14.29204520274762,12.577360750648833,12.577360750648833,12.577360750648833,12.577360750648833,6.017561983471074,5.766869918699188,5.1,5.1,5.1,5.1,5.1,5.1,22.036727879799667,21.579144318323564,23.37181131537694,9.654436290860572,11.45563709139426,13.25683789192795,13.753969312875252,11.95276851234156,10.151567711807873,20.553271858682365,22.19040801717967,22.542266750156543,20.367278797996665
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.111111111111114,29.666666666666668,28.77777777777778,28,29.888888888888893,28.111111111111114,29.111111111111114,27.77777777777778,29.888888888888893,28.555555555555554,29.333333333333336,30.333333333333336,29.111111111111114,28,29.888888888888893,30,29,28.333333333333336,29,28.111111111111114,28.333333333333336,29.333333333333336,28.77777777777778,28.333333333333336,29,29.111111111111114,29.333333333333336,29.22222222222222,30.22222222222222,29.22222222222222,29.22222222222222,28.77777777777778,28.444444444444446,27.666666666666668,29.77777777777778,28.666666666666668,28.888888888888893,28.888888888888893,27.77777777777778,28.444444444444446,29.111111111111114,29.444444444444446,30,29.666666666666668,29.77777777777778,29.22222222222222,28,29.111111111111114,28.888888888888893,30,28.888888888888893,29.666666666666668,27.888888888888893,28.111111111111114,29.444444444444446,28.555555555555554,29.111111111111114,29.888888888888893,29.22222222222222,30.22222222222222,28.555555555555554,30,28.77777777777778,29,30.22222222222222,30.666666666666668,28.333333333333336,27.555555555555554,28.111111111111114,29,29.111111111111114,29.444444444444446,24.896025,21.559371428571428,17.989766666666664,28.945325496284795,26.207615067980544,22.847726948838535,19.70324635754252,16.948420370739484,30.024374030578333,31.543222200039924,31.543222200039924,31.543222200039924,31.543222200039924,6.739669421487603,9.328760162601627,8.25,8.25,8.25,8.25,8.25,8.25,28.38063439065109,28.314830984158665,28.50220892119139,15.55436957971981,18.456304202801867,21.35823882588392,22.159172781854572,19.257238158772516,16.35530353569046,29.996667036995888,30.207587687902652,29.430181590482153,29.827490261547023
Sort Rows,51.111111111111114,51.111111111111114,51.111111111111114,46,46,40.88888888888889,51.111111111111114,40.88888888888889,51.111111111111114,40.88888888888889,46,46,46,40.88888888888889,51.111111111111114,40.88888888888889,46,46,46,40.88888888888889,40.88888888888889,46,46,46,51.111111111111114,51.111111111111114,46,46,51.111111111111114,51.111111111111114,51.111111111111114,46,40.88888888888889,40.88888888888889,40.88888888888889,40.88888888888889,46,46,40.88888888888889,40.88888888888889,46,46,46,51.111111111111114,51.111111111111114,46,46,46,46,51.111111111111114,51.111111111111114,51.111111111111114,46,46,46,40.88888888888889,46,51.111111111111114,46,46,40.88888888888889,40.88888888888889,40.88888888888889,46,51.111111111111114,51.111111111111114,40.88888888888889,40.88888888888889,40.88888888888889,46,51.111111111111114,46,39.661199999999994,30.05245714285714,25.38433333333333,51.01474991682378,46.170011226144446,42.039817585862906,38.21955016342585,29.309298385489335,50.96388211832485,45.91734877221002,45.91734877221002,45.91734877221002,45.91734877221002,11.072314049586778,7.802235772357724,6.9,6.9,6.9,6.9,6.9,6.9,40.957150806900394,40.16465011849819,45.88855636311814,24.67244829886591,29.275517011340888,33.878585723815874,35.14903268845897,30.545963975983987,25.94289526350901,51.105432729696695,52.68432355046529,46.08641202254226,51.19643850862549
