Avg Threads Running,1,1,1.4,1.8,2.6,3.6,4.6000000000000005,5.2,6,6.8,7.444444444444445,8.25,8.714285714285714,9.333333333333334,9.4,9,8.333333333333334,9,9,39,30,30,26.666666666666668,26.666666666666668,26.666666666666668,26.666666666666668,26.666666666666668,26.666666666666668,26.666666666666668,20.5,21.5,19.333333333333332,21,17,17,18,17.5,17.5,17.5,17.428571428571427,16.285714285714285,16.5,14.8,17.25,15,13.25,13.25,13.25,14.6,14,13.666666666666668,13.666666666666668,13.666666666666668,13.666666666666668,17.5,17.5,20,20,43,50.5,65,82,100.2,118.33333333333334,137.71428571428572,157.75,173.66666666666666,186.39999999999998,212.20000000000002,236.3,255.6,270.1,279.8,285.90000000000003,288,286.8888888888889,285.125,282.8571428571429,279.83333333333337,276,273.25,271.6666666666667,272.5,275,13,17,16.333333333333332,13.25,11.8,11.833333333333334,11.285714285714286,11.25,10.88888888888889,10.88888888888889,10.625,9.142857142857142,8.166666666666666,9,9.75,9,9.5,8
Peak Threads Connected,1,1,5,5,9,11,11,11,11,11,11,11,11,11,11,11,9,9,9,39,39,39,39,39,39,39,39,39,39,21,23,23,25,25,25,25,25,25,25,25,25,25,22,22,22,17,17,17,20,20,20,20,20,20,20,20,20,20,43,58,94,133,173,209,254,298,301,301,301,301,301,301,301,301,301,301,301,301,299,287,278,275,275,275,13,21,21,21,21,21,21,21,21,21,21,15,12,12,12,11,11,8
Peak Threads Running,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,22,22,22,22,22,22,22,22,22,22,12,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,6,4,4,10,10,10,10,10,10,10,10,10,10,11,49,86,128,169,207,248,294,300,300,300,300,300,300,300,300,300,300,300,300,296,284,275,266,266,199,1,6,6,6,6,6,6,6,6,6,6,4,4,4,4,3,2,2
Questions,37.88888888888889,38.88888888888889,144.33333333333334,278,397.44444444444446,530.4444444444445,673.7777777777778,846,1034.6666666666667,1122.7777777777778,1084.539825,986.7223428571427,865.0539333333332,756.49632,633.4451,502.2506666666667,336.4026,135.9236,246.68552497451577,206,526.0065859766277,512.8500000000001,512.8500000000001,512.8500000000001,512.8500000000001,557.6280550918198,443.47112687813024,372.8215988083416,1236.6021236727045,1190.3491216366465,328.14419485108533,459.40087219054004,419.2000000000001,705.3185135135135,806.9277913392409,776.64,835.3868450091957,1131.9328665110593,1168.2606761565835,1045.4353500000002,933.1356571428571,819.6898114721218,1185.0699844479004,1201.3473053892217,1172.1920548728208,1172.1920548728208,1166.6851872430268,1169.1827822832188,687.15,817.5406789197299,702.9870405101276,588.4334021005251,474.7476261869065,360.0049975012494,184.21780962128966,203.6316894284269,243.7939536446087,278.1705399798844,310.42327506530034,355.413380458424,407.31146624623756,409.57745784756173,393.3622897872814,312,274.11111111111114,236.77777777777777,221.66666666666669,225,224.11111111111114,252.22222222222223,234.841725,233.0776548401584,231.32853333333333,225.21732000000003,216.42514999999997,194.38066666666666,159.2865,124.2452,258.213491246138,363.8455352612887,463.9529058678334,563.6133247292875,692.0580989740495,812.9103346731424,935.1529499764329,1046.4722274495045,965.0803318278761,854.7528571428571,748.0652666666666,646.6424400000001,547.36035,422.92886666666664,303.7587,180.6908
Threads Created,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.538875,0.5444285714285714,0.5518333333333333,0.5622,0.4622,0.4829333333333333,0,0,0.2395005096839959,0.2,0.9230884808013355,0.9000000000000001,0.9000000000000001,0.9000000000000001,0.9000000000000001,0.9785809682804676,0.7782470784641069,0.7802879841112215,2.7482823235477825,2.44607516121859,0.6772841998990409,0.8767192217376719,0.8,2.206554054054054,2.1195569302792174,2.04,2.1943103160006685,2.1118150494609313,2.224199288256228,1.7844000000000002,1.5994,0.4183513838748495,1.2219506776271938,1.3722554890219563,2.286367533581023,2.286367533581023,2.6669629958884316,2.8696194635059262,2.25,2.6769504876219057,2.3018567141785446,1.9267629407351836,1.6541729135432282,1.2543728135932035,3.1182702149437054,8.301125442589782,12.86203112753331,17.22584862962032,20.933148483021903,25.711802186158053,30.290946784332185,30.134957534160712,28.733711994654193,27.22222222222222,23.22222222222222,18.88888888888889,15.444444444444446,13.222222222222223,11,8.666666666666668,7.975350000000001,7.950779814640917,8.056766666666665,8.208120000000001,8.43515,7.726933333333333,6.2928,3.7306,0.48084449021627185,0.339091831557585,0.2924380118927409,0.2692205993452531,0.3829873264936632,0.36911321386702395,0.5986894686148738,0.5863246455902648,0.5407218354033371,0.3266571428571428,0.3311,0.33732,0.34665,0.24146666666666666,0.2622,0
Created Tmp Disk Tables,8.88888888888889,9,8.777777777777779,8.88888888888889,9,9,9.11111111111111,8.88888888888889,9.11111111111111,8.88888888888889,7.54425,6.8598,5.9597999999999995,5.059800000000001,3.9287,3.0183333333333335,2.2287,1.2975999999999999,2.155504587155963,1.8,4.307746243739566,4.200000000000001,4.200000000000001,4.200000000000001,4.200000000000001,4.566711185308849,3.631819699499166,2.9650943396226417,9.119300437226732,9.006004002668444,2.7091367995961635,3.6529967572402997,3.3333333333333335,5.7110810810810815,6.732710249122221,6.4799999999999995,6.970162180237418,9.003001000333445,9.119217081850534,8.25285,7.4257857142857135,6.414721219414359,8.886914019106865,8.732534930139721,9.002572163475278,9.002572163475278,9.001000111123457,8.983156581409856,5.7,6.781607901975494,5.831370342585647,4.881132783195799,3.7218890554722632,2.822338830584708,2.3986693961105425,3.049393019726859,3.8001455604075693,4.844769927080715,5.616210568615632,6.766263733199487,7.662531992874546,8.559735019430864,9.1324200913242,8.777777777777779,9,9.11111111111111,8.88888888888889,9.11111111111111,9,9,7.7598,6.861631894827093,6.180533333333333,5.17224,4.27535,3.501266666666667,2.4909,1.4598,2.4042224510813592,2.8822805682394725,4.0941321664983725,4.845970788214556,5.872472339569502,6.521000111650757,7.54348730454741,8.443074896499812,7.786394429808054,6.750914285714285,6.070166666666666,4.947360000000001,4.1598,3.139066666666667,2.4909,1.4598
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,2.555555555555556,5.111111111111112,5.555555555555555,8.11111111111111,10.88888888888889,14.666666666666668,16.22222222222222,16.444444444444446,15.950700000000001,13.610714285714284,11.257399999999999,11.019120000000001,8.66625,6.036666666666667,2.0976,0.32439999999999997,1.916004077471967,1.6,11.538606010016695,11.250000000000002,11.250000000000002,11.250000000000002,11.250000000000002,12.232262103505844,9.728088480801336,10.455858987090368,19.362898188632105,17.900822770736045,8.804694598687531,14.319747288381972,13.066666666666668,17.133243243243243,18.70197291422839,18,19.361561611770604,24.00800266755585,28.469750889679716,23.420250000000003,18.73582857142857,18.128559967910146,27.549433459231278,28.692614770459084,28.008002286367535,28.008002286367535,24.558284253805972,21.83406113537118,8.55,10.17241185296324,8.74705551387847,7.321699174793698,5.1692903548225875,3.919915042478761,0.7196008188331627,1.016464339908953,1.169275557048483,1.3457694241890874,1.9146172393007834,2.337436562378005,2.7537224349392897,2.8141594584430236,2.6729034413631805,2.3333333333333335,2,1.8888888888888888,1.777777777777778,1.5555555555555558,1.6666666666666667,1.6666666666666667,1.50885,1.524807087739354,1.5451333333333332,1.5741600000000002,1.5021499999999999,1.4487999999999999,1.1799,0.6487999999999999,1.6829557157569515,5.255923389142568,7.457169303264893,7.268956182321834,10.978970026151678,12.057698319656115,13.410644096973176,14.658116139756618,13.518045885083428,12.848514285714284,10.374466666666667,8.32056,8.204049999999999,4.7086,3.5397,2.1086
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.77777777777778,30,27.333333333333336,29.111111111111114,29.333333333333336,28.888888888888893,29.666666666666668,28.333333333333336,29.333333333333336,28.111111111111114,23.602725,22.1038,18.8727,15.96648,12.59495,9.4172,7.0794,3.8928,4.311009174311926,3.6,12.153998330550918,11.850000000000001,11.850000000000001,11.850000000000001,11.850000000000001,12.884649415692824,10.246919866444076,9.519513406156902,30.605871330418488,29.019346230820542,7.11148409893993,10.37451079056245,9.466666666666667,17.00344594594595,21.195569302792173,20.4,21.943103160006686,29.009669889963323,29.915480427046266,27.100575000000003,24.447971428571428,21.475371038908943,28.771384136858472,27.44510978043912,28.722492140611603,28.722492140611603,27.669741082342476,28.072364316905798,18,21.415603900975245,18.414853713428357,15.414103525881469,9.92503748125937,7.526236881559221,6.236540429887411,9.148179059180576,12.13123390437801,14.399732838823235,17.231555153707053,21.77506692320562,24.78350191445361,27.555311363921277,29.179195901548052,28.22222222222222,29.22222222222222,29.111111111111114,28.888888888888893,29.444444444444446,28,28.888888888888893,25.003800000000002,22.327532356183397,20.638566666666666,16.866,14.097100000000001,12.073333333333334,8.7837,6.1636,8.655200823892894,9.49457128361238,13.890805564905193,16.422456560060443,19.787678535505933,21.53160414224306,24.306792425763877,27.674523271860494,25.52207063103751,21.777142857142856,19.866,15.854040000000001,13.1727,9.779399999999999,7.9971000000000005,5.3526
Sort Rows,48.88888888888889,55,48.88888888888889,55,55,55,61.11111111111111,48.88888888888889,55,55,41.493375,41.921,36.421,30.921000000000003,19.06575,13.280666666666667,14.420999999999998,8.921,13.172528032619775,11,33.84657762938231,33.00000000000001,33.00000000000001,33.00000000000001,33.00000000000001,35.88130217028381,28.53572621035059,25.74950347567031,54.965646470955654,55.03669112741827,9.312657748611812,16.073185731857315,14.666666666666668,28.555405405405406,41.14434041130246,39.6,42.595435545895334,55.01833944648216,55.04893238434164,55.204875,50.26685714285714,46.01865222623345,54.987780493223724,48.028942115768466,55.01571877679337,55.01571877679337,55.00611179019891,54.89706799750468,41.25,49.077425606401604,42.20070642660666,35.323987246811704,22.744877561219386,17.24762618690655,26.385363357215965,18.635179564997472,24.11630836412496,29.60692733215992,35.1013160538477,47.36384613239641,52.679907451012504,58.04203883038737,61.25403719790622,48.88888888888889,61.11111111111111,55,55,61.11111111111111,55,55,47.421,41.93219491283223,42.491166666666665,30.921000000000003,31.776249999999997,26.561333333333334,14.420999999999998,8.921,26.446446961894953,18.650050735667175,32.1681813082015,37.01783240997231,42.12860591430295,40.60245352537264,46.099089083345284,58.04613991343621,53.53146170493037,41.921,42.491166666666665,30.921000000000003,25.421,19.921,21.6315,17.842
