,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
4,1698489277627,1.251,0.0,0,0,COMMIT,144199,1698489277625.749
5,1698489331719,1.198,0.0,0,0,COMMIT,144201,1698489331717.802
6,1698489360628,1.175,0.0,0,0,COMMIT,144200,1698489360626.825
7,1698489395598,1.176,0.0,0,0,COMMIT,144204,1698489395596.824
8,1698489447496,1.458,0.0,0,0,COMMIT,144202,1698489447494.542
9,1698489473644,1.314,0.0,0,0,COMMIT,144203,1698489473642.686
10,1698489483675,1.102,0.0,0,0,COMMIT,144207,1698489483673.898
11,1698489499406,1.019,0.0,0,0,ROLLBACK,144206,1698489499404.981
12,1698489546131,1.088,0.0,0,0,COMMIT,144205,1698489546129.912
13,1698489598017,1.105,0.0,0,0,COMMIT,144210,1698489598015.895
14,1698489635861,1.052,0.0,0,0,COMMIT,144209,1698489635859.948
15,1698489649115,1.03,0.0,0,0,COMMIT,144212,1698489649113.97
16,1698489775952,1.067,0.0,0,0,COMMIT,144220,1698489775950.933
17,1698489809556,1.09,0.0,0,0,COMMIT,144215,1698489809554.91
18,1698489834807,1.06,0.0,0,0,COMMIT,144225,1698489834805.94
19,1698489875743,1.021,0.0,0,0,COMMIT,144228,1698489875741.979
20,1698489968296,1.003,0.0,0,0,COMMIT,144224,1698489968294.997
21,1698489015541,1.083,0.0,0,0,COMMIT,144234,1698489015539.917
22,1698489072047,1.01,0.0,0,0,COMMIT,144238,1698489072045.99
23,1698489106468,1.011,0.0,0,0,COMMIT,144237,1698489106466.989
25,1698489131857,4.465,0.0,0,0,COMMIT,144233,1698489131852.535
27,1698489140695,1.803,0.138,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 40137\
              AND OL_O_ID >= 40117\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",144242,1698489140693.197
30,1698489231743,1.008,0.0,0,0,COMMIT,144245,1698489231741.992
31,1698489294692,1.098,0.0,0,0,COMMIT,144247,1698489294690.902
32,1698489382732,1.052,0.0,0,0,COMMIT,144243,1698489382730.948
33,1698489396949,1.348,0.0,0,0,COMMIT,144251,1698489396947.652
34,1698489437069,1.146,0.0,0,0,COMMIT,144254,1698489437067.854
35,1698489473350,1.304,0.0,0,0,COMMIT,144255,1698489473348.696
36,1698489501744,3.106,0.0,0,0,COMMIT,144256,1698489501740.894
37,1698489580977,1.058,0.0,0,0,COMMIT,144259,1698489580975.942
38,1698489708102,1.063,0.0,0,0,COMMIT,144263,1698489708100.937
39,1698489750732,1.075,0.0,0,0,COMMIT,144258,1698489750730.925
40,1698489772152,1.011,0.0,0,0,COMMIT,144262,1698489772150.989
41,1698489968408,1.031,0.0,0,0,COMMIT,144274,1698489968406.969
42,1698489979292,1.711,0.0,0,0,COMMIT,144269,1698489979290.289
43,1698489086670,1.121,0.0,0,0,COMMIT,144281,1698489086668.879
48,1698489252231,1.187,0.0,0,0,COMMIT,144288,1698489252229.813
49,1698489293687,1.05,0.0,0,0,COMMIT,144291,1698489293685.95
50,1698489344810,1.005,0.0,0,0,COMMIT,144295,1698489344808.995
51,1698489390836,1.023,0.082,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 3\
              AND OL_O_ID < 40203\
              AND OL_O_ID >= 40183\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",144297,1698489390834.977
52,1698489466305,1.173,0.0,0,0,COMMIT,144296,1698489466303.827
53,1698489520031,1.128,0.0,0,0,COMMIT,144294,1698489520029.872
54,1698489599641,1.081,0.0,0,0,COMMIT,144304,1698489599639.919
55,1698489711083,1.088,0.0,0,0,COMMIT,144309,1698489711081.912
56,1698489887138,1.017,0.0,0,0,COMMIT,144307,1698489887136.983
57,1698489926476,1.065,0.0,0,0,COMMIT,144318,1698489926474.935
61,1698489158607,1.046,0.0,0,0,COMMIT,144320,1698489158605.954
63,1698489171478,1.016,0.0,0,0,COMMIT,144325,1698489171476.984
64,1698489288755,1.205,0.0,0,0,COMMIT,144327,1698489288753.795
65,1698489345737,1.14,0.0,0,0,COMMIT,144334,1698489345735.86
66,1698489350884,1.921,0.107,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 40192\
              AND OL_O_ID >= 40172\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",144335,1698489350882.079
67,1698489440266,2.092,0.094,1,386,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 7\
              AND OL_O_ID < 40370\
              AND OL_O_ID >= 40350\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",144341,1698489440263.908
68,1698489451610,1.427,0.0,0,0,COMMIT,144340,1698489451608.573
69,1698489484677,1.357,0.095,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (40196, '08', 2, 9, 55076, 2, '2023-10-28 18:29:52.206602', 7, 43.05, 'XKeFVyfSsKD7KZtOoMaRnrpV')",144331,1698489484675.643
70,1698489534408,1.155,0.0,0,0,COMMIT,144331,1698489534406.845
71,1698489540585,1.803,0.0,0,0,COMMIT,144330,1698489540583.197
72,1698489596081,1.111,0.0,0,0,COMMIT,144333,1698489596079.889
73,1698489615615,1.375,0.0,0,0,COMMIT,144336,1698489615613.625
74,1698489695561,1.062,0.0,0,0,COMMIT,144338,1698489695559.938
75,1698489795318,1.25,0.0,0,0,COMMIT,144351,1698489795316.75
76,1698489841049,1.227,0.0,0,0,COMMIT,144339,1698489841047.773
77,1698489869035,1.042,0.0,0,0,COMMIT,144353,1698489869033.958
78,1698489903241,1.484,0.0,0,0,COMMIT,144354,1698489903239.516
79,1698489918495,1.999,0.099,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 40149\
              AND OL_O_ID >= 40129\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",144356,1698489918493.001
80,1698489963257,1.487,0.0,0,0,COMMIT,144357,1698489963255.513
81,1698489020693,1.188,0.08,15,15,"SELECT OL_SUPPLY_W_ID, OL_I_ID, OL_QUANTITY, OL_AMOUNT, OL_DELIVERY_D FROM order_line WHERE OL_W_ID = 1 AND OL_D_ID = 3 AND OL_O_ID = 35412",144360,1698489020691.812
82,1698489041973,1.348,0.0,0,0,COMMIT,144350,1698489041971.652
85,1698489132260,1.31,0.0,0,0,COMMIT,144363,1698489132258.69
88,1698489166281,1.185,0.0,0,0,COMMIT,144364,1698489166279.815
90,1698489208693,1.216,0.0,0,0,COMMIT,144359,1698489208691.784
91,1698489215950,2.112,0.103,1,390,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 7\
              AND OL_O_ID < 39784\
              AND OL_O_ID >= 39764\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",144368,1698489215947.888
92,1698489219500,1.077,0.0,0,0,COMMIT,144367,1698489219498.923
93,1698489248616,1.231,0.0,0,0,COMMIT,144352,1698489248614.769
94,1698489260510,1.095,0.0,0,0,COMMIT,144362,1698489260508.905
95,1698489274717,1.1,0.0,0,0,COMMIT,144358,1698489274715.9
96,1698489287424,1.166,0.0,0,0,ROLLBACK,144365,1698489287422.834
97,1698489336314,1.072,0.0,0,0,COMMIT,144371,1698489336312.928
98,1698489485726,1.19,0.0,0,0,COMMIT,144376,1698489485724.81
99,1698489491107,1.67,0.0,0,0,COMMIT,144377,1698489491105.33
100,1698489513065,2.802,0.0,0,0,COMMIT,144378,1698489513062.198
101,1698489610532,1.173,0.0,0,0,COMMIT,144382,1698489610530.827
102,1698489700425,1.251,0.0,0,0,COMMIT,144381,1698489700423.749
103,1698489752674,1.147,0.0,0,0,COMMIT,144388,1698489752672.853
104,1698489782112,1.273,0.0,0,0,COMMIT,144389,1698489782110.727
105,1698489824540,1.191,0.0,0,0,COMMIT,144384,1698489824538.809
106,1698489840299,1.014,0.0,0,0,COMMIT,144383,1698489840297.986
107,1698489894748,1.296,0.0,0,0,COMMIT,144387,1698489894746.704
108,1698489900719,1.086,0.0,0,0,COMMIT,144385,1698489900717.914
109,1698489930646,1.173,0.0,0,0,COMMIT,144391,1698489930644.827
110,1698489032810,1.247,0.0,0,0,COMMIT,144394,1698489032808.753
111,1698489043451,1.106,0.0,0,0,COMMIT,144398,1698489043449.894
112,1698489099869,1.122,0.0,0,0,COMMIT,144402,1698489099867.878
114,1698489131000,1.191,0.0,0,0,COMMIT,144397,1698489130998.809
116,1698489144251,1.982,0.0,0,0,COMMIT,144403,1698489144249.018
118,1698489153311,1.113,0.0,0,0,COMMIT,144399,1698489153309.887
120,1698489225323,1.225,0.0,0,0,COMMIT,144406,1698489225321.775
121,1698489245387,1.205,0.0,0,0,COMMIT,144407,1698489245385.795
122,1698489304718,1.226,0.0,0,0,COMMIT,144410,1698489304716.774
123,1698489354093,1.512,0.0,0,0,COMMIT,144412,1698489354091.488
124,1698489384044,1.064,0.0,0,0,COMMIT,144409,1698489384042.936
125,1698489436937,1.103,0.0,0,0,ROLLBACK,144413,1698489436935.897
126,1698489459029,1.202,0.0,0,0,COMMIT,144417,1698489459027.798
127,1698489490455,2.747,0.0,0,0,COMMIT,144408,1698489490452.253
128,1698489533577,1.027,0.0,0,0,COMMIT,144411,1698489533575.973
129,1698489602894,1.022,0.0,0,0,COMMIT,144419,1698489602892.978
130,1698489820378,1.024,0.0,0,0,COMMIT,144428,1698489820376.976
131,1698489938540,1.264,0.0,0,0,COMMIT,144433,1698489938538.736
132,1698489957016,1.424,0.088,1,372,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 10\
              AND OL_O_ID < 39783\
              AND OL_O_ID >= 39763\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",144439,1698489957014.576
133,1698489095851,1.081,0.0,0,0,COMMIT,144444,1698489095849.919
137,1698489145587,6.244,0.0,0,0,COMMIT,144445,1698489145580.756
139,1698489169929,1.047,0.0,0,0,COMMIT,144442,1698489169927.953
