Avg Threads Running,2,2,2.7,3.5,4.2,4.5,5.3,5.9,7.000000000000001,7.555555555555555,8.25,9.142857142857142,10.428571428571429,10.5,10.8,12.25,13,15.5,18,25,25,25,32,32,32,32,32,32,32,13,15,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.25,17.333333333333332,17.5,15,15,15,15,15,15,15,98,95,95,95,95,95,95,95,95,95,92,51,51,51,51,51,51,51,51,51,51,21,19.5,16.666666666666668,17,17,17,17,17,17,17,23.5,25.333333333333332,32.5,47
Peak Threads Connected,2,2,9,10,10,10,10,10,13,13,13,13,18,18,18,18,18,18,18,32,32,32,32,32,32,32,32,32,32,13,17,20,20,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,98,98,98,98,98,98,98,98,98,98,92,51,51,51,51,51,51,51,51,51,51,21,21,21,21,21,21,21,21,21,21,47,47,47,47
Peak Threads Running,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,1,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,79,79,79,79,79,79,79,79,79,79,16,28,28,28,28,28,28,28,28,28,28,3,5,5,5,5,5,5,5,5,5,17,17,17,17
Questions,38.111111111111114,37.77777777777778,117.33333333333334,228.33333333333334,374.33333333333337,515.5555555555555,673.4444444444445,838.8888888888889,987.1111111111111,954.563175,960.5897714285713,888.8931333333333,1286.015304424975,1143.2096257951853,1020.2652469003848,888.0704171514044,759.3656916483953,699.9916604431168,1212.3982288244536,1212.3982288244536,1212.3982288244536,240.6817635270541,354.52050989345514,313.65,313.65,313.65,313.65,313.65,313.65,1160.351150127792,1177.227846519185,1188.2470119521913,259.3375904860393,215.4,215.4,215.4,215.4,215.4,215.4,215.4,178.81318510858324,253.30821989528795,363.9482608695652,481.440592216582,438.5333333333334,438.5333333333334,438.5333333333334,438.5333333333334,438.5333333333334,402.3042470389171,1157.778024171194,1165.6066841252027,1168.2575865507906
Threads Created,0,0,0,0,0,0,0,0.11111111111111112,0.33333333333333337,0.323325,0.3266571428571428,0.3311,0.8872130420317179,0.8921741299738057,0.9139090779535414,0.9495540413273502,0.8920221247757624,0.7651854617874035,4.999285816311955,4.999285816311955,4.999285816311955,1.1763527054108216,0.8477295788939625,0.75,0.75,0.75,0.75,0.75,0.75,3.5559506611845757,3.3745781777277832,3.8417757541263517,2.1671664943123057,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.4942605997931748,0,0,0.4391370558375634,0.4,0.4,0.4,0.4,0.4,0.3669543147208122,3.991573345160217,4.489337822671156,4.701524433680012
Created Tmp Disk Tables,8.88888888888889,9,8.88888888888889,8.88888888888889,9,8.777777777777779,9.11111111111111,9.11111111111111,8.88888888888889,7.8675749999999995,6.968685714285714,5.9597999999999995,8.983032050571143,8.029567169764253,7.311272623628331,6.409489778959615,5.7344279449870434,5.509335324869306,8.99871446936152,8.99871446936152,8.99871446936152,1.8821643286573146,2.71273465246068,2.4,2.4,2.4,2.4,2.4,2.4,9.001000111123457,9.123859517560303,9.248719408081957,2.4079627714581178,2,2,2,2,2,2,2,1.6602895553257497,2.177434554973822,3.058388746803069,3.9522335025380704,3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,3.6000000000000005,3.3025888324873094,8.981040026610488,8.978675645342312,8.975637555207294
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,1,1.8888888888888888,5,7.777777777777779,10.88888888888889,17.11111111111111,18.444444444444446,17.89065,18.075028571428568,17.327566666666666,22.73483420206277,19.739352625670453,17.364272481117286,14.71808764057393,8.665357783535978,8.57007717201892,27.281816883302383,27.281816883302383,27.281816883302383,7.05811623246493,8.477295788939625,7.5,7.5,7.5,7.5,7.5,7.5,18.446494054894988,16.997875265591798,16.505406943653956,10.83583247156153,9,9,9,9,9,9,9,7.471302998965873,6.048429319371728,10.534450127877239,11.417563451776648,10.400000000000002,10.400000000000002,10.400000000000002,10.400000000000002,10.400000000000002,9.540812182741117,19.403481538973274,17.209128320239433,17.381393360877617
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.888888888888893,28.888888888888893,28.555555555555554,29.22222222222222,29.111111111111114,27.666666666666668,29.666666666666668,29.444444444444446,27.77777777777778,25.111575,22.321571428571424,18.5416,28.390817345014973,26.096093301733816,23.875874661536265,20.41541188853803,18.732464620291008,18.517488175255167,28.710184259391514,28.710184259391514,28.710184259391514,6.117034068136272,8.81638762049721,7.8,7.8,7.8,7.8,7.8,7.8,29.003222580286696,29.371328583927003,29.738190096755837,7.464684591520165,6.2,6.2,6.2,6.2,6.2,6.2,6.2,5.146897621509824,7.500052356020942,11.04418158567775,12.881353637901862,11.733333333333334,11.733333333333334,11.733333333333334,11.733333333333334,11.733333333333334,10.763993231810492,29.936800088701624,29.430103504177577,30.34620316284371
Sort Rows,86,86,76.44444444444444,86,86,76.44444444444444,86,86,76.44444444444444,74.1492,65.5492,56.9492,85.8378618165687,86.31784707496571,78.59618070400455,71.45394160988312,65.75477376918477,65.8059497137167,73.70375660619911,73.70375660619911,73.70375660619911,0,14.580948756976156,12.9,12.9,12.9,12.9,12.9,12.9,86.00955661740191,96.73790776152978,97.89413773477519,20.708479834539812,17.2,17.2,17.2,17.2,17.2,17.2,17.2,14.278490175801448,21.048534031413613,29.56442455242967,38.20492385786802,34.800000000000004,34.800000000000004,34.800000000000004,34.800000000000004,34.800000000000004,31.92502538071066,86.81672025723472,86.79386457164235,86.76449636700384
