Avg Threads Running,1,1,2,2.9,3.2,3.5,4.4,5.5,6,6.3999999999999995,6.5,6.699999999999999,6.5,6,6.3,6.6,6.3,5.9,6.1000000000000005,6.2,6.700000000000001,7.111111111111111,6.875,7.142857142857143,7.166666666666667,7.2,7.25,7,12,15,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,12,26,40,40,40,40,40,40,40,40,40,61,61,61,89,105.66666666666667,118,129.4,141.16666666666669,151.8571428571429,162.62500000000003,185.25,189.77777777777777,194,205.5,212.3,218.66666666666666,224.125,227.57142857142858,229.5,227.8,224.25,223.66666666666669,191.66666666666666,164.66666666666669,136.66666666666666,136.66666666666666,136.66666666666666,124.75,124.75,124.75,128.4,132.16666666666669,138.33333333333334,138.16666666666669,141.2,141.2,141.2,163,163,166.66666666666666,171,175,175.5,169,159.2,159.2,159.2,149.5,149.5,137.66666666666666,122,122,122,120
Peak Threads Connected,1,1,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,8,8,8,8,8,8,23,23,23,23,23,23,23,23,23,23,12,40,40,40,40,40,40,40,40,40,40,61,61,61,117,139,155,175,200,216,238,242,242,242,242,242,242,242,242,242,242,232,232,232,207,151,151,151,151,151,151,151,151,173,173,173,173,173,198,198,198,198,198,198,198,198,198,198,185,185,169,124,124,124,120
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,12,12,12,12,12,12,12,12,12,12,2,22,22,22,22,22,22,22,22,22,22,37,37,37,110,132,152,171,191,210,231,237,237,237,237,237,237,237,237,237,237,229,229,226,204,138,138,138,138,138,138,138,145,159,159,159,159,159,182,182,182,182,182,182,182,182,182,182,174,174,160,109,109,109,109
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.21555,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555,0.12073333333333333,0.1311,0.22160664819944595,0.24922118380062303,0,0,0,0,0,0,0,0,0.3328894806924101,0,0.14715493313146605,0.26871515884209823,0.38167239644474255,0.7356570443774235,1.2558081125204068,1.8966863773290192,2.754721497400916,2.9322464793159813,3.127443315089914,3.2222222222222223,3.555555555555556,3.3410249999999997,3.0487999999999995,2.6488,1.9114800000000003,1.27105,1.0866,0.7866,1.2181616832779623,0.888888888888889,0.6782741116751269,0.6,0.6,0.6693052772211089,0.6666666666666667,0.6666666666666667,0.7508447002878237,0.6688963210702341,0.5555555555555556,0.33333333333333337,0.25000000000000006,0.26319397993311033,0.22974916387959868,1.1231188366442761,1.2862655423753038,1,1.2222222222222223,1.375,1.184095238095238,0.2617715617715618,0.25015038670867945,0.2864508736751647,0.22901031223145227,0.2792461672357234,0.23907745865970406,0,0,0,0
table_open_cache_hits,280,279,309.22222222222223,584.5555555555555,901.8888888888889,1120.888888888889,1372.888888888889,1603.7777777777778,1868,2163.3333333333335,2368.3333333333335,2579.666666666667,2544.888888888889,2451.5555555555557,2505.666666666667,2491.5555555555557,2509.222222222222,2489.1111111111113,2423,2427.666666666667,2461.3333333333335,2126.40075,1895.2647428571424,1620.4033999999997,1377.7273200000002,1127.768,877.7313333333334,647.5029,2520.664819944598,2488.722741433022,880.9792964824121,1109.9240201005025,911.2,911.2,911.2,1174.9443216080401,945.9995979899497,717.0548743718593,2485.130936529072,1252.4914285714287,1366.7750189250569,1560.4289273960644,1803.020400804964,1951.2077007037199,2284.5661182971244,2331.1391275242668,1879.3189137268596,2087.4076236954606,2239.2494136043783,2229.777777777778,2268.1111111111113,1924.322625,1754.4755142857143,1526.9228333333333,1251.79452,1072.7662,866.6238666666666,645.9296999999999,2651.827242524917,2612.4444444444443,825.6291624365482,730.35,730.35,1655.7273947895792,1649.2000000000003,1649.2000000000003,2467.40082592917,2421.1817168338907,2432.888888888889,2412.888888888889,1777.0000000000005,1870.7828093645483,1633.0570568561875,2076.2723560097184,2377.876232671145,2415.5555555555557,2465.4444444444443,2471.75,2051.0897714285716,1984.4902097902097,2176.5585147522197,2492.409051847608,1992.618726725866,1717.3639284996989,1470.32637075718,1261.2925,448,448,369.5081967213115
table_open_cache_misses,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.21555,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555,0.12073333333333333,0.1311,0.22160664819944595,0.24922118380062303,0,0,0,0,0,0,0,0,0.3328894806924101,0,0.14715493313146605,0.26871515884209823,0.38167239644474255,0.7356570443774235,1.2558081125204068,1.8966863773290192,2.754721497400916,2.9322464793159813,3.127443315089914,3.2222222222222223,3.555555555555556,3.3410249999999997,3.0487999999999995,2.6488,1.9114800000000003,1.27105,1.0866,0.7866,1.2181616832779623,0.888888888888889,0.6782741116751269,0.6,0.6,0.6693052772211089,0.6666666666666667,0.6666666666666667,0.7508447002878237,0.6688963210702341,0.5555555555555556,0.33333333333333337,0.25000000000000006,0.26319397993311033,0.22974916387959868,1.1231188366442761,1.2862655423753038,1,1.2222222222222223,1.375,1.184095238095238,0.2617715617715618,0.25015038670867945,0.2864508736751647,0.22901031223145227,0.2792461672357234,0.23907745865970406,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12260950739623726,0.37674243375612204,0.8925582952136561,1.1977049988699635,1.2901884508990318,1.4520272534346028,1.6666666666666667,1.8888888888888888,1.832175,1.7421714285714285,1.5451333333333332,1.01196,0.80885,0.7243999999999999,0.5244,0.8859357696566998,0.6666666666666667,0.33913705583756343,0.3,0.3,0.26772211088844355,0.2666666666666667,0.2666666666666667,0.37542235014391184,0.33444816053511706,0.33333333333333337,0.22222222222222224,0.25000000000000006,0.26319397993311033,0.22974916387959868,0.873536872945548,1.0004287551807918,0.7777777777777779,0.888888888888889,1,0.8288666666666666,0.1308857808857809,0.12507519335433973,0.14322543683758235,0.11450515611572613,0.1396230836178617,0.11953872932985203,0,0,0,0
Sort Scan,1,1,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,1,0.888888888888889,1,1,1,1,1,1,1,1,1,1,1,1,0.969975,0.8710857142857142,0.6622,0.5622,0.57775,0.4829333333333333,0.3933,0.9972299168975068,0.8722741433021806,0.5801005025125627,0.7308542713567838,0.6,0.6,0.6,0.7736683417085427,0.6229145728643216,0.4721608040201005,0.9986684420772303,0.7104318936877078,0.5886197325258642,0.8061454765262948,0.8905689250377327,0.8582665517736607,1.1302273012683661,1.1156978690170702,0.8383934992089745,0.8210290142084748,0.8935552328828326,1.1111111111111112,1,0.8622,0.8710857142857142,0.6622,0.5622,0.4622,0.4829333333333333,0.3933,0.8859357696566998,1,0.33913705583756343,0.3,0.3,0.8031663326653307,0.8,0.8,1.1262670504317356,1.0033444816053512,0.888888888888889,1.1111111111111112,0.7500000000000002,0.7895819397993311,0.6892474916387961,0.7487458910961842,0.8575103615835358,0.888888888888889,1,1,0.7104571428571429,0.9162004662004662,0.8755263534803781,1.0025780578630765,0.801536092810083,0.6981154180893084,0.5976936466492602,0.5122,0,0,0
Slow Queries,4.555555555555555,4.444444444444445,5,7.222222222222223,9.222222222222223,11.222222222222223,12.777777777777779,14,16.22222222222222,18.77777777777778,20.555555555555557,22.333333333333336,22.77777777777778,21.88888888888889,22.22222222222222,22.333333333333336,21.77777777777778,21,21,21.444444444444446,21.666666666666668,18.1062,16.115085714285712,13.685466666666665,11.581320000000002,10.97725,9.296466666666667,6.8172,19.168975069252078,18.06853582554517,7.928040201005025,9.988341708542714,8.2,8.2,8.2,10.573467336683416,8.513165829145729,6.4528643216080415,14.869063470927651,7.637142857142858,8.534986121625032,9.942460877157634,11.450171893342278,11.770512710038776,14.8185357277408,15.173491018632154,12.81544348790861,14.309362819061988,15.413827767228861,15.777777777777777,17.11111111111111,14.87295,14.372914285714284,12.140333333333333,10.34448,9.012899999999998,7.606199999999999,6.1617,68.54928017718716,75.66666666666667,49.34444162436548,43.65,43.65,90.62393453573814,90.26666666666668,90.26666666666668,118.13289951195092,115.49609810479376,115.66666666666667,107.55555555555557,72.75000000000001,76.58944816053511,66.85700668896321,91.84616264113191,105.18793768758039,105.22222222222221,112.66666666666667,114.875,93.66193333333334,95.54662004662005,101.93628258378688,116.7287310226296,93.3217022343168,84.33234250518845,72.20139251523062,56.98225,17,17,14.02151639344262
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,59,58,74.44444444444444,219.44444444444443,384.11111111111114,502.6666666666667,636.3333333333334,759.2222222222223,899,1055.7777777777778,1166.4444444444446,1278.5555555555557,1262,1215,1239.888888888889,1234,1241.3333333333335,1231.2222222222222,1197.111111111111,1199.111111111111,1215.3333333333335,1050.267375,936.4171428571428,801.5930999999999,679.9246800000001,559.14645,434.64000000000004,321.0639,1241.551246537396,1224.1744548286604,439.32944723618095,553.5003015075376,454.4,454.4,454.4,585.924824120603,471.7539698492462,357.5831155778895,1233.133599644918,607.596877076412,664.993142821095,760.598257102559,880.2637703337247,948.0167111877065,1111.8925028255683,1135.557291085574,917.0827176347311,1019.1315863510624,1093.1531330280354,1090.2222222222222,1110,941.0913,862.2659714285713,750.1622333333332,615.38412,528.4101499999999,427.5167333333334,320.27729999999997,1334.7729789590253,1315.2222222222222,418.66469543147207,370.35,370.35,850.4192852371409,847.0666666666668,847.0666666666668,1253.0346639969964,1227.6477146042364,1233.2222222222222,1222.2222222222222,889.5000000000002,936.4441806020066,817.447525083612,1044.5005180791768,1196.2269544090325,1215.111111111111,1241.7777777777778,1248.125,1032.412638095238,1010.8308857808858,1104.6641077055285,1264.9670581495272,1011.3095388140933,874.8782419495213,749.0296779808529,643.7073499999999,221.8,221.8,182.93954918032787
Table Locks Waited,0,0,0.5555555555555556,4.666666666666667,8.666666666666668,10.555555555555555,12.88888888888889,15.555555555555557,18.666666666666668,21.11111111111111,22.77777777777778,25.11111111111111,24.11111111111111,24.11111111111111,26.666666666666668,26.666666666666668,27.555555555555554,26.22222222222222,26.888888888888893,28,28.333333333333336,24.464925,20.797171428571424,16.665366666666664,14.6172,11.3239,9.900133333333333,7.0794,27.81163434903047,27.66355140186916,8.701507537688443,10.962814070351758,9,9,9,11.60502512562814,9.343718592964823,7.0824120603015075,19.973368841544605,14.919069767441863,14.862648246278074,15.451121633420646,17.048033707865166,18.514035616831826,20.595253045334672,21.42139908512775,15.570164985309527,17.24160929837797,19.881603931643024,20.666666666666668,24.11111111111111,21.33945,19.708314285714284,18.5416,15.7416,13.634899999999998,12.194066666666668,9.177,39.64562569213732,40.55555555555556,18.482969543147206,16.35,16.35,29.85101536406146,29.733333333333338,29.733333333333338,43.17357026654986,40.69119286510591,40.111111111111114,39.44444444444444,30.125000000000007,31.714874581939796,27.68477424749164,35.93980277261684,41.16049735600972,43,48.66666666666667,48.75,40.14082857142857,38.21864801864802,40.77451303351475,46.69149240905185,37.32868089372672,31.6944399812546,27.13529155787641,19.9758,6.8,6.8,5.608606557377049
bytes_received_rate,12473,12304.111111111111,13446.222222222223,31222.666666666668,51540.77777777778,65996.55555555556,82048.11111111111,96758.77777777778,113213.44444444445,133059.11111111112,146146.33333333334,160022.6666666667,157284.6666666667,150943.11111111112,154818.77777777778,153497.33333333334,153999.33333333334,153071.55555555556,148416.6666666667,148975.77777777778,151252.8888888889,131309.934525,117099.07259999998,99329.88963333333,84940.99896000001,70366.9457,54710.79293333334,40234.1967,154396.23268698057,152131.96261682242,55101.42633165829,69420.92381909548,56991.6,56991.6,56991.6,73487.66110552763,59168.163618090446,44848.66613065327,147101.19840213048,73360.61820598008,80014.46480570275,92957.97847404124,107695.35508762367,115629.34814016947,136392.56561597387,139034.80977351335,113183.721245711,125223.34524707656,133913.5485312186,133749.11111111112,135079,114357.897,105021.46917142856,90664.78189999999,74369.16528,63497.960399999996,51540.21486666667,38753.8155,155355.14950166113,153136.33333333334,47802.38543147208,42285.9,42285.9,96870.42682698731,96488.53333333335,96488.53333333335,143655.61256413462,140781.15942028986,140926.6666666667,140152.22222222222,102451.50000000003,107858.47214046822,94152.5858528428,119432.08271580678,136781.049021009,137635.33333333334,141202.6666666667,141228.125,117267.46395238096,114186.0641025641,125222.28178172442,143393.86995130335,114639.81417931823,100460.90300930575,86009.90883376848,73315.5397,25753.2,25753.2,21241.112704918032
bytes_sent_rate,164464.77777777778,162040.11111111112,168423,195366.33333333334,219340.22222222225,255894.6666666667,272204.55555555556,303653,325775.1111111111,361970.7777777778,383282.7777777778,402142.44444444444,406448.22222222225,389364.7777777778,395710.6666666667,406091.1111111111,399386.7777777778,398765.3333333334,392085.8888888889,394979.7777777778,401252.55555555556,352128.51540000003,318346.3318285714,270558.2546333333,223386.57192000002,197942.46529999998,158156.80320000002,120847.71779999998,414268.2548476454,398101.8068535825,160130.5559798995,201744.52582914574,165623.6,165623.6,165623.6,213562.89326633164,171948.9234170854,130334.9535678392,410239.01464713714,241923.72797342195,271231.9995647237,306328.1601282827,366616.05652565823,386656.43814447796,481848.9262840638,485865.44683699653,421205.18111709226,444227.2486160883,478089.9139953088,508937.2222222222,517856.2222222222,437458.50944999995,412360.3263714285,342543.91966666665,290751.96204,238236.5991,216245.47333333333,170192.97119999997,441072.75747508305,449024.6666666667,162872.26675126902,144076.5,144076.5,304922.6336406146,303720.5333333333,303720.5333333333,472778.2505318482,458202.0066889633,439916.8888888889,469444.7777777778,363451.12500000006,382632.5923996655,334010.368319398,424052.3602133057,485651.1362012291,475942.5555555556,507789.6666666667,518193.375,413801.73693333333,383873.7287878788,410604.59940561437,470189.3440274993,375904.6258163849,334743.55051215104,286591.71279373363,227769.57775,69994.2,69994.2,57730.871926229505
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
