Avg Threads Running,2,2,2.6,3.5999999999999996,3.9,4.5,5.3,6.1000000000000005,6.7,7.199999999999999,7.7,8.3,8.333333333333334,7.875,8.285714285714285,8.333333333333334,8,7.5,7.333333333333333,7.5,8,13,13,18,18,18,21.333333333333336,21.333333333333336,21.333333333333336,21.333333333333336,21.333333333333336,25.5,25.5,28,28,28,56,56,56,56,56,56,56,56,56,56,60,77,72.66666666666666,72.66666666666666,69.25,69.25,69.25,69.25,61,61,61.25000000000001,50.333333333333336,43.5,45.66666666666667,39,39,36,36,40,41,40.5,38.4,37.666666666666664,33.16666666666667,32.142857142857146,31.000000000000004,31.142857142857142,31.5,31.333333333333332,29.999999999999996,30.333333333333332,30.375,29.857142857142858,31,32,34.25,34.25,34.333333333333336,36.5,42,97,97,97,97,97,69,52,43.25,39.2,37.333333333333336,25.166666666666664,24.71428571428571,24.71428571428571
Peak Threads Connected,2,2,8,12,12,12,12,12,12,12,12,12,12,10,10,10,10,8,8,8,8,13,13,23,23,23,28,28,28,28,28,28,28,28,28,28,56,56,56,56,56,56,56,56,56,56,60,94,94,94,94,94,94,94,94,94,94,64,59,59,50,50,50,50,50,50,50,50,50,43,43,43,43,43,43,39,42,42,42,42,42,42,42,42,42,42,97,97,97,97,97,97,97,97,97,97,41,41,41
Peak Threads Running,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,38,38,54,54,54,54,54,54,54,54,54,54,49,41,41,30,30,30,30,30,30,30,30,30,25,25,25,25,25,25,22,25,25,25,25,25,25,25,25,25,25,75,75,75,75,75,75,75,75,75,75,33,33,33
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0.7777777777777779,0.888888888888889,1.6674077367718987,1.6666666666666667,1.5555555555555558,1.4444444444444444,1.3333333333333335,1.2222222222222223,1.1111111111111112,1.1111111111111112,1,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13402489626556,3.733503054989817,3.3000000000000007,4.008766423968533,3.866666666666667,3.866666666666667,3.866666666666667,4.260117779726851,4.260117779726851,2.4865113296280463,1.5243310619910253,0.892696348174087,0.9992228266903519,0.798562587342783,0.798562587342783,0.7494379215588308,0.7494379215588308,0.4905238571905238,0.5005005005005005,0.7169486664754804,0.6270378730875344,0.557165143748607,0.36775261573742296,0.6268020559107433,0.5569789461958338,0.4666666666666666,0.7499062617172851,0.779510022271715,0.5553087516659263,0.6666666666666667,0.6520071428571429,0.6604571428571427,0.4481333333333333,0.45976,0.2666666666666667,0.24293387042631753,0.1311,0.16265060240963852,0,0,0,0,0.11144544745347151,0.12764824120603016,0.12302789400278939,0.11666666666666667
table_open_cache_hits,278.11111111111114,281.33333333333337,305.69141840818145,602,925.7777777777777,1210,1477.111111111111,1698.8888888888891,1932,2290.1111111111113,2558.1111111111113,2753.4444444444443,2354.45265,2029.5208285714284,1744.6762666666666,1474.6506000000002,1255.1041,1023.2149999999999,649.9938,368.8428,926.7919939577039,1168.3327794561933,959.4,1715.5956534832362,1957.5952519574384,2028.5011343103797,1786.5015358361773,1544.5019373619755,1365.2609849749583,1122.95714524207,488.9078838174273,750.6038187372709,663.45,1310.0372206879235,1263.6000000000001,1263.6000000000001,1263.6000000000001,2440.546297456459,2440.546297456459,2066.1725096194955,1912.4003448562405,1785.5712356178087,2431.7752858887534,2376.1229786384506,2376.1229786384506,2429.67774169373,2429.67774169373,1851.7275608942277,2499.666332999667,2514.769142529395,2513.669425633308,2521.172275462447,2137.378202665902,2513.3508837908985,2492.8149715940735,1743.5833333333333,2540.307461567304,2500.6681514476613,2458.018658374056,2470.666666666667,2135.866732142857,1903.6576380952379,1644.7613666666664,1419.73888,929.6000000000001,846.8674723061429,634.6551,424.5180722891566,2449.9799919967986,2426.5863050393436,2398.8240355657535,2463.313683682428,2495.486459378134,1593.4329949748744,1851.6928326359835,1755.95
table_open_cache_misses,0.7777777777777779,0.888888888888889,1.6674077367718987,1.6666666666666667,1.5555555555555558,1.4444444444444444,1.3333333333333335,1.2222222222222223,1.1111111111111112,1.1111111111111112,1,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13402489626556,3.733503054989817,3.3000000000000007,4.008766423968533,3.866666666666667,3.866666666666667,3.866666666666667,4.260117779726851,4.260117779726851,2.4865113296280463,1.5243310619910253,0.892696348174087,0.9992228266903519,0.798562587342783,0.798562587342783,0.7494379215588308,0.7494379215588308,0.4905238571905238,0.5005005005005005,0.7169486664754804,0.6270378730875344,0.557165143748607,0.36775261573742296,0.6268020559107433,0.5569789461958338,0.4666666666666666,0.7499062617172851,0.779510022271715,0.5553087516659263,0.6666666666666667,0.6520071428571429,0.6604571428571427,0.4481333333333333,0.45976,0.2666666666666667,0.24293387042631753,0.1311,0.16265060240963852,0,0,0,0,0.11144544745347151,0.12764824120603016,0.12302789400278939,0.11666666666666667
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,1.1111111111111112,1.1116051578479325,1,1,1,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889,0.8622,0.7621999999999999,0.5518333333333333,0.44976000000000005,0.4622,0.24146666666666666,0.2622,0.16219999999999998,0.19320241691842902,0.24355488418932528,0.2,0.5693033527404137,0.6496085123469183,0.6731379241116243,0.5928327645051195,0.5125276048986147,0.564390651085142,0.4642237061769617,0.24107883817427384,0.3394093686354379,0.30000000000000004,0.5529332998577287,0.5333333333333334,0.5333333333333334,0.5333333333333334,1.0023806540533768,1.0023806540533768,0.8288371098760153,0.7621655309955127,0.7141570785392696,0.9992228266903519,0.9982032341784788,0.9982032341784788,1.1241568823382464,1.1241568823382464,0.9810477143810477,1.1678345011678346,1.0037281330656724,1.0032605969400552,1.114330287497214,0.7355052314748459,1.0028832894571893,0.891166313913334,0.5833333333333333,0.874890638670166,1.0022271714922049,0.9995557529986673,1.1111111111111112,0.8693428571428571,0.8806095238095237,0.6721999999999999,0.68964,0.5333333333333334,0.48586774085263507,0.2622,0.32530120481927705,1.0004001600640255,1.0045203415369162,0.8604617811558871,0.8779631255487269,1.0030090270812437,0.5105929648241206,0.7381673640167363,0.7
Slow Queries,4.111111111111112,4.444444444444445,4.11293908403735,6.777777777777779,9.333333333333334,11.666666666666668,12.88888888888889,15.88888888888889,17.77777777777778,19.11111111111111,21.11111111111111,22.11111111111111,18.5373,15.679542857142854,13.133633333333332,11.581320000000002,8.5507,6.157400000000001,4.5885,2.1086,7.921299093655589,9.985750251762337,8.2,13.663280465769926,15.59060429632604,16.15531017867898,14.227986348122865,12.300662517566753,10.347161936560937,8.51076794657763,13.018257261410787,24.776883910386964,21.900000000000002,62.481462883923335,60.26666666666667,60.26666666666667,60.26666666666667,124.54579626613206,124.54579626613206,111.30098332620778,107.7193950473658,96.76828414207102,120.6839125124903,108.80415252545417,108.80415252545417,121.78366225331001,121.78366225331001,105.46262929596261,136.30296963630298,142.2426154287353,135.81640331075997,134.94539781591263,109.95803210548945,138.64861476745642,132.89517656232596,94.03333333333333,141.1073615798025,143.31848552338528,136.49489115948467,139.66666666666669,122.6860107142857,111.50718095238093,90.0748,82.41198,52.53333333333334,47.85797247398455,30.939599999999995,19.355421686746986,135.05402160864344,132.76410513979573,129.64290836082031,129.31142606296248,130.61406441546862,78.63131658291458,94.60845048814505,89.71666666666667
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57.66666666666667,61,73.14361938639396,227.44444444444443,395.44444444444446,545,683.5555555555555,802.3333333333334,927.3333333333334,1109.4444444444446,1253,1356.4444444444446,1160.9523,1000.3330571428571,859.6459666666666,727.82412,620.0413,503.69946666666664,322.6371,181.0152,456.7305135951662,575.763746223565,472.8,846.9810630395502,966.4550642441278,1001.4609465970691,881.9869453924914,762.5129441879141,674.8230884808015,555.0568113522538,248.7933609958506,364.35595723014256,322.05000000000007,661.0317599799147,637.6000000000001,637.6000000000001,637.6000000000001,1244.8314747525371,1244.8314747525371,1054.1623984608807,989.2908592321753,920.012856428214,1242.367047851671,1205.2305849470952,1205.2305849470952,1237.3220084936297,1237.3220084936297,948.9184017350684,1272.9396062729397,1281.4740464582737,1279.0318535239528,1283.4856251392912,1085.4831374516266,1283.6906105052024,1268.9094352233485,890.1666666666666,1299.2125984251966,1281.2917594654787,1260.8840515326524,1265,1093.8506499999999,975.2750476190474,837.4491666666665,726.88056,474.5333333333334,432.30082242363204,320.9328,210.46987951807228,1255.1020408163263,1243.0939226519338,1225.8712175534204,1257.7448890003761,1277.05338236933,812.4810552763819,947.3147838214784,898.3333333333334
Table Locks Waited,0,0,0,5.444444444444445,11.11111111111111,14.666666666666668,18.22222222222222,21.444444444444446,23.666666666666668,29.111111111111114,30.666666666666668,32.333333333333336,26.08155,20.797171428571424,17.548299999999998,14.27988,11.3239,9.4172,3.8019,2.433,8.11450151057402,10.22930513595166,8.4,17.07910058221241,19.48825537040755,20.194137723348728,17.784982935153582,15.37582814695844,14.67415692821369,12.069816360601003,5.303734439834025,25.79511201629328,22.800000000000004,28.337831617708595,27.333333333333336,27.333333333333336,27.333333333333336,43.47826086956522,43.47826086956522,38.48172295852929,24.77037975735416,25.35257628814407,35.08382369268347,34.73747254941106,34.73747254941106,38.8458656007994,38.8458656007994,33.600884217550885,44.71137804471138,44.594207054774884,43.6418359668924,43.347448183641625,34.936498495055176,40.86749404538047,40.659463072295864,27.299999999999994,38.87014123234595,38.084632516703785,36.09506885828521,38.44444444444444,33.14369642857143,29.940723809523803,25.879699999999996,22.06848,15.333333333333334,13.968697549513257,11.0124,9.433734939759034,44.217687074829925,43.69663485685585,42.306037573497775,41.640536811739615,41.12337011033099,23.359628140703517,26.6970529986053,25.31666666666667
bytes_received_rate,12140.666666666668,12946,13959.537572254336,31591.222222222226,53029.777777777774,71063,87852.11111111111,101486.44444444445,116326.77777777778,137277,154331.22222222222,167500.11111111112,144273.2193,123040.31271428571,105627.08053333333,88996.26000000001,76344.46274999999,61796.51153333334,40415.376899999996,23236.4476,56082.990785498485,70699.35533736153,58056.2,104029.65560128489,118703.93787392092,123003.50257980327,108329.22030716723,93654.93803453122,82898.6394824708,68185.95166944907,28169.0979253112,43243.97795315682,38222.850000000006,73896.49439283622,71277.06666666668,71277.06666666668,71277.06666666668,140414.73499561456,140414.73499561456,118855.71517742626,109984.42397789595,104636.8668334167,143774.39769068503,141526.05310441204,141526.05310441204,142675.8680989258,142675.8680989258,106286.4641141141,143319.15248581916,143422.85632348724,143503.7622272385,143810.4524180967,121072.12907410061,142673.56148928165,141753.4811184137,98796.24999999999,144014.74815648043,141697.7728285078,139664.37139049312,140218.33333333334,121241.706225,108451.46590476189,93525.20259999999,80502.13696,52659.60000000001,47973.00166163141,36021.4293,24152.801204819272,140919.96798719486,140840.95094592334,139047.32539796358,142516.6185877336,144978.82536498382,92379.54275376885,108326.79883682009,102725.70000000001
bytes_sent_rate,167236.77777777778,177548.8888888889,175896.8430413517,196741.22222222222,229192.6666666667,263377,276946.6666666667,305826.44444444444,338504.3333333334,346027.3333333334,383033.44444444444,397334.8888888889,350396.247825,299173.5174857142,248061.88586666662,217161.78108000002,184996.9366,132637.15706666667,103599.6774,54704.8696,134344.2666163142,169357.10649546827,139071,276311.8092300743,315287.9786739611,326707.99632101995,287731.8268771331,248755.65743324632,234419.28066777968,192815.00687813023,117722.41286307054,144276.30412423625,127524.15000000002,225992.13365135156,217981.33333333334,217981.33333333334,217981.33333333334,411350.7079313369,411350.7079313369,330904.33572039334,309036.401101047,294255.92646323156,419773.6205173753,425787.7819924137,425787.7819924137,407450.7869098176,407450.7869098176,276969.3907240574,390227.7277277278,379817.60825924866,371802.85929270124,384625.91932248714,327403.0439071234,394350.3823492541,378241.84025843826,255002.06666666665,385147.3565804274,377819.93318485527,390560.52865393163,397687.22222222225,336034.48398571427,302029.1428761904,254195.56693333332,232085.00896,149780.26666666666,136450.12460557232,106465.39229999999,61560.975903614446,423904.96198479395,404235.7274401473,397707.7298150007,394771.85501066095,411636.5763958542,232759.93013065326,283857.3387168759,269180.3333333334
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.555555555555554,28.333333333333336,35.34904401956425,105.77777777777779,176.33333333333334,243,305,355.55555555555554,407.6666666666667,488.88888888888886,552.6666666666667,592.6666666666667,504.17145,436.4139428571428,373.8119,314.38224,268.3071,219.97613333333334,138.4416,74.12539999999998,203.05574018126887,255.97618328298086,210.2,370.75880847219435,423.05754366593055,438.3810730776953,386.082337883959,333.78360269022284,292.3543572621035,240.46787979966612,114.75352697095434,161.55885947046843,142.8,281.4430496275839,271.4666666666667,271.4666666666667,271.4666666666667,506.20223029695524,506.20223029695524,421.9964942283027,392.2611932856905,357.79269634817405,501.05473520595086,500.8983829107606,500.8983829107606,504.7464401698726,504.7464401698726,375.74127460794125,517.3506840173507,514.4823630628047,513.2932029094557,516.8263873412079,437.748196932779,514.6044879027203,510.5269020831012,351.6333333333333,518.4351956005498,506.68151447661467,500.44424700133277,507.88888888888886,437.49679285714285,391.98131428571423,339.1248999999999,292.98206,188.66666666666669,171.87571332661963,132.80429999999998,92.71084337349397,498.19927971188474,485.3507450192533,481.4283665567188,498.80847861532664,508.8599130725509,326.26890452261307,376.8344393305439,357.35
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1.0004446420631392,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.38640483383685803,0.48710976837865055,0.4,0.711629190925517,0.8120106404336479,0.8414224051395303,0.7410409556313993,0.6406595061232684,0.564390651085142,0.4642237061769617,0.24107883817427384,0.3394093686354379,0.30000000000000004,0.5529332998577287,0.5333333333333334,0.5333333333333334,0.5333333333333334,1.0023806540533768,1.0023806540533768,0.8288371098760153,0.7621655309955127,0.7141570785392696,0.9992228266903519,0.9982032341784788,0.9982032341784788,0.9992505620784412,0.9992505620784412,0.7357857857857858,1.001001001001001,1.0037281330656724,1.0032605969400552,1.0028972587474927,0.8580894367206534,1.0028832894571893,1.0025621031525007,0.7,0.9998750156230469,1.0022271714922049,0.9995557529986673,1,0.8693428571428571,0.7705333333333332,0.6721999999999999,0.5747,0.4,0.3644008056394763,0.2622,0.16265060240963852,1.0004001600640255,1.0045203415369162,1.0038720780152015,1.003386429198545,1.0030090270812437,0.6382412060301508,0.7381673640167363,0.7
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
