Avg Threads Running,1,1,1.5,2.3,2.6,3.6,3.8888888888888893,4.25,4.714285714285714,5.333333333333334,6.2,7.5,8,7.5,11,26,26,26,26,16.5,16.5,16.5,16.5,16.5,16.5,7,7,7,7,42,42,42,42,42,42,42,42,42,42,43,40,48,58,71.4,84.5,98.57142857142857,114.375,114.77777777777777,117.89999999999999,132.3,150.7,169.8,186.5,180.9,171,169.66666666666666,162.75,169.14285714285714,173,170.2,157.5,125,60,51,38,38,38,38,28,28,28,28,28,28,18,18,18,18
Peak Threads Connected,1,1,6,9,9,11,11,11,11,11,11,11,11,11,11,26,26,26,26,26,26,26,26,26,26,7,7,7,7,42,42,42,42,42,42,42,42,42,42,43,43,64,88,125,150,183,225,225,225,225,225,255,255,255,255,255,255,255,255,255,255,255,69,51,38,38,38,38,38,38,38,38,38,38,18,18,18,18
Peak Threads Running,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,1,1,1,1,23,23,23,23,23,23,23,23,23,23,25,26,57,80,116,147,180,222,222,222,222,222,254,254,254,254,254,254,254,254,254,254,254,56,45,21,21,21,21,21,21,21,21,21,21,6,6,6,6
Questions,36.111111111111114,38.44444444444444,124.55555555555557,285.11111111111114,450.7777777777778,580.6666666666667,557.4123,560.9792,563.5321999999999,570.1832400000001,580.40765,509.6154,357.6408,195.7754,758.0359754570497,1107.1875782619586,1107.1875782619586,1107.1875782619586,790.4765715001253,679.7578136739294,216.30737874097008,370.04791772473334,364.723259334006,390.6728096676737,447.9924552223788,515.3026805159993,573.3223417993973,792.1432700150584,821.2732746125545,780.5555555555555,689.7777777777778,716.4295242329924,684.2280760253418,890,936.5555555555557,843.770475,638.288057142857,579.5353666666666,527.68092,488.42985,443.695,466.3227,178.0956,782.3019028542814,1142.2133199799698,1142.2133199799698,1142.2133199799698,815.4260891337005,701.2047571357035
Threads Created,0,0,0,0,0,0.33333333333333337,0.323325,0.3266571428571428,0.3311,0.33732,0.34665,0.36219999999999997,0.3933,0.4866,1.7146255947908842,2.504382669671926,2.504382669671926,2.504382669671926,1.7880040070122718,1.5375657400450788,0,4.070187912646013,6.865035317860746,11.300453172205437,13.915981082712822,17.472058412911153,22.03243752946723,23.219003325385874,24.305942691492923,28.77777777777778,29.888888888888893,31.12494441974211,27.00900300100033,24.22222222222222,20.555555555555557,15.411824999999999,14.04625714285714,12.029966666666665,7.645920000000001,3.9287,0,0,0,0.5144466700050074,0.7511266900350525,0.7511266900350525,0.7511266900350525,0.536229344016024,0.46111667501251874
Created Tmp Disk Tables,8.88888888888889,9.11111111111111,9,9.11111111111111,9,8.88888888888889,7.54425,6.8598,5.739066666666666,4.947360000000001,3.9287,3.2598,2.0976,1.4598,6.515577260205359,9.51665414475332,9.51665414475332,9.51665414475332,6.794415226646632,5.8427498121712995,1.9248710010319918,7.801193499238193,7.741422805247224,8.475339879154077,10.085894546186356,10.950797174289384,11.614926306295226,12.313107824068265,12.821942245512322,13,9.666666666666668,9.782125389061806,9.892186284316995,9,8.88888888888889,7.7598,6.968685714285714,5.9597999999999995,4.947360000000001,4.1598,3.3805333333333336,2.2287,1.4598,6.344842263395092,9.263895843765647,9.263895843765647,9.263895843765647,6.613495242864296,5.687105658487732
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5614144235652616,3.0673562058526738,2.825113293051359,2.6810605755685253,2.583895962472776,2.51457167455876,2.462621564813653,2.341398149180511,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,0.22222222222222224,3.7777777777777777,5.222222222222222,5.065424999999999,5.117628571428571,5.187233333333333,5.28468,5.4308499999999995,5.553733333333334,5.8995,2.1086,8.230202854996243,12.021036814425244,12.021036814425244,12.021036814425244,8.582419233658904,7.380315552216379,5.7746130030959755,7.462011173184358,7.303229061553985,7.802693856998992,9.192207687663515,12.673394482604568,13.650531947604696,13.485784759693814,15.94380644441967,14.11111111111111,13.222222222222223,13.783903957314362,13.00433477825942,12.666666666666668,9.444444444444445,7.975350000000001,7.948657142857142,4.9665,4.16028,2.88875,1.6902666666666668,1.7043,0.32439999999999997,12.175237856785177,17.776664997496244,17.776664997496244,17.776664997496244,12.690761141712567,10.913094641962944
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,27.555555555555554,29.111111111111114,29.333333333333336,29.77777777777778,29.444444444444446,29,23.602725,22.321571428571424,18.651966666666663,16.19136,12.36385,10.383066666666668,5.8995,3.8928,19.889656899574256,29.05083896819434,29.05083896819434,29.05083896819434,20.740846481342352,17.835762584522914,5.534004127966976,29.339271203656676,26.875882946518665,29.058308157099695,33.1940833165627,36.29758613949852,37.95805813500605,39.75374811770611,41.92217638532724,42.66666666666667,28.666666666666668,30.013339261894174,30.565744136934534,28.111111111111114,28,24.788249999999998,22.648228571428568,18.8727,15.7416,13.4038,11.2282,7.3416,5.514799999999999,20.406384576865296,29.794692038057082,29.794692038057082,29.794692038057082,21.27043064596895,18.290961442163244
Sort Rows,113.77777777777779,142.22222222222223,128,142.22222222222223,128,128,96.5664,97.56159999999998,70.63466666666666,71.9616,44.3712,46.361599999999996,16.7808,20.761599999999998,109.73603806661659,160.28049085900327,160.28049085900327,160.28049085900327,114.4322564487854,98.40420736288505,0,43.415337734890805,37.392532795156406,51.79374370594159,65.62214932582009,94.98893728709444,107.88709898940203,105.65819189986198,114.84000445980601,143.11111111111111,114.66666666666667,129.05735882614496,143.38112704234746,143.33333333333334,129,111.22380000000001,112.37005714285712,99.66109999999999,72.52380000000001,74.52975,62.2984,33.8238,20.9238,88.48482724086128,129.19379068602902,129.19379068602902,129.19379068602902,92.23144717075613,79.31206810215323
