Avg Threads Running,2,2,2,3.1,3.7,4.4,5.1000000000000005,5.799999999999999,6.8,7.333333333333333,7.999999999999999,8.857142857142856,10,10.666666666666668,10.166666666666666,9.833333333333334,10,10.2,9.75,9.75,9.75,9.75,9.75,7.333333333333334,8.5,10,12,12,12,12,18.5,18.5,18.5,18.5,18.5,18.5,21,21,21,20.666666666666668,18.5,18.5,18.5,18.5,18.5,18.5,20,20,20,10,10,9,9,9,9,15,15,15,15,17.5,17.5,28,28,27.666666666666664,26.5,28,28,28,28,28,28,27.666666666666664,39.25,49,57.66666666666667,70,70,70,70,70,61,61,54.5,43,43,39.5,39.5,39.5,35,35,31,31,31,31,31,28.5,28.5,28.5,31,31,31,31,38.5,46,46,46,46,49.5,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,39,41
Peak Threads Connected,2,2,2,13,13,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,17,17,10,10,10,12,12,12,12,25,25,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,20,10,10,10,10,10,10,27,27,27,27,27,27,29,29,29,29,33,33,33,33,33,33,33,74,74,74,74,74,74,74,74,74,74,66,43,43,43,43,43,43,43,36,36,36,36,36,31,31,31,31,31,31,31,46,46,46,46,46,53,53,53,53,53,53,53,53,53,53,41,41
Peak Threads Running,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,4,4,4,1,1,1,1,1,1,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,37,44,44,44,44,44,44,44,44,44,44,26,26,26,26,26,26,26,9,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,33,33,33,33,33,33,33,33,33,33,23,7
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.11244000000000001,1.8851186515857172,2,2,2,2.25,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12136150234741785,0,0,0.17156469408224675,0.25075225677031093,0.25075225677031093,0.25075225677031093,0.1788866599799398,0.15381143430290872,1.328462304882099,1.328462304882099,1.328462304882099,1.0004446420631392,0.21267652992602554,0.24630127774041694,0.2563214525891056,0.2226967047747142,0.1890719569603228,0.1554472091459314,0,0,0,0,0.333555703802535,0.333555703802535,0.333555703802535,0.25483655770513675,0.3569215392303848,0.3069465267366317,0.4995004995004996,0.4995004995004996,2.373220084936298,2.2269235051775973,2.3588301886792453,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.4738742138364778,2.046201257861635,0.14999999999999997,5.222222222222222,5.777777777777778,6.5,1.2,1.2,1.2,1.2,1.2,6.125,6.125,6.120996441281138,0.2002803925495694,0.2002803925495694,0.2002803925495694,0.37546933667083854,0.37546933667083854,0.4910577243910577,0.509542876209543,0.4428094761428095,0.4996252810392206,0.4996252810392206,0.3992812936713915,0.3992812936713915,0.3992812936713915,0.6652622241933696,0.4001600640256102,0.3341687552213868,0.3341687552213868,0.3341687552213868,0.2555137844611529,0,0,0,0,0,0
table_open_cache_hits,280.6666666666667,277.8888888888889,278.44444444444446,477.44444444444446,816.6666666666667,1100.111111111111,1354,1642.2222222222222,1923.2222222222222,1835.0849249999999,1824.4890285714282,1819.7255999999998,1620.3728400000002,2656.6866267465066,2523.3333333333335,2494.222222222222,2489.5555555555557,2447.5,896.4,896.4,896.4,896.4,815.9133802816903,673.0674,457.8906,1721.1370110330995,2515.546639919759,2515.546639919759,2515.546639919759,1794.5909729187563,1543.03630892678,2411.9893723015607,2411.9893723015607,2411.9893723015607,2406.5140062249893,1515.107599193006,1754.6503026227304,1826.0340282447883,1586.4913248150638,1346.9486213853395,1107.4059179556152,889.3985957873622,1120.2912738214643,920.8,920.8,2406.9379586390924,2406.9379586390924,2406.9379586390924,1838.900600400267,1753.9124437781109,1508.335232383808,2465.3679653679656,2465.3679653679656,2435.92305770672,2424.674312437368,1303.600566037736,1252.6666666666665,1252.6666666666665,1252.6666666666665,1367.1793081761004,1130.8271069182388,704.9999999999999,2561.4444444444443,2434.222222222222,2435.25,225.8,225.8,225.8,225.8,225.8,2245.125,2245.125,2396.0142348754443,2449.028640096135,2449.028640096135,2449.028640096135,2446.683354192741,2446.683354192741,1797.5168001334666,1865.181698365032,1620.9040874207544,2408.5685735698225,2408.5685735698225,2388.1014174485927,2388.1014174485927,2388.1014174485927,2512.4736667036254,2383.3533413365344,2346.532999164578,2346.532999164578,2346.532999164578,1794.2177944862156,426.4,2524.598393574297,2524.598393574297,2524.598393574297,1927.025953815261,2596.712768089798
table_open_cache_misses,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.11244000000000001,1.8851186515857172,2,2,2,2.25,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12136150234741785,0,0,0.17156469408224675,0.25075225677031093,0.25075225677031093,0.25075225677031093,0.1788866599799398,0.15381143430290872,1.328462304882099,1.328462304882099,1.328462304882099,1.0004446420631392,0.21267652992602554,0.24630127774041694,0.2563214525891056,0.2226967047747142,0.1890719569603228,0.1554472091459314,0,0,0,0,0.333555703802535,0.333555703802535,0.333555703802535,0.25483655770513675,0.3569215392303848,0.3069465267366317,0.4995004995004996,0.4995004995004996,2.373220084936298,2.2269235051775973,2.3588301886792453,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.4738742138364778,2.046201257861635,0.14999999999999997,5.222222222222222,5.777777777777778,6.5,1.2,1.2,1.2,1.2,1.2,6.125,6.125,6.120996441281138,0.2002803925495694,0.2002803925495694,0.2002803925495694,0.37546933667083854,0.37546933667083854,0.4910577243910577,0.509542876209543,0.4428094761428095,0.4996252810392206,0.4996252810392206,0.3992812936713915,0.3992812936713915,0.3992812936713915,0.6652622241933696,0.4001600640256102,0.3341687552213868,0.3341687552213868,0.3341687552213868,0.2555137844611529,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,0.754425,0.6533142857142856,0.6622,0.5622,1.1088933244621866,0.888888888888889,1,0.888888888888889,1,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2427230046948357,0.2622,0.16219999999999998,0.686258776328987,1.0030090270812437,1.0030090270812437,1.0030090270812437,0.7155466399197592,0.6152457372116349,0.8302889405513119,0.8302889405513119,0.8302889405513119,1.0004446420631392,0.8507061197041021,0.9852051109616677,1.0252858103564224,0.8907868190988568,0.7562878278412912,0.6217888365837256,0.3863590772316951,0.48665997993981946,0.4,0.4,1.0006671114076051,1.0006671114076051,1.0006671114076051,0.7645096731154103,0.7138430784607696,0.6138930534732634,0.9990009990009991,0.9990009990009991,1.1241568823382464,1.0021155773299188,0.6937735849056604,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7276100628930817,0.6018238993710691,0.29999999999999993,1,1,0.875,0,0,0,0,0,0.875,0.875,0.9964412811387898,1.2016823552974163,1.2016823552974163,1.2016823552974163,1.1264080100125156,1.1264080100125156,0.7365865865865866,0.7643143143143144,0.6642142142142143,0.9992505620784412,0.9992505620784412,0.9982032341784788,0.9982032341784788,0.9982032341784788,0.8870162989244926,1.0004001600640255,1.1695906432748537,1.1695906432748537,1.1695906432748537,0.8942982456140351,0.4,1.1713520749665327,1.1713520749665327,1.1713520749665327,0.8940930388219543,1.0022048506714774
Slow Queries,4.333333333333334,3.8888888888888893,4.111111111111112,12.444444444444446,22.11111111111111,27.666666666666668,31,34.111111111111114,38.111111111111114,36.535725,36.58559999999999,36.7521,28.334880000000005,36.260811709913504,32.55555555555556,31.111111111111114,32.111111111111114,31,11.066666666666666,11.066666666666666,11.066666666666666,11.066666666666666,10.073004694835682,8.1282,6.6502,18.357422266800402,26.83049147442327,26.83049147442327,26.83049147442327,19.140872617853557,16.457823470411235,19.59481899701096,19.59481899701096,19.59481899701096,19.230769230769234,11.697209145931406,13.546570275722932,14.097679892400809,12.24831876260928,10.398957632817753,8.549596503026226,4.829488465396189,6.083249749247743,5,5,15.677118078719143,15.677118078719143,15.677118078719143,11.977318212141428,12.313793103448274,10.589655172413792,23.143523143523144,23.143523143523144,26.7299525355983,26.61173588687229,18.176867924528302,17.466666666666665,17.466666666666665,17.466666666666665,19.06338364779874,15.76778616352201,8.399999999999999,45.333333333333336,45.22222222222222,47,4.8,4.8,4.8,4.8,4.8,20.375,20.375,19.7864768683274,15.822151011415983,15.822151011415983,15.822151011415983,15.76971214017522,15.76971214017522,11.539856523189856,11.974257590924259,10.406022689356025,18.361229078191357,18.361229078191357,19.964064683569575,19.964064683569575,19.964064683569575,16.188047455371994,14.005602240896357,14.035087719298243,14.035087719298243,14.035087719298243,10.731578947368423,2.8,15.06024096385542,15.06024096385542,15.06024096385542,11.495481927710843,15.233513730206457
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,59.66666666666667,56.88888888888889,57.55555555555556,167,348.22222222222223,500.44444444444446,635.5555555555555,788.7777777777778,935.3333333333334,900.6756750000001,904.5136285714285,911.5183,810.57996,1325.9037480594366,1255.5555555555557,1239.3333333333335,1237.4444444444446,1217.875,443.6,443.6,443.6,443.6,403.7697183098592,334.1739,229.1886,850.1030591775327,1242.4774322968906,1242.4774322968906,1242.4774322968906,886.3834002006017,762.1356569709126,1196.6124211225506,1196.6124211225506,1196.6124211225506,1192.5300133392618,749.046738399462,867.4731002017485,902.7641560188298,784.3377942165433,665.9114324142569,547.4850706119704,438.71073219658984,552.602407221665,454.2,454.2,1183.955970647098,1183.955970647098,1183.955970647098,904.542361574383,861.6085957021489,740.9689155422288,1216.6167166167165,1216.6167166167165,1209.2180864351735,1200.311769290725,649.0945660377358,623.7333333333333,623.7333333333333,623.7333333333333,680.7519748427673,563.0664402515722,345.59999999999997,1269.7777777777778,1199,1198.25,92.4,92.4,92.4,92.4,92.4,1100.75,1100.75,1187.7580071174375,1216.1025435609854,1216.1025435609854,1216.1025435609854,1214.8936170212767,1214.8936170212767,892.4974140807474,926.0941775108444,804.8062228895564,1192.8553584811393,1192.8553584811393,1180.8744260331403,1180.8744260331403,1180.8744260331403,1242.2663266437519,1172.8691476590634,1156.390977443609,1156.390977443609,1156.390977443609,884.2054511278196,211.8,1248.995983935743,1248.995983935743,1248.995983935743,953.3586345381525,1283.8244137101624
Table Locks Waited,0,0,0,1.4444444444444444,5.222222222222222,8.555555555555555,10.333333333333334,13.666666666666668,18.11111111111111,17.567325,17.748371428571424,17.989766666666664,16.866,24.950099800399197,22.333333333333336,23.333333333333336,23.333333333333336,21.25,8.133333333333333,8.133333333333333,8.133333333333333,8.133333333333333,7.403051643192489,7.210499999999999,4.866,18.014292878635906,26.328986960882645,26.328986960882645,26.328986960882645,18.783099297893678,16.150200601805416,20.092992361341746,20.092992361341746,20.092992361341746,20.008892841262785,12.547915265635506,14.5317753866846,15.12296570275723,13.139105581708137,11.155245460659044,9.171385339609952,9.079438314944834,11.436509528585757,9.4,9.4,24.01601067378252,24.01601067378252,24.01601067378252,18.348232154769846,17.310694652673664,14.886906546726635,29.803529803529802,29.803529803529802,29.1031726205346,29.61808261886204,15.679283018867926,15.066666666666666,15.066666666666666,15.066666666666666,16.443987421383646,13.601220125786162,8.849999999999998,38.44444444444444,40.333333333333336,42.125,10,10,10,10,10,30.375,30.375,27.473309608540923,24.2339274984979,24.2339274984979,24.2339274984979,22.778473091364205,22.778473091364205,14.97726059392726,15.541057724391061,13.505689022355691,22.732950287284538,22.732950287284538,24.156518267119186,24.156518267119186,24.156518267119186,24.61470229515467,22.408963585434172,22.389306599832913,22.389306599832913,22.389306599832913,17.119423558897246,4.4,22.08835341365462,22.08835341365462,22.08835341365462,16.86004016064257,22.0485067147725
bytes_received_rate,12770.444444444445,12086.111111111111,12300.333333333334,23857.88888888889,45606.77777777778,63494.333333333336,78558.11111111111,97139.22222222222,114534.33333333334,109666.2357,109668.05814285713,110004.66399999999,98795.74332000001,161491.6833000665,153156.55555555556,152605.55555555556,152066.55555555556,149533.625,55292.133333333324,55292.133333333324,55292.133333333324,55292.133333333324,50327.52276995305,41728.86779999999,28074.387,103338.56218655969,151035.6068204614,151035.6068204614,151035.6068204614,107748.80190571715,92645.24122367101,146159.91364995018,146159.91364995018,146159.91364995018,146809.69319697644,93689.3283456624,108501.87037659719,112916.00790181574,98103.46587088097,83290.92383994619,68478.38180901142,55267.893279839525,69615.73681043129,57219.2,57219.2,146870.4136090727,146870.4136090727,146870.4136090727,112208.99599733154,106101.88750624687,91245.84052973513,148403.76290376292,148403.76290376292,147251.93604796403,145616.52377240843,77614.39350943397,74581.86666666667,74581.86666666667,74581.86666666667,81399.77504402515,67327.72472955973,40766.7,152235,144948.55555555556,145205.25,12661,12661,12661,12661,12661,132466.25,132466.25,141839.85765124555,149538.5539755658,149538.5539755658,149538.5539755658,150121.27659574468,150121.27659574468,111181.11596596598,115366.36691691694,100257.15770770772,147010.8668498626,147010.8668498626,144568.97584348172,144568.97584348172,144568.97584348172,149591.63987138262,146647.0588235294,144069.67418546363,144069.67418546363,144069.67418546363,110159.27462406017,25863,150032.96519410977,150032.96519410977,150032.96519410977,114520.16233266398,153794.7484465825
