Avg Threads Running,2,2,2.3,3.5,4.1000000000000005,4.6,5.1000000000000005,5.8,6.8,7.333333333333333,8,9.249999999999998,9.625,9,9.166666666666668,9.6,10.25,10.666666666666666,10,10,10,8,31,31,31,31,31,24.5,24.5,24,21,21,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,18.25,16,13.8,10.2,9.75,9.75,9.75,9.75,9.75,9.75,6.333333333333333,5,5,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,30,21,16.666666666666664,16.75,16.75,16.75,16.75,16.75,16.75,16.75,12.333333333333334,12.5,17
Peak Threads Connected,2,2,5,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,8,31,31,31,31,31,31,31,31,31,31,23,23,23,23,23,23,23,20,20,20,20,20,20,20,9,5,5,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,30,30,30,30,30,30,30,30,30,30,17,17,17
Peak Threads Running,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,2,1,1,11,11,11,11,11,11,11,11,11,11,35,35,35,35,35,35,35,35,35,35,11,11,11,11,11,11,11,11,11,11,2,1,1
Questions,39.77777777777778,37.88888888888889,124.66666666666667,245.8888888888889,388.8888888888889,540.3333333333334,682.6666666666667,796.5555555555555,927.5555555555557,894.4247250000001,901.0292857142856,1242.2091604746588,1244.3333333333335,1083.8623166666666,946.1267714285714,817.5389333333334,725.4787066666665,624.1157000000001,225,225,184.65793489318415,1118.9427312775329,1118.9427312775329,1121.7279359176086,1114.1065830721004,1114.1065830721004,494.55,494.55,494.55,538.3201358604495,1137.034980566352,1120.61623246493,1096.5048975957257,1125.6666666666667,425.2,425.2,425.2,425.2,425.2,387.6949596774193,291.9597,214.5906,249.2204819277108,340.2826722338205,457.50205761316874,415.6,415.6,415.6,415.6,415.6,385.6699588477366,275.649375,182.47499999999997
Threads Created,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.5555555555555556,0.538875,0.5444285714285714,1.8853277143174005,1.6666666666666667,1.6478749999999998,1.6761428571428572,1.718,1.7865999999999995,1.5366,0,0,0,3.2038446135362433,3.2038446135362433,2.5747389500786726,2.2570532915360504,2.2570532915360504,0.3,0.3,0.3,0.32655149278765516,3.997779011660188,4.258517034068136,3.7845057880676753,3.7777777777777777,0,0,0,0,0,0,0,0,0,0,0.1467764060356653,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12373113854595334,0.13552083333333334,0.16219999999999998
Created Tmp Disk Tables,9.222222222222223,9,9.11111111111111,9.222222222222223,8.88888888888889,9.11111111111111,8.777777777777779,9.11111111111111,9,7.652025,6.8598,8.872130420317179,9,8.019658333333332,7.0398,6.413866666666666,5.478906666666665,4.73785,2,2,1.641403865717192,9.010812975570683,9.010812975570683,9.011586325275356,9.028213166144202,9.028213166144202,4.05,4.05,4.05,4.408445152633345,8.995002776235424,9.01803607214429,9.127337488869099,9.222222222222223,3.8666666666666663,3.8666666666666663,3.8666666666666663,3.8666666666666663,3.8666666666666663,3.525604838709677,2.622,1.6219999999999999,2.301204819277108,2.9040187891440503,4.109739368998628,3.733333333333333,3.733333333333333,3.733333333333333,3.733333333333333,3.733333333333333,3.4644718792866938,2.439375,1.7841999999999998
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0.11111111111111112,0.4444444444444445,2.7777777777777777,5.222222222222222,6.444444444444445,8.777777777777779,8.514225,8.601971428571428,16.302539647332814,18.666666666666668,18.126624999999997,16.09097142857143,13.973066666666664,13.220839999999999,11.5245,4.4,4.4,3.611088504577823,13.616339607529033,13.616339607529033,15.877556858818483,15.924764890282134,15.924764890282134,8.85,8.85,8.85,9.633269037235827,17.545807884508605,16.53306613226453,15.360641139804097,16.88888888888889,7.0666666666666655,7.0666666666666655,7.0666666666666655,7.0666666666666655,7.0666666666666655,6.4433467741935475,4.7196,4.866,0.9204819277108433,1.0249478079331942,2.7887517146776406,2.533333333333333,2.533333333333333,2.533333333333333,2.533333333333333,2.533333333333333,2.3508916323731137,2.0328125,2.1086
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.444444444444446,29,29.333333333333336,29.111111111111114,28.22222222222222,29.77777777777778,27.333333333333336,29.444444444444446,29.111111111111114,24.249375,22.539342857142856,28.83442386603083,29.111111111111114,25.706849999999996,21.56637142857143,20.616,17.03225333333333,14.853800000000001,5.2,5.2,4.267650050864701,29.034841810172207,29.034841810172207,29.46645687312259,29.216300940438874,29.216300940438874,13.2,13.2,13.2,14.368265682656826,29.09494725152693,29.183366733466936,29.608192341941226,30.333333333333336,13.2,13.2,13.2,13.2,13.2,12.035685483870967,8.7837,5.514799999999999,8.5144578313253,8.882881002087682,14.237311385459535,12.933333333333332,12.933333333333332,12.933333333333332,12.933333333333332,12.933333333333332,12.001920438957473,8.13125,7.2989999999999995
Sort Rows,100,90,90,100,80,100,80,100,90,67.89824999999999,68.59799999999998,79.8491737828546,90,88.98525,70.398,72.15599999999999,53.59799999999999,57.6225,36,36,29.545269582909462,90.10812975570686,90.10812975570686,90.11586325275354,90.28213166144201,90.28213166144201,40.5,40.5,40.5,44.084451526333446,89.95002776235424,90.1803607214429,90.16028495102404,100,48,48,48,48,48,43.766129032258064,35.397,29.195999999999998,41.421686746987945,30.748434237995827,52.83950617283951,48,48,48,48,48,44.5432098765432,24.39375,29.195999999999998
