Avg Threads Running,1,1,1,1,1,1,1,1,1,1,17.5,37,37,37,37,37,37,37,37,37,40,35,35,48,48,48,48,48,48,48,48,61,61,44,44,48,48,48,48,48,48,48,48,52,52,50,52.5,66.33333333333333,83,102,123,141.14285714285714,154.75,165.33333333333334,173.8,193.79999999999998,213.3,226.55555555555554,239.55555555555554,247.55555555555554,250,250,250,250,250,250.11111111111111,250.22222222222223,250.3,250.4,250.44444444444446,250.5,250.57142857142856,250.66666666666666,250.8,251,251,251,251,181,181,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,174,174
Peak Threads Connected,1,1,1,1,1,1,1,1,1,1,34,40,40,40,40,40,40,40,40,40,40,35,35,61,61,61,61,61,61,61,61,61,61,44,44,52,52,52,52,52,52,52,52,52,52,50,55,94,133,178,228,250,250,250,250,250,250,250,250,250,250,250,250,250,250,251,251,251,251,251,251,251,251,251,251,251,251,251,181,181,181,181,181,181,181,181,181,181,174,174
Peak Threads Running,1,1,1,1,1,1,1,1,1,1,14,19,19,19,19,19,19,19,19,19,19,19,19,33,33,33,33,33,33,33,33,33,33,13,13,29,29,29,29,29,29,29,29,29,29,30,52,92,131,174,224,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,82,82,82,82,82,82,82,82,82,82,79,79
Questions,39.77777777777778,38.22222222222222,31.901400000000002,28.201399999999996,24.170299999999997,19.789440000000003,16.29255,12.073333333333334,9.7014,2.7573999999999996,1080.7184832021287,175.793374108053,146.8,146.8,146.8,146.8,146.8,146.8,146.8,120.64984709480123,437.9909638554216,551.6957831325301,453,453,453,583.5331325301205,469.828313253012,356.1234939759036,434.7421734795613,547.6035892323032,452.8,452.8,452.8,582.3649052841477,469.50348953140593,356.6420737786639,158.60278372591006,161.19663908996898,181.92027948193592,218.81002160650738,249.32783542764497,270.8847320525784,268.2436214924388,266.19067777917826,261.24916051040975,191.11111111111111,162.66666666666669,125.98897500000001,97.5149767029066,68.66666666666667,45.88888888888889,49.88888888888889,49.333333333333336,46.66666666666667,49,50,48.18738260706236,50.300467393723565,45.77777777777778,39.661199999999994,31.903514285714284,29.57826666666666,25.523880000000002,19.6435,14.608733333333333,8.9148,4.3793999999999995,460.66755399296835,580.305926670015,476.4,476.4,476.4,613.9243093922653,494.2859367152185,374.64756403817177
Threads Created,0,0,0,0,0,0,0,0,0,0,7.096130391395941,1.4370030581039752,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.9862385321100916,5.027710843373494,6.33293172690763,5.2,5.2,5.2,6.69839357429719,5.393172690763052,4.087951807228916,0.1920239282153539,0.24187437686939184,0.2,0.2,0.2,0.2572283150548355,0.20737786640079764,0.15752741774675968,1.95203426124197,8.008712512926577,12.60688479890934,17.661190899847483,23.13087555735712,24.99527300303337,24.3204355350447,23.81520828081674,22.722184911573766,21.666666666666668,17.333333333333336,12.609675,7.987574883514533,2.4444444444444446,0,0,0,0,0,0.11111111111111112,0.11724423991985974,0.11128421989761852,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555,0,0,0,0.38679055750878955,0.48724259166248113,0.4,0.4,0.4,0.5154696132596686,0.41501757910597686,0.3145655449522853
Created Tmp Disk Tables,9.222222222222223,9,7.54425,6.642028571428571,5.9597999999999995,4.83492,3.9287,3.2598,2.0976,1.1354,9.202794101341611,2.155504587155963,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.4793577981651373,3.2873493975903614,4.140763052208835,3.4,3.4,3.4,4.379718875502008,3.526305220883534,2.6728915662650605,3.4564307078763705,4.353738783649053,3.6,3.6,3.6,4.630109670987039,3.732801595214357,2.835493519441674,2.4400428265524625,3.4079627714581178,3.9579754601226993,4.988275292323335,5.7507701661937585,6.648988877654196,7.667526474102763,8.446773380388205,9.178419520931275,9,8.777777777777779,7.7598,9.096960284002662,9.11111111111111,9.222222222222223,9.11111111111111,9,8.88888888888889,9,9,8.441585274229903,8.902737591809482,9,7.652025,6.750914285714285,6.070166666666666,5.17224,4.1598,3.3805333333333336,2.2287,1.4598,3.4811150175791057,4.38518332496233,3.6,3.6,3.6,4.639226519337017,3.7351582119537916,2.8310899045705673
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0,0,0,0,0,0,0,14.746645969619689,0.7185015290519876,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4931192660550458,7.928313253012047,9.986546184738957,8.2,8.2,8.2,10.56285140562249,8.504618473895583,6.446385542168675,1.7282153539381853,2.1768693918245265,1.8,1.8,1.8,2.3150548354935196,1.8664007976071786,1.417746759720837,1.2200214132762313,1.533583247156153,1.7591002044989774,1.8874555160142346,2.428102959059587,2.7088473205257837,2.635712225472825,2.5809585328963953,2.462502798298635,1.8888888888888888,1.4444444444444444,1.07775,0.8875083203905036,0.4444444444444445,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11724423991985974,0.11128421989761852,0,0,0,0,0,0,0,0,0,4.06130085384229,5.116047212456052,4.2,4.2,4.2,5.412430939226519,4.357684580612757,3.3029382219989953
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.22222222222222,29.22222222222222,24.249375,21.450485714285712,18.320866666666667,14.842080000000001,12.36385,9.4172,7.0794,2.1086,29.493291939239377,7.1850152905198765,6,6,6,6,6,6,6,4.931192660550458,9.281927710843373,11.691566265060242,9.6,9.6,9.6,12.366265060240965,9.956626506024097,7.546987951807229,12.673579262213359,15.963708873379861,13.2,13.2,13.2,16.977068793619146,13.686939182452644,10.39680957128614,6.832119914346895,11.075879007238886,13.339843217450582,15.099644128113876,18.019079854073777,21.424519716885744,24.560045737360415,26.630799407612805,29.214237743451985,28.888888888888893,28.333333333333336,24.680474999999998,30.286221433325938,30.444444444444446,30.444444444444446,29,29,28.666666666666668,30.111111111111114,28.333333333333336,26.848930941647883,29.15646561317605,28.111111111111114,23.7105,21.994914285714284,19.866,16.75356,12.59495,11.2282,7.0794,3.4061999999999997,13.34427423405324,16.8098694123556,13.8,13.8,13.8,17.783701657458565,14.318106479156203,10.852511300853843
Sort Rows,54.44444444444444,49,36.966825,32.0124,32.447799999999994,22.038240000000002,16.98585,17.7478,6.423900000000001,0,54.32974830912517,11.7355249745158,9.8,9.8,9.8,9.8,9.8,9.8,9.8,8.054281345565748,18.950602409638552,23.870281124497993,19.6,19.6,19.6,25.247791164658636,20.3281124497992,15.40843373493976,28.22751744765703,35.5555333998006,29.4,29.4,29.4,37.81256231306082,30.484546360917257,23.156530408773673,11.956209850107067,25.048526370217168,21.548977505112475,26.424377224199286,31.30974868261046,36.20005055611729,41.0931496971445,45.98798840433578,49.36198791134991,49,43.55555555555556,42.2478,54.359884623918354,54.44444444444444,54.44444444444444,54.55555555555556,49.111111111111114,49.22222222222222,54.88888888888889,49.44444444444444,46.663207488104185,44.29111951925217,44.333333333333336,37.72125,32.66571428571429,33.11,28.110000000000003,17.3325,18.11,6.555,8.11,19.33952787543948,24.362129583124055,20,20,20,25.773480662983427,20.750878955298845,15.728277247614264
