Avg Threads Running,1,1,1.5,2.1,3,3.8,4.3999999999999995,4.6,5.000000000000001,5.5,5.9,6.2,6.1,6.2,6.4,7.199999999999999,7.222222222222222,7.75,8.142857142857142,11.285714285714285,12.333333333333332,14,16.25,19,22.5,28,28,28,28,49,49,54,54,54,54,54,54,54,54,59,59,60,80.5,99.66666666666667,120,138.8,157.33333333333334,170.57142857142858,180.5,188.22222222222223,194.4,213.4,228.3,239.5,246.4,250,250,250,250,250,250,250,250,250,250,250,250,250,248.6,248.44444444444446,248.25,240.5,233.87500000000003,229.125,228.125,228.125,228.125,228.125,229.87500000000003,224.22222222222226,221.90000000000003,224.39999999999998,228.5,230.10000000000002,229,225.6,222.88888888888886,219.5,215.14285714285714,221.16666666666666,225.2,228.25,225,223.5,216
Peak Threads Connected,1,1,6,7,10,10,10,10,10,10,10,10,10,10,12,17,17,17,17,28,28,28,28,28,28,28,28,28,28,49,49,59,59,59,59,59,59,59,59,59,59,60,101,138,181,214,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,238,238,238,238,231,231,216
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,26,26,35,35,35,35,35,35,35,35,35,35,41,83,128,173,209,247,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,250,250,250,250,250,250,250,250,250,250,250,250,250,233,233,233,233,227,227,172
Questions,40.111111111111114,37.66666666666667,121.33333333333334,256.55555555555554,385.8888888888889,518.1111111111111,632.1111111111111,763.6666666666667,869.6666666666667,981.5555555555557,1091.3333333333335,1125.6666666666667,1118.7777777777778,1150.111111111111,1130.7777777777778,1189.111111111111,1021.92255,925.8552285714284,821.1279999999999,1255.6282577353888,1139.8639728077837,1030.5467240273622,895.5481552268573,826.2673510065775,748.3513816280807,422.855289672544,532.9308564231739,437,437,437,564.5225440806045,454.44697732997486,344.3714105793451,113.1547817047817,151.0777268093782,194.29808687823544,222.72850832912667,257.9428456267634,257.6875041932238,256.6331985882545,253.90552781964328,246.1504128542736,197.11111111111111,156.22222222222223,114.66666666666667,85.77777777777779,51,48.44444444444444,46.22222222222222,50.55555555555556,51,51.22222222222223,48.44444444444444,45.66666666666667,44.22222222222222,43,41.44444444444444,41.77777777777778,41.55555555555556,167,157.7826,156.3598857142857,557.2679897993125,658,727.5555555555555,767,781.8888888888889,779.3333333333334,652.8888888888889,273.79930116438493,299.342128962536,350.18372118917716,299.33333333333337,283.6666666666667,278.77777777777777,303.33333333333337,443.6666666666667,426.46567500000003,426.50534285714286,402.9487,343.95396,295.92355,245.5716,221.0346,210.6978
Threads Created,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.888888888888889,0.8622,0.8710857142857142,0.8829333333333332,2.10713097482533,1.895870026194337,1.9420567906512756,2.017802337820619,2.0389077137731713,1.6834080159322877,0.9676322418136019,1.219521410579345,1,1,1,1.2918136020151132,1.0399244332493702,0.7880352644836273,7.720582120582121,11.71276758409786,16.38658564033311,19.525776123170115,23.112700523982262,22.273848261209885,21.6755058070341,21.22720579000251,20.196384735550104,16.555555555555557,12.444444444444446,7.666666666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3326311120966848,0.888888888888889,2.555555555555556,5.888888888888889,6.777777777777779,6.777777777777779,6.777777777777779,6.943751406879898,6.800565405337676,9.464424897004788,12,14.11111111111111,12,13.333333333333334,15.11111111111111,14.6574,14.808457142857142,15.009866666666664,12.25596,9.35955,5.6744666666666665,4.7196,2.5951999999999997
Created Tmp Disk Tables,9.222222222222223,9,9,9,8.88888888888889,9,9,8.777777777777779,9.222222222222223,8.777777777777779,9,8.777777777777779,9.11111111111111,9.11111111111111,8.777777777777779,8.777777777777779,7.7598,6.642028571428571,5.9597999999999995,8.983032050571143,8.029567169764253,7.082795354139945,6.290795523793696,5.7344279449870434,5.509335324869306,3.4834760705289667,4.390277078085642,3.6,3.6,3.6,4.650528967254408,3.7437279596977326,2.836926952141058,2.412681912681913,3.3950050968399594,4.2429552104433945,4.847778899545683,6.001640467553406,6.891356368109136,7.78402142241556,8.678526124089425,9.261325596964964,9.11111111111111,9,9,9.11111111111111,8.777777777777779,9,8.777777777777779,9,8.88888888888889,9,8.777777777777779,8.88888888888889,9,9.11111111111111,8.88888888888889,9,9,9,7.652025,6.968685714285714,8.981040026610488,9.11111111111111,8.88888888888889,9,9.11111111111111,9,9,7.542350666093682,8.559332320511214,8.90769402071039,9,9.11111111111111,9,9,9,7.8675749999999995,6.968685714285714,5.9597999999999995,5.28468,4.1598,3.3805333333333336,2.4909,1.6219999999999999
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11971985184275687,0.1172511276782358,0.11134617525887987,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,2.555555555555556,3.7777777777777777,7.777777777777779,9.444444444444445,12.11111111111111,12.11111111111111,13.666666666666668,14.666666666666668,16,16.11111111111111,17.333333333333336,13.555555555555557,12.88888888888889,9.915299999999998,10.017485714285714,8.6086,14.306310302761451,13.048046650866908,10.624193031209918,8.427292116780233,8.792789515646799,9.182225541448842,5.612267002518892,7.073224181360201,5.8,5.8,5.8,7.492518891687657,6.031561712846347,4.570604534005038,0.7238045738045737,1.5277522935779817,1.7557056043214048,1.8852473498233215,2.17080612656187,2.0920188974617018,2.0358209874009927,1.9937154609394625,1.8968980138361975,1.5555555555555558,0.888888888888889,0.5555555555555556,0.4444444444444445,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,1.6666666666666667,1.6166249999999998,1.633285714285714,12.750859297039582,13,13.666666666666668,14.222222222222223,14.222222222222223,14.222222222222223,12.555555555555555,1.5563580739558394,1.758766915173537,1.8928849794009577,2,1.4444444444444444,1.1111111111111112,1.3333333333333335,3.3333333333333335,3.2332499999999995,3.266571428571428,3.0902666666666665,2.9234400000000003,2.65765,2.6561333333333335,2.622,2.9196
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.555555555555554,28.666666666666668,30,28,28.77777777777778,29.444444444444446,28.333333333333336,27.888888888888893,30.444444444444446,27.888888888888893,29.555555555555554,28.22222222222222,29.555555555555554,29.333333333333336,28.666666666666668,28.333333333333336,24.896025,20.5794,18.76233333333333,28.723522235776862,25.65000623674691,22.961965583582728,20.41541188853803,17.585579031293598,18.211413990540205,11.031007556675062,13.902544080604534,11.4,11.4,11.4,14.72667506297229,11.855138539042821,8.983602015113352,7.479313929313929,10.86401630988787,14.77718883637182,16.02460247349823,19.79264409512293,22.643028066644302,25.986656133295025,27.560184312986685,29.569292568623077,29.333333333333336,29.888888888888893,28.888888888888893,29,28.111111111111114,29.22222222222222,27.666666666666668,29,29.666666666666668,29.666666666666668,27.77777777777778,28.111111111111114,29,29.77777777777778,28.666666666666668,29,30.888888888888893,28.77777777777778,24.680474999999998,22.648228571428568,29.493291939239377,30.77777777777778,28.888888888888893,28.888888888888893,29.888888888888893,27.77777777777778,28.888888888888893,24.303129924079645,28.023019515098355,28.615967041532127,28.444444444444446,29.333333333333336,29.333333333333336,28.888888888888893,29.666666666666668,25.865999999999996,22.648228571428568,18.983066666666666,17.31576,13.51935,10.986733333333333,8.1282,5.677
Sort Rows,0,0,3.555555555555556,3.555555555555556,8.555555555555555,18.666666666666668,23.77777777777778,23.77777777777778,34,34,39.111111111111114,40.66666666666667,45.77777777777778,51,40.88888888888889,40.88888888888889,39.661199999999994,30.05245714285714,30.461199999999998,45.9132749251414,41.04000997879506,36.78484038763004,27.299678688161322,29.309298385489335,28.15882499377645,17.804433249370277,22.43919395465995,18.4,18.4,18.4,23.76937027707808,19.13460957178841,14.499848866498741,11.098336798336799,23.42553516819572,26.92081926626154,24.77753659767794,35.24367593712213,39.62529911662753,44.06953666844502,48.55283534287867,51.32782860968534,51.111111111111114,46,46.111111111111114,46.111111111111114,41.111111111111114,46.44444444444444,41.333333333333336,46.66666666666667,46.77777777777778,46.88888888888889,41.77777777777778,47,52.22222222222223,47,47,47,47,41.77777777777778,35.457975,35.8234,47.233617917729234,47.44444444444444,47.44444444444444,47.66666666666667,47.66666666666667,47.88888888888889,47.88888888888889,34.47931733071398,45.14168415612078,42.868277474668744,48.333333333333336,53.777777777777786,48.55555555555556,48.55555555555556,48.77777777777778,47.313225,42.57431428571428,32.447799999999994,33.05736,22.6478,17.7478,12.847800000000001,15.895599999999998
