Avg Threads Running,2,2,2.5,2.8,3.6,4.2,4.5,5.1,5.9,7.2,7.7,8.200000000000001,8.600000000000001,9.499999999999998,9.5,9.666666666666666,10.25,10.571428571428571,10.666666666666668,9.8,10.5,11.666666666666666,12,10,31,31,31,31,31,29.5,23.666666666666664,23.666666666666664,20.5,20.5,18,18,18,18,18,14.666666666666666,16,16,21,21,64,65.5,74,86.25,85.6,74,65.71428571428572,60.12500000000001,60.12500000000001,60.12500000000001,59.57142857142857,58.33333333333333,48,33,20.5,22,25,29,29,29,29,31,27,27,27,27,27,27,27,25.75,26,24.25,25.333333333333336,25.333333333333336,28.5,28.5,28.5,29,29,32.5,38,38,38,38,34,34.5,34.5,34.5,28.666666666666668,28.666666666666668,28.666666666666668,28.666666666666668,28.666666666666668,28.666666666666668,26,17,17,17
Peak Threads Connected,2,2,7,7,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,14,14,14,14,10,31,31,31,31,31,31,31,31,31,31,28,28,28,28,28,21,21,21,21,21,64,67,91,123,123,123,123,123,123,123,123,123,123,83,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,27,27,27,38,38,38,38,38,38,38,38,38,38,34,35,35,35,35,35,35,35,35,35,35,17,17,17
Peak Threads Running,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,6,4,4,1,1,36,57,60,63,64,64,64,64,64,64,64,64,64,64,12,12,12,12,12,12,12,14,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11,11,11
Questions,39.22222222222222,37.66666666666667,133.88888888888889,252,370.22222222222223,501.11111111111114,646.7777777777778,770.3333333333334,926.4444444444446,1056.888888888889,1196.3333333333335,1229.3333333333335,1249.6666666666667,1252.6666666666667,1228.111111111111,1046.387475,931.2995142857142,784.8173666666665,662.94624,531.9921999999999,411.45920000000007,279.243,163.3354,1167.0004004805767,1137.0184254606365,1137.0184254606365,1153.2974596420972,1153.2974596420972,763.6933973589437,761.0666666666668,761.0666666666668,796.8130452180873,682.6073629451781,607.9021879661859,480.5217391304348,364.57971014492756,214.86454005934715,265.2051776649746,397.1578451178451,500.3671851385391,680.4597585513078,789.4259296482412,905.232137733142,864,826.4866571018653,737.1629062482519,674.19024,1208.4488302472557,1234.3184935777529,980.9838177328204,914.4667594284763,1206.415620641562,1166.2781662781663,230.23539094650204,191.6,191.6,191.6,191.6,1107.977303070761,1107.977303070761,1105.184072126221,1091.9527418635757,1104.875,473.7,473.7,1134.9342481417953,1134.9342481417953,942.4493996569469,849.7808976409436,734.7669032387045,731.8269920318725,251.05268595041326,208.6,208.6,628.3654881101377,735.8748748435545,644.2500000000001,768.4502190237797,660.940832290363,553.4314455569462,500.9068384539147
Threads Created,0,0,0,0,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5555555555555556,0.5555555555555556,0.538875,0.5444285714285714,0.5518333333333333,0.22488000000000002,0.2311,0.24146666666666666,0.2622,0,2.8033640368442128,2.345058626465662,2.345058626465662,2.6279564510073827,2.6279564510073827,2.2744897959183676,2.2666666666666666,2.2666666666666666,2.3731292517006803,2.0329931972789117,2.1765663848831425,2.0712143928035984,1.571464267866067,0.698367952522255,5.087055837563452,9.797340067340066,9.019263224181362,8.553621730382293,8.243693467336684,8.262039352326296,7.885714285714284,7.543330600532897,7.330533646584998,4.385160000000001,2.439294822042355,2.7434842249657065,2.6049057320605975,2.794592124937697,3.9848575413428966,2.9970029970029968,0,0,0,0,0,2.169559412550067,2.169559412550067,1.627848735286752,1.7833259028087383,2,0.45,0.45,3.001715265866209,3.001715265866209,2.4926243567753,3.101929228308676,2.6820971611355455,2.754681274900398,0,0,0,0.2926032540675845,0.34266583229036296,0.30000000000000004,0.3578347934918648,0.3077722152690864,0.2577096370463079,0.3080607862570201
Created Tmp Disk Tables,9.333333333333334,9.11111111111111,8.777777777777779,9.11111111111111,9.11111111111111,8.777777777777779,8.88888888888889,9,9.11111111111111,8.88888888888889,8.777777777777779,9.11111111111111,9,8.777777777777779,9.11111111111111,7.7598,6.750914285714285,5.849433333333333,5.059800000000001,4.27535,3.2598,2.2287,1.6219999999999999,8.810572687224669,8.877721943048577,8.877721943048577,8.759854836691277,8.759854836691277,5.886914765906363,5.866666666666667,5.866666666666667,6.142216886754701,5.261864745898359,4.481166086524118,3.728185907046477,2.8286356821589207,2.095103857566765,3.052233502538071,3.8019528619528615,4.846171284634761,5.74496981891348,6.3980904522613065,7.3041217462594785,6.971428571428571,6.668741545398648,5.775571963976058,4.83492,8.870162989244927,8.729267988527248,7.222693166168019,6.859453397574347,8.965929468021518,9.102009102009102,2.4032921810699586,2,2,2,2,9.012016021361816,9.012016021361816,8.890558477335336,8.916629514043692,8.75,3.9,3.9,9.005145797598626,9.005145797598626,7.4778730703259,6.794702119152339,5.875069972011195,5.662400398406374,2.166322314049587,1.8,1.8,3.8038423028785986,4.454655819774719,3.900000000000001,4.651852315394242,4.001038798498123,3.3502252816020026,2.618516683184671
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924579124579124,0.2692317380352645,0.25533199195171025,0.24608040201005027,0.23947940151670424,0.22857142857142856,0.21864726378356222,0.2221373832298484,0.22488000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,1.1111111111111112,1.3333333333333335,2,4.666666666666667,7.111111111111112,9.88888888888889,12.333333333333334,12.88888888888889,13.11111111111111,13.333333333333334,15.555555555555557,16.22222222222222,15.777777777777777,12.932999999999998,10.344142857142856,8.056766666666665,7.645920000000001,7.6263000000000005,6.5196,4.1952,3.2439999999999998,20.82498998798558,18.257956448911223,18.257956448911223,17.519709673382554,17.519709673382554,5.7531212484994,5.733333333333334,5.733333333333334,6.002621048419368,5.142276910764306,4.865266036797612,1.449850074962519,1.1000249875062469,1.6295252225519286,2.373959390862944,4.971784511784511,7.673104534005039,10.851609657947687,13.411381909547739,14.009544988727196,13.37142857142857,12.79086493133839,12.217556077641664,11.581320000000002,26.16698081827253,26.56191545080434,21.90488911050957,20.451333277953147,30.484160191273162,21.423021423021424,0.7209876543209875,0.6,0.6,0.6,0.6,12.016021361815755,12.016021361815755,10.51840721262209,9.362460989745875,10.125,1.8,1.8,15.866209262435675,15.866209262435675,13.175300171526587,14.623380647740905,12.64417233106757,15.150747011952191,6.017561983471074,5,5,12.581939924906132,14.734630788485608,12.900000000000002,15.386896120150187,13.234205256570712,11.08151439299124,9.395853980839114
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.666666666666668,28.77777777777778,28.666666666666668,28.444444444444446,30.555555555555554,28.22222222222222,28.22222222222222,28.888888888888893,28.77777777777778,27.77777777777778,27.77777777777778,29.111111111111114,29.888888888888893,27.22222222222222,29.333333333333336,25.327125000000002,21.341599999999996,18.8727,16.64112,13.51935,9.779399999999999,6.686099999999999,5.3526,28.43412094513416,26.96817420435511,26.96817420435511,27.530972343886866,27.530972343886866,18.73109243697479,18.666666666666668,18.666666666666668,19.543417366946777,16.742296918767508,15.492031327697664,12.84152923538231,9.743078460769615,9.77715133531157,11.191522842639595,13.453063973063973,17.36544710327456,19.788229376257544,21.039874371859298,24.30715925394548,23.2,22.192697274031566,17.8820593500028,15.40428,28.384521565583764,27.31013842124953,22.852127558531603,22.48376391427147,28.890217174736005,29.082029082029084,7.690534979423868,6.4,6.4,6.4,6.4,28.538050734312417,28.538050734312417,29.17605810167794,28.644672313865357,28.125,12.9,12.9,30.3030303030303,30.3030303030303,25.163636363636364,22.156637345061974,19.157836865253895,19.282768924302786,6.739669421487603,5.6,5.6,12.143035043804755,14.220632040050063,12.450000000000001,14.850143929912388,12.772546933667083,10.694949937421779,8.471671622068053
Sort Rows,84.44444444444444,76,67.55555555555556,84.44444444444444,76,67.55555555555556,67.55555555555556,76,84.44444444444444,67.55555555555556,67.55555555555556,76,76,67.55555555555556,76,65.5272,49.65188571428571,41.93933333333333,42.7272,35.1272,27.5272,9.9636,12.3272,76.09130957148578,63.651591289782246,63.651591289782246,66.5748967588537,66.5748967588537,40.67322929171669,40.53333333333334,40.53333333333334,42.43713485394157,36.3547018807523,38.9221282943809,31.4824587706147,23.88625687156422,17.691988130563793,25.77441624365482,33.34020202020202,40.923224181360204,48.51307847082495,46.75527638190955,54.60130354580857,52.114285714285714,49.851576142652185,42.206102813671194,34.181760000000004,67.41323871826144,66.34243671280709,53.99259153725602,57.92427313507227,75.71229328551505,84.36008436008436,18.265020576131683,15.2,15.2,15.2,15.2,63.41789052069426,63.41789052069426,66.61657901327324,67.76638430673206,66.5,34.2,34.2,86.90680388793595,86.90680388793595,72.16740994854203,67.35617752898841,58.239824070371846,58.154382470119515,18.293388429752067,15.2,15.2,33.356770963704626,39.06390488110138,34.2,40.79316645807259,35.086032540675845,29.3788986232791,23.41261975553353
