Avg Threads Running,1,1,1.7000000000000002,2.7,3.4000000000000004,3.8,4.6,5.2,5.9,6.5,7,7.666666666666667,7.625,7.142857142857143,7,7.4,7,7,6.5,6,108,108,108,108,108,108,108,108,71.5,59.333333333333336,44,57.75,74.8,92.5,111.85714285714286,129.5,143.22222222222223,154.20000000000002,176,197.79999999999998,216.9,231.5,241.8,247,248.1,246.8,246,246.00000000000003,246.00000000000003,246,245.22222222222223,245.25,245.14285714285714,247.16666666666666,248.8,251,253,253,253,22,22,22,22,22,22,22,22,22,22
Peak Threads Connected,1,1,8,11,11,11,11,11,11,11,11,11,11,9,9,9,8,8,7,6,108,108,108,108,108,108,108,108,108,108,62,99,143,181,228,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,22,22,22,22,22,22,22,22,22,22
Peak Threads Running,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,67,67,67,67,67,67,67,67,67,67,44,86,131,169,214,241,243,244,244,244,244,244,244,244,244,244,244,250,251,251,251,251,251,251,251,251,251,251,251,6,6,6,6,6,6,6,6,6,6
Questions,39,36.88888888888889,63.22222222222223,196.11111111111111,338.33333333333337,469.33333333333337,582.7777777777778,705.6666666666667,831.3333333333334,954.3333333333334,1109.2222222222222,1047.034125,922.6975428571428,790.5564333333333,666.7692,563.6528999999999,451.7841333333334,337.3203,229.83739999999997,1166.5621472469584,1153.8375600491565,294.9049797775531,341.989926124916,397.9276080945198,441.24320208919244,489.62166833946685,552.0531691438398,557.6660378540989,533.5263978614391,422.33333333333337,348.22222222222223,296.6666666666667,261.6666666666667,261.33333333333337,256.6666666666667,243.66666666666669,278,341.8888888888889,361.44444444444446,359.11111111111114,350.55555555555554,307.482075,256.5347428571428,206.9375,153.03084,104.80384999999998,35.97853333333334,11.0124,9.407599999999999
Threads Created,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4311,0.10888571428571428,0.11036666666666665,0.11244000000000001,0.11555,0,0,0,0.25084660729963626,0.8937548877220423,5.589812942366026,10.230467875531676,15.341138763197586,19.400916030534354,24.481083416973345,26.81845801089137,26.265179242918027,24.949877478280243,24.22222222222222,21.22222222222222,17.11111111111111,12.666666666666668,10.555555555555555,6.666666666666667,6.666666666666667,8.777777777777779,11,11.88888888888889,11.88888888888889,11.88888888888889,11.100825,9.146399999999998,7.9464,5.28468,3.2354,0.9658666666666667,0,0
Created Tmp Disk Tables,9,8.777777777777779,9,8.88888888888889,9,8.777777777777779,8.777777777777779,9.222222222222223,9.222222222222223,9,9.222222222222223,7.8675749999999995,7.077571428571427,6.070166666666666,5.28468,4.3909,3.2598,2.3598,1.4598,9.281324470086542,9.272706960116187,3.0489888776541965,3.799888068054622,4.844570135746606,5.74369224588188,6.397067023530723,7.422966056586004,8.44237904236651,8.799287146357765,8.777777777777779,8.777777777777779,9.11111111111111,9,9,9,8.88888888888889,8.777777777777779,9.11111111111111,9.11111111111111,9,9,7.7598,6.8598,6.180533333333333,5.28468,4.3909,3.3805333333333336,2.4909,1.7841999999999998
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12302051968328313,0.11972525897719362,0.11725526447731263,0.11138338159946537,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.11111111111111112,2.4444444444444446,4.333333333333334,6.333333333333334,9.88888888888889,11.11111111111111,12.333333333333334,15.222222222222223,18.333333333333336,17.6751,15.57065714285714,13.906199999999998,12.14352,8.7818,7.847666666666667,7.0794,4.5416,17.057569296375267,15.528991174170482,2.202047522750253,4.82293485560779,5.786569884364002,6.764793089594216,9.349559495929519,14.486756336240427,15.59495017548258,14.813989752728896,14.444444444444446,13.333333333333334,11.11111111111111,11.11111111111111,12.444444444444446,11.88888888888889,6.888888888888888,7.666666666666667,10.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,9.69975,7.404228571428571,5.518333333333333,5.622000000000001,3.5820499999999997,1.0866,0,0
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.111111111111114,28.111111111111114,29.444444444444446,27.77777777777778,29.666666666666668,27.333333333333336,28.444444444444446,29.22222222222222,30.111111111111114,28.444444444444446,30.555555555555554,25.865999999999996,23.737085714285712,19.755633333333332,17.87796,14.21265,11.590399999999999,7.9971000000000005,5.514799999999999,28.84735983945817,29.94078873868841,10.840849342770476,11.984262368479964,15.74485294117647,19.145640819606268,20.421406267425002,23.46615075952995,26.968710829781905,28.17999554466474,27.111111111111114,28.111111111111114,29.111111111111114,28.444444444444446,29,29,29.555555555555554,28.77777777777778,30.333333333333336,30.22222222222222,28.333333333333336,30.111111111111114,26.08155,22.212685714285712,20.748933333333333,17.20332,14.559299999999999,10.745266666666668,7.9971000000000005,6.9746
Sort Rows,78,69.33333333333334,69.33333333333334,69.33333333333334,69.33333333333334,69.33333333333334,69.33333333333334,86.66666666666667,86.66666666666667,78,86.66666666666667,75.65805,67.94468571428571,60.2602,52.62192,45.064499999999995,28.251600000000003,20.4516,12.651599999999998,88.04715916217233,87.14110155289912,26.424570273003035,22.79932840832773,41.98627450980392,49.7786661309763,47.97800267648042,65.36999140154771,73.16728503384307,69.5032301180664,69.33333333333334,69.33333333333334,86.66666666666667,78,78,78,69.33333333333334,69.33333333333334,86.88888888888889,78.22222222222223,78.33333333333334,78.55555555555556,67.790475,59.99602857142857,60.81203333333333,53.18412000000001,45.642250000000004,28.613800000000005,31.0707,25.627599999999994
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11972525897719362,0.11725526447731263,0.11138338159946537,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.11244000000000001,0,0,0,0
table_open_cache_hits,288,284.77777777777777,336.22222222222223,596.1111111111111,872.5555555555557,1127.5555555555557,1347.5555555555557,1584.3333333333335,1827.5555555555554,2067.777777777778,2367.777777777778,2216.93175,1952.4297428571426,1673.9312333333332,1412.4712800000002,1190.3961,954.3970000000002,711.4797,480.5986,2455.788285463439,2431.2367333258853,640.2876643073812,755.8854264607119,890.1897624434389,997.7431619124147,1114.934969889595,1263.2212074683698,1295.4361619453498,1261.7509467587438,1048.2222222222222,904.1111111111111,802.2222222222223,728,721.5555555555555,705.6666666666667,670.8888888888889,733.7777777777778,855.2222222222223,893.1111111111111,890.2222222222223,872.7777777777777,763.047,646.3455999999999,533.4021,411.30552000000006,299.85225,147.53613333333334,77.7423,51.57959999999999
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11972525897719362,0.11725526447731263,0.11138338159946537,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.11244000000000001,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11972525897719362,0.11725526447731263,0.11138338159946537,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.21777142857142856,0.2207333333333333,0.11244000000000001,0,0,0,0
Sort Scan,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,1.1111111111111112,1.1111111111111112,1,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666,0.67464,0.57775,0.36219999999999997,0.2622,0.16219999999999998,1.1288097328483633,1.1171936096525528,0.33877654196157736,0.2922990821580479,0.5382855706385118,0.638188027320209,0.6151025984164157,0.8380768128403553,0.938042115818501,0.891067052795723,0.888888888888889,0.888888888888889,1.1111111111111112,1,1,1,0.888888888888889,0.888888888888889,1.1111111111111112,1,1,1,0.8622,0.7621999999999999,0.7725666666666666,0.67464,0.57775,0.36219999999999997,0.3933,0.32439999999999997
Slow Queries,5.555555555555555,5.222222222222222,5.444444444444445,8.222222222222223,10.555555555555555,11.88888888888889,13.88888888888889,15.333333333333334,17,18.555555555555557,20.666666666666668,19.18395,15.897314285714284,13.354366666666667,11.356440000000001,9.012899999999998,7.726933333333333,5.6373,3.5683999999999996,20.443998494920358,19.88604625181544,4.912259858442871,4.676785314528766,5.786569884364002,6.764793089594216,7.012169621947139,11.2541743438562,12.077292241163201,11.918021831142795,11,10.444444444444445,11.333333333333334,11.444444444444445,11.666666666666668,12.11111111111111,9.333333333333334,9.11111111111111,10.333333333333334,10.666666666666668,10.11111111111111,10.222222222222223,8.622,7.404228571428571,6.622,5.39712,4.737550000000001,3.139066666666667,2.0976,1.9464
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,61,57.777777777777786,86,222.22222222222223,370.55555555555554,502.88888888888886,621.5555555555555,749.1111111111111,877.6666666666667,1003.7777777777777,1163.5555555555557,1095.8562,965.7073999999999,826.0944999999999,698.4772800000001,588.26505,471.2222,352.0035,239.0828,1220.3687445127302,1208.1331694782707,314.8927957532861,366.543049026192,429.82102815485166,479.7897589393331,533.4169733467157,604.3731073168734,612.3069911005266,587.2131877923814,472.11111111111114,394.22222222222223,341,302.77777777777777,301.6666666666667,294.55555555555554,278.6666666666667,314.77777777777777,383.77777777777777,402.77777777777777,399.55555555555554,390.6666666666667,342.07785,285.1716857142857,232.43219999999997,172.82028,119.94089999999998,44.309133333333335,17.6985,14.597999999999999
Table Locks Waited,0,0,0.5555555555555556,3.3333333333333335,5.111111111111112,8.777777777777779,10.777777777777779,12.88888888888889,16.22222222222222,18.88888888888889,22,20.800575000000002,18.292799999999996,16.77573333333333,13.380360000000001,11.67055,9.900133333333333,6.8172,4.5416,25.084660729963623,25.360294939112947,6.775530839231547,5.992131184239982,7.401426596279537,7.275343511450382,7.750292740046838,8.380768128403552,8.325123777889196,7.908220093562041,4.888888888888889,3.444444444444444,3.444444444444444,2.666666666666667,3.1111111111111116,3.555555555555556,3.8888888888888893,5.222222222222222,6.222222222222223,7.555555555555555,7.555555555555555,7.444444444444445,6.466499999999999,5.879828571428571,4.856133333333333,3.8229600000000006,2.4265499999999998,1.4487999999999999,0,0
