Avg Threads Running,14,14,14.4,16.2,19.2,24.1,29.799999999999997,37.300000000000004,45.099999999999994,54.3,64.5,76.60000000000001,89.19999999999999,101.1,111.8,120.80000000000001,128.6,132.6,137.11111111111111,141,142.75,141.375,141,138.14285714285717,134.85714285714286,131.83333333333331,128.4,128.25,128.25,128.25,127.66666666666666,129.5,140.66666666666669,145.5,163,164.5,165.66666666666666,165.66666666666666,165.66666666666666,165.25,164.8,164.83333333333334,164.16666666666666,162.42857142857142,160.5,158.125,155.12499999999997,155.12499999999997,153.44444444444443,152.11111111111111,151,149.25,147.85714285714286,147.16666666666666,150,150.6,152.25,152.25,150.5,150.5,149.66666666666666,149.66666666666666,149.66666666666666,151,145.25,145,146.16666666666666,148.28571428571428,154.71428571428572,160.85714285714286,167.125,174.55555555555554,183.6,197.29999999999995,213.29999999999998,229,243.89999999999998,258,270.3,281,290,296.7,300.3,301.2,301.2,300.1,300.1,300,300.1,300.1,300.1,300.1,300.1,300.1,300.2,301.4,301.5,301.2,301.2,301.09999999999997,301.09999999999997,301.2,301.2,301.2,301.09999999999997,301,300.90000000000003,301.3,284,282.1111111111111,279.75,276.5714285714286,249.57142857142856,223.28571428571428,210.33333333333334,192.2,157.8,121.75,119.33333333333334,125.5,131
Peak Threads Connected,14,14,18,32,44,63,71,89,92,106,116,135,144,151,151,153,153,153,153,153,153,153,153,153,153,149,131,131,131,131,131,131,163,163,163,166,168,168,168,168,168,168,168,168,168,168,165,165,165,165,165,159,153,153,164,164,164,164,164,164,164,164,164,164,155,155,155,161,178,195,211,234,265,292,301,301,301,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,129,129,144,153
Peak Threads Running,1,1,2,15,28,46,56,71,75,89,98,113,125,134,134,135,135,135,135,135,135,135,135,135,135,125,112,110,110,110,110,110,138,138,138,138,149,149,149,149,149,149,149,149,149,149,148,148,148,146,145,141,138,132,138,138,138,138,138,138,138,138,138,138,131,131,132,141,161,179,197,217,251,277,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,287,287,287,246,109,109,122,129
Questions,38.77777777777778,38.55555555555556,42.111111111111114,183,318.6666666666667,448.55555555555554,551.7777777777778,651.4444444444445,768.5555555555555,889.7777777777777,1026.888888888889,1138.2222222222222,1120.111111111111,1118.7777777777778,1107.5555555555557,1158.3333333333335,1180.7777777777778,1191.5555555555557,1033.13115,905.6024857142856,1188.4909635214547,1178.3333333333335,1028.7134333333333,1172.823072656683,1124.4444444444446,1000.490775,890.6373142857143,575.2,626.9441597588545,518.579427279578,424.8874666666667,194.6,1126.5822784810127,1143.6229896521631,582.1661946017994,615.6176300578034,720.8199421965318,627.8999999999999,1082.4757004002286,1095.375360320842,1093.9971043546052,929.9101003152766,1074.5800952619707,1068.2780129204725,1103.5555555555557,909.1251999754504,867.8857142857144,1109.6057745696835,1098.7777777777778,1095.5555555555557,960.1891857142857,863.988019047619,765.2996999999999,1124.9722776668882,1134.447493140434,909.2270624861018,797.5192572826329,1113.9184397163122,1113.888888888889,885.8781112003211,914.5129967884383,805.2195403452428,1098.3224086212645,844.6368808567604,945.4000573394494,1077.9839518555668,1052.4732620320858,1057.888888888889,734.8975096105634,782.1297920887306,830.2552350895878,852.9117024830197,793.6666666666667,697.3333333333334,606,535.6666666666667,430.88888888888886,361.1913758613025,330.8888888888889,316.44444444444446,290.22222222222223,284.33333333333337,309.33333333333337,333.77777777777777,351.77777777777777,369.55555555555554,359.55555555555554,343.44444444444446,324.8888888888889,316.55555555555554,317,313.8888888888889,307.55555555555554,311,323,348.8888888888889,376.55555555555554,381.77777777777777,374.33333333333337,352.6666666666667,333.11111111111114,329.22222222222223,333.11111111111114,326.55555555555554,318.11111111111114,310.6666666666667,342.22222222222223,584.3333333333334,545.12595,520.0381714285713,488.92433333333327,933.8357530754738,1012.6273814798403,982.153831589437,969.2917259533297,1245.2892928397252,1103.8394415357766,662.25,1127.519656897784,1124.8589695374199
Threads Created,0,0,0,0.888888888888889,2.2222222222222223,4.333333333333334,5.555555555555555,7.444444444444445,7.666666666666667,9.222222222222223,10.444444444444445,12.333333333333334,12.444444444444446,12,9.88888888888889,8.777777777777779,7.111111111111112,7,5.280975,4.137657142857142,2.9936800088701627,2,1.0985833333333332,2.440377149195785,2.3333333333333335,2.118975,2.0563714285714285,1.6,1.7439336850037677,1.4425018839487564,1.5488,0,6.440151010437487,7.231018576237377,1.9637620793068975,1.9118559939683337,2.2385712490575522,1.9499999999999997,3.001715265866209,2.882566737686427,2.8956453948101126,1.9613184293493837,2.0055151667084483,2.0049008687903767,2.111111111111111,1.7957437450133997,1.7142857142857142,2.4430871737923376,3.3333333333333335,4,3.803375,3.8526666666666665,3.6971,5.877134619649589,6.111249688201546,5.70133422281521,5.0008672448298865,3.87854609929078,4.222222222222222,2.4404355680449616,2.519319550381373,2.2182356483340024,3.444061770914343,4.072121820615797,4.127838302752293,5.1404212637913735,5.570409982174689,6.222222222222223,7.009564599699148,9.338148443735035,12.428619533892995,15.254426010466542,18,18.88888888888889,18,17.444444444444446,15.555555555555557,14.003111802622806,13,11.777777777777779,9.777777777777779,8.555555555555555,9.666666666666668,12.444444444444446,13.88888888888889,15.222222222222223,15.222222222222223,14.222222222222223,13,12.333333333333334,12.333333333333334,12.333333333333334,11.444444444444445,11.333333333333334,11.666666666666668,13.333333333333334,14.555555555555557,15.444444444444446,15.11111111111111,13.333333333333334,12,11.555555555555555,11.666666666666668,11.555555555555555,11.444444444444445,11.444444444444445,10.777777777777779,10.333333333333334,9.915299999999998,9.146399999999998,7.836033333333333,7.5362961321068385,5.870624723083739,4.014708520179372,2.513190096755834,3.6577255597428513,4.113687359760658,2.85,4.717655468191565,4.76369562492165
Created Tmp Disk Tables,9,9,8.777777777777779,9.11111111111111,9.222222222222223,9,9.11111111111111,9,9.11111111111111,9,9,9.222222222222223,8.88888888888889,9,9,8.88888888888889,8.88888888888889,8.777777777777779,7.652025,6.750914285714285,8.870162989244927,9,7.799941666666666,8.985024958402661,8.88888888888889,7.9182749999999995,7.1973,4.666666666666666,5.086473247927656,4.207297161517206,3.3557333333333332,1.6,8.882966910948257,8.976436853260191,4.8201432855714765,5.441436290525258,6.371318170394572,5.549999999999999,9.005145797598626,9.27434515603459,9.021049114600736,7.845273717397535,9.024818250188018,9.022053909556695,9.11111111111111,7.781556228391399,7.428571428571428,8.995002776235424,8.777777777777779,9.11111111111111,7.824085714285713,7.04487619047619,6.161833333333332,8.982035928143711,8.979795460214516,7.601778963753612,6.667822993106516,8.976063829787234,8.88888888888889,6.995915295062224,7.2220493777599355,6.358942191890806,8.999000111098768,7.224732262382863,8.005504587155963,9.027081243731192,9.024064171122996,9,6.640640147083404,7.302910962408168,8.324830065154742,9.01904019596927,9,8.88888888888889,9,9.11111111111111,9.11111111111111,9.002000444543231,9.11111111111111,8.88888888888889,8.777777777777779,8.88888888888889,9.11111111111111,9.222222222222223,9.11111111111111,8.88888888888889,8.777777777777779,9,9.11111111111111,9,9.11111111111111,9,8.88888888888889,8.88888888888889,9.222222222222223,9,8.88888888888889,8.88888888888889,9.222222222222223,9,9,9,8.88888888888889,9,9.11111111111111,9,9,8.88888888888889,7.7598,6.8598,5.9597999999999995,9.198714396542169,8.861320336730172,8.029417040358744,7.3110984632896985,8.978053646641543,8.850660683121415,5.1,9.006433166547534,8.900589193932555
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13135876840696117,0.12508600917431192,0.12537612838515547,0.11140819964349377,0.11111111111111112,0.12297481753858155,0.11971985184275687,0.1172511276782358,0.11134617525887987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,2.4444444444444446,3.555555555555556,4.666666666666667,4.777777777777778,6.333333333333334,7.666666666666667,9.333333333333334,14.777777777777777,18.444444444444446,18.22222222222222,17.333333333333336,19.22222222222222,19.88888888888889,18.555555555555557,18.88888888888889,16.705125000000002,11.541885714285714,14.303137820157442,13.11111111111111,12.743566666666666,13.754853022739876,14.333333333333334,14.163675000000001,12.7952,7.466666666666666,8.13835719668425,6.73167545842753,6.066133333333333,2.4,17.432822562735954,18.07754644059344,4.106047984005331,3.8237119879366674,4.4771424981151045,3.8999999999999995,8.719268153230416,13.159543802481513,14.923710880944427,14.096976210948696,15.668087239909752,15.37090666072622,16,15.802544956117918,15.085714285714285,17.545807884508605,13,10.777777777777779,10.106110714285714,9.136323809523809,7.842333333333332,17.40962519405633,16.712397106510352,14.66057371581054,12.859372915276854,18.06294326241135,18.22222222222222,11.063307908470494,11.420915295062224,10.05600160578081,11.10987668036885,5.64842704149933,9.256364678899082,10.907723169508525,10.360962566844922,11.444444444444445,9.346086132932196,9.218428591892279,9.262839086580628,9.01904019596927,9.11111111111111,5.666666666666667,4.333333333333334,3.7777777777777777,1.6666666666666667,1.3336296954878861,1.2222222222222223,1.4444444444444444,1.3333333333333335,1.4444444444444444,1.4444444444444444,1.6666666666666667,2.111111111111111,2.111111111111111,2,2.4444444444444446,2.2222222222222223,2.4444444444444446,2.4444444444444446,2.666666666666667,2.888888888888889,2.555555555555556,2.666666666666667,2.888888888888889,3.2222222222222223,3.1111111111111116,2.7777777777777777,2.666666666666667,2.555555555555556,2.2222222222222223,2.111111111111111,2.2222222222222223,1.8888888888888888,1.4444444444444444,2,10.11111111111111,9.591975,9.581942857142856,9.491533333333333,16.291698991466255,18.498006202924234,18.623786746387644,18.73468981217985,22.94391487475061,16.70406382448267,10.8,19.728377412437457,22.063432368058166
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.666666666666668,29.666666666666668,27.77777777777778,29.111111111111114,30.666666666666668,29.111111111111114,30,28.111111111111114,30,28.555555555555554,29.22222222222222,30.333333333333336,30,29,29.22222222222222,27.77777777777778,29.444444444444446,27.555555555555554,24.357149999999997,21.014942857142856,27.719259341390398,28.555555555555554,24.937841666666664,28.729894620077648,29.22222222222222,25.4277,23.762514285714282,16.133333333333333,17.584664657121326,14.54522732981663,10.712533333333333,6,28.42549411503442,28.176037900511155,15.71009663445518,17.500835637094745,20.491536818296055,17.849999999999998,29.15951972555746,30.329615240005012,29.067824924824595,25.742304385210662,29.0799699172725,29.405212742258858,29.666666666666668,25.619277428857835,24.457142857142856,28.983897834536368,28.666666666666668,29.444444444444446,24.776271428571427,22.675695238095237,19.493799999999997,29.274783765801725,28.934896482913445,25.113019790971755,22.027629530798315,28.257978723404257,28.555555555555554,21.638528703331993,22.337966680048172,19.66835608189482,28.33018553494056,23.119143239625167,25.767717889908255,29.338014042126378,29.300356506238863,29,22.135467156944678,23.584810813023104,28.023019515098355,29.95212114463868,29.333333333333336,28.77777777777778,29,29.111111111111114,29.333333333333336,28.228495221160255,29.888888888888893,27.555555555555554,27.444444444444446,28.888888888888893,30.555555555555554,30.22222222222222,29.333333333333336,29.444444444444446,28.555555555555554,28.77777777777778,30.444444444444446,29.333333333333336,29.555555555555554,28.77777777777778,28,28.888888888888893,29.555555555555554,29.22222222222222,28.666666666666668,28.111111111111114,30.111111111111114,28.111111111111114,27.888888888888893,29.555555555555554,29.555555555555554,29,29.22222222222222,29.333333333333336,28.555555555555554,28.111111111111114,25.327125000000002,22.212685714285712,18.651966666666663,28.482766263992023,27.691626052281787,25.426487294469357,22.618710870802506,30.148525825759258,29.793069060084765,18.15,29.87848463187991,28.95825498307634
Sort Rows,80.88888888888889,91,80.88888888888889,101.11111111111111,101.11111111111111,101.11111111111111,101.11111111111111,91,101.11111111111111,101.11111111111111,101.11111111111111,101.11111111111111,80.88888888888889,91,80.88888888888889,91,91,80.88888888888889,68.652675,59.4516,80.71848320212884,101.11111111111111,79.97686666666667,90.8485856905158,80.88888888888889,71.041425,72.7727,48.53333333333333,52.89932177844762,43.75589047977895,23.490133333333333,18.2,90.93937375083279,90.76175040518638,48.737004331889366,53.53196783111334,62.679994973611464,54.59999999999999,91.052029731275,102.6444416593558,91.21282993651855,78.08498996847234,91.2509400852344,91.22298952996213,101.11111111111111,87.15342975798367,83.2,90.94947251526929,80.88888888888889,101.11111111111111,88.998975,80.13546666666664,71.36523333333332,90.81836327345307,90.79570965328011,86.47023571269735,75.84648654658662,90.75797872340425,80.88888888888889,59.2212364512244,61.13548775592132,53.82918506623845,90.98989001222087,71.7218875502008,79.6797878440367,91.27382146439318,91.24331550802141,91,67.14425037606553,65.36703910614526,74.68896833103621,91.19251753702261,91,91,91,91,101.11111111111111,91.02022671704823,91,91,80.88888888888889,91,91,101.11111111111111,101.11111111111111,80.88888888888889,80.88888888888889,91,101.11111111111111,91,101.11111111111111,91,80.88888888888889,91,101.11111111111111,91,91,80.88888888888889,101.11111111111111,80.88888888888889,101.11111111111111,101.11111111111111,80.88888888888889,91,91,91,91,80.88888888888889,78.4602,59.4516,50.21683333333333,100.8533747090768,90.71776694727512,91.33461883408071,83.16374501992033,90.77809798270894,90.75043630017451,40.95,91.0650464617584,79.8545819230287
