Avg Threads Running,2,2,2.6,3,4.5,5.2,5.6,5.9,6.500000000000001,7.4,7.9,8.3,8.200000000000001,8.3,7.1000000000000005,6.800000000000001,7,7.2,7.3,7.2,7,6.8999999999999995,6.6000000000000005,6.3999999999999995,7.2,7.8999999999999995,7.6000000000000005,7.5,7.7,8,8.600000000000001,8.9,9,9,8.399999999999999,8.1,8.5,8.5,8.4,7.9,7.8,7.5,7.5,7.600000000000001,7.8,7.2,6.9,7,6.8999999999999995,7.1,6.7,6.7,7.2,7.1,6.9,7.1,6.8,6.7,6.5,6.699999999999999,6.8,7.1,7,8.2,8.333333333333334,8.625,9.428571428571427,10,10.6,10.25,11.333333333333334,13,17,28,28,28,28,28,28,28,28,28,28,15,15,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,26,26
Peak Threads Connected,2,2,8,8,17,17,17,17,17,17,17,17,17,17,11,11,11,11,11,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,17,17,17,17,17,17,17,17,17,17,28,28,28,28,28,28,28,28,28,28,15,15,26,26,26,26,26,26,26,26,26,26
Peak Threads Running,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,8,8,11,11,11,11,11,11,11,11,11,11
Questions,40.22222222222222,37.77777777777778,140.33333333333334,254.11111111111114,391.44444444444446,538.1111111111111,672.1111111111111,740.8888888888889,833.7777777777777,951.7777777777777,1087.7777777777778,1102.5555555555557,1111.4444444444446,1112.3333333333335,1060.7777777777778,1032,1083.7777777777778,1075.7777777777778,1082.4444444444446,1064.3333333333335,1082.111111111111,1088.3333333333335,1091.888888888889,1102.5555555555557,1125.4444444444446,1134.7777777777778,1158.3333333333335,1166,1155.888888888889,1129.888888888889,1150,1114.5555555555557,1113.888888888889,1096.4444444444446,1045.7777777777778,1070.7777777777778,1052.3333333333335,1053,1044,1014.1111111111111,1020.5555555555557,1061.3333333333335,1057.7777777777778,1093.7777777777778,1111.6666666666667,1119.3333333333335,1124.7777777777778,1131,1119,1153.111111111111,1121.2222222222222,1122.111111111111,1124.2222222222222,1083.2222222222222,1050.111111111111,1065.5555555555557,1084.888888888889,1094.6666666666667,1041.7777777777778,1037.7777777777778,1063.5555555555557,1046,1092.3333333333335,1115.111111111111,953.269875,835.5889714285713,726.8748666666667,641.13288,540.42735,414.4775333333333,328.1433,170.31,371.40597853857946,469.20873786407765,382.8,382.8,382.8,382.8,402.60505876341347,304.80229943791517
Threads Created,0,0,0,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.4444444444444445,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,1.3333333333333335,1.185525,1.197742857142857,1.2140333333333333,1.2368400000000002,1.27105,1.2073333333333334,1.311,1.6219999999999999,0.7761880429228412,0.9805825242718447,0.8,0.8,0.8,0.8,0.8413898824731734,0.6369954011241695
Created Tmp Disk Tables,9.11111111111111,9,9,8.88888888888889,9.11111111111111,8.88888888888889,8.88888888888889,9.11111111111111,8.88888888888889,8.777777777777779,8.777777777777779,9,9,8.88888888888889,9,9,9,9,9,9,9,9,9.11111111111111,9.11111111111111,9.11111111111111,9,9,9.222222222222223,9.222222222222223,8.88888888888889,9,8.88888888888889,9,8.777777777777779,8.88888888888889,9.222222222222223,9,8.777777777777779,9,9.11111111111111,8.88888888888889,9.11111111111111,9.222222222222223,9.222222222222223,8.777777777777779,8.88888888888889,9.11111111111111,9.11111111111111,8.88888888888889,9.222222222222223,9,8.88888888888889,9,9.11111111111111,9.11111111111111,9,9.11111111111111,9.11111111111111,9,8.88888888888889,9.11111111111111,8.88888888888889,9,8.777777777777779,7.652025,6.642028571428571,5.739066666666666,4.83492,4.04425,3.0183333333333335,2.2287,1.2975999999999999,3.1047521716913646,3.9223300970873787,3.2,3.2,3.2,3.2,3.3655595298926935,2.547981604496678
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.5555555555555556,1.1111111111111112,3.2222222222222223,4.888888888888889,6.888888888888888,7.222222222222223,7.444444444444445,9.222222222222223,10.88888888888889,14.777777777777777,19.11111111111111,19.444444444444446,20.22222222222222,21.77777777777778,21.666666666666668,21.88888888888889,21.666666666666668,20.88888888888889,18,15.777777777777777,14.666666666666668,13.444444444444446,12.11111111111111,14.666666666666668,16.77777777777778,16.555555555555557,15.88888888888889,18.333333333333336,17.555555555555557,16.333333333333336,15.555555555555557,15.88888888888889,14.11111111111111,12.666666666666668,12.555555555555555,13.88888888888889,10.11111111111111,9.666666666666668,11.777777777777779,12.666666666666668,10.333333333333334,10.777777777777779,12.222222222222223,12.11111111111111,10.666666666666668,10.444444444444445,10.555555555555555,10.444444444444445,12.444444444444446,12.555555555555555,13.444444444444446,12,13.222222222222223,14.444444444444446,19.444444444444446,20.22222222222222,20.77777777777778,18.11111111111111,19.11111111111111,20.11111111111111,21.666666666666668,19.444444444444446,17.567325,12.848514285714284,10.705566666666666,8.208120000000001,7.7418499999999995,6.640333333333333,3.2775,0.16219999999999998,2.3285641287685235,2.941747572815534,2.4,2.4,2.4,2.4,2.5241696474195203,1.9109862033725087
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.666666666666668,28.77777777777778,28.555555555555554,28.444444444444446,29.888888888888893,28.111111111111114,29.22222222222222,28.77777777777778,28,27.77777777777778,28.333333333333336,28.111111111111114,28.77777777777778,28.333333333333336,29,28,29,29,28.666666666666668,29,29.77777777777778,29.333333333333336,28.888888888888893,29.77777777777778,30,29.333333333333336,29,30.22222222222222,29.77777777777778,28.333333333333336,28.333333333333336,29,28.888888888888893,27.77777777777778,28.333333333333336,30.22222222222222,28.333333333333336,28.111111111111114,29,30.111111111111114,27.888888888888893,29.444444444444446,29.77777777777778,29.555555555555554,28.555555555555554,29.444444444444446,29.666666666666668,29.77777777777778,28.555555555555554,29.888888888888893,29.333333333333336,28.666666666666668,29.555555555555554,28.666666666666668,29,29.111111111111114,28.666666666666668,29.666666666666668,29.555555555555554,28.111111111111114,29.555555555555554,28,28.666666666666668,28.555555555555554,24.788249999999998,22.1038,18.5416,15.629160000000002,13.634899999999998,10.262333333333334,8.3904,5.677,10.672585590189065,13.483009708737864,11,11,11,11,11.569110884006133,8.75868676545733
Sort Rows,82.22222222222223,74,74,65.77777777777779,82.22222222222223,65.77777777777779,65.77777777777779,74,65.77777777777779,65.77777777777779,65.77777777777779,74,74,65.77777777777779,74,82.22222222222223,74,74,74,74,65.77777777777779,82.22222222222223,82.22222222222223,74,74,74,74,82.22222222222223,82.22222222222223,74,65.77777777777779,74,74,65.77777777777779,74,82.22222222222223,74,65.77777777777779,74,82.22222222222223,65.77777777777779,82.22222222222223,82.22222222222223,82.22222222222223,65.77777777777779,65.77777777777779,74,74,65.77777777777779,82.22222222222223,74,74,74,74,82.22222222222223,82.22222222222223,82.22222222222223,82.22222222222223,74,74,74,65.77777777777779,82.22222222222223,65.77777777777779,55.82745,48.345257142857136,40.83566666666666,33.28224,25.6521,17.868533333333335,19.4028,0,14.359478794072562,18.140776699029125,14.8,14.8,14.8,14.8,15.565712825753707,11.784414920797136
