,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
4,1695105829663,1.44,0.0,0,0,COMMIT,227765,1695105829661.56
5,1695105858993,1.102,0.0,0,0,COMMIT,227766,1695105858991.898
6,1695105892675,1.144,0.0,0,0,COMMIT,227768,1695105892673.856
7,1695105925140,1.122,0.0,0,0,COMMIT,227769,1695105925138.878
8,1695105965354,1.21,0.0,0,0,COMMIT,227763,1695105965352.79
9,1695106000854,1.101,0.0,0,0,COMMIT,227772,1695106000852.899
10,1695106160689,1.011,0.0,0,0,COMMIT,227778,1695106160687.989
11,1695106183754,1.056,0.0,0,0,COMMIT,227771,1695106183752.944
12,1695106259020,1.431,0.0,0,0,COMMIT,227775,1695106259018.569
13,1695106285712,1.13,0.0,0,0,COMMIT,227784,1695106285710.87
14,1695106338388,1.058,0.0,0,0,COMMIT,227782,1695106338386.942
15,1695106380773,1.032,0.0,0,0,COMMIT,227781,1695106380771.968
16,1695106427330,1.056,0.0,0,0,COMMIT,227787,1695106427328.944
19,1695105571605,11.832,0.062,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (30048, 10, 1, 9, 51571, 1, '2023-09-19 14:37:10.974165', 4, 203.52, 'NAQNy9d8sv1Qkuyc5qtqVXId')",227789,1695105571593.168
20,1695105571637,7.618,0.064,0,10,UPDATE order_line SET OL_DELIVERY_D = '2023-09-19 14:37:11.042644' WHERE OL_O_ID = 29244 AND OL_D_ID = 4 AND OL_W_ID = 2,227791,1695105571629.382
21,1695105571728,4.62,0.082,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (29972, 10, 2, 3, 83829, 2, '2023-09-19 14:37:11.060474', 3, 101.43, '25X4pmU2UQUwBTiqvOouzJnk')",227792,1695105571723.38
24,1695105591067,2.633,0.0,0,0,COMMIT,227794,1695105591064.367
26,1695105656627,1.019,0.0,0,0,COMMIT,227798,1695105656625.981
27,1695105822153,1.18,0.0,0,0,COMMIT,227802,1695105822151.82
28,1695105894456,1.343,0.0,0,0,COMMIT,227809,1695105894454.657
29,1695105944235,1.096,0.0,0,0,COMMIT,227812,1695105944233.904
30,1695105965448,1.078,0.0,0,0,COMMIT,227804,1695105965446.922
31,1695105965866,1.388,0.0,0,0,COMMIT,227803,1695105965864.612
32,1695106018462,1.032,0.0,0,0,ROLLBACK,227813,1695106018460.968
33,1695106106999,1.057,0.0,0,0,COMMIT,227817,1695106106997.943
34,1695106295452,1.1,0.0,0,0,COMMIT,227820,1695106295450.9
35,1695105437023,1.056,0.0,0,0,COMMIT,227824,1695105437021.944
40,1695105611662,1.76,0.081,1,426,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 30098\
              AND OL_O_ID >= 30078\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",227838,1695105611660.24
